word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
preuve,0.325936,-1.26036,-0.22873,-0.02428,0.380902,-0.264939,-0.600249,-0.745576,-0.068107,-2.178821,-0.620616,0.178726,-0.387954,0.157758,-0.746582,-0.052846,-1.072373
axiome,0.599467,-1.958707,-0.912547,1.539109,0.001422,1.162778,-0.973951,0.432451,1.522392,-1.298343,1.308061,0.657198,0.362876,1.247159,-1.709002,0.3443,-0.622189
$\mathbb{R}$,0.321413,0.395675,-0.069643,0.10528,0.153719,0.070222,-0.553316,1.557819,0.589808,0.384189,0.101407,-0.22424,1.02101,-0.875741,-2.125479,1.033338,0.394389
continue,0.290882,0.223546,-0.32494,-0.801546,-0.058018,0.171191,-0.078873,0.145663,-0.044363,-1.546781,0.356459,-0.233422,-0.172902,-0.068035,-0.445751,0.02544,-0.297527
résoudre,0.764187,-0.995732,0.219524,-0.077272,0.301009,0.501619,-0.282087,-0.420928,0.012866,-2.180384,0.233931,0.34179,-0.506457,0.027093,-0.859395,0.444686,-0.99641
arithmétique,0.497737,-2.341847,-0.394294,1.150513,0.782575,0.144959,-0.623145,-0.46019,1.188296,-0.909302,0.909241,0.622787,0.626751,1.709977,-1.792666,-0.049847,0.219066
conjecture,0.667219,-1.778193,-0.508882,1.757556,0.852707,0.725855,-0.999616,-0.74597,0.025635,-0.222183,1.116033,-0.082726,0.302395,0.13779,-0.9825,-0.207334,-0.445918
réseau,0.777132,0.069289,0.629149,-1.337531,-2.50979,-0.727177,0.612144,-0.279467,-0.219186,-1.181004,-0.045061,0.318825,0.340878,-0.25381,-1.249944,0.604686,1.158254
opération,0.352626,0.258261,0.312259,-0.878102,-0.212755,0.395314,0.321355,-0.191322,-0.528189,-1.809352,-0.583658,0.435048,-1.072611,-0.694658,-0.631499,1.346937,0.557361
chiffre,-0.271212,-0.43367,0.876079,-1.133958,-0.700586,-0.750539,-1.011398,-0.169725,1.111893,-0.765244,-0.927067,-0.504607,0.145157,0.767524,-1.411645,0.446073,0.573022
expression,-0.818235,-1.069225,-0.774777,-0.088586,0.386753,-0.691606,0.647979,-0.613017,0.055668,-1.937912,-0.316003,-0.615113,1.444547,0.430846,-0.910754,0.005652,-0.138002
propre,-0.198042,-0.161183,-0.148406,-1.114192,-0.117865,-0.543198,0.557335,-0.166441,-0.26674,-2.217217,-0.008371,0.127569,0.377369,0.241446,-1.13332,-0.007261,-0.786503
principal,0.476316,0.433398,0.400624,-1.204958,-0.168611,-0.749207,-0.101741,0.201132,-1.296006,-1.168883,0.479257,-0.162471,0.503679,0.166191,-0.863923,0.200018,-0.103281
paramètre,1.455718,-1.831661,0.70522,-0.00666,-0.547058,0.819227,-1.107382,-0.065192,0.908384,-1.531493,0.685595,-0.741336,0.833886,0.097021,-2.394976,0.045884,0.586757
coordonnée,0.901562,-2.428,0.205306,0.43487,-0.988359,0.512136,-1.923549,-0.043245,-0.345993,-0.204976,0.521092,0.241077,1.032469,0.192711,-1.619375,1.713506,0.680237
