word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
domaine,-0.654164,0.388601,-0.540829,0.95656,-0.296032,2.451228,0.520223,0.966287,-1.316581,-0.181001,-0.802331,0.034327,-0.798536,-0.316645,-0.322055,0.030394,2.030736,0.337749,-0.245691,-1.721212,-0.120712,-0.414302,0.305917,0.182469,0.250611,-0.499141,0.486346
fois,-0.516084,-0.416172,0.648766,-0.137821,-0.612874,1.925381,0.319163,0.301693,-1.526741,0.743301,-0.139077,-0.94909,0.974457,0.177059,0.154338,-0.023986,1.937941,0.637475,0.686218,-0.030116,-0.35639,-0.621619,0.883877,0.854196,0.713922,0.049724,0.235083
type,0.39344,-0.937179,-0.325377,0.675567,0.284011,1.450878,0.603095,0.095499,-1.694305,-0.944425,-0.337327,-0.318241,0.308977,0.355887,0.534159,0.577569,1.202553,1.115927,0.62306,-1.021552,0.008149,0.005921,1.245089,0.030156,0.320865,-0.939683,-0.02207
mot,0.530752,-0.951792,-0.999654,-0.795645,1.068119,1.6215,-0.208894,0.849434,-0.852352,-0.007154,-0.456749,-0.976092,-0.187354,1.108013,0.433087,1.005731,1.248464,1.455985,0.814325,1.088845,-0.526111,0.273402,1.200571,0.826297,1.27825,-1.125394,0.724771
algébrique,0.6657,0.074934,-1.533411,1.147446,0.348672,2.643293,1.10417,-0.083588,-0.592009,-0.607081,-1.69949,-0.049424,0.082123,-0.329832,-0.526061,0.467496,1.84553,-0.224488,1.049118,0.120744,-0.642203,-0.819147,0.82412,-0.180664,0.430773,-0.17642,0.33766
degré,0.898266,-0.804642,0.80494,0.292455,-0.462704,2.085991,1.69454,-0.614252,-1.440894,0.058246,-0.325173,-1.779079,0.965479,-0.982739,-0.17017,-0.062528,0.786884,1.510139,0.780964,0.533225,0.306969,0.328523,-0.010291,-0.352241,0.347325,-0.030074,-0.479098
langage,0.269903,-1.207161,-1.513047,0.046604,0.328876,1.619532,0.018401,0.184649,-0.214343,-1.502593,-1.195698,0.10254,-0.563688,1.433227,0.243391,0.482241,1.415863,1.693851,0.932243,-0.225243,-1.233416,-0.125132,0.454927,1.018974,1.06741,-1.130459,1.622249
nul,0.686072,0.388354,1.171193,-0.063011,0.206892,2.378241,0.685159,-0.017264,-1.722047,-0.514802,-0.122242,-0.033301,0.540053,0.205659,-0.874859,1.136028,1.81233,0.742313,-0.722828,0.231072,1.331068,0.148089,1.63384,0.422983,0.666747,-0.343483,0.018792
moins,-0.165513,-0.157954,0.832594,-0.1544,-0.533244,2.268645,0.579856,0.362463,-1.304854,0.173235,0.474599,-1.418609,-0.271509,-0.126605,-0.459277,0.320263,1.319873,0.667412,1.077165,-0.796523,-0.304064,-1.078093,0.748375,0.125649,1.328328,-0.670509,1.008742
objet,0.91051,-0.627245,0.201659,0.095477,0.551846,1.986776,0.996564,0.705923,-1.112896,0.011537,-0.895239,-0.058149,-0.052272,0.149601,-0.160464,-0.403811,1.301255,0.807617,0.83721,-1.05845,-0.453718,0.242127,1.147481,0.205571,0.751296,-1.243325,1.249877
triangle,0.707656,0.222255,0.310492,-0.037742,0.328771,1.375578,1.928268,-0.298877,-2.624595,-0.210943,0.395961,0.857672,2.08584,-0.816817,-0.72996,-0.901642,0.387685,0.776474,1.800179,1.4394,-0.185716,-0.855334,-0.937109,0.61233,0.878888,-1.042204,0.043711
structure,0.48449,-0.349927,-0.432796,0.417971,0.729914,1.675209,0.727767,1.198425,-0.973651,-1.673455,-1.354317,-0.348281,0.417325,-0.065142,0.293654,0.243392,1.101833,0.334535,0.575825,-1.281232,-0.613528,-0.544634,1.455254,-0.200372,-0.228444,-0.280991,0.897758
corps,0.869838,0.287892,-0.71369,0.856515,1.219026,2.177986,2.229859,-0.021325,-0.554651,-0.376497,-0.532573,-0.687023,-0.937747,0.716266,-0.000367,0.074182,2.125537,-0.640861,0.461508,0.135592,0.717216,0.149645,1.227559,0.040685,0.872181,0.821211,-0.088876
rapport,-0.323865,-0.165393,0.132567,-0.571421,-0.12957,2.169921,1.120872,0.098869,-2.439391,-0.577505,-0.024259,-0.811353,0.666228,-0.778661,-0.704715,-0.002166,0.595785,0.477962,-0.71092,-0.142188,0.577883,0.689671,0.178681,0.643589,0.743917,0.005669,0.543771
longueur,0.78113,-0.975883,-0.223436,-1.254964,-0.294492,2.148344,1.306099,0.908867,-2.143545,0.305861,-0.453716,-1.08834,0.839579,-0.110661,-0.350483,-0.113347,0.142314,1.007388,0.558222,1.505425,0.636911,-0.352563,0.356972,0.997156,0.849079,-0.249162,0.94802
informatique,-0.75373,1.004391,-1.239851,0.689033,-0.902907,1.702366,0.226353,0.968324,-0.222202,-1.010396,-1.385766,-0.59863,-0.826159,0.388724,0.62595,-0.678962,1.733916,1.516188,1.036426,-1.460357,-0.492579,0.040375,-0.827306,1.117292,-0.520288,-0.782845,0.066943
infini,0.616764,-1.16711,-0.27764,-0.458731,0.496454,2.293759,0.246179,0.360749,-0.827795,-0.03064,-0.474171,-0.24743,-0.316012,-0.187462,-0.266337,0.942398,1.672451,-0.039912,0.186459,0.575422,0.739283,-0.189175,1.040431,0.770582,1.290438,-1.050275,0.942688
variété,1.207676,-0.182918,-0.028147,0.953972,0.292368,2.165623,1.691149,0.411524,-0.430898,-0.254987,-2.001528,0.380489,1.426463,-0.021117,-1.171265,0.738278,1.581918,-1.030988,-0.006611,-0.745094,-0.066604,-1.347947,1.081658,-0.662495,-0.134867,0.26635,0.642543
ligne,-1.323882,-0.955261,-0.339236,-0.210434,-0.086342,2.593875,0.530623,0.850473,-1.146074,0.411286,-0.432781,-0.050638,1.952161,-0.243714,0.697317,-1.093766,0.420387,0.806137,0.123572,0.403833,-0.24806,0.356496,0.463925,0.164697,0.515682,-0.907611,-0.687702
positif,0.299481,-0.170639,0.666875,0.026887,-0.039618,1.873608,0.451897,-0.071021,-2.06088,-0.573372,-0.082149,-0.210154,0.445932,-0.266586,-1.070725,1.474266,1.723086,1.082931,-0.745743,0.595967,0.932627,0.003172,1.518586,0.23197,0.347334,0.083424,0.292372
angle,1.620344,-0.370575,1.299196,-0.709259,0.151303,1.756451,1.689303,-0.83875,-2.780306,-0.400645,0.125142,-0.511776,1.297737,-1.045358,-1.1188,-1.051109,0.162015,1.007311,1.31594,0.078529,0.327848,0.27382,-1.021201,0.833772,0.239893,-0.310608,1.028032
polynôme,1.543125,1.503844,-0.79469,0.176501,-0.223612,2.278749,0.751845,-0.986549,-1.720172,-0.370931,-0.480093,-0.448879,0.243232,0.321756,-0.590499,1.281702,0.581396,0.718589,0.38863,1.380639,0.271464,-0.536495,1.594027,0.526807,-0.171614,0.043872,-1.436488
centre,0.013202,0.785839,-0.117101,0.630401,-0.420162,1.8301,2.370636,0.807611,-2.260013,-0.623822,0.693351,0.045447,1.345831,0.003221,-0.592778,-1.76944,1.282026,-0.470397,0.311922,-0.140874,0.691746,0.635024,-0.86683,0.506288,0.011531,-0.473125,0.379752
démonstration,-0.4685,-0.233754,-0.771215,-0.38684,0.187841,2.326195,0.292945,-1.346991,-0.404536,-0.895763,-0.496285,0.172473,0.609021,-1.062703,0.360349,0.40842,1.033671,0.252012,1.171399,-0.181119,-0.428655,-1.274527,0.54129,0.742934,1.68755,-0.688115,0.201479
vectoriel,0.598959,-0.258245,0.237356,-0.239382,1.422174,3.222507,1.199545,-0.089061,-0.496035,-0.927043,-1.772682,0.326066,1.155156,1.294122,-1.751,0.499303,0.681631,-0.248571,0.041274,-0.891061,-0.043979,0.406746,1.255465,0.176077,0.021412,0.547084,-0.04392
limite,0.617555,-1.10266,-0.170374,-0.603601,-0.267011,2.303706,0.543863,-0.231909,-0.591388,-0.323881,-0.282965,-0.430182,0.304482,-0.37701,0.069387,1.381665,1.764955,-0.396284,-0.157659,-0.665214,1.557402,0.058511,0.921756,0.343714,0.669994,-0.782518,0.535195
