word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
différence,-0.129506,-0.020655,-0.178694,0.54312,1.057368,0.197028,0.19374,0.312041,-0.31082,-0.09232,-0.203082,0.626822,-0.294504,-0.048525,-0.841058,-0.166109,0.072174,-0.557096,-0.559722,-0.413056,-0.219489,-0.615604,-0.275374,-0.051073,0.656275,-0.855208,0.454954,0.15589,-0.24379,0.664179,-0.081828,-0.448874,-0.868834,0.008347,-0.706293,-0.443941,0.493565,-1.237086,0.148706,0.300191,0.790205,-0.338914,1.156497,0.791635,-0.040564
analytique,-0.603744,-0.568979,-0.655413,-0.127578,0.31728,0.600706,0.719152,0.259429,-0.43478,-0.557305,-0.244413,0.286124,0.352745,0.057732,0.448302,0.087575,-0.270708,0.183849,-0.26559,0.326095,-0.542265,-0.359995,0.452448,-1.099498,0.105008,-0.73718,-0.833831,0.385008,-0.335709,0.249931,0.555425,-0.230519,1.019468,-1.288623,-0.736411,-0.463961,0.76498,-0.539288,0.169575,-0.906846,1.184256,-0.238405,2.164794,0.607796,-0.445683
formel,-0.848833,-0.512255,-1.199023,0.171993,0.017401,0.350911,-0.161215,0.207764,-0.019642,-0.302608,0.051753,0.75495,-0.512968,0.667691,0.395942,-0.379201,-0.524758,-0.421852,0.107532,0.022592,0.302812,-0.89808,0.025314,-0.752739,0.354705,0.197503,0.197002,0.705548,0.399523,0.165001,-0.56883,-0.76716,0.056282,-0.489665,-1.567816,0.009045,0.591641,-0.619911,0.169158,0.131645,0.867923,-1.130305,0.508814,0.526881,-0.408989
intersection,-0.513332,-0.071209,-0.274261,0.011968,0.093588,0.238376,0.562696,-0.539188,-0.46548,-0.195831,-1.156378,1.267109,0.431402,1.037957,0.651571,0.876758,-0.366548,-1.095871,-1.155217,-0.146544,-0.460691,-1.000955,-0.545765,0.847138,0.491298,-0.920584,0.020034,-1.041021,0.586632,0.113912,-0.497761,0.391528,1.021158,0.294147,0.262024,-0.031046,-0.090609,0.049963,-0.176743,-0.231424,0.041646,-0.235415,-0.766647,1.291923,0.822909
pourcent,1.790833,0.191512,0.237046,0.928051,1.629658,-0.969163,-0.478713,-0.089635,-0.986117,0.632004,-1.460822,0.227154,-0.301545,0.005566,-1.53648,-1.617463,2.032246,-0.709468,-0.226309,-0.39833,-0.801514,-1.313683,-0.529242,0.09644,-0.029345,1.042478,0.221644,1.121391,-1.351408,-0.276326,1.498762,0.53947,-1.320741,0.833608,0.13516,0.777634,-0.391384,-0.297064,0.023093,-0.84616,-0.054722,0.668098,0.34104,1.65753,0.74019
caractère,-0.373054,-0.433448,-0.916203,0.646256,0.196154,-0.159531,-0.365559,0.570041,0.199729,-0.540506,0.042553,0.725096,-0.45544,0.084308,-0.463395,-0.6468,-0.058054,-0.377553,-0.644255,-0.01433,0.512597,-0.840072,-0.129317,-0.823697,0.579078,-0.420867,0.477601,0.22847,-0.462136,0.948122,-0.364056,-0.288962,-0.513842,-0.886624,-1.580607,-0.27415,-0.083617,-1.351267,0.533106,0.336396,0.817162,-0.080921,0.272228,0.119001,-0.136002
raison,-0.478055,-0.389168,-0.31054,0.613819,-0.004617,0.241516,0.228837,0.484085,-0.201637,0.263019,0.183529,0.445394,0.171049,-0.076036,-0.610143,-0.215502,0.221639,-0.348379,-0.429026,-0.695829,-0.130711,-0.813196,-0.039895,-0.103045,-0.397325,0.958077,0.298992,0.016899,-0.047976,0.327387,-0.114977,-0.492195,-1.370389,0.327383,-0.421358,-0.310725,0.172411,-0.803159,0.435032,1.190191,1.056403,0.289178,0.502874,0.515999,-0.017059
aire,-0.107694,-0.074938,-0.060472,-0.260661,0.325432,0.138876,-0.234566,-0.341388,-0.034012,-0.371256,-0.815941,0.185907,-0.599524,-0.15442,-0.747498,0.11521,-0.406349,1.292478,-0.328702,0.326534,0.82769,-1.320879,-0.498837,1.057067,-0.50881,0.290982,0.66678,-0.624231,-0.003975,0.010521,-1.01322,0.400592,0.266611,-0.487535,-0.217828,-0.324819,-0.95923,0.352305,0.659688,-0.147746,0.699503,1.41905,0.439165,1.039637,1.53455
section,-0.543234,0.57608,0.021123,-0.365552,0.618361,0.439279,0.370549,-0.558753,0.380323,-0.293833,-0.703115,0.144332,-0.459839,0.084195,0.724879,-0.255318,-0.504322,0.136758,-1.171495,-0.332817,0.020964,-0.783847,0.134489,0.100158,-0.103529,0.677212,0.296502,-0.815522,0.011359,0.108885,0.253465,0.510484,-0.218337,-0.534518,-1.233706,-0.401759,0.220782,-0.245459,0.005384,-0.726317,-0.042474,0.886436,0.089567,0.698889,0.69543
cycle,-0.294921,-0.016475,0.480644,-0.547179,0.21264,0.672998,0.659402,0.432885,-0.248828,0.218669,-0.447476,-0.688925,-0.314987,0.272221,0.163018,-0.515538,-0.629772,0.133564,-0.374851,0.100646,-0.078574,-0.840257,-0.311308,-0.054384,-0.645539,-0.823159,0.02954,-0.047146,-0.791958,-0.2135,0.012044,-0.272278,-0.436396,0.57219,-0.744612,-0.522676,1.029863,-0.65654,0.172367,-0.109912,-0.437406,0.327394,1.691068,0.645251,-1.573097
source,0.460156,-1.028546,0.480871,-0.028462,0.912305,0.29859,0.209969,0.042171,0.215839,-0.338779,-0.498643,0.82935,0.203986,-0.193756,-1.169243,-0.067759,-0.11564,0.379811,-0.097786,0.261967,-0.188122,-0.295786,0.72607,-0.170347,0.423797,0.664413,0.31803,-0.492784,-0.243169,-0.570241,-0.059422,0.037527,-0.176326,0.066433,-0.150997,-0.703996,-0.2073,-0.352814,0.08729,-0.613371,0.745505,0.882645,0.619248,-0.735487,0.007823
discret,-0.368535,0.102211,0.18637,0.45962,-0.321138,-0.157137,-0.261552,0.580327,0.249432,0.277332,0.429748,0.164745,-0.098598,-0.358993,0.06069,0.519026,0.122842,0.396081,-0.643801,-0.289631,0.756182,-0.278256,0.331376,-0.377176,0.467489,-0.888112,-0.021002,0.270926,0.301911,0.314932,-0.514318,0.622257,-0.64131,-0.427454,-0.727151,0.184151,0.047405,-1.168886,0.740852,0.364979,0.157492,-0.734205,-0.038488,0.823025,-0.257111
combinatoire,0.141926,0.668869,-1.086529,0.244533,-0.890666,0.283958,-0.332832,0.775,-0.179124,-0.162038,0.743854,0.254508,-0.124597,0.55231,0.87736,0.193778,-0.494594,0.134381,-0.966738,0.842393,-0.63486,0.614543,0.022103,-1.440487,0.36153,-1.511845,0.42815,0.799602,-0.689949,0.605292,-0.316843,-0.855543,1.887545,-0.853492,-0.750258,-0.067846,0.705281,0.398405,-0.32598,-0.205854,0.769187,-0.488963,1.196467,0.844196,-0.182359
dynamique,-0.343514,0.258633,-0.062423,0.401273,0.255811,-0.17121,0.275919,0.524581,-0.329504,0.199531,0.209254,-0.040317,-0.364852,0.158337,-0.789491,-0.062069,0.186714,0.653938,-1.164041,-0.441934,-0.146832,-0.999067,0.341463,0.09321,0.504433,-0.905783,0.270467,0.099591,-0.335236,-0.007006,-0.884923,0.054476,0.410382,-0.398622,-1.367098,-0.206996,0.447496,-0.445049,-0.039869,-0.220591,0.865239,-0.252178,1.60044,1.15829,-0.912038
inverse,-0.473698,-0.182084,-0.428391,0.782315,0.751237,0.456491,0.31767,0.231349,-0.556168,-0.160927,0.202448,0.119327,-0.540016,0.367565,-0.466211,0.401742,0.250083,-0.749059,-0.436632,-0.434227,-0.481092,-0.397845,-0.227521,-0.364605,0.220371,-0.695202,0.264373,-0.165043,-0.15992,0.414782,-0.039071,0.3873,-0.546038,0.484021,-0.385137,-0.150882,0.025671,-0.893788,-0.253561,0.275067,0.636368,-0.432135,0.865733,1.004691,0.227164
minimal,0.619957,-0.381586,-0.289151,0.589138,0.463754,0.12388,0.781552,0.061353,-0.600989,0.594211,-0.797763,0.189651,-0.07139,-0.456134,-0.648572,-0.134371,-0.160764,0.668894,-0.098276,-0.353285,-0.528005,-1.645208,-0.993156,-0.99631,0.61393,-0.38463,0.192181,0.164594,1.079599,-0.60961,-0.382909,-0.310661,-0.391749,0.311984,-0.738619,0.754868,0.58212,-0.828964,-0.437381,-0.38143,0.102675,-0.024816,0.774914,1.607863,0.776011
extension,0.23286,0.131846,-0.57691,0.740945,0.318611,0.625013,0.412994,0.361885,0.474407,0.028286,-1.163736,0.0832,-0.359628,0.420188,-0.196426,0.09311,-0.236641,-0.176656,-1.07961,-0.008367,-0.769077,-0.272359,-0.289746,0.388396,0.117263,0.235455,0.14167,0.123118,-0.07443,0.033266,-1.245105,0.082861,0.374083,0.35811,-1.313541,-0.290767,-0.274975,-0.653762,-0.24531,0.112409,0.565265,0.47327,-0.36604,0.750375,-0.878495
arc,0.343926,0.545906,0.525858,-0.054538,0.424751,0.586782,0.478999,0.345592,0.37515,0.544678,-1.004203,0.045432,0.500725,0.409711,0.149625,0.08526,0.019863,-0.726363,-0.995531,-0.341995,0.915868,-0.180727,0.241742,0.187652,0.414627,-0.635575,0.214652,-0.795892,0.420358,0.084582,-0.668215,0.956586,-0.00618,-0.099326,-1.009477,-1.05152,0.175507,-0.169386,-0.016669,0.674386,-0.398098,0.734922,-0.365205,-0.008971,0.177552
énoncé,-1.288427,-0.225341,-1.594311,0.301371,-0.006438,0.524214,-0.057945,0.015562,-0.307836,-0.268232,-0.257705,1.228618,-0.346217,0.159263,0.496157,0.335473,-0.646423,-0.743986,-0.373772,0.420839,-0.400877,-0.963545,-0.753151,-1.36789,-0.610031,-1.29822,-0.162242,0.410054,0.487922,0.597256,-0.002408,-0.446532,0.246127,-0.579985,-0.352956,-0.13,0.505845,-0.891348,-0.801931,-0.004766,1.265,-1.32866,0.569981,0.043129,-0.051563
parallèle,-0.446662,0.830431,-0.008303,0.167001,0.037841,0.176419,0.692144,-0.397507,0.179557,0.380269,-0.122286,0.201002,-0.447652,0.521779,0.279836,0.0262,0.02285,-0.663267,-1.142989,0.148232,-0.174859,-0.609193,-0.098673,0.724922,0.212627,-0.275822,-0.350395,-0.546758,-0.005817,-0.25019,-0.468934,0.312434,-0.501141,-0.03681,-0.67539,-0.812419,0.566779,-0.598291,0.393066,0.179177,0.138061,0.328447,0.51606,0.545553,-0.293293
négatif,0.240424,-0.403028,-0.716693,0.857696,0.778542,-0.01265,0.065175,0.385378,-0.140349,-0.326687,0.110673,0.413291,0.373379,0.034317,-0.976899,0.677598,0.326023,-0.7971,-0.568789,-0.644702,-0.090787,-1.054181,-0.143076,-0.35014,0.099398,-0.876562,0.050985,0.528741,-0.589378,0.082135,0.410032,-0.31016,-1.420457,0.448186,-0.098518,0.551671,-0.271146,-1.338186,-0.019926,0.285146,0.880648,-0.7825,1.245923,1.001569,0.040047
niveau,-0.119221,0.946353,0.155187,0.239961,0.863834,0.224967,0.761218,0.2522,0.198351,0.361298,-0.864513,0.455216,-0.50572,-0.467979,-0.425814,-0.60889,0.674449,0.076754,-1.267041,-0.3261,-0.118657,-1.255008,0.226161,0.169393,-0.165607,-0.098516,0.544318,0.061991,-0.087419,0.444763,-0.351838,0.227806,-0.483103,0.597432,-1.307189,-0.288744,0.89739,-0.888445,-0.238781,0.589098,0.173461,0.751569,0.389245,1.212719,0.507582
fraction,0.87729,-0.183967,-0.696774,-0.714122,0.623878,-0.252726,0.104792,0.326948,-0.658924,0.114306,0.044185,-0.232395,-1.03389,0.270101,-0.323004,0.21781,-0.805624,-0.597064,-0.607355,-0.215457,-0.564116,-0.294463,-0.758215,-0.536153,-0.386199,-0.556235,0.110297,0.229077,-0.479083,-0.002062,0.514924,1.589203,-0.522728,-0.088568,-0.357937,0.088958,-0.855637,0.045358,-0.994743,-0.228633,0.083022,0.049492,1.004992,1.085732,0.90072
segment,0.046068,0.605751,0.161241,0.870256,0.069209,-0.232001,0.350971,-0.211451,0.481009,0.10048,-0.309815,0.308718,-0.067735,0.261701,0.059728,0.748654,0.098373,-0.326374,-0.33038,0.404227,-0.323536,-0.447791,-1.308173,1.071324,-0.525186,-1.088315,0.193181,-0.1032,0.439467,-0.608951,0.242682,0.448849,-0.390948,0.400625,-0.722247,-0.388811,0.303817,-0.713999,0.004376,-0.607038,-0.788633,0.207284,-0.385305,0.776667,-0.022735
norme,-0.346269,0.235729,-1.313282,1.649054,0.906362,-0.554515,0.54996,-0.460496,-0.171134,0.178672,-0.526425,0.345509,-0.081496,-0.06671,-0.649594,-0.701455,-0.287424,-0.012929,0.22544,-0.329224,-0.509251,-1.478553,0.475787,-1.02698,0.498951,0.553748,0.46879,0.500348,0.473733,-0.009071,0.059397,-1.242995,0.805446,-0.046606,-1.691732,-0.610029,-0.11699,-0.928159,-0.405882,-0.447047,0.584839,-0.172689,0.516897,0.543544,-0.32862
local,0.180869,0.131123,0.191741,-0.017623,0.028118,-0.384354,0.478581,0.384757,-0.093885,-0.298064,-0.321802,0.069459,-0.982579,0.378041,-0.57108,-0.659904,-0.173542,0.564051,-0.816884,-0.735727,-0.655749,-1.458652,0.664174,-0.044417,0.128274,1.476671,0.871953,-0.0066,-0.794858,0.247116,-0.304771,0.553217,-0.497901,0.088689,-0.714672,-0.019572,-0.353458,-0.341153,0.611861,0.313262,0.449107,0.318989,-0.169318,-0.08045,0.385399
métrique,-0.790887,-0.592678,-0.42389,0.284367,-0.145611,0.144442,0.448152,-0.765447,-1.083593,-0.193355,-0.537789,0.115347,-0.412164,1.16824,0.699254,-0.445387,-0.310502,0.088872,-0.634158,-0.158022,-0.97063,-0.052779,-0.250405,-0.949003,0.426596,-1.365156,0.681031,-1.045487,0.765858,-0.484513,-0.496607,-0.67455,0.647006,0.107368,-1.01083,-0.317329,-0.647292,-0.935292,-0.537901,-0.768536,0.621308,-0.308475,0.733573,0.806362,0.535902
symétrie,-0.795454,0.072197,-0.08673,0.377733,0.298064,0.380473,-0.415716,0.150769,0.241513,0.648483,-0.137925,1.30364,0.059163,-0.398331,0.272414,0.418938,-1.102635,-1.004521,-0.74306,-0.347977,0.304031,-0.579636,-0.429869,-0.146428,0.327864,-2.38008,0.645662,0.617183,0.348233,-0.176022,-0.125142,0.581663,0.595841,-0.502371,-1.065065,-0.218596,-0.044469,0.178849,-0.063191,0.452294,0.690702,-0.806922,0.660116,1.813624,-0.863046
inégalité,0.133604,-0.153104,-0.002875,0.014361,0.132479,0.116819,-0.38012,0.170712,0.21305,0.704327,0.229703,0.521633,1.144006,0.343342,-0.966751,-0.326075,0.324685,-0.094853,-1.088451,-0.442176,-1.309752,-0.612489,-0.03501,0.459565,-0.188716,-0.554356,0.014773,1.752285,-0.753025,0.153577,0.265163,-0.534481,0.136288,-0.872315,-0.035138,0.527778,0.631554,-1.082679,-0.017383,0.449017,1.114717,-0.690631,0.379178,1.524727,-0.205586
chaîne,-0.20487,0.954376,0.240976,0.981097,0.390904,-0.959204,0.671697,-1.156723,0.390427,0.005421,-0.112549,-0.331209,-0.615305,0.907638,-0.342017,0.570096,-0.07977,-0.173126,-1.158721,0.214638,-0.13169,-0.925972,0.123234,0.454788,-0.279125,0.181419,0.174124,0.201759,-0.398417,-0.745362,0.064527,0.564565,-1.241496,1.134406,-0.182683,-0.755628,-0.310356,-1.061943,0.018597,-0.377444,-0.139047,0.537072,0.160192,-0.150198,-0.049092
prouver,0.103124,-0.615343,-0.915921,0.140558,-0.851581,-0.427748,0.71472,0.246117,-0.218317,0.212363,-0.535913,0.669142,0.133146,-0.722964,-0.028771,0.414526,0.104261,-0.294796,0.576842,-0.213718,0.183687,0.102323,0.507964,-0.652311,-0.139173,0.404882,0.463868,0.149906,0.266339,0.583561,0.319965,-0.282501,-0.590621,-0.368303,0.131478,-0.427138,0.456079,-1.025603,0.081553,1.181652,1.286375,-0.485386,0.707311,0.322636,-0.184587
Gauss,0.00079,-0.492281,-0.013092,0.112931,0.474465,0.892343,0.447068,-1.199856,-0.171056,-0.382775,-0.255814,0.386443,0.31421,0.756581,0.793533,0.688196,-0.04188,-0.157176,-0.393708,1.234326,-1.599904,0.431861,-0.060992,-0.893876,-0.090077,-2.242529,-0.409005,0.775692,0.711281,-0.617804,-0.35424,0.094416,0.444672,-0.228935,0.904218,0.610679,0.064009,-0.060938,-1.345694,1.22974,0.422694,-0.758465,0.876645,0.995909,0.211944
symétrique,-0.307317,0.581781,-0.415662,0.809374,0.3152,0.941569,-0.444162,0.127301,0.394129,0.145145,-0.262677,1.321403,-0.125012,0.514176,0.719348,0.103858,-0.0903,-1.356566,-1.254141,-0.146756,-0.125132,-0.416314,-0.088253,-0.335665,0.0032,-2.30137,0.54128,0.304618,0.613649,0.349303,-0.126376,1.067922,0.289375,-0.194832,-1.625908,0.124389,-0.203686,-0.846269,0.038859,0.65126,-0.113569,-0.537496,-0.201527,1.343009,-0.439746
Riemann,-0.701592,-0.674584,0.111706,0.467378,0.389489,0.302637,0.145475,-0.739511,0.325459,-0.310599,0.474698,-0.214487,0.417793,0.412852,-0.103041,0.806503,-0.74202,-0.235619,0.353279,0.420953,-0.725986,0.739919,0.373603,-0.122328,-0.419145,-1.912074,-0.288936,1.030443,1.360658,0.233976,0.257521,0.123697,0.773647,-0.301674,0.713814,1.366876,-0.395128,-0.795965,0.084533,0.042757,-1.226003,-0.612219,1.201512,0.764102,0.33277
$\mathbb{Z}$,0.388272,0.143828,-0.095154,0.763158,0.562676,-0.607496,-0.022493,-0.323055,-0.071337,-0.030115,-0.11391,0.358994,-0.142624,-0.817019,-0.445176,0.46172,-0.916844,-0.475291,-0.676938,0.097225,-0.356098,0.707258,-0.976817,-0.475045,0.476797,-0.252195,-0.064126,-0.892392,0.045092,-0.040373,-0.304508,-0.0258,0.258876,0.393501,-0.572405,0.045343,-0.082838,-0.050418,-0.715418,-0.830963,-0.494097,0.389107,0.148321,-0.226027,-0.657648
polyèdre,-0.684079,0.334087,-0.574445,-0.879216,-0.36982,-0.951719,-0.508581,0.491451,0.484842,0.192258,0.283099,0.100609,0.031968,1.119457,1.49391,0.543444,-0.730054,-0.164359,0.544713,1.032877,-0.203149,-0.647203,0.097673,0.267892,0.013941,-2.363242,0.400563,0.626979,-0.117219,0.88776,-0.082576,1.508288,0.698955,0.075064,-0.588099,0.817755,0.614759,0.100371,-0.52492,-0.108148,-0.771485,-1.12324,1.101638,1.088176,0.942276
binaire,-0.045055,-0.086705,0.087674,0.802967,0.10012,-0.442422,0.282511,-0.081364,0.030597,-0.164307,0.040701,0.414862,-0.900173,0.144917,-0.485721,0.822267,0.195235,-1.300644,-0.725331,1.36983,-0.119998,-0.012815,-1.070354,-1.868645,0.695385,-1.406966,0.822859,0.647823,-0.258371,0.497584,-0.807003,0.185386,0.219179,0.078431,-0.83911,-0.291547,0.022567,-0.313314,-0.962342,-0.448059,-0.151908,0.189273,1.021001,1.05269,-0.684913
demi,-0.245719,0.913804,0.588654,0.276416,0.825643,0.266063,-0.628433,0.256802,-0.612925,0.571741,-0.609726,0.66367,-0.607865,-0.319407,0.683129,-0.333248,0.076474,-1.054042,-0.309496,0.456839,0.600471,0.502869,-0.350021,-0.030696,0.311637,0.030434,0.09941,-0.604197,0.147241,0.442557,-0.27631,0.451921,-1.189923,0.998638,0.140791,-0.222285,1.014482,-0.012909,0.598146,0.854412,-0.739829,0.383679,0.614176,1.07979,0.785259
multiplication,0.222664,-0.360477,-0.499106,0.826465,0.059566,0.131464,-0.38186,0.590339,0.52908,0.286656,-0.563818,-0.725365,-0.155565,0.730458,0.13428,-0.057527,-0.871573,0.096716,0.014365,-0.157599,-0.449396,-0.26208,-0.2863,0.026126,0.246594,-0.756574,0.153039,0.432811,-1.285583,0.15031,-0.913958,0.813233,-0.135709,0.230376,-0.589815,0.746977,0.01796,-0.746336,0.261001,0.715464,0.651274,-0.277323,1.012197,1.885053,-0.660414
libre,-0.086062,0.751533,-0.12391,0.867903,0.68889,0.963823,0.401343,-1.000117,-0.710946,0.149585,0.213705,-0.249092,-0.579606,-0.155799,-0.076448,-0.332703,-0.276827,-0.07093,-0.389912,0.118081,-0.091197,-0.357927,0.122787,0.151579,0.530007,0.906356,-0.133801,0.189982,-0.47702,-0.074265,-0.458791,0.256594,-0.300766,-0.569739,-0.368583,-0.535499,0.317614,-0.419413,0.147479,0.079741,0.637416,0.2741,0.532487,0.491464,-0.019537
identité,-0.397605,0.13336,-0.812986,0.502647,-0.240808,-0.439886,-0.137943,-0.105873,0.026553,-0.377455,0.378091,0.65331,-0.23339,0.064635,-0.638542,0.04489,-0.044723,-0.657297,-0.928729,0.132624,0.134093,-0.096821,0.504687,0.344723,0.358196,0.846838,0.921397,0.469369,-0.962929,0.694083,0.076975,-0.307114,-0.303268,-0.934081,-0.385265,-1.13491,0.195866,-1.324944,0.078596,-0.181928,0.44002,-0.656775,0.197199,0.19511,-0.368708
Hilbert,-0.016182,0.290235,-0.298323,0.384796,-0.524855,0.101179,0.203531,-0.496898,-0.050238,-0.313947,-0.120046,1.17608,0.401765,0.004073,0.317402,1.148464,-0.251043,-0.364744,-0.11116,0.190066,-0.762862,0.220959,0.26937,-0.732497,-0.013171,-1.458133,-0.200066,0.875368,0.577256,0.611677,-0.540043,-0.087164,1.070788,-1.016495,0.509212,1.683946,-0.363606,0.723191,-0.510135,0.234559,-0.653235,-1.262048,0.88728,0.481412,-0.353479
scalaire,-0.338596,0.454182,-0.645796,0.49674,0.109865,-0.513404,-0.377136,-0.145842,-0.115611,-0.055205,-0.825655,0.019732,-0.517812,1.036479,-0.802233,1.15239,-1.465366,0.016408,0.404353,0.140381,-0.838876,0.464226,-0.260428,-0.683832,-0.096545,-2.414088,1.035946,-0.236148,-0.262102,-0.144397,-1.257822,0.784501,-0.187528,-0.518681,-0.558052,0.948638,-0.568005,-0.469759,-0.819915,0.804698,0.263902,-1.576624,1.036678,1.195575,-0.331798
solide,0.51549,0.940238,-0.368394,0.218218,0.451648,0.021671,0.397016,0.528929,-1.044899,0.465405,0.132995,-0.181763,-0.114634,-0.413993,0.517406,0.328375,-0.067087,0.080301,-0.261349,-0.546409,0.160887,-0.731211,0.240943,-0.471549,-0.083135,-0.827359,0.271105,0.123248,0.459823,0.204866,0.681705,0.967961,-0.5873,-0.269793,-1.512911,-0.860812,-0.299524,-0.084233,-0.183237,1.185299,0.708304,-0.069558,1.829628,0.869299,-0.17185
densité,0.936147,-0.242647,-0.111282,-0.218658,0.918092,-0.835816,0.405104,0.720333,-0.865366,0.461413,-1.219853,0.559069,-0.775329,-0.494283,-1.48877,0.59172,0.204941,0.149867,-0.974184,-0.324654,-0.77364,-1.302613,-0.824225,-0.227966,0.231823,-1.365092,0.796763,-0.101257,-0.044887,0.165353,-0.28739,0.009575,0.00468,-0.106047,-0.585475,0.253017,-0.975371,-0.44048,-0.272347,0.197581,0.132158,0.788953,1.476268,1.883742,0.91046
lemme,0.764797,-0.334691,-1.309248,-0.182252,0.364214,-0.305827,0.579094,-0.19449,0.746692,-0.178804,0.009686,0.791099,-0.153917,0.246758,0.842951,0.49384,-0.05161,-0.193718,0.213286,0.83341,-0.422024,1.086819,-1.177951,-0.587437,-0.222031,-1.923897,-0.722998,0.707383,0.395965,-0.468763,0.551648,-0.165664,1.265483,-0.313772,-0.097885,-0.202022,0.266017,-0.276868,-0.784441,-0.008516,0.397256,-0.361917,-0.106482,1.006287,1.065706
polynomial,-0.08389,0.132965,-1.149559,0.121122,0.329906,0.569589,-0.917492,0.879516,0.082186,0.139813,0.392125,0.45415,-0.788103,0.365089,0.058288,0.99547,-0.952747,-0.617973,-0.908826,0.145834,-1.591631,0.947668,-0.516968,-1.694674,-0.528183,-1.725966,0.050176,1.184949,0.624224,-0.138762,0.133261,-0.112536,0.258224,-0.777993,-0.369089,0.517335,-0.049636,-0.274795,-1.058517,-0.047303,-0.308237,-1.454983,1.234609,1.276794,-0.416731
cinq,-0.094081,0.66109,0.154526,-0.120281,-0.141918,0.408431,0.408862,-0.366455,-0.027753,0.498425,-0.815765,0.162785,-0.890327,-0.230593,0.250566,-1.071225,-0.274921,-0.724555,-0.392935,0.263041,0.241668,-0.73566,-0.157254,-0.062225,0.079435,0.513617,0.103571,-0.603872,-0.152124,-0.095372,0.263981,0.350652,-1.502259,0.364022,-0.136343,-0.262495,0.805977,-0.197419,0.402351,0.696237,-0.390119,1.133319,-0.289065,0.319255,0.164844
exponentielle,-0.093766,-0.217589,0.002905,0.229198,0.116547,-0.248982,-0.104153,0.686719,0.228773,1.133733,-0.263062,-0.471224,-0.023439,1.057328,-0.401481,0.305992,0.599937,0.188954,-0.882263,-0.246849,-1.754289,0.176221,-0.400034,-0.282512,-0.180843,-1.794651,-0.327826,0.58983,-0.033942,0.308601,-0.966572,-0.497885,-0.005891,0.385619,-0.405643,1.361338,-0.531115,-1.297424,-0.242112,0.14958,0.715388,-0.67571,0.982886,1.599004,-0.790562
élémentaire,-0.111775,0.371663,0.076788,-0.755501,0.4013,1.036899,0.389884,-0.87238,-1.003904,-0.602633,-1.121957,0.241626,-0.600596,-0.327706,0.34103,-0.418285,-0.637996,0.025254,-1.077157,0.02244,-0.644601,-0.677276,-0.131336,-0.883687,-0.706919,-1.09362,0.157246,-0.517426,-0.831298,-0.215534,-0.25713,0.552518,0.594052,-1.385511,-0.649255,0.215508,0.038045,-0.450317,-0.418994,0.135186,-0.105414,-0.657505,0.749933,1.090525,-0.387644
argument,-0.656304,-0.532161,-1.04842,0.505749,-0.162646,0.398661,-0.069674,0.218107,-0.230174,-0.549289,0.164553,0.810691,0.588743,0.206574,-0.202325,0.092397,-0.653055,-0.666434,-0.163899,-0.118015,-0.406312,-0.393392,0.086377,-0.417225,0.277859,-0.309531,-0.389005,0.569295,0.100699,0.221155,0.144568,-0.319921,-0.603866,-0.466867,-0.276335,-0.07907,0.388049,-0.668402,0.205535,0.434789,1.605454,-0.843883,0.386305,-0.014341,-0.289087
optimisation,0.116785,0.944677,-1.008029,1.005485,-0.248688,-0.398418,-0.035505,0.81535,-0.042154,0.376475,-0.294311,-0.240828,0.057647,0.135248,-0.453406,0.150806,0.107373,1.178627,-0.709012,0.571848,-1.605185,-0.335868,0.989499,-0.557993,-0.098205,-0.931864,-0.086763,0.683453,0.023348,-0.477274,-0.507561,-0.37098,1.104179,0.071042,-1.300354,0.244454,0.716782,-0.682375,-0.22596,-0.198637,0.772816,-0.440064,1.303902,1.186523,-0.668947
Fourier,-0.326465,-0.503973,0.268056,-0.776438,0.558265,1.05533,-0.156493,-0.065639,-0.419639,-0.682176,-0.401483,-0.850003,-0.216746,0.550142,-0.455682,0.683923,-0.130694,-0.341645,-0.814992,-0.70613,-0.589135,-0.083677,0.279642,-1.101721,0.326085,-1.332212,-1.03478,0.041939,0.189424,0.199947,-0.828661,1.070966,0.886024,-0.497886,0.782633,0.293014,-0.777333,0.085228,-0.206271,-0.492487,0.497077,-1.303469,1.249912,0.74607,-0.765906
dériver,0.634463,0.197062,-0.664845,1.117981,0.407938,-0.83246,0.608426,-0.456831,-0.03641,-1.003141,-0.379643,-0.419393,-0.197115,0.927221,-0.352847,-0.066351,-0.314949,-0.223101,-0.452845,0.255982,-0.113476,-0.133645,-1.037422,-0.955727,-0.219079,-0.511364,0.6837,-0.278572,-0.19719,0.635155,0.288667,-0.326503,-0.492988,0.428877,-0.991785,-1.045476,-0.373835,-0.608049,-0.362218,0.355194,-0.231895,0.811889,0.630169,-0.317511,-1.022662
module,0.164292,0.940411,-0.517441,0.886524,-0.058356,0.458012,0.911983,-0.26282,-0.390849,0.097697,-0.93457,-0.149173,-0.376873,-0.195203,0.274675,0.412375,0.109339,0.041526,-0.245755,0.960318,-0.819242,-1.132487,-0.015199,-0.315083,0.043957,-0.902247,0.340176,-0.089405,0.616417,-0.346787,-0.859829,0.707385,0.717825,0.506706,-1.406788,0.224609,0.634498,-0.738303,-1.263601,-0.304254,-0.335517,-0.021327,0.970288,0.700978,-1.323577
