word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
modèle,-0.724656,-0.08212,-0.868914,-0.789923,0.140868,0.182548,0.183469,0.77746,-0.179208,0.240371,0.172325,-0.56485,-0.525476,0.521479,-0.361698,0.058199,-1.590538,-1.160289,-0.023423,-1.026296,0.269191,0.692596,0.681476,-1.4313,0.349014
linéaire,-0.736577,-0.215347,-0.043961,0.109856,-0.13815,0.600416,-0.639636,0.26373,-0.896624,-0.722632,-0.621173,-0.868882,-1.522915,2.242199,-0.096641,0.077513,-1.124941,-0.524643,0.050778,-1.790851,0.195049,-0.198928,0.098921,-1.376672,0.924641
probabilité,-0.042984,0.326079,0.292861,0.269411,-0.522311,0.51611,0.574905,-0.90302,-1.001708,-0.234066,-0.570758,-0.183112,-2.597433,1.154039,0.547301,0.322773,-0.954863,-0.076644,0.460698,-1.436418,0.508892,0.452704,0.208198,-0.421349,1.44024
série,-1.945222,-0.242593,-0.289799,-0.160899,0.870944,-0.554217,0.381467,-0.897483,-0.076868,0.812937,0.834534,0.671181,0.308589,-0.233883,0.634743,-0.350971,-1.021899,0.357756,0.105199,0.749179,-0.720862,0.417309,-0.377867,-1.286581,0.893766
somme,-1.018819,-0.849182,-0.440333,0.157579,-0.76703,-0.207572,0.453713,-0.712294,-0.286658,0.543227,-0.829798,-1.225485,-1.5651,-0.259054,0.595438,-0.170596,0.092641,-0.110038,-0.54023,-0.87885,1.071813,0.715125,0.625966,-0.398374,-0.14985
mesure,-1.22229,-0.355296,0.039749,0.070125,0.004738,-0.171184,-0.099541,0.660221,-0.690577,-0.134112,-0.499905,-0.858042,-1.161174,0.775731,0.925638,-0.289943,-1.110493,-1.259349,0.383177,-1.023798,-0.328427,0.636766,0.342683,0.797308,0.578903
carré,-1.183964,-1.301736,-0.047322,0.22221,0.656293,0.457629,-1.021105,-0.503194,-0.418345,0.334471,-0.785004,-1.632861,-0.120838,0.668823,0.019516,-0.981812,-0.631032,-0.11604,-0.716067,-1.193947,0.698683,-0.002111,0.392083,-0.893157,-0.419286
vecteur,0.021319,0.533912,0.312573,-0.819001,-0.275636,0.314612,-0.863739,-0.474363,-0.501055,-0.540936,-0.311718,-0.58343,-2.465181,2.062363,0.318446,-0.461659,-0.596483,-0.485411,0.322305,-1.713047,-0.150668,0.089705,-0.783557,-0.877866,1.118193
connexe,-0.7834,0.554935,-0.722261,-0.053262,-0.72945,-0.628432,-0.009829,-0.399663,-0.394642,0.419305,0.075633,-0.341756,0.568998,1.211751,0.004973,-0.873982,0.03008,-0.676931,0.09994,-0.400894,-1.354062,0.918589,-0.228826,-0.219407,-1.379621
classe,-0.961306,0.647213,-0.057425,-0.265913,-0.397486,0.0386,0.215266,0.27006,0.326169,0.285584,0.235965,-0.075379,-0.217632,-0.206071,0.761016,-0.079445,-0.68672,-1.227452,-0.103148,-1.239393,0.551994,0.872595,0.05131,-0.809538,0.005066
produit,-0.92876,-1.038479,-0.209072,-1.803508,-0.504967,-0.965031,0.927648,0.648042,1.057786,0.503473,-0.272353,-1.158777,-0.448935,1.356796,-0.175423,0.630775,-0.874931,-1.005969,0.755173,-0.194743,-0.140092,0.19762,0.181744,-0.562814,1.194788
égal,-1.215959,-0.722736,0.130774,-0.022224,-0.284966,0.823842,0.121088,0.047237,-0.746992,0.14226,-1.015648,-0.841586,-1.510118,0.424867,0.802347,-1.037707,-0.322061,-0.381927,0.510148,-1.7177,0.766128,0.525598,0.317076,-0.693119,1.026606
cercle,-0.927305,0.100579,0.332462,0.553149,0.206581,0.516015,-0.75199,-0.133303,-0.096368,-0.108802,0.117507,-1.210973,-0.123544,0.195045,0.450008,-0.122354,-0.426072,0.292608,0.381521,-0.840105,0.867843,0.236048,-0.527393,-1.080273,-1.379771
partie,-2.140958,-0.163354,0.074136,-0.004148,0.056501,-0.734582,-0.800019,0.53379,0.333146,-0.274178,-0.521121,-0.697229,-0.280737,0.398264,0.110739,-0.015459,-0.01823,0.227192,-0.123843,-0.13956,-0.153798,1.239205,0.35403,0.00478,-0.46486
relation,-0.56093,0.126196,0.029081,-0.738809,-0.546806,0.277394,0.398858,0.555624,-0.26891,-0.532573,0.858464,-0.24153,-1.097442,0.607455,0.884854,0.456631,-0.447027,0.614338,0.752583,-0.462103,-0.298816,1.676554,0.043518,0.271701,-0.094872
