word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
famille,1.621063,0.953021,0.323946,-0.377374,-0.856466,-0.113175,1.147428,0.610527,0.818706,0.839297,-0.511236,-0.027922,-0.920291,1.035072,-0.308497,0.929467,-0.5295,-0.069511,0.249057
arête,0.099917,0.135414,-0.414548,0.096262,1.113194,-1.442862,0.13562,0.575901,-2.045518,0.697064,-0.37789,-1.027062,0.332766,-0.443821,-1.109075,-0.99666,-1.090615,1.811692,-0.049697
distance,0.103093,-1.737512,-0.196656,-0.740472,1.043147,-0.538008,0.303241,0.835417,-1.187817,1.628054,0.010481,-0.092959,0.796652,-0.624672,-0.196086,0.034714,0.15311,1.066385,-0.074672
surface,1.170765,-0.932572,-0.453655,-0.488417,0.869796,-1.229147,-0.036157,1.84675,-1.869588,1.132242,-0.162162,0.628253,0.488599,-0.304236,0.033027,-0.158949,0.672601,1.455645,-0.762316
aléatoire,-0.204068,-1.184366,-0.379025,-0.673779,0.295416,-0.434852,-0.494957,1.002568,-2.029964,0.962624,1.05698,-1.281939,1.3943,0.577672,-0.689968,-0.464549,-0.067209,0.120289,0.234272
naturel,1.832673,0.256234,-1.025362,-0.193375,0.077294,-0.600862,0.939076,1.014964,-1.528082,0.933649,-0.174045,0.526508,0.548665,0.735031,0.698155,1.542357,-0.221204,0.291014,-1.1099
normal,0.717939,-0.944955,-1.20748,0.358204,0.10007,0.150607,0.087292,1.111098,-0.702549,0.233318,0.043288,-0.460412,0.791231,0.283999,-0.448612,0.125833,0.35054,0.48445,-0.561868
arbre,1.5936,0.268967,0.297657,-0.357277,0.766442,-0.818258,-0.111649,1.382288,-1.376416,0.50215,-0.334558,-0.561203,-0.484988,0.476184,0.252,0.802521,-0.199786,1.102045,-0.710172
démontrer,0.416698,-0.482634,-0.486419,-0.298065,-0.663124,0.818427,-0.43909,1.477717,-1.007135,1.523273,0.530724,-0.705405,0.814448,0.310387,-0.938637,0.328553,-0.361648,-0.395152,-0.316234
algèbre,1.022762,-0.286799,-1.130661,1.479587,-0.517695,-0.089796,-0.769288,0.793943,-1.494943,0.5197,1.005823,-1.306688,1.029609,-0.211085,-1.126372,-1.222849,-2.367494,0.341901,0.932098
règle,0.182362,-1.253153,0.415178,0.806984,-0.089133,0.926886,0.942145,1.484177,-1.014021,0.511396,0.882005,-1.219327,1.264678,0.946734,-0.054436,0.234498,-1.085397,0.022313,0.369727
volume,0.64446,-0.611658,0.099744,-0.426696,-0.4289,-0.187265,-0.538553,0.304801,0.547372,-0.944277,0.97105,1.631186,1.365637,1.130607,-0.311119,0.678933,-0.2328,1.918674,-0.535026
calculer,0.592805,-1.366287,-0.152012,-0.388639,0.69845,0.145582,-0.119021,0.762091,-1.704255,1.881393,0.832832,-0.3709,1.851253,0.752194,-0.908015,-0.648487,0.626969,0.184554,0.338102
constant,0.577949,0.336896,-1.20071,-0.303652,0.393134,0.341977,0.595509,1.163943,-1.068663,0.533461,1.102245,0.261663,1.172371,0.240479,-1.514307,0.48616,0.036855,0.020188,0.0794
quatre,0.745039,-1.269421,0.648374,0.053336,1.026354,-0.028292,1.58779,0.771315,0.298408,0.753594,-0.356464,-0.101971,-0.500303,0.046151,-0.538848,0.348931,-0.146801,1.182893,0.228769
différentiel,0.376726,-0.948263,-1.965408,0.371372,0.230571,-0.346302,-0.38558,1.327005,-1.470542,0.826319,1.164854,-0.646836,1.579927,0.031359,-1.270154,-0.798073,-0.23812,0.272969,0.180221
hypothèse,0.231009,-0.142358,-0.315075,-1.088954,-1.000685,0.065703,0.074372,1.025649,-1.354942,1.820326,0.96954,-0.828155,1.001596,0.44781,-0.622365,0.672364,-0.831028,-0.031757,-0.332171
image,0.432668,-1.669993,0.294378,-0.807218,-0.238311,-0.467503,0.111726,0.482312,-0.700867,-0.36031,1.108748,-0.021417,-0.152139,0.047414,-0.290781,1.121838,-0.287661,0.420747,0.146993
régulier,0.034144,-1.577397,0.264782,0.277611,1.093843,-0.023136,1.098551,0.170862,-0.630881,0.840727,-0.51409,-0.605341,0.671159,0.25041,-0.540231,-0.039588,0.254396,0.643382,-0.064384
complet,0.362798,-1.385488,-0.197193,0.164885,0.161014,0.097723,0.432661,0.696109,0.080807,0.148023,0.882823,0.243761,0.450372,0.345939,-0.232017,0.471086,-0.519282,0.588954,-0.192428
racine,0.961754,0.690289,-0.314143,-0.354917,0.704505,-0.675613,0.03555,0.805793,-0.663705,0.0665,0.710022,-0.763275,0.010166,0.943484,-0.422495,0.786606,-0.903483,0.47334,-0.171881
coefficient,0.174789,-0.712105,-1.814743,0.624717,1.662753,0.243279,-0.429142,0.980627,-1.637571,1.402396,0.976406,-0.18584,1.864887,0.946949,-0.995207,-0.354201,-0.324763,0.378269,0.399562
côté,0.229154,-0.56537,0.336173,-0.567909,0.263323,-0.537145,1.55653,0.703027,-0.723669,0.30431,-0.641808,-0.337643,-1.347103,-0.58703,-0.832478,0.640375,-0.512516,0.560655,0.618109
preuve,-0.009518,-0.672201,0.352308,-0.577321,-1.043953,1.179049,0.341444,1.451048,-0.747776,1.138879,0.684833,-1.220492,0.617283,0.54185,-0.453627,0.761905,-0.120497,-0.186964,-0.196065
axiome,-0.317952,-0.389754,-0.404773,0.921768,-0.545502,0.748394,-0.186808,0.330929,-1.913196,1.246472,1.639922,-0.998558,1.731957,0.071805,-1.28134,-1.410593,-1.192672,0.246708,0.895146
$\mathbb{R}$,-0.242454,-0.559876,-0.603999,-0.165131,0.649632,-0.335566,-0.525164,0.203531,0.086791,0.003615,0.269778,1.118284,0.849363,0.485173,-0.011088,-0.459527,-0.347104,1.978898,1.815232
continue,-0.256463,-0.780565,0.015638,0.0554,-0.073946,0.367907,0.944138,0.786918,-0.654776,0.596644,0.068543,0.588709,-0.289443,0.073393,-0.606478,0.383873,-0.020445,-0.156704,0.032081
résoudre,-0.453574,-0.596166,0.021015,-0.429075,-0.825341,0.81917,0.410588,1.748471,-0.922993,1.375547,0.613548,-0.649777,0.429742,-0.218546,-0.718456,-0.096438,-0.11714,-0.275314,0.433713
arithmétique,0.98014,-0.697008,-0.420438,0.592428,-0.279256,0.474874,-0.881677,0.399549,-1.159573,0.880444,1.812943,-1.263943,1.913817,0.243748,-1.445354,-0.982765,-1.344515,0.026978,0.01002
conjecture,-0.172812,-0.064242,-0.633034,0.011377,-0.509028,0.150448,-1.387838,-0.080246,-1.417257,0.695239,0.341637,-1.128491,1.592583,0.147266,-2.065636,-0.511103,-0.939085,-0.228032,0.084799
réseau,0.811039,-1.611267,-0.223827,-0.380078,-0.048517,-0.813161,1.589113,0.731612,-1.424467,0.009147,-0.120006,0.936499,1.123782,-0.986641,1.408682,0.511123,0.723683,-0.419013,0.729603
opération,-0.655392,-0.981593,0.123319,-0.436456,-0.352964,0.21208,0.751616,2.249594,0.254266,0.444131,-0.464331,0.449835,0.337278,-1.03119,0.729431,-0.021628,0.499843,0.076656,0.156726
chiffre,1.237252,-1.030469,1.326614,-0.36773,1.217124,0.273721,0.566278,0.56055,-0.564773,0.51757,0.508285,0.079952,1.662678,0.551033,0.418271,0.274122,0.549493,0.147775,0.358889
expression,0.226762,-0.717809,0.108155,-0.283084,0.161043,0.176745,-0.116144,1.300075,-0.888068,-0.087375,1.213119,-0.668598,0.369333,0.896061,0.152396,1.451781,-1.62024,-0.362425,0.026318
propre,0.523392,-1.193179,0.514425,-0.120534,-0.475975,0.481819,0.871792,1.514183,-0.941203,0.419732,0.379668,-0.101246,-0.405004,0.239674,-0.054757,1.009022,-0.691735,-0.220437,0.628732
principal,0.852919,-1.153534,-0.202922,-0.437806,-0.244804,-0.4024,0.982516,0.562614,-0.376685,0.852734,-0.508248,0.682069,-0.369959,-0.029652,0.064923,0.800715,-0.477633,0.168851,0.580554
