word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
infini,-0.364261,-0.141782,-0.2907,-0.464948,0.763037,-0.727198,0.099761,-1.630592,0.309792,0.086235,0.980959,0.092308,0.295928,-0.195594,2.591731,0.079648,0.196267,-1.252384,0.08658,-0.764814
variété,-0.932203,-1.136233,-0.343426,-0.909168,0.801785,-0.040948,0.205062,0.585767,-1.259466,0.38241,0.650635,0.048912,0.138286,0.516296,0.988789,-1.267905,-1.417419,-0.221386,0.268987,0.842793
ligne,-0.879158,-2.094312,-0.446734,0.122809,0.220047,1.135503,-0.337471,-0.005724,1.059658,0.290218,-0.668721,0.425047,0.017103,-0.428751,-0.068575,0.650619,0.416757,-0.358775,-0.147834,-1.313453
positif,-0.001364,-0.617988,-1.556644,-0.469889,0.904103,-1.128836,0.706438,-0.679834,-0.282836,-0.166768,0.573494,0.035133,1.411315,0.639756,1.00482,-0.140356,0.166952,-0.544779,-0.068099,-1.056839
angle,-1.429769,-0.951615,-0.742577,-0.134704,-1.075899,1.332485,-0.485954,-0.685004,0.522554,-0.85125,0.910403,-0.039088,0.48522,-0.246243,1.965021,0.501196,-0.520095,-0.710606,0.225359,-0.91924
polynôme,0.406782,0.319426,-0.854005,-1.427989,2.113902,0.539813,-0.336679,-0.657988,0.099458,-1.459508,1.392911,-1.167962,1.520018,-0.070191,3.183498,-0.712832,0.280596,-0.927938,-0.231598,0.186851
centre,-0.644065,-1.749515,-0.685802,-0.239083,-0.407237,0.576545,-0.563216,0.720687,1.257727,1.099379,0.135579,-0.556991,-0.324981,-0.496366,-0.509554,-0.019911,-0.869687,0.68814,0.642412,-1.787407
démonstration,-0.006503,-0.369735,-0.305093,-0.76962,-0.070972,-0.57601,0.756009,-1.166994,0.570377,-1.020778,1.340667,0.696781,0.72281,-1.293015,0.894525,-0.261719,0.309942,-0.459622,-0.055688,-0.696229
vectoriel,-0.936773,-0.495735,-0.930766,-1.522507,0.914925,0.29028,0.805976,-1.57269,0.442577,-0.727873,0.805539,-1.530837,0.193888,-0.853936,3.124414,-0.289403,0.174505,0.008026,-0.005661,-0.203164
limite,0.10277,-1.854426,-1.088845,0.350418,0.063725,0.445206,-0.285105,0.271707,-0.125294,0.221631,0.585456,-0.56964,0.526505,-0.050711,1.437166,-0.121027,-0.020591,-0.982453,0.380564,-1.625141
représentation,-1.623076,-0.46001,-0.544615,-0.702458,0.35233,-0.863982,-0.120138,-0.109823,-0.101486,-0.428719,0.602709,-0.165645,0.309476,-0.347944,0.199703,0.024944,-0.538014,-0.999187,0.423038,-1.164089
famille,-0.04035,-0.573746,0.026997,-0.628239,0.748129,0.416481,-1.369928,0.770263,-0.15399,-0.05163,1.144364,-0.538283,-0.634345,1.167106,-1.364583,-0.751329,-0.495922,-1.103354,0.129922,0.056172
arête,-1.31409,-0.509783,-0.08527,0.421714,-0.849681,1.366699,-0.300152,-0.261336,0.247602,-1.037576,0.709261,-0.634069,1.133049,-0.290907,2.670378,0.41228,-0.614445,-0.546755,0.341818,-0.078174
distance,-0.318358,-1.593723,-0.779328,0.501173,-0.389031,0.383961,0.96792,-0.476763,1.492292,-0.017735,0.460909,0.163156,1.410089,-0.057102,1.265111,-0.084173,0.265437,-0.856223,0.282285,-0.688408
surface,-0.751443,-2.567811,-0.990232,0.366977,-0.72679,1.143887,1.009197,0.124012,0.264942,0.616586,1.111273,0.045701,0.764933,0.418816,1.574782,0.132368,-0.007806,-0.787483,-0.290534,0.296001
aléatoire,0.205459,-0.633813,-1.065196,-0.197996,0.080453,-0.666796,1.181566,-0.712571,-0.007178,-0.829905,0.92281,-0.050686,0.896685,-0.431843,2.342697,-1.026896,0.489251,-0.826444,0.060616,-0.409667
naturel,-0.498212,-2.319509,-0.799108,0.261786,0.438334,-0.250572,-0.466984,0.969959,-0.39016,1.36652,1.363623,-0.38958,-0.256661,0.342134,0.776996,-0.946384,-0.466044,-0.69063,-0.333374,-0.835922
normal,-0.119168,-1.211955,-0.519185,-0.663606,0.419812,-0.301317,0.312744,-0.394212,0.476878,0.366956,1.518195,0.03678,0.522557,0.30611,0.930041,0.397335,-0.126698,0.73069,-0.222422,-0.749499
arbre,-1.128036,-1.614733,-0.076442,0.160862,-0.223354,-0.019416,0.001378,0.557958,-0.200809,0.512867,1.305119,0.188014,-0.325264,0.843713,1.236384,-0.296354,-0.729005,-1.008344,0.484992,0.506921
démontrer,0.417168,-0.143605,-0.866152,-0.535738,0.100462,-0.559473,0.782647,-0.484992,0.071342,-0.221298,2.181343,-0.131027,0.652376,-0.002168,0.779178,-1.070295,0.514391,-0.809577,-0.290468,-0.707398
algèbre,-0.654084,0.183381,-0.036462,-1.945875,1.323519,0.178368,0.096263,-1.216213,0.485204,-1.072984,1.771853,-1.362951,0.426431,-1.735931,2.369776,-0.519008,-0.367262,0.122072,-0.091207,-0.19146
règle,-0.256958,-1.066306,-0.603835,-1.051532,0.509356,-1.454664,0.65569,-0.126344,-0.107729,-1.615373,1.018479,-0.608135,0.181935,-0.117615,0.596153,0.087407,0.275255,-0.655089,0.199967,-1.480531
volume,-1.361741,-0.754011,-0.10026,-1.160294,0.432972,-0.157887,0.321674,-0.393576,-0.121092,0.821695,-0.548806,0.689811,-0.006857,0.32219,0.170235,0.326987,-0.168242,-0.97175,-2.516801,-0.314002
calculer,0.147917,-1.297082,-1.81353,-0.211099,0.305413,-0.075472,0.870731,-0.238119,0.545237,-1.023724,0.751883,0.491892,1.749493,-0.41052,1.908583,-0.84762,1.058319,-0.88815,-0.476949,-0.003372
constant,0.275485,-0.688346,-0.875741,-0.062994,1.262515,0.547658,-0.228039,-0.973263,-0.68717,0.170426,1.219603,0.265217,0.683284,0.003344,1.224655,-0.367064,0.738315,-0.719749,-0.354816,-0.910772
quatre,-0.946541,-1.755166,-0.051567,-0.236248,0.033091,0.565395,-0.228643,0.022589,0.924153,-1.010093,0.388217,0.257633,0.885498,0.589273,-0.613679,0.906475,-0.308365,-0.711881,0.575133,-0.592271
différentiel,-0.193307,-0.813233,-1.104211,-0.54866,0.665289,0.296038,0.549947,-1.39814,-0.001783,-0.51967,1.710458,-0.49686,1.215682,-0.574399,2.197665,-0.752262,0.553748,0.526514,-0.846535,-0.562874
hypothèse,-0.29708,-0.142127,-1.05085,0.018455,0.133358,-0.625525,0.305938,-0.337814,0.097034,-0.073666,1.796293,-0.514881,0.254719,-0.057262,0.968687,-1.623609,0.334875,-1.903485,-0.310709,-0.797869
image,-1.058204,-0.850861,-0.987838,-0.758589,-0.37571,-0.523496,0.495224,-1.282242,0.230988,0.123044,-0.164357,0.497249,-0.372562,0.099463,0.132496,-0.461796,-0.691461,-0.944962,0.11312,-0.580949
régulier,-0.18765,-1.284125,-0.751677,-0.073217,-0.196327,-0.337601,-0.024137,0.38801,0.944238,-1.129051,0.374693,0.326455,1.462188,0.263522,0.556774,0.610143,-0.133586,0.031264,0.461136,-1.007072
complet,-1.025121,-1.116156,-0.258321,-0.532951,0.077073,-0.547818,0.449019,-0.694701,0.112277,-0.56219,0.226688,0.217672,0.485418,-0.162854,-0.206881,-0.294953,-0.218859,-0.277453,-0.71508,-0.879953
racine,-1.048371,-0.561559,0.132743,-0.391654,1.071596,-0.309417,-0.562939,-0.164914,-0.709456,0.203699,1.198393,-0.170894,0.053932,0.285082,1.190924,-0.437998,-0.560102,-1.055458,0.218356,0.009054
coefficient,0.462279,-1.302033,-0.659721,-0.158264,1.681836,-0.128224,0.601632,-0.626605,-0.384874,-0.410739,1.049342,-0.192728,2.299603,-0.451568,2.641933,-0.428242,0.326503,-0.034791,-0.45727,-0.373274
côté,-0.421273,-0.941382,-0.234422,0.010472,-0.701295,0.995013,-0.698275,-0.672027,0.317684,-0.507115,0.511762,-0.15388,0.034284,0.626489,-0.41246,0.349287,-0.909626,-0.926894,1.508333,-0.712844
preuve,0.31275,-0.010592,-0.70069,-0.570089,-0.296549,-1.305218,0.607887,-0.362714,0.165354,-0.832276,1.573855,0.060004,-0.237189,0.424973,0.272455,-0.767875,0.675953,-1.410398,0.125446,-1.186912
axiome,0.461369,0.47062,-0.884404,-0.971796,0.785581,-0.641445,0.149716,-1.232084,0.245546,-1.646308,0.823455,-1.228462,0.886317,-1.842861,2.368033,-0.224071,1.011382,-0.732298,-0.676391,-0.486501
$\mathbb{R}$,-0.196402,-0.615978,-0.072441,-0.850767,1.104397,0.80442,0.707431,-0.759157,0.590692,-0.070623,-1.423509,-0.713921,0.931836,0.668978,0.895749,0.718972,-0.24023,-0.425958,-1.096966,0.306486
continue,0.504095,-0.889483,-0.645902,-0.172331,-0.233931,0.073267,-0.03066,-0.614373,-0.104512,-0.132943,0.875714,-0.369889,0.474138,0.074417,-0.519942,0.543013,-0.169836,-0.617336,0.198443,-0.773694
résoudre,0.915853,-0.25383,-0.639748,-0.293189,-0.155522,-0.200535,0.984178,-0.895454,0.199187,-0.851583,1.515283,-0.537318,0.077898,0.132352,0.29984,-0.560997,0.754692,-1.054335,0.251881,-1.036057
