word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
égal,1.216619,0.92946,1.033859,1.510244,-0.509006,0.245857,-1.001206,1.626026,1.054998,0.650524,-0.599312,0.5423,-0.412039,-3.154062,-0.266733,-0.426489,-0.168148
cercle,0.563346,0.860569,1.173369,0.721635,1.342651,1.29545,0.688589,1.107418,1.087114,0.876604,-0.185782,-1.086173,-0.691743,-3.419037,-0.991931,0.186184,0.768757
partie,0.949587,-0.239168,1.684417,-0.329649,-0.027608,-0.078386,0.087865,1.901029,1.670107,0.711552,-0.424994,0.071591,-0.134767,-1.550767,0.399174,0.112544,-0.595635
relation,2.265334,0.004306,1.750512,-0.148661,-0.731304,0.733916,0.150743,0.342755,1.225676,0.420975,0.494294,0.610934,0.338238,-1.825027,-0.24647,-0.278038,-0.219037
courbe,1.461524,-0.143578,1.209572,0.639077,1.272028,0.996506,-0.599545,1.808984,0.129739,0.171575,0.304158,-1.253851,0.037039,-2.709758,-1.158903,0.067696,0.395436
différent,1.000394,-1.061776,1.599255,0.026954,-0.504066,-0.382736,-0.270573,0.91576,1.913429,1.721258,0.345615,0.204559,-0.211079,-1.993878,0.171435,-0.147774,0.746957
complexe,1.977671,-0.730422,1.45722,0.168196,0.102483,-0.360465,-0.246496,2.563895,1.139178,-0.389137,0.679545,0.503869,0.600204,-1.829949,-0.100943,0.127798,-0.212764
matrice,1.761331,-1.049761,0.501955,-0.29064,-1.658087,0.810981,-1.15427,1.357455,0.651278,0.029271,-0.74702,0.594764,0.664301,-2.469603,-2.035003,-0.263713,-0.270166
domaine,1.01581,-1.683451,1.996836,0.234206,0.334057,-0.936051,0.491079,1.732325,1.551941,1.221182,0.802403,0.295776,0.238252,-1.153315,0.504407,0.6596,-0.484017
fois,0.189865,0.112908,1.259049,0.052141,-0.327436,0.016423,-1.235058,1.559228,2.096132,1.248881,-0.339477,0.492054,-0.096139,-1.717358,0.151179,0.04867,-0.119776
type,1.641886,-0.9599,1.505956,0.107066,-1.299803,0.345414,-0.085865,0.638097,1.266806,0.54237,0.43222,0.523433,0.12039,-1.806765,0.183644,0.101993,0.334111
mot,1.108917,-0.648813,1.597061,-0.563534,-0.888351,-0.19963,-0.891332,-0.061796,1.764103,0.237639,-0.865698,-0.652713,0.704836,-2.047776,1.103775,-1.695885,-0.516743
algébrique,1.343252,-0.623839,1.737174,0.129116,0.078692,-0.110313,0.159831,1.640131,1.71271,-0.884583,1.448439,-0.494653,1.045867,-2.030319,0.559652,0.798198,-0.666951
degré,0.033878,0.675554,0.518228,2.065301,-0.947324,0.864861,-0.791368,1.510025,1.529265,0.187517,0.553976,0.504012,-0.393537,-2.432655,0.294897,-0.211937,1.026417
langage,1.568294,-1.210692,2.211979,-1.289823,-1.414234,-0.125409,-0.47003,-0.208785,1.763482,-0.365889,0.86878,-0.226134,0.810966,-0.991032,1.687912,-1.224519,-0.537178
nul,2.411239,0.84047,1.013101,0.772084,-0.64279,-0.226413,-0.779407,1.460598,0.868798,0.652386,-0.080963,0.849338,-0.096962,-2.233485,-1.06168,-0.428714,-0.536264
moins,0.830764,0.108819,1.393405,0.183882,-0.145457,-1.188716,-1.304622,1.239088,1.529223,1.824917,0.117192,0.548052,-0.508131,-1.836627,1.275297,0.069668,0.070179
objet,1.546928,-0.759855,1.324629,-0.756625,-0.601079,-0.076114,0.192461,1.055029,1.739877,1.278724,1.079543,-0.321907,-0.539325,-1.950133,0.56048,-0.367625,0.406627
triangle,0.542034,0.797481,0.167095,0.449823,0.563535,1.829677,0.531205,0.58213,1.24789,0.519225,-0.373455,-0.578963,-0.034649,-4.001268,-0.356621,0.616345,1.089617
structure,1.195488,-1.650418,2.007526,-1.284406,-1.216582,0.144185,0.094134,1.348365,0.692474,0.019401,1.027203,0.041331,-0.125987,-1.713618,0.091347,0.709267,-0.103805
