word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
somme,0.572781,0.769342,0.278148,0.484618,-0.066914,0.268711,1.228941,0.476872,0.342393,0.24889,0.634909,-0.659903,-0.41779,0.070875,0.061736,-0.674891,-0.325723,-0.195454,0.985366,0.620666,0.475021,-0.844536,0.553856,0.590587,0.153666,0.282535,-0.21368,0.027501,-0.557163,-1.186249,-0.373593,-0.560181,-0.635259,-1.340605,0.654228,-0.791995,-0.597087,-0.071561
mesure,-0.389099,0.44383,0.059378,0.356039,-0.460024,-0.441252,0.942684,-0.50572,1.232888,1.000281,0.384548,-0.64379,0.619442,-0.651095,0.172175,0.402879,0.249822,0.148031,1.360286,-0.011205,-0.529324,0.352837,0.061036,-0.564688,0.180342,-0.179189,-1.038451,0.003727,-0.870478,-0.738963,-0.453602,-0.131832,-0.025786,0.292531,-0.204154,0.211019,-0.549808,-0.241822
carré,0.150586,0.576908,0.293155,-0.465037,-0.551614,-0.420664,0.71369,-0.292523,-0.065154,0.777542,0.493661,-0.581908,0.253258,-0.284454,0.844214,-1.507792,-0.68013,-0.343446,-0.261743,0.830527,-0.0884,-0.078139,-0.748403,-0.161741,0.650515,-0.361271,-0.427214,0.092068,-0.222825,-1.429681,-0.179649,-0.159989,0.106626,-0.894736,-1.133159,0.458928,0.879323,-0.001022
vecteur,-0.852341,0.71986,0.145874,1.345361,-0.269808,0.45393,0.990612,-0.980898,1.278142,0.000563,1.391835,-0.225107,0.403614,-0.345449,0.66011,-0.009265,0.665888,0.388809,0.310198,0.59356,0.473808,-1.066071,-0.694836,-1.101245,-0.873309,-1.242008,0.408778,-0.3038,0.254694,-0.488499,-0.11928,0.874194,-0.247233,0.772765,-0.660612,1.418171,-0.691021,-0.600345
connexe,0.781636,0.442397,0.091239,0.478705,0.051236,0.64471,-1.319938,-0.31236,-0.102257,1.089298,0.900891,-1.876044,0.85727,0.223519,0.021065,-0.284512,0.657116,0.143917,-0.269199,0.731102,-0.89751,0.341661,-0.485277,0.438561,0.138424,0.229973,-0.379924,-0.570446,0.241741,0.266071,-0.69482,-0.013214,-0.560954,0.369402,0.418464,0.624581,-0.046781,0.204175
classe,-0.388656,0.556885,0.302204,0.7204,0.352678,0.138428,-0.187547,-0.840142,-0.30051,0.146191,0.081384,-0.047388,0.123913,-0.920141,-0.115249,0.525891,-0.362586,0.214671,0.692288,0.032946,-0.032369,-0.836564,-0.66053,0.64985,-0.154612,0.700561,-0.291375,0.097901,-1.245789,-0.774208,-0.558781,-0.597563,0.045857,0.210383,-0.089857,0.607069,0.231332,-0.387731
produit,-0.614602,0.522686,0.123202,0.894197,0.199027,-1.010817,-0.359542,-1.617639,1.225337,1.200012,0.042668,-1.050878,-0.602463,-0.606581,-0.443223,-0.568666,-0.080582,0.832219,-0.027151,-0.16889,0.353921,-0.083169,0.153622,-0.363461,-0.491586,-0.395828,0.568981,-1.423666,-0.397937,-0.897399,0.633325,-1.10396,-0.81376,0.165848,0.420401,-0.999634,-0.706667,-0.307135
égal,-0.008271,1.536661,0.752388,0.643926,-0.342036,-0.892496,1.486735,-0.593188,1.274346,-0.251028,0.221706,-0.351254,0.11559,-0.821371,0.433291,-0.34918,-0.642589,0.38378,1.536306,0.265122,0.249994,-0.962249,-0.261132,-0.139261,0.324175,0.486587,-0.808632,0.160162,-0.022294,-0.776907,-0.338324,0.145186,-0.191358,-0.891871,-0.529727,0.398608,-0.277661,0.064666
cercle,0.578601,0.475778,0.245908,-0.404675,-0.467096,-0.061908,-0.238213,-0.272985,-0.004571,-0.084352,-0.042033,0.236236,0.500135,0.184133,1.174194,-0.318664,-0.451771,-0.870879,-0.090675,0.44792,0.010152,-0.910336,-0.036356,0.690087,0.5592,-0.284051,-0.592699,0.287588,-0.612985,-1.268761,-0.364517,0.785406,0.011585,0.095377,-0.185956,1.109355,0.162036,-0.467132
partie,0.229653,0.24003,-0.2118,0.020302,0.041514,0.368659,0.108508,-0.716491,0.772168,1.079216,-0.199933,-0.596334,0.189402,-0.569096,0.168692,-0.601245,0.275004,-0.427028,0.059545,-0.023352,-0.344942,-0.131115,0.386511,0.662696,0.936462,-0.315329,-0.260122,0.365334,-0.223987,-1.327002,-0.751902,-0.276752,0.299374,-0.085445,0.442221,-0.162856,0.13676,0.610353
relation,0.478337,0.594929,-0.129016,0.867091,0.281112,-0.005936,-0.073068,0.484594,1.580506,0.496342,-0.356206,0.409711,0.573751,-0.224353,-0.017092,0.086094,-0.157918,0.055893,0.512004,-0.214117,1.067678,-0.290617,-0.303345,0.666565,0.242847,-0.631692,-0.342251,-0.426844,-0.925171,0.032987,-0.788211,0.705353,-0.146604,1.621353,0.065793,0.319436,-0.692565,0.12903
courbe,-0.378803,1.18677,0.423412,-0.700134,-0.618175,-0.379834,1.254615,-0.707604,0.734872,0.578994,0.773479,-0.086692,-0.261791,-0.134608,0.746323,-0.924408,-0.421958,-0.554925,0.226151,1.224279,0.305917,-0.69038,-0.786285,-0.752603,0.25797,-0.47765,-0.935447,0.664144,-0.695839,-0.195413,0.762571,0.329423,0.219973,-0.28753,-1.156851,-0.016493,-0.497833,0.75099
différent,0.053428,0.108974,0.333646,0.935349,-0.268869,0.057782,0.022497,-1.183324,1.4646,0.945313,-0.171173,-0.54532,0.636831,-1.474801,0.221325,-0.507314,0.01896,-0.515195,-0.136255,-0.108196,-0.257093,-0.427589,-0.086719,0.221396,0.225806,-0.632555,-0.063725,-0.380234,-0.701832,-1.467076,0.028212,-0.491935,0.084978,0.366543,0.025108,0.313819,-0.752193,-0.13347
