word,1,2,3,4,5,6,7,8,9,10,11,12
puissance,1.073304,-1.300432,-0.419628,1.401454,-0.423143,-0.054033,1.807868,-0.100134,0.144347,1.017982,0.479116,-2.100544
Euler,2.163382,-0.234182,-1.000332,0.288602,1.187829,-0.179211,-0.089325,0.6502,1.092248,0.734021,0.542752,-1.99722
topologique,0.812527,0.003252,-0.535101,-0.048404,0.629578,-1.802995,2.209929,2.72094,-1.513584,0.037689,0.215111,-0.80327
déduire,1.368703,-0.302611,0.183115,0.191375,1.289067,0.684931,1.780042,0.932853,-0.237419,1.684889,0.708275,-1.937871
composer,0.843036,-1.487639,-0.435696,1.791293,0.16455,-0.179777,1.520424,0.759161,0.1774,-0.072319,-0.239698,-1.080104
deuxième,0.964568,-0.695312,-0.730852,1.51203,0.286938,0.549871,0.712213,1.108927,0.815785,0.813394,-0.443045,-1.400829
rayon,2.916875,-0.589751,-0.825336,0.712647,1.450987,-0.223643,2.197033,-0.016653,0.890448,-0.004421,-1.983269,-0.344947
caractéristique,0.956931,-0.613784,-0.937281,0.967806,0.442265,-0.310055,1.996685,1.026696,0.077622,0.011095,0.619816,-1.288331
vide,-0.173009,-0.516202,0.957654,1.121463,0.446057,-0.533833,2.600579,1.518232,-1.003349,0.360558,-0.936156,-1.077394
affine,1.995598,-0.173291,-0.747377,-0.870257,1.036625,-0.333908,2.258711,2.494151,-1.316709,0.101658,0.007048,-0.018782
supposer,0.508907,0.103368,-0.206245,0.37043,0.78553,-0.010492,2.316106,0.988635,-0.484075,1.733885,0.039924,-1.065838
ouvert,0.878298,-0.43605,0.173608,0.52015,0.354723,-1.546549,2.021324,2.07033,-1.256672,0.297841,-1.529585,-0.397953
partiel,0.924164,0.29129,-1.471874,0.130323,-0.322867,-0.392197,1.371619,1.405383,0.327757,0.559036,0.341092,-1.851168
approximation,1.346184,0.820705,-1.349715,1.025414,0.423928,-0.624241,0.827012,0.753574,0.622424,1.80108,1.336546,-1.10092
convergence,1.086749,0.813944,-1.580287,0.067744,0.488775,-1.195673,1.641478,0.31335,0.469895,2.078979,0.610414,-1.498346
chemin,0.181489,0.07921,-0.068223,1.610656,1.25513,-0.297986,2.126247,0.828492,0.38626,0.056239,-0.803712,-0.12068
rotation,2.168633,-1.681712,-1.250916,0.40524,0.357623,0.447796,2.201998,0.766173,-0.189565,-0.156326,-0.648902,0.212461
différence,0.785753,-0.896347,-1.201895,0.899492,0.447937,0.239283,1.872095,0.441927,0.251667,1.115511,0.148191,-1.496653
analytique,0.871547,-0.92787,-1.341993,-0.489427,0.031335,-0.461912,0.432995,2.367978,-0.453232,0.864416,0.822506,-1.831475
formel,-0.661887,-0.465598,-0.529363,0.824355,-0.495681,0.173996,1.183931,2.445962,-0.671764,0.343391,1.904796,-1.744065
intersection,1.444403,-0.334896,0.322649,0.646149,1.343585,0.110865,2.413859,1.71526,-0.277209,-0.779984,-1.063875,-0.31951
