word,1,2,3,4,5,6,7,8
fraction,-0.335861,-0.314951,0.038354,-1.176451,0.422559,0.121633,-1.131155,1.023978
segment,0.728296,0.200168,-0.375858,0.358994,1.293994,-1.245162,-0.587711,0.463075
norme,-1.225571,-0.267698,-1.686801,-1.632568,1.046628,-0.206748,0.308126,1.49724
local,-2.161312,-0.659738,-1.612708,0.05705,0.11598,0.020904,-0.635509,0.397014
métrique,0.206079,-0.421524,-0.379761,-1.633781,1.539258,0.736736,-0.924113,0.533895
symétrie,0.194686,0.05276,-0.075476,-2.12036,1.866382,-0.394424,-0.572535,0.504863
inégalité,-1.06501,0.195745,-0.514474,-2.441163,-0.137799,-0.265104,0.228032,0.609309
chaîne,-0.990103,0.628149,-1.563097,0.432573,1.019499,-0.937932,-0.178429,1.006802
prouver,-1.695277,-0.591512,0.093461,-1.360125,-0.013635,-1.047341,0.00349,-0.614181
Gauss,1.074509,-0.822815,1.760254,-2.216661,0.725785,0.440628,0.308764,0.486611
symétrique,-0.162767,0.186869,-0.01244,-1.591609,2.542906,-0.465568,-1.358988,0.120007
Riemann,1.446002,0.461475,1.788703,-1.861649,0.777502,1.06361,1.063762,-0.014355
$\mathbb{Z}$,1.101552,-0.051557,-0.450871,0.556725,0.712146,-0.548036,0.283116,0.376505
polyèdre,1.197987,1.793874,1.024435,-1.959755,1.539101,0.235056,-1.529159,0.936346
binaire,0.83309,-0.180268,-0.686033,-1.697421,1.194657,-1.309316,-0.798503,0.650201
demi,-1.126007,-0.088041,0.366956,1.943963,0.703371,-0.857245,-0.889774,0.705176
multiplication,-0.432633,-0.401396,-0.475152,-1.790524,0.544619,-0.868859,-0.624224,0.689709
libre,-1.716093,0.066824,-1.207099,0.303777,0.535571,-0.063948,0.192888,0.396157
identité,-1.863733,0.535497,-1.042749,-0.821227,0.078327,-0.60499,0.633658,-0.277731
Hilbert,1.12805,0.602231,1.557435,-1.800885,0.593464,0.30827,0.790944,-0.017061
scalaire,0.64794,-0.406193,0.431096,-2.680479,1.750339,-0.70765,0.042967,0.624062
solide,-1.051754,-0.68228,-0.412634,-1.192516,1.577318,-1.329469,-0.728205,0.515684
densité,-0.128028,-1.29709,-1.31329,-1.375802,1.236964,-0.343625,-1.739335,1.513439
lemme,1.723818,0.606234,0.991611,-1.88248,0.695949,-0.331803,-0.823469,0.218285
polynomial,0.493417,-0.101138,1.232387,-3.122395,1.420653,-0.225745,0.798194,0.932338
cinq,-1.836535,-0.777755,-0.583568,1.356211,0.620688,-0.523963,-0.672567,0.128576
exponentielle,-0.181511,0.073188,0.385325,-2.479489,0.549367,-0.585474,-0.778373,1.735046
élémentaire,-0.506453,-0.793837,-0.528449,-1.264821,1.452094,0.734899,0.241197,0.080069
