word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
terme,0.680027,-0.3319,1.172079,0.397635,0.332701,0.895888,0.207441,-0.560418,0.961474,0.537827,2.319165,0.093652,-1.510875,-0.503329,0.170152,-0.028599,-0.166939,-0.605811,0.140093,-0.213999,0.679347,-1.13238,-0.376084,-1.391363,-0.578732
trois,1.545901,0.327171,0.876251,0.623754,0.034071,0.384779,0.390343,0.529742,-0.061914,0.171051,2.483141,0.110141,-1.063301,-0.246484,1.053336,0.088559,-0.602835,-0.265734,0.761054,-0.198512,-0.271348,-1.678734,0.817639,-1.662282,-0.166051
plan,1.105774,-1.291378,0.219133,0.392991,0.789384,0.454026,-0.276222,1.010028,0.372176,-0.35234,1.771922,0.40318,-1.629416,0.127492,0.888679,-0.209703,-0.543801,0.581571,0.870225,-0.865607,-0.2412,-0.420324,0.950242,-2.397038,1.61249
formule,-0.278767,-0.406761,1.597904,0.678159,0.442607,-0.315386,0.715046,0.273869,0.571874,-0.475325,2.312698,-0.071867,-1.798156,-0.930644,0.622015,0.138926,1.041043,-1.018701,-0.328539,-0.482175,1.353444,-0.474549,-1.025646,-1.70744,0.762702
droite,0.680244,-0.525803,-0.028264,1.404627,-0.16873,0.944087,-0.196578,1.624416,0.448737,0.257641,1.645489,0.124159,-1.855304,-1.049176,0.465891,-1.138292,-0.238968,-0.128205,0.845299,-0.981682,0.012253,-0.807406,1.650237,-2.327809,1.477854
$\mathbb{C}$,0.174137,0.131977,0.501369,0.326792,0.124371,0.783002,-0.044032,-0.299725,-0.209918,-0.098629,2.384106,-0.017999,-1.467141,-1.782002,-0.742334,-0.620672,-0.195372,0.115989,-0.003989,-0.485945,-0.330009,-0.434962,1.322621,-1.894267,0.879494
solution,0.139885,-0.783951,1.453784,-0.734887,0.754618,0.858738,0.514814,-0.621754,1.199585,0.790442,2.270084,0.21284,-1.006838,-1.22342,0.903331,1.109626,-0.178602,-0.626531,-0.131593,0.623927,0.766084,-0.752202,0.949935,-0.945111,1.089834
modèle,-0.131441,0.238784,0.96313,0.019599,-0.547708,1.020511,0.306577,-0.86584,0.905682,-0.223771,2.783725,-0.722854,-1.406105,0.331672,0.574809,0.68587,-0.70684,0.349525,-0.784076,0.257347,0.031725,0.056019,-1.531001,-0.73646,0.644428
linéaire,0.649382,-1.836559,1.350084,-0.056952,0.223917,0.901895,-0.503496,-0.090206,1.413731,0.19282,2.717579,0.857746,-1.465085,-0.707329,-0.489173,0.054666,-0.74723,0.558653,-0.525532,1.004478,0.924619,0.191148,-0.358729,-0.721942,0.685971
probabilité,-0.508542,0.353405,0.881716,-0.092211,0.081103,1.272821,0.035811,-0.63222,1.161768,-0.225813,3.064828,-0.669477,-1.138791,0.480169,0.441569,-0.307551,-0.680955,-1.307909,0.318685,-0.737887,0.389756,-1.123579,-1.243478,0.222181,0.604094
série,-0.424878,-1.102499,0.387701,0.120753,0.680103,0.322749,-0.84043,-0.071466,0.78603,0.157173,2.859849,0.006545,-0.024434,-0.224994,0.347655,-0.470206,0.679419,-1.111806,1.593087,0.196225,0.948893,-0.978562,-1.116982,-1.32638,0.300905
somme,1.134952,-0.17052,0.575157,1.101709,1.064801,0.76078,0.077195,-0.359949,0.439384,0.464336,2.709787,0.552458,-0.785266,-1.531248,0.677985,-0.619892,0.66564,-0.303087,0.852767,0.199666,0.716777,-1.90176,-0.450983,-0.647803,-0.142166
mesure,0.260073,-0.049523,0.47528,0.2968,1.243864,0.74996,-0.266593,-0.107643,0.862362,0.298704,3.283218,0.720624,-0.904764,0.286598,0.796404,-0.707057,-0.043887,0.88262,0.027842,-1.199001,0.229508,-0.237871,-0.60901,-0.433177,0.293882
carré,1.142659,-1.005546,1.167854,1.172358,1.179456,-0.547908,-0.119668,-0.727202,0.521753,-0.613604,2.036579,0.330559,-0.268128,-1.769607,1.719509,-1.13185,0.06098,-0.075685,-0.013321,-0.301176,0.700146,-1.933209,0.553513,-1.348547,-0.213704
vecteur,1.283704,-1.505355,0.166448,1.320815,0.153217,-0.324176,-0.359469,0.514404,1.703188,-0.228666,2.558054,0.545465,-2.629967,-0.634464,-0.893027,-0.143511,-0.673006,0.199858,-0.133939,-0.868257,0.16169,-0.417344,0.670652,-0.592806,0.967788
connexe,-0.306931,-1.519363,0.13609,-0.616077,0.741672,0.570124,0.364918,0.452019,-0.099276,-1.236497,2.912816,-0.601639,-0.322314,-0.410619,0.668762,-0.937879,-0.553917,1.176961,0.11202,0.403333,-0.282161,-0.865266,-1.198722,-1.464532,0.296722
classe,0.87755,-0.405022,0.899105,-0.82033,0.315551,1.459309,1.334214,-0.268784,-0.831447,0.14519,2.721649,0.961698,-0.942447,-0.54587,-0.267799,0.302375,-1.289402,0.0123,0.079424,0.421146,0.482121,-0.241509,-0.207225,-0.361025,0.940606
produit,1.50771,-0.948004,0.204492,0.979286,0.397812,0.261007,-0.475646,0.466165,0.173657,-0.091954,2.683907,1.070947,-1.900128,-0.694745,-0.608372,-0.863849,0.800274,0.900378,0.200741,0.063014,0.728752,-0.474942,-0.658929,-1.2079,-0.347541
égal,0.960829,0.364442,0.547604,0.931333,1.113189,0.603808,0.293719,-0.139532,0.414554,0.149604,2.566558,0.758938,-0.948485,-2.046991,0.477583,-1.492736,0.060443,0.264239,0.323177,-0.504149,0.407837,-1.382371,0.715714,-0.801851,0.39194
cercle,0.29675,-0.264744,-0.001715,1.022152,0.65879,0.302848,1.155383,0.897603,0.167943,0.056266,1.944625,0.30012,-0.410003,-0.75883,1.922193,-0.480016,-0.002884,0.501157,0.3239,-1.484165,-0.656211,-0.254246,1.967145,-2.263408,1.670187
partie,0.451461,-0.670417,0.66456,-0.689599,0.439732,1.117785,-0.177972,0.136639,-0.068477,-0.203557,2.657897,0.5778,-0.299271,0.126439,-0.057902,-0.345482,-0.347878,-0.129661,0.695525,-0.418637,0.298468,-1.330745,0.636369,-1.449058,-0.274913
relation,0.839423,0.628825,0.745623,-0.005387,0.405501,0.769118,0.364763,0.679639,0.964769,-0.602992,2.368458,0.408362,-2.193383,-0.617799,-0.237573,-0.440379,-0.072596,0.264785,-0.171598,0.057276,0.524557,-0.011604,-0.646662,-1.532652,-0.043424
courbe,0.279523,-1.45222,-0.215334,0.958426,0.523081,0.79005,0.68548,0.630133,1.170015,0.034592,2.005645,-0.123866,-0.317396,-0.583659,1.400173,0.212159,0.137512,0.129016,0.360606,-0.976363,0.180746,-0.632308,0.392646,-1.710128,2.118384
différent,1.103465,0.02232,0.715441,0.07599,-0.157532,0.825873,0.110522,-0.805415,0.433597,0.244529,2.635799,0.078758,-1.804947,0.450357,0.920489,0.006956,-0.576051,0.384671,0.238698,-0.159091,-0.274194,-0.917267,0.171463,-1.439435,-0.025924
complexe,0.997454,-1.515269,0.416358,0.321368,0.762472,1.016431,-0.052002,-0.397434,0.744518,0.430092,2.58024,0.236471,-0.725386,-0.187521,-0.727287,0.462776,0.154889,0.273096,1.137122,-0.174442,0.371268,-0.440301,-0.411737,-2.037751,1.423545
