word,1,2,3,4
continuité,-0.754879,-1.0093,-1.427088,-0.117025
pavage,0.10887,-0.644656,-0.709526,-2.711883
ellipse,0.934055,0.132548,-0.548823,-0.672168
restriction,-0.56231,-1.840221,-1.716958,-0.271422
filtre,1.194906,-2.261402,-1.566882,-0.48311
différentiable,2.215627,-0.231675,-2.429441,-1.776187
holomorphe,2.562585,-0.574624,-0.522886,-3.417598
strict,-0.929352,-1.097152,-2.233401,-0.623027
circulaire,-0.820594,-2.001169,-0.776691,-1.283252
automorphisme,2.716284,-0.792921,-0.503061,-1.471137
interpolation,1.992794,-0.309825,-1.490272,-0.88642
singulier,-0.066251,-0.24341,-1.756666,-0.008284
mesurable,1.326262,-1.847389,-2.690889,-0.814278
imaginaire,-0.440037,0.327563,-1.576358,0.68264
polytope,3.357257,0.398862,0.21974,-2.090545
gradient,1.273683,-2.719371,-1.521936,-1.022115
hamiltonien,2.360165,-0.81958,-2.220013,-1.41877
restreindre,-0.861287,-1.63585,-1.567144,-0.230558
divisible,1.996084,-0.73557,-0.71137,-1.81618
isométrie,2.983527,-0.216177,-1.555959,-1.808168
Ramanujan,2.829941,2.419403,0.132235,-2.108064
stabilité,-0.417257,-2.084492,-1.974345,-0.642292
irrationnel,1.082248,0.363536,-3.26172,-0.466952
intégrable,1.991802,-0.81331,-1.76529,-2.251085
symplectique,3.341012,-0.99361,-1.461759,-1.829205
binomial,1.656678,0.420618,-0.738856,-2.527223
factorielle,3.033488,-0.761661,-1.081392,-1.318168
planaire,2.266383,-0.174241,-1.226342,-2.107728
homologie,2.05507,-0.547193,-1.752424,-1.478965
largeur,-0.601672,-3.144828,-0.001956,-1.098275
compas,1.55901,-0.540509,-0.269711,-0.721528
foncteur,2.555243,0.821243,-0.400759,-2.2084
Taylor,0.531533,1.613057,-0.070193,2.872063
factorisation,2.461023,-0.23456,-1.321691,-2.055011
Euclide,1.525324,0.836512,-0.37667,-2.21091
perpendiculaire,-0.107178,-2.211892,-0.539455,-1.788065
croissant,-0.956767,-1.462312,-1.503714,-0.466619
corde,0.409968,-0.436408,-0.582117,0.903054
abscisse,1.512247,-0.749801,-0.322395,-2.605192
cyclique,1.324514,-1.602924,-1.719211,-0.890141
Lie,2.169599,0.300655,-0.205638,1.171805
interaction,0.996677,-2.020521,-2.007015,0.249982
Archimède,1.301446,-0.037936,-0.996249,-1.745008
quatrième,-1.357337,-0.48644,0.560212,1.488968
inférence,1.933247,-0.70973,-2.167489,-1.513716
Borel,0.080732,2.188682,0.263046,-0.746956
convergent,0.359765,-1.311645,-0.827558,-1.27104
spectre,0.935901,-1.264671,-1.773861,0.407691
déduction,0.83422,-0.889821,-1.884861,-0.96228
spectral,1.973134,-1.863849,-0.523731,-0.858429
implication,-0.106958,-0.598037,-1.400784,0.348047
décroissant,0.262097,-1.774151,-0.669061,-1.321174
triplet,1.184501,-0.565458,-0.937122,-1.938509
génératrice,1.440235,-1.64825,-1.26295,-1.459115
Pythagore,0.856682,1.198684,-1.125261,-2.147039
équivalent,-0.373487,-1.561306,-0.67973,-0.077862
million,-0.548628,-2.319135,1.066593,0.831236
singularité,0.435296,-0.116021,-1.987081,-0.824071
endomorphisme,3.02095,-1.599682,-0.761119,-1.44081
indépendant,-1.096978,-0.569924,-0.452374,0.431959
tore,1.149685,-0.417054,-0.654175,-2.115211
significatif,-0.946455,-1.904043,-1.622853,0.083879
semblable,-0.490978,-1.478093,-1.88896,-0.080948
sinus,1.105297,-1.022959,-0.511216,-2.705264
dérivation,0.29869,-1.305209,-0.680343,-2.092107
tribu,-1.282922,-0.028253,-0.528559,-0.625477
uniformément,0.953006,-1.473923,-1.753298,-1.554367
Boole,2.933987,1.032616,0.193202,-1.990822
lisse,0.44091,-1.549543,-1.335061,-1.551566
booléen,2.758164,-0.875599,-1.556706,-1.147414
infinitésimal,2.194221,-0.910779,-1.186989,-1.675301
cohomologie,3.178132,-0.150239,-0.058656,-1.899319
Legendre,0.350076,2.187873,-0.176426,-1.007825
pondérer,1.528485,-1.661865,-0.829235,-1.021155
médian,0.043839,-2.276083,-0.404403,-1.30229
multiplicatif,2.126263,-1.005662,-1.181805,-1.833916
Peano,1.622731,1.76708,-0.361779,-2.882428
