word,1,2,3,4,5,6,7,8,9,10,11,12,13
distance,0.608482,0.527684,0.750903,-0.324148,0.398803,1.623655,-1.34764,0.686894,-0.162372,0.457465,1.098109,-0.788791,-0.931383
surface,0.557287,0.008086,1.129961,0.425534,-0.55375,1.906729,-2.082818,1.433405,-0.385793,-0.350194,1.646528,-0.496965,-0.77618
aléatoire,0.675162,-0.106061,0.824513,-0.451823,-0.297072,2.738817,0.340643,0.840054,-0.15386,1.238381,-0.292065,-0.878274,-0.847828
naturel,-0.237641,0.907207,1.259733,1.43268,-1.148531,0.730002,-0.602969,1.996136,0.186468,0.446548,1.511965,0.526726,0.095139
normal,0.060795,0.59784,0.567503,0.381788,-0.170883,1.348349,-0.300777,1.002151,-0.018503,-0.096181,0.143072,0.152246,-0.938934
arbre,0.829706,-0.074157,0.93599,0.567923,-1.229208,0.600324,-0.563614,1.220203,-1.068631,-0.076055,1.655353,0.016258,-0.315392
démontrer,0.566193,0.33777,-0.145695,-0.622188,-0.590243,1.93195,0.915207,1.528639,0.282027,0.504303,0.086087,0.32737,-0.544868
algèbre,1.82442,0.329517,1.234528,-0.046283,-1.552988,2.217082,0.003437,0.196328,1.276751,1.288504,-1.818389,-0.403008,-0.385855
règle,-0.065509,1.498649,0.895427,-0.858711,0.02252,1.573257,0.399334,1.541984,-0.758589,1.020912,-0.630447,-0.321066,-0.24122
volume,-1.126014,1.509228,0.524925,-0.111277,-1.793322,1.040069,-0.915369,-1.084926,-0.262141,-0.511476,0.119559,1.227869,-0.183836
calculer,0.286458,0.126706,1.297489,-0.501085,0.058489,2.687141,-0.735738,1.06211,0.098449,0.930615,-0.145267,0.142225,-1.352129
constant,-0.050327,0.186859,0.898746,-0.250551,-0.948428,1.3776,0.157179,1.102812,0.796509,0.402258,0.135157,0.542853,-1.750297
quatre,0.712003,1.492234,0.413664,-0.766872,0.144096,-0.538097,-1.327,1.184462,-0.955823,-0.044016,0.719226,-0.034267,-0.957443
différentiel,0.80787,0.113981,1.163789,-0.018031,-0.444611,2.797002,-0.10083,0.857259,1.219438,0.510799,-0.628053,-0.120713,-1.602471
hypothèse,0.322954,0.267162,0.396392,-0.562946,-1.445222,1.804811,0.976653,1.595771,0.343782,1.133146,0.475066,0.165046,-0.325665
image,0.027504,1.745438,-0.031128,0.280884,-1.031705,1.017511,0.328503,0.043069,-0.893492,-0.073616,0.550679,-0.979302,-0.750965
