word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
liste,-0.202688,-1.564874,-1.272723,0.419268,0.338549,-0.295248,-0.204685,0.455637,0.662072,0.254327,-0.432277,-0.999675,1.023389,-0.928542,1.041981,-0.077098,0.911821
convexe,0.743296,-0.059141,-0.136325,0.56416,0.974545,2.174955,0.661203,-1.829618,-0.408104,0.872112,-0.246214,1.052852,-1.239568,-0.005576,1.115016,1.054068,-0.624815
rationnel,0.121921,0.55313,0.2629,1.326678,0.547199,-0.511647,-0.002899,0.066858,-0.623427,1.098377,0.38303,1.838808,0.520736,1.373307,1.566342,-0.379719,-0.780046
nœud,-0.121606,-0.555115,-0.826117,1.596728,0.482274,1.983481,-0.026883,-0.618805,-0.470548,-0.384267,0.352507,0.736561,-1.016612,0.414375,-0.190511,0.812072,0.75994
$\mathbb{Q}$,0.087437,0.314937,-1.573152,0.55727,0.435263,0.313256,-0.246195,0.305793,0.611531,0.751023,0.538242,0.040188,-0.77704,-0.11199,0.092499,0.620884,-0.280599
topologie,-0.37648,-0.135416,-0.426563,0.718846,1.153096,1.698942,0.034445,-0.730237,0.488656,1.255545,0.079686,1.833572,-0.365978,1.852003,0.230463,0.329952,-0.289222
origine,-0.173102,-1.111082,-0.466739,0.603045,-0.043523,-0.89687,-0.503148,-0.109721,-0.091976,-0.739888,-0.735525,0.697354,1.112879,-0.926412,0.850692,0.130409,-0.050228
distribution,-1.614734,-0.983159,-0.597655,-0.552332,-0.23873,-1.260905,-0.984135,1.28481,0.743896,-0.686822,-0.815963,0.367816,-1.469493,-0.985544,0.388224,1.041651,-0.568394
intervalle,0.817238,0.051724,-0.174509,2.063788,0.295531,0.975754,-0.064666,-0.455258,-0.064501,0.426424,0.547589,0.839245,-0.668693,-0.278547,0.264732,-0.03449,0.276502
compact,0.564202,-0.708776,-1.535796,0.761657,0.445631,0.38148,-0.540339,-0.575857,-1.015227,0.260312,-0.271193,0.774293,-1.085175,0.622503,-0.010399,1.051951,0.167942
