word,1,2,3,4,5,6,7,8,9,10,11,12,13,14
variété,0.132132,-1.087463,2.911565,-1.715843,-0.910134,0.018014,-0.005615,-0.604856,1.374429,1.957802,0.076805,1.145442,1.960941,0.119306
ligne,1.171517,-0.03162,0.793263,-1.325338,-2.050101,1.353911,-0.88986,1.185248,1.07831,-0.135194,0.497812,-1.301754,0.014421,0.563318
positif,0.238862,-0.876118,1.581654,-2.417258,-1.266405,0.537011,-0.961345,0.293862,0.884195,-0.71064,-1.714706,-0.107312,1.519501,-0.614448
angle,0.904883,-0.579307,1.661613,-1.721679,-0.955273,2.290616,-1.310181,-0.163178,0.665024,0.298875,-0.666442,-1.334482,1.000843,2.242674
polynôme,0.864004,-2.164927,2.314891,-1.290161,-0.827728,0.564355,-0.099264,-0.741053,1.149657,-0.651193,-1.563627,-0.685276,1.102951,-0.828139
centre,-0.136393,0.633409,2.395544,-0.94044,-2.531421,2.356188,-0.338226,-0.755282,0.719655,0.739768,0.157068,-0.699669,-0.316122,0.764975
démonstration,0.517957,-1.643254,0.299349,-1.829915,-1.468569,-0.850944,0.827133,0.596195,2.044731,0.148203,-0.662155,-0.482152,1.097707,1.132731
vectoriel,0.682705,-0.692756,2.107318,-1.688409,-1.646763,0.813848,-1.218456,0.43539,1.704308,0.877702,-0.725856,2.3262,1.230463,-0.178462
limite,-0.168957,-0.140086,1.106235,-2.565451,-1.157872,-0.121819,-0.247315,-0.293636,1.422679,-0.112866,-1.455164,0.357001,1.355635,-0.733982
représentation,0.309991,-1.146014,0.979137,-1.090061,-1.433333,1.153638,-0.041373,0.858019,1.405162,0.84753,-0.518917,0.389431,1.196513,-0.585716
famille,-0.034083,0.436318,0.189349,-1.792297,-2.044631,1.189711,0.631044,-1.671622,1.13291,-0.222636,0.130428,0.755,1.033757,-0.591751
arête,1.517321,-0.829966,0.91417,-1.463298,-2.513228,1.25681,-0.397929,-0.840941,-1.595608,1.047447,0.729677,-1.671736,1.87385,-0.244686
distance,0.884116,0.411163,1.866561,-1.818458,-1.310816,0.905433,-0.279253,-0.016959,0.171575,0.659878,-1.006453,-0.81698,0.868453,0.07785
surface,1.099857,-0.223115,2.397619,-1.323259,-1.155538,0.549141,-0.872843,-0.104629,1.254804,1.502236,0.304824,-0.193335,0.544628,0.679561
aléatoire,1.367428,0.969229,0.107884,-2.145081,-1.769966,0.407118,0.420793,0.187532,0.992384,-0.087918,-1.591596,-0.011923,0.908452,-2.017108
