word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
langage,0.905889,-0.86494,0.956982,0.5591,-0.96095,-0.493074,-0.334541,-0.146829,-1.433053,0.578787,-1.427799,-2.471061,0.392657,1.261451,-0.281418,-0.708087,0.633544,0.640119,-0.610232,-1.568708,-0.742589,-0.618838,0.526022,-0.118275,0.787959,-1.294767,1.076789,-0.337568
nul,0.859962,-1.999744,-0.941723,-0.448458,-0.318147,-1.446245,0.247262,-0.745662,-1.793602,-0.288426,1.079609,0.124595,0.166979,0.728862,0.441888,0.444429,-0.165321,0.726209,-0.032565,0.844864,-0.892707,1.515523,0.737204,0.845057,0.290428,-0.651186,1.564328,-0.987829
moins,0.405125,-1.148379,-0.298796,-0.956282,-1.652496,-0.75173,-0.576066,-0.746319,0.008194,-0.173418,-0.099585,0.010447,0.237274,1.428943,-0.093808,-0.396662,0.776801,0.72435,0.67273,0.341291,0.06302,0.429672,1.536466,0.177006,1.3372,-1.336286,0.828171,-1.278741
objet,1.139237,-1.171102,0.338583,-0.663101,-0.998962,-1.073572,0.281171,0.266858,-0.978222,-0.774584,0.169705,-0.837129,0.670361,1.630168,-0.567262,-0.96374,-0.540213,0.40798,0.135188,0.035842,-0.816687,-0.886945,0.85479,0.606724,0.812269,-0.703808,0.614268,-1.099373
triangle,0.298689,-0.900702,-0.932951,-0.586909,0.783274,0.372305,-1.378423,-0.153638,-0.587428,-1.468295,0.638562,0.61378,1.616492,0.942705,1.224745,-0.732275,0.817665,0.121695,0.583766,-0.83425,-1.056942,-1.243312,0.995788,1.03471,-0.743857,0.294358,1.471117,-2.618977
structure,0.269765,-1.493006,1.308269,0.11896,-1.558008,-0.6258,-0.118195,0.907975,-1.717216,-1.02541,0.234576,-1.351913,1.083069,1.274412,-0.445088,-0.121299,0.079079,0.462094,-0.386908,0.449289,-0.495145,-0.420607,0.728734,-0.087235,1.179131,-0.428457,0.512937,-0.393486
corps,0.83303,-1.376151,-0.136266,0.321456,-0.701695,-0.497482,-0.392634,0.152488,-1.639275,-0.106357,0.855184,-0.066052,0.204193,1.11875,-0.398631,-0.567392,-1.232683,1.893354,-1.023606,0.748072,-2.258151,1.01886,0.642945,0.713736,0.199048,-1.014901,-0.523829,-0.491421
rapport,0.972352,-0.690872,-0.691718,-0.628933,-0.806069,-1.361226,-0.125566,0.869531,-1.301132,-0.021361,0.787191,0.808658,0.658194,0.634991,0.585199,-0.343092,0.432443,0.476688,0.097668,0.401633,0.186314,0.241172,1.187364,0.832773,-0.183367,-0.45242,1.5854,-1.408871
longueur,-0.512225,-0.257952,-1.287635,-1.096192,-0.705333,-0.510686,0.075292,-0.239345,-2.123063,-0.190519,0.660527,-0.867462,0.160447,0.694569,0.991712,-1.005085,0.716141,0.351154,0.191432,-0.780034,-0.182679,-0.383333,1.794807,0.581906,0.072389,-0.130808,1.425701,-2.545428
informatique,0.185111,-1.43797,0.434261,1.196003,-0.870003,-0.487573,-1.11324,1.332563,-0.435863,0.869553,-1.253354,-1.012224,1.102118,0.146112,-2.06074,-0.779907,0.31522,0.840634,-1.483633,-0.357145,0.676772,-0.026889,0.548312,0.245551,-0.009355,-0.704009,0.774196,-1.474116
infini,0.453761,-0.974418,-0.196531,-0.748083,-1.176108,-0.795192,0.748716,-0.458917,-1.923269,-0.595432,-0.321752,-0.453747,0.115439,0.692935,0.262537,-0.145137,-0.511507,0.691597,-0.023448,-0.787192,-1.309747,0.702318,1.191275,0.149874,0.547182,-1.238669,0.647072,-1.290643
variété,-0.075574,-1.302731,0.508725,0.600306,-1.647721,-0.23522,-0.998196,-0.391118,-1.881938,-2.622278,1.311154,-0.022032,0.489915,1.841624,-0.352083,1.083329,-0.457644,0.610108,-0.844338,0.521654,-0.663419,-0.129003,1.134851,-0.029522,0.420228,-0.900786,0.122834,-0.554454
ligne,-0.138367,-0.951132,0.247324,-0.191328,0.190285,-0.885694,0.045736,1.050546,-1.286249,0.97139,-0.408081,0.514905,0.4899,0.697369,1.51733,-0.052392,-0.011152,0.754549,0.045873,0.500493,0.047902,-1.667682,1.981903,0.244724,0.536262,-0.729849,0.32571,-1.608673
positif,0.488468,-2.065521,-0.294349,-0.584989,-0.267106,-1.088104,0.192742,-1.226724,-1.901258,-0.017897,1.018657,0.134951,-0.019988,0.287022,0.701671,0.640459,0.441835,0.977103,0.256473,0.571706,-0.213703,1.112228,0.577531,0.88754,0.365491,-0.894024,1.621636,-0.879074
angle,1.039041,0.092299,-1.165475,-1.676625,0.352851,-0.477191,-0.973192,0.180096,-1.035874,-0.917059,2.021995,0.68932,1.431866,1.277665,0.022853,-0.64984,0.972183,-0.069417,0.799928,-0.640326,-0.764689,-1.056224,1.624018,1.952902,-0.533781,0.584112,1.466804,-1.774424
