word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
fois,0.308764,0.62053,0.445208,0.592238,-0.190857,0.17593,0.074905,-0.298693,0.871122,0.434976,0.351114,0.073423,-0.266534,0.147757,0.069109,-0.008381,-0.296832,2.084066,-0.046846,0.854828,-0.093772,0.266225,-1.150218,-0.167897,0.161096,0.438227,-0.224491,0.553759
type,0.882886,-1.592432,-1.271313,0.114178,0.022668,-0.017515,0.724091,-0.488211,-0.716736,0.53092,-0.279428,0.426422,-1.618346,-0.197487,0.321677,-0.444737,0.102464,1.737001,-0.389468,0.024451,-0.134011,0.192161,-0.872453,0.388554,0.137934,-0.751612,0.171224,0.258944
mot,0.450053,-0.360148,0.135373,-1.565553,0.14207,0.405305,-0.551865,-0.39463,-0.54428,0.718493,0.247909,1.080492,-1.231904,-0.913293,-0.051059,-0.227217,0.956667,1.358513,-0.072177,0.857253,-0.284897,0.65024,-1.134504,0.335244,-0.189948,0.304784,0.625283,-0.983577
algébrique,0.301681,-0.64694,-1.518537,-0.979699,1.191054,0.224482,-0.956891,0.005671,0.419713,0.638623,-1.381732,-0.260264,-0.408294,-1.728481,1.016165,-0.395362,-0.369655,0.00377,0.213022,-0.037738,-0.391641,0.848124,-0.541826,-0.798811,0.6386,-2.428457,0.353779,-1.105682
degré,0.125985,0.375108,-0.447541,0.665176,0.932946,0.814744,0.827107,-0.23213,-0.703217,-0.074237,0.856422,0.210511,-0.777917,-0.553175,0.739501,-0.147687,0.016701,0.614354,-0.254565,-0.767993,2.778937,0.217944,0.087197,-0.026307,0.076333,-0.084102,0.018062,1.193839
langage,0.737999,-0.637669,-1.508714,-1.486306,0.27359,-0.247984,0.024962,-0.550265,-0.275967,-0.446552,-0.123608,0.589475,-1.271272,-1.351134,0.125031,0.039713,0.131975,0.890973,0.738534,0.947111,-0.726608,1.822881,-0.260051,-0.039552,-0.792687,0.286761,1.417775,-0.227101
nul,-0.011024,0.541175,0.404959,1.412344,0.930234,0.636223,-0.238998,0.178736,1.465903,0.58433,-0.506615,-0.402813,-0.391723,-1.050902,-0.423099,-1.08384,-0.002838,1.270127,-0.119648,0.508359,-0.272089,0.059992,-1.588589,-1.096808,0.622626,-0.145362,-0.205504,-0.654983
moins,-0.365557,-0.037148,0.01736,0.949115,-0.371514,-0.120443,0.54334,-0.686292,0.105318,1.099587,0.480355,0.395451,-1.169573,-0.607612,-0.043213,-0.242205,-0.334271,2.537977,-0.441165,0.348052,-0.044271,0.176104,-1.098116,-0.321316,0.549752,0.468645,0.344041,-0.012545
objet,0.829852,-0.276249,-0.40039,-0.663727,0.134674,1.109686,0.377678,-0.230886,-0.55577,0.218137,-0.520869,-0.081426,-1.34306,-0.873792,-0.306281,0.177576,-0.944513,2.319095,-0.03578,0.608088,-0.50655,-0.548809,0.593228,0.632261,0.744289,-0.301345,0.305735,-0.09834
triangle,0.513528,-0.669795,0.704408,0.32001,0.627218,0.201173,-0.57839,-1.369185,-0.580977,0.615657,-1.248611,0.10771,-0.048936,0.01519,0.060537,0.151179,0.407249,0.10842,0.508093,-0.568247,-0.344588,0.577529,0.035324,0.543917,0.56305,-0.836139,-0.016341,-0.317676
structure,0.337738,-0.130215,-1.594391,-0.169104,0.120097,-0.278052,0.41578,-0.693258,-0.307825,0.149262,-1.141063,-0.269136,-0.629823,-0.233363,0.621865,0.059662,0.248322,2.279626,0.424629,-0.576534,-0.547541,0.370244,-0.300108,0.787747,0.863124,-0.930939,0.737614,-0.200128
corps,0.7257,-0.628797,-0.308142,-0.252951,0.620529,0.458964,-0.614001,-1.074692,-0.602805,0.865513,0.121839,-0.320683,0.866639,0.473523,0.150814,-0.762883,-0.526939,2.602234,-0.909868,-0.5443,-0.030937,0.56184,-0.17046,0.580998,-0.010889,-0.307682,-0.146923,0.027474
rapport,-0.110743,-0.217129,-0.747689,0.746,0.872552,0.341365,1.091809,-0.198685,0.154328,0.427005,0.419096,0.06883,-0.699413,-1.112005,-0.183221,-0.094782,0.096104,2.356923,0.246934,-0.331546,-0.124828,0.23702,0.496173,-0.257325,0.845027,0.243144,0.329076,-0.139294
longueur,0.740793,-1.173768,0.4804,1.92537,-0.167448,0.273856,0.5453,-0.720613,-0.423078,1.036493,-0.758609,0.395975,-1.65368,-0.554672,0.235625,-0.807102,-0.030563,1.50471,-0.568379,-0.379025,0.8695,1.103737,-0.173069,0.07646,1.109736,-1.473504,-0.050158,0.186064
informatique,1.576931,-0.943824,-1.908968,-0.749415,0.151099,-0.929023,1.173784,-0.224191,-0.3589,-1.074702,-0.036008,-1.015658,-1.118671,-1.241413,0.283486,1.075573,-0.138035,0.945802,0.432648,0.218672,-1.139796,1.021401,0.135407,-0.07921,-0.499813,0.421723,0.107108,0.293632
infini,-0.013645,-0.940318,-0.16643,-0.224361,0.996439,1.596344,-0.375558,-0.284431,0.661232,0.036873,-1.05086,0.807698,0.307875,-1.340742,0.502586,-0.633227,-0.093166,0.651133,-0.581626,0.597314,-0.922116,0.318884,0.152732,-0.024169,0.625817,-0.318812,1.008414,-0.025141
variété,-0.399739,-0.353135,-0.199954,-1.197977,-0.329942,-0.839244,0.201732,0.255511,0.213331,0.671979,-0.411724,0.344607,-2.070245,-0.285699,-0.950756,-0.808879,0.066719,0.290391,-0.836491,-0.12511,0.731108,0.613736,-0.769724,1.255142,0.585296,0.54725,0.740088,0.43184
ligne,1.00648,-0.01491,-0.058406,1.405839,-0.358608,0.11518,0.534682,0.114916,-0.729428,-0.739778,-0.421568,0.923376,-0.752063,0.596477,0.016774,-0.059521,1.116358,1.76134,-0.011749,0.256622,0.263893,1.212712,0.525439,-0.681015,-0.192694,-0.527138,-0.054713,0.212135
