word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
probabilité,-0.897313,-0.830976,1.129547,1.540192,0.35328,-0.863139,0.774326,-0.077325,-0.826914,0.469003,0.8006,0.399985,0.372072,-0.455386,0.199888,-1.590294,-0.54803,0.364205,0.079842,-1.085254,0.843543,1.312848,1.373516,0.142723,-0.532953,-0.412663,1.01366
série,0.04503,-1.617174,-0.544945,0.112013,-0.064244,0.205356,0.615328,0.955364,0.43498,-0.130683,-0.254443,0.85533,1.186637,0.355846,-1.232968,-0.434735,-0.192744,1.184769,-0.155244,1.299239,-0.383641,-0.851214,0.832585,-0.454351,-0.303652,-0.286993,0.137961
somme,-0.175442,-0.806406,1.376409,1.094082,0.177121,-0.822431,-0.273089,-0.124811,0.114083,-0.785667,-0.282327,0.409885,-0.171582,-0.100105,0.809665,-0.349606,0.090063,-0.03926,-0.347196,0.799179,0.602398,1.462214,1.091939,-0.753842,0.153912,-0.154217,-0.075089
mesure,-1.383538,-0.306472,1.014198,0.686043,0.148831,-1.003343,0.43433,-0.87081,0.828773,0.03759,0.164692,0.864486,-0.510123,-0.188276,0.246466,-1.582547,-0.158959,-0.159928,-0.667033,0.102243,-0.600471,0.23334,0.48055,0.864023,-0.47289,0.170474,0.065042
carré,0.003057,-0.23224,0.815179,0.716137,-0.696569,-0.555978,-0.597348,-0.180568,0.703075,-0.407954,-0.243912,0.544228,-0.703315,-0.371613,0.345739,-1.226953,-1.468159,-0.765756,-0.980628,1.339963,0.272451,0.063466,0.043094,-1.463352,-0.638944,-0.069564,0.403936
vecteur,-0.659193,-0.211536,1.042061,0.369136,0.351913,-0.660299,0.786044,-0.323477,0.14003,0.439112,0.913576,0.787801,0.136268,-0.042428,0.717878,-2.320916,-1.476251,-0.207699,0.559272,-1.926446,0.445033,-0.264187,1.366553,-0.343192,-0.289114,-0.145555,1.24348
connexe,0.279729,-1.138205,0.882582,-0.480333,0.710129,-0.391952,-0.712865,0.713944,1.430841,-0.512289,1.08135,1.027375,0.368158,0.504588,0.46442,0.016115,-0.539572,-0.093429,-0.617194,-0.049937,-0.301071,-0.398715,-0.910737,-0.00999,0.313187,0.607698,0.654664
classe,-0.563753,-0.520905,0.18708,0.315489,0.450363,-0.61585,0.600454,0.142681,0.996329,-0.390299,0.269741,-0.12208,-0.099188,0.4781,0.425878,-0.329767,0.468915,-0.586179,0.044449,0.265089,-0.673427,0.392376,1.106261,-0.048836,-0.789325,0.429122,1.043417
produit,-1.828477,-0.470742,0.455811,0.239042,0.280739,0.326117,-0.171309,0.397409,0.484905,-0.692,1.14231,1.384177,0.100112,0.215582,0.864826,-0.781943,-0.386771,-0.355974,0.641566,0.183939,-0.99796,0.037645,1.580727,-0.122779,-0.812805,-0.949414,-1.261315
égal,-0.697135,-0.19298,1.034137,1.990785,0.315296,-0.807623,0.62383,-0.483596,0.80411,0.81155,0.265329,0.525643,-0.357231,-0.171659,1.02061,-1.547505,-0.121256,0.127901,-0.688836,0.302016,0.026982,0.577238,1.185296,-1.049851,-0.673763,-0.528906,0.581679
cercle,-0.451572,-0.011483,0.014001,0.091738,-0.140123,-0.261254,-0.308807,-0.191727,0.2495,0.2665,-0.211816,0.051151,-0.290856,0.603745,0.298401,-0.767281,-0.746536,-0.699641,-0.086279,1.058718,0.51271,0.656203,-0.072511,-1.123614,0.200812,0.63725,1.610998
partie,-0.31118,-0.444267,0.36755,-0.330456,0.000783,0.045623,-0.376815,-0.092144,1.060347,-0.557977,0.050339,0.743977,-1.124185,0.379643,0.513406,-1.184776,-0.026979,0.632507,0.041292,1.410492,0.127208,0.193189,0.408972,-0.016218,0.143188,1.060528,-0.093124
relation,-1.075087,-0.742753,0.672993,0.058619,0.629016,0.985407,-0.096007,-0.613349,0.252894,0.335111,0.569439,0.540528,0.164386,0.831099,0.15757,-1.215408,0.848794,-0.228688,0.141949,0.127466,0.643871,0.120026,0.895216,0.857945,0.462017,0.077016,0.856717
courbe,-0.514329,0.220242,0.872124,1.442605,-0.389513,-0.161848,1.407992,-0.272824,-0.15268,-0.73275,0.371638,0.06412,-0.692849,-0.677658,0.507578,-1.766829,-1.935416,-0.301271,-0.542295,0.209194,0.751385,0.301376,0.374804,-0.446235,-0.670875,-0.325287,1.060567
différent,-1.947487,-0.697337,0.529608,-0.393541,-0.071981,-0.064151,-0.096988,0.197549,0.555384,-0.540257,0.662242,0.632193,-0.459374,0.510647,0.513143,-1.671481,0.094845,0.09706,-0.149033,0.719023,-0.293842,-0.038115,0.967105,-0.68547,-0.522777,0.904419,-0.10268
complexe,-1.234987,-0.126693,0.308535,0.097902,-0.118739,0.586748,-0.450037,0.183795,0.401456,-0.038592,0.660214,0.999411,-0.438886,0.242303,0.596936,-1.565794,-1.081023,-0.6774,-0.108578,0.229922,0.693319,-0.179247,0.793588,0.244588,-0.793615,0.726889,0.559044
matrice,-0.799389,0.050205,0.240935,1.318789,0.319151,-0.732936,0.30502,-0.254564,-0.032099,0.2536,0.734444,1.384247,-0.317578,-0.234815,0.100732,-1.222475,-1.477403,-1.000156,0.168405,-1.213352,1.250867,0.046861,1.017646,-1.305516,-0.927492,-0.428393,-0.062456
