word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
modèle,-0.218731,0.840345,0.261389,-1.117692,-0.490594,-0.506505,0.450204,0.493595,-0.050995,-0.017174,-0.904738,-0.006821,-0.473717,-1.509077,-0.713431,0.661004,0.336901,0.535547,0.828179,-1.202335,-0.641483,-0.534641
linéaire,-1.221593,0.155042,0.962637,-0.414186,0.291335,-0.169005,0.96902,-0.79548,0.444725,-1.102075,-0.541556,-0.68901,-0.964949,-0.988841,-0.141462,0.575813,0.989603,1.535361,1.363097,-1.804939,0.22735,-0.847234
probabilité,0.109675,0.22241,1.141708,-0.200662,1.149944,-0.225629,-0.090736,0.052413,0.327781,-0.48525,-0.009192,-0.756405,-1.927027,-0.439154,0.458565,0.463662,0.980177,1.384642,0.29617,-2.168085,0.884424,-0.732716
série,-0.088497,-0.159206,-1.920506,-1.328459,0.011121,-0.214021,0.050671,1.566183,-0.87959,-0.689211,-1.026455,0.112249,-0.280952,-0.442822,-0.401612,0.46334,-0.266723,0.691644,-0.388115,0.382565,0.896944,-0.019766
somme,0.025484,0.721292,-0.209745,-0.519563,-0.366564,-0.949053,-1.069371,-0.560325,-0.233006,-0.032188,1.134636,-0.610948,-1.457165,0.01732,-0.219775,0.937422,0.385694,0.445912,0.30181,-1.441043,-0.290089,0.386326
mesure,0.168025,0.197252,-0.260628,-0.373102,-0.434043,-0.257364,0.134563,-0.505254,0.496855,-0.290095,0.219437,-0.384088,-1.074609,-1.98308,0.200972,-0.141512,1.537208,0.486147,0.808394,-0.928435,0.294569,-0.008549
carré,-1.415704,-0.542217,-0.320412,-0.464584,-1.312747,-1.426901,-0.112874,-0.91192,-0.083709,-0.34419,0.381702,-0.440589,-0.811933,-0.665242,-0.471236,1.039664,-0.227694,0.212268,1.212826,-1.072997,0.427251,-0.356436
vecteur,-1.158658,0.506818,0.802024,-0.017522,1.321858,0.002278,0.954054,-0.702359,-0.461747,-0.327965,0.247906,-0.774068,-1.032128,-0.817299,0.067029,0.307015,0.997386,2.101799,0.520813,-1.313091,0.535058,-1.780317
connexe,-0.143451,0.892102,-0.897996,-1.61274,-0.605566,0.582058,0.304152,-1.534356,-0.273879,-0.063607,-0.268134,-0.65757,0.086663,-0.484136,0.11393,-0.476033,0.022871,0.039724,-0.316128,0.276914,-0.373304,-0.842291
classe,-0.134749,0.230766,-0.24788,-1.39729,-0.083834,-0.67255,0.126249,0.201261,-0.119402,0.708544,-0.259998,0.098297,-0.677322,-0.499407,-0.458762,-0.203519,0.914048,0.164447,0.198258,-0.461187,-0.619608,-0.522117
produit,0.354824,0.89678,-0.164552,-1.100544,0.601489,0.086806,0.851166,0.434674,-0.946547,0.406324,-0.24602,-0.757319,-0.660005,-1.87726,0.281199,1.005913,0.509153,0.69636,1.70304,-0.278061,-0.762593,0.87674
égal,-0.510482,-0.275309,0.090871,-0.354215,0.07338,-0.926941,0.226898,-0.387816,-0.237965,-0.102326,0.151945,-0.53466,-1.56592,-0.513637,-0.57654,1.102841,1.841588,0.465091,0.475147,-1.95486,0.525474,-0.046906
cercle,-1.086377,-0.631369,-0.122223,-0.84612,-0.501595,-0.852101,-0.805074,-0.695797,0.2394,0.167515,-0.2562,-0.838397,0.548068,0.138594,-1.176987,-0.352102,0.279312,0.128527,0.47732,-0.96017,-0.102311,-0.618091
