word,1,2,3,4,5,6,7,8,9,10,11,12,13,14
réseau,-0.042587,-0.55968,0.279402,-1.450034,0.0541,0.463014,2.010325,0.852582,-0.761021,1.021923,0.330491,0.805815,-2.096802,0.653793
opération,-0.452902,0.073397,-0.101187,-1.62559,0.910383,-0.252711,0.537006,1.452254,-0.658838,-0.365389,0.643438,0.540112,-0.894353,-0.903845
chiffre,0.293141,0.062097,0.538406,-1.091262,0.110386,-0.457765,0.600002,-0.704907,-1.306687,0.376229,-1.475701,-0.061,-1.762817,-0.319658
expression,0.649827,0.790382,1.25739,-0.448466,0.95077,0.961658,-1.209339,-0.528388,-1.406304,-0.186872,0.290887,-0.329834,-0.992999,0.77802
propre,-0.621985,0.683824,0.77009,-0.840972,1.210206,0.316504,-0.778563,0.486083,-0.927987,0.197855,-0.042498,0.601719,-1.42322,0.704712
principal,-0.277593,0.548097,-0.212909,-0.306739,1.133175,-0.178838,0.097934,-0.067828,-0.496227,0.477296,0.504504,1.252025,-1.261811,0.780919
paramètre,1.716079,1.252532,-0.301071,-0.6624,0.506325,1.443295,0.159666,0.951267,-1.738324,1.193285,-1.204763,-0.0982,-1.13615,0.161267
coordonnée,1.433619,0.882485,-0.289651,0.275961,0.398381,1.273318,1.408361,0.037051,-1.66033,1.413913,-0.378529,-0.322128,-0.186092,-0.8862
opérateur,-0.269497,0.045212,-0.550239,-0.654765,0.317407,1.341555,1.50124,1.283628,-0.562038,-0.539232,-0.814436,1.097805,-1.07272,0.521893
numérique,0.595676,0.06507,1.133219,-0.800033,0.286435,0.832793,1.268123,0.921432,-1.352438,-0.521887,-0.862422,0.295356,-1.616446,1.39609
unité,0.258739,-0.208039,-0.19918,-1.201157,1.223157,-0.206651,1.203055,0.492689,-1.104883,0.767419,-0.089328,0.309224,-0.992304,-0.529613
liste,0.375674,0.313645,0.179847,-0.000266,1.186473,-0.815955,1.527378,-1.281896,-0.20782,0.883071,0.650079,0.63995,-1.171708,0.617218
convexe,1.110681,0.121752,-1.164502,1.275233,-1.397687,0.837285,-1.119398,0.825686,-2.087967,1.929967,0.073142,-0.046067,0.195053,-0.058534
rationnel,0.756149,0.382312,0.91125,-0.657615,0.82322,2.218762,-1.265375,0.516696,-1.270264,0.101568,-0.530315,-1.17856,-0.380969,0.459957
nœud,0.122538,0.375682,-0.879016,-0.370971,-0.874495,-0.340374,0.671869,0.49482,-2.171763,0.821631,-1.015284,-0.022564,-0.521519,-0.631268
$\mathbb{Q}$,1.124467,1.518713,0.203183,0.575282,-0.583197,0.347843,0.438694,-0.144582,-0.437892,-0.207982,-0.692924,0.306855,-0.112933,-0.387524
topologie,0.874048,0.103663,0.435665,0.16945,-0.848946,2.201886,0.275396,0.953446,-1.479764,1.246206,-0.627029,0.346588,0.396535,0.00872
origine,-0.499917,0.322973,-0.097255,-0.356827,1.378379,-0.396425,-0.31278,-0.881924,-0.926181,0.289249,0.537696,0.56959,-0.642226,1.131965
distribution,-0.255865,1.144411,-1.493186,0.64227,-0.050062,0.921587,0.938719,-0.677196,0.506968,-1.401808,0.501905,1.582642,-1.243345,1.033236
intervalle,0.784314,0.907813,0.02194,-0.09329,0.111394,-0.047263,-0.671392,0.697298,-1.488123,1.105437,-1.171908,-0.609501,-0.979149,-0.671225
compact,0.845557,0.721281,-0.067543,-0.344733,-1.072121,-0.230477,0.246404,0.728678,-1.897941,0.138559,-0.917066,0.748571,0.142094,0.945746
reste,-0.592065,0.267998,0.036179,-0.511876,1.22162,-0.729164,-1.074193,0.208256,-0.74642,1.079358,0.238981,0.53619,-1.311564,-0.098383
