word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
rapport,1.214785,-1.203898,-0.115192,2.404225,0.720892,-0.006829,-0.348777,0.871254,0.586584,-1.287696,0.346841,0.234555,0.017827,1.588987,-0.188898,-0.340406,0.775992,0.29647
longueur,1.413959,-1.006692,-0.066753,3.482456,1.022553,1.066208,-0.37188,0.668953,0.369293,-0.685504,-0.200521,0.337155,0.514083,0.365897,0.557387,-0.258908,-0.340457,-0.046409
informatique,0.080932,-1.318533,-0.033636,1.172286,0.027463,-0.829768,-0.621737,-1.755366,-0.188947,0.187794,0.29385,0.016926,1.538822,1.190924,-3.450851,-0.732334,0.089946,-0.002886
infini,0.713937,-0.937058,0.832692,2.300187,-0.257859,0.732268,-0.560313,-0.258859,1.177471,-1.51782,0.960294,-0.145142,0.498112,0.108829,-0.400115,1.056522,0.158138,0.074443
variété,2.099119,-0.012438,0.871932,1.812147,0.117537,1.943658,1.092164,0.083841,0.696185,-0.424694,-0.043213,-1.664266,-0.024574,0.990157,-1.838644,1.198122,0.590334,0.669599
ligne,0.258746,-0.705762,-0.747974,2.62483,1.691351,0.370701,-0.031788,-0.417121,-0.188496,-1.276471,-0.962884,0.436556,0.917635,0.90209,-0.013253,-0.491414,0.955921,0.267288
positif,1.146981,-1.698152,0.751644,2.391993,0.100848,-0.099717,0.074805,0.690637,1.947429,-1.059184,0.541181,0.134543,-1.030375,1.448284,0.170709,0.972038,-0.205878,-0.244304
angle,2.364452,-0.923615,-0.212475,2.685288,0.980685,1.21541,0.37079,2.130318,0.119382,-0.451835,-0.584099,1.314264,1.127013,1.255706,0.644588,0.046258,1.302055,-0.37829
polynôme,1.044388,-0.678301,-0.729538,3.721411,-1.09199,0.486541,0.606899,-0.105989,1.656826,-0.857004,0.284677,-0.142021,-1.050932,-0.213097,-0.571353,-0.155814,-1.358394,-0.525244
centre,1.391112,-0.619158,-0.319293,2.081212,0.94293,1.14545,-1.003076,1.263659,0.745995,0.01322,-0.539399,0.436288,1.020993,1.652996,-1.064144,-1.438696,1.244129,1.326394
démonstration,0.716955,-0.099885,-0.117671,2.430588,0.082717,-0.020677,-0.218125,-0.359993,-0.166668,-1.560203,0.509942,-0.177177,0.303039,-0.094916,-1.39817,1.107362,1.34514,-1.768762
vectoriel,1.476629,-1.185734,0.967907,2.022848,-0.679177,1.612606,1.661493,-1.072667,1.831572,-1.008487,0.354551,-0.817395,0.109004,0.948944,-0.963845,0.188281,1.292472,1.003957
limite,1.156052,-0.796149,1.182863,2.17335,-0.359735,-0.432206,-0.640401,-0.154194,1.113401,-1.096527,1.11931,-1.312253,0.072951,0.703246,-0.056092,0.478798,0.713725,0.041359
représentation,0.994984,-1.444695,0.361032,2.181028,-0.071893,0.463648,0.850704,-0.610574,0.527244,-0.97586,0.15199,-0.147164,0.556916,0.495679,-1.347461,0.394699,-0.062735,0.257151
famille,0.36708,-0.136485,0.916868,1.601395,0.20083,0.888454,-1.430609,-0.415436,2.217969,-0.794585,0.90639,-0.149383,1.014773,0.106505,-1.045883,0.117997,-0.16689,0.844915
arête,0.526224,-0.814972,0.231303,3.114477,2.774422,1.985043,-0.237212,0.393892,0.150115,1.074741,0.011652,-0.390625,0.909919,0.705773,0.218118,0.912499,-0.671999,0.134822
distance,2.1958,-0.875824,-0.000309,2.424754,1.216603,0.82102,-0.133887,0.863895,0.747214,-0.400228,0.770511,-0.043377,-0.162706,0.956014,0.088274,-0.528931,-0.014884,0.601978
surface,2.368466,-0.015361,0.334007,1.769866,1.052803,0.962571,0.557998,1.017476,0.724585,-0.692847,-0.809978,-0.463081,0.118365,1.087784,-1.098286,0.296069,1.040779,0.458821
aléatoire,1.215527,-1.620481,1.641013,1.592189,1.629828,-1.01624,-0.737948,-1.278094,1.758495,-0.954647,1.157905,-0.308426,-0.144186,-0.315402,-0.541994,0.227585,-0.42707,0.509495
naturel,-0.201859,-1.584425,0.728928,1.952643,-0.540223,0.035269,-0.828281,-0.639487,0.169454,-1.921691,0.442518,-0.050071,0.539744,0.990849,-0.642906,1.141565,0.367186,0.084652
normal,1.380075,-0.413468,1.233076,1.673934,-0.381542,-0.701282,-0.935688,-0.3671,2.284428,0.234735,0.016017,0.073355,0.623243,1.523244,-0.580923,0.325552,0.523896,1.303688
arbre,0.971335,-1.062838,0.707204,2.636703,1.467661,1.270828,-0.612165,-1.872919,0.604779,0.592916,0.502209,-0.153969,1.057896,-1.098803,-0.477335,-0.877463,-0.895991,-0.300348
démontrer,0.25923,0.59554,-0.123182,2.576769,0.006642,0.010586,-0.769655,0.021796,0.860708,-0.756187,0.878223,-0.827213,-0.233386,-0.04847,-1.32336,1.510811,1.104446,-2.124212
algèbre,-0.00741,-0.702022,0.232547,1.649409,-1.055206,1.164581,1.288564,-1.367223,1.692811,-1.531688,-0.19103,-0.142502,0.396599,-0.040146,-2.350072,0.830395,0.533042,0.568937
règle,0.275342,-1.28084,0.21382,2.769583,0.334251,-0.616377,0.470722,-0.766886,0.038166,-0.438443,0.749845,0.263044,1.514799,-0.234093,0.14349,0.684321,1.662368,-0.739737
volume,0.380648,-0.195989,-0.432473,1.734042,1.241679,0.14936,-0.217959,-0.355258,-0.533714,-1.229832,-1.743527,0.130062,0.039761,2.447126,-0.543783,1.106923,0.735191,0.715011
calculer,0.735669,-1.277362,-0.042197,3.141337,0.543998,-1.068427,0.166239,0.16359,0.602798,-0.721582,-0.102578,-0.580427,0.509802,0.163217,-0.118587,-0.694973,-0.227411,-1.417151
