word,1,2,3,4,5,6,7,8,9,10,11
déduire,1.678653,0.065914,-0.904815,-1.389352,-0.195344,-1.450577,-0.248877,-0.034223,0.148396,-1.324085,0.575826
composer,0.253111,1.69885,-0.659731,0.066506,-0.23283,0.671356,-0.49757,0.61389,-0.328097,-0.748713,0.648491
deuxième,0.65017,1.440217,0.916973,-0.153488,-0.970752,1.203241,-0.022105,0.759884,0.046403,0.120669,1.172555
rayon,0.96164,0.445488,-1.460268,-0.354766,-0.061326,-0.738647,0.038814,1.03852,-0.897329,-1.883967,1.276056
caractéristique,-0.034396,1.742691,-1.403298,-0.098846,-0.131738,-0.703388,-0.761938,1.100016,-0.493293,-1.521693,0.9011
vide,0.820457,0.521982,-0.829566,-0.835733,-1.161457,-0.352603,0.086084,0.442433,-0.654438,-1.738621,0.593015
affine,1.674596,-1.146294,-1.568466,-0.562879,-0.184747,-1.421644,-1.208936,-0.044599,-0.404957,-1.699312,-0.042436
supposer,0.788399,1.241679,-0.766865,-1.446359,-0.40106,-1.206135,0.19741,-0.413522,0.172963,-0.880183,0.32825
ouvert,-0.115445,1.282313,0.074698,-0.421114,-0.744258,-0.031461,-1.238231,0.224309,-0.260475,-1.071972,-0.030269
partiel,0.737684,0.258898,0.020994,-1.007521,0.610764,0.151887,-0.335075,0.597022,0.163636,-0.502422,0.51488
approximation,1.851904,-0.713964,-1.105899,-1.007427,0.465099,-1.837259,-0.183509,0.481149,0.075002,-1.68377,0.071285
convergence,0.068624,-0.260715,-0.227495,-0.504377,0.29839,-1.636827,-0.754194,0.603722,1.211892,-1.086728,0.465395
chemin,-0.927967,1.143826,0.359611,-0.72938,-0.792908,0.994662,-0.922821,-0.20955,-1.120094,-0.618612,0.582303
rotation,1.036439,0.211657,-0.734789,0.098544,-0.698708,-1.406495,0.029343,1.298328,-0.274274,-2.038672,0.95469
différence,0.676538,1.405478,-0.846805,-1.004672,-0.455768,-0.988542,-0.371772,0.755443,1.120882,-1.435839,0.884212
analytique,1.510903,0.263809,-1.064324,-0.640272,2.025857,-0.876027,-1.427993,-0.276018,0.929184,-1.635608,-0.290904
formel,1.463731,1.079429,0.166385,-0.61643,0.122169,-1.745802,-0.96312,-0.254738,1.070664,-0.863652,-0.700541
intersection,-0.226779,-0.71263,-0.735298,-0.074498,-1.089077,-0.536377,-1.242904,0.303095,-1.193145,-1.256013,0.276558
pourcent,-0.940693,-0.107274,1.026984,-1.603608,-0.02112,0.174823,-1.284662,1.694327,0.692857,-0.988226,2.687976
caractère,0.565269,1.962574,-1.076258,-0.875897,-0.53965,-1.347805,-0.72365,-0.17303,1.065436,-1.134893,-0.136671
raison,0.29669,2.071095,0.629292,-1.573774,-0.391806,-0.50459,0.276888,0.243584,0.326545,-0.910336,0.586916
aire,-2.125703,0.958065,0.062434,0.098489,-0.320863,0.442014,-1.557388,0.047747,-0.107546,-0.543693,1.246915
section,-0.209353,0.942332,0.532759,-0.101356,0.01703,0.429093,-1.627664,0.711066,-0.204061,-0.553786,0.589754
cycle,0.355697,0.974295,-0.780528,-0.398124,0.3657,-0.23483,-0.735155,0.84742,0.23819,-1.025397,0.007651
source,-0.020488,1.376631,-0.456547,-0.943522,0.693695,0.579088,-1.099191,-0.055499,-0.444124,0.575696,0.673752
discret,0.71425,0.443712,-0.842654,-0.648239,-0.111186,-0.664076,0.042275,0.154025,0.457379,-1.401301,-0.559267
combinatoire,1.209624,-0.34023,-0.813852,0.300605,1.399808,-1.432408,-0.887805,-0.150477,0.648197,-1.802299,-0.96231
dynamique,0.243747,0.93446,-0.458139,-0.578206,0.771256,-1.091676,-0.979622,0.794998,0.808519,-2.100549,-0.111351
inverse,0.940658,0.531691,-0.226173,-0.781027,-0.344741,-1.058798,0.019854,0.572975,0.371747,-1.309097,0.775464
minimal,0.366253,-0.439334,-0.306717,-1.203266,-0.583993,-1.129092,-1.248441,1.103326,0.045255,-1.733127,1.154528
extension,0.248764,0.921957,0.009249,-0.70965,-0.643647,-0.953814,-1.493345,1.10729,-0.803546,-0.56468,-0.319925
arc,-0.168389,1.062389,-0.85076,0.347373,-1.288706,0.555975,-0.851944,0.029691,-0.822398,-0.86897,0.452644
énoncé,2.463081,0.08327,-1.12646,-0.762745,-0.455049,-1.963615,-0.441428,-0.260832,0.962514,-1.246326,-0.293158
parallèle,0.202438,1.199641,-0.111945,0.075543,-0.697764,0.006571,-0.64219,0.734322,0.238791,-1.2799,0.038393
négatif,0.87728,0.724796,-0.587647,-1.698555,-0.256466,-1.26192,0.226674,1.079135,1.213746,-1.644284,0.576908
niveau,-0.387094,1.564938,0.513996,-0.575758,-0.822356,-0.394844,-0.984667,1.498309,0.069515,-1.963706,1.005948
fraction,0.272565,-0.430394,-0.150175,-0.302891,-0.050584,-1.301516,-0.529832,-0.204055,0.247082,-1.170334,1.387298
segment,-0.199562,-0.176345,-1.19533,0.048032,-1.0177,0.124535,0.022277,1.404866,-0.342266,-0.975376,-0.116909
norme,1.281483,0.782307,0.333404,-0.666012,0.026762,-1.787973,-1.958509,1.171826,0.455162,-1.121783,-0.1657
local,-0.958658,1.904775,1.210942,-1.164905,-0.064208,-0.083047,-1.149131,0.415641,-0.025483,-0.75456,0.196192
métrique,0.922493,-0.43123,-0.8248,0.128095,0.056866,-1.199151,-1.614114,-0.40875,-0.425395,-1.699135,0.51525
