word,1,2,3,4,5,6
triangulaire,2.086959,0.320968,-0.329524,1.582529,0.274663,-2.317336
Poincaré,-0.861172,-1.831934,0.051972,-0.229204,0.952774,-0.667761
réflexion,1.002394,-1.519347,1.884895,0.331366,0.860192,0.704049
huit,2.448005,1.034855,-0.062759,-0.188768,-0.572071,0.575487
stochastique,-1.125348,-1.142799,2.386667,0.593384,0.6817,-1.680785
coloration,1.099607,-0.51862,1.212633,2.271293,0.268541,-1.74513
diamètre,2.08524,1.890594,0.646046,1.652164,0.440021,-1.678557
négation,-0.583516,-1.486434,1.976213,0.322076,-0.253466,-1.038135
réduction,1.263345,0.23,2.42691,-0.659531,-0.02838,-1.004733
Markov,-1.702836,-0.824702,0.549195,-0.327024,-0.36066,-1.405663
conique,1.308188,0.052262,0.089615,2.319438,0.753699,-2.352863
probabiliste,-0.969913,-1.198547,2.177328,-0.482825,0.980914,-1.008705
sphérique,1.050972,-0.105633,0.998945,1.989658,0.746156,-2.288983
tangente,-0.097838,-0.5623,0.624032,1.314151,0.459091,-2.745352
dérivable,-0.444305,-0.175388,1.491516,1.334056,-0.81974,-2.774324
adjoint,0.275615,-0.346445,-0.353951,-1.441593,-0.395666,1.564077
bijection,-0.523908,-0.520999,1.458644,0.711786,0.500847,-2.427497
estimateur,-1.182536,-0.471437,1.522229,1.057981,-0.735347,-2.366438
compter,1.771677,1.446837,-0.37195,-1.183561,0.380247,-0.217514
homogène,1.649943,-0.517392,1.751182,0.692614,0.718441,-1.652817
neuf,2.424323,0.857364,-0.284376,-0.30611,-0.228678,0.475995
Laplace,-1.018792,-1.879868,0.208627,0.544419,0.659822,-0.972528
support,1.106329,0.860142,2.262118,0.930677,0.761433,-0.393236
évaluer,1.290918,0.250479,2.531239,-0.530895,-0.091112,-0.620389
Fibonacci,-1.166918,-0.652062,0.831916,1.154723,0.115031,-2.028851
étoile,1.407336,0.875079,0.180646,0.83658,-0.019317,0.160383
récursif,-0.582463,-0.810442,2.205443,0.871117,0.155114,-1.92136
priver,1.616695,-0.223469,0.604528,-0.858847,-0.180287,1.45785
vingt,2.272518,0.557958,-0.116991,-0.36488,-0.592759,0.78856
trigonométrique,-0.453596,-1.094193,1.579624,0.856903,0.846501,-2.159055
moitié,2.730816,-0.067116,0.043975,-0.304157,-0.113181,-0.193306
trace,1.960082,-0.525818,0.578675,1.117975,0.323089,-0.10261
faisceau,1.111211,0.294974,1.502723,1.029148,0.35526,-2.18209
irréductible,-0.172847,-0.666059,1.419323,1.036064,0.001891,-1.995052
intégrale,-0.647167,-0.204665,1.043087,1.893906,0.854823,-0.591809
corrélation,0.225479,-0.782419,2.764892,0.753531,0.027137,-1.373543
pôle,1.312324,0.556978,1.133412,-0.930132,1.592725,-0.389238
Poisson,1.97687,-0.131215,0.255112,1.456157,0.539864,-0.643268
proportionnel,0.764407,0.428019,1.679995,-1.126052,-0.120413,-1.832237
Lebesgue,-0.980294,-1.959024,0.604122,0.665818,1.290781,-2.085191
générateur,0.709909,0.731976,2.156802,0.823199,0.205449,-1.741754
flot,0.972802,-0.211716,0.086172,0.461767,-0.446355,-1.591221
Lagrange,-0.571796,-1.342675,-0.224863,0.548638,0.877971,-0.881903
Viète,-1.083458,-2.463896,-0.13145,0.404097,0.2449,-1.399398
centrer,0.979086,-0.326457,1.102647,0.407951,0.708077,-0.090504
croissance,1.86365,0.145385,2.312203,-0.498008,0.172054,-0.977792
modulaire,-0.131456,0.067301,2.021483,1.227828,0.829436,-1.599383
fractal,-1.186463,-0.540642,1.214255,1.375048,1.093381,-1.077163
grammaire,-0.195421,-1.939323,1.225195,-0.117392,1.964808,-0.183805
prédicat,-0.412735,-1.930919,0.865889,0.299625,-0.183034,-1.921893
Russell,-1.104106,-0.070341,-0.139983,0.553607,-1.472702,2.227093
polaire,0.624377,0.214641,0.345826,0.569104,0.529044,-1.285319
asymptotique,-0.67328,-0.86158,2.136499,0.242177,0.262189,-1.847767
diagonale,0.96283,0.645879,0.17748,1.476624,-0.087558,-2.199289
translation,-1.203184,0.004518,1.151516,0.792595,1.367837,-0.145622
continuité,1.230465,-0.723208,1.414829,-0.043319,0.382298,-0.247249
pavage,0.261074,-0.758014,0.174794,1.549674,0.990175,-2.510702
ellipse,-0.164828,-0.682563,0.547612,1.214549,1.494324,-0.694195
restriction,0.890909,-0.199793,2.373654,-1.097513,-0.670175,-0.734746
filtre,0.784926,0.222546,2.029965,1.395354,0.266612,-1.987142
différentiable,-0.431289,-0.709973,1.699344,1.317731,0.035167,-2.496182
holomorphe,-0.75408,-0.534096,1.815035,0.787035,1.0631,-2.379254
strict,1.130031,-1.407265,2.033792,-0.673355,-0.158996,-0.599144
circulaire,2.454992,0.071875,0.567262,0.975206,0.934527,-1.549138
automorphisme,-0.577804,0.028925,1.385415,1.796884,0.524173,-2.037107
interpolation,-0.900278,-0.80659,1.59465,1.309548,0.51157,-1.599693
singulier,0.998284,-1.266665,1.049103,1.021352,0.24641,-0.152272
mesurable,0.174751,-0.729684,2.126584,0.927015,-0.189011,-2.089698
imaginaire,1.047284,-1.288857,0.690843,1.368883,0.673415,0.870935
polytope,-1.178298,-0.301187,0.58976,1.558851,0.92872,-2.509466
gradient,0.382084,0.292428,2.470126,0.783639,0.36588,-2.25213
hamiltonien,-0.717169,-0.982615,1.980969,0.987823,0.397555,-2.230343
restreindre,1.437872,-0.515993,2.057041,-0.79344,0.135076,-0.503325
divisible,-0.441933,0.877808,0.493816,0.964671,-0.377864,-2.309385
isométrie,-0.180073,-0.325247,2.075458,1.149427,1.36704,-2.779611
Ramanujan,-2.239337,-1.573888,0.806067,-0.175205,0.023462,-1.066454
stabilité,1.346113,-0.455103,2.273143,-0.41302,-0.312599,-1.418991
irrationnel,-0.181451,-1.877741,1.776119,1.197571,-0.393919,-1.325489
intégrable,-0.519996,-1.13112,1.586551,1.507013,0.266267,-2.799013
symplectique,-1.17341,-1.14471,1.378494,1.29971,1.514937,-2.240314
binomial,-1.047772,-1.001023,1.246476,0.661676,0.722166,-1.979169
factorielle,-0.844636,-0.043197,1.799783,0.921654,0.177569,-2.363505
planaire,-0.650623,-0.638231,0.57287,1.336858,0.245198,-2.704344
homologie,-0.865112,-0.859845,1.691875,1.254509,0.846796,-2.099249
largeur,2.863282,1.711349,0.282031,1.134568,0.772285,-2.076591
compas,-0.560783,0.007975,0.709993,0.680295,0.502147,-1.48245
foncteur,-1.03873,-0.470831,0.38784,0.170925,0.677381,-3.050449
Taylor,-0.860338,0.399677,-0.126231,1.076735,-1.43649,2.584955
factorisation,-1.058942,-0.7729,1.410526,1.024513,0.035343,-2.297104
Euclide,-1.024633,-1.365824,0.212883,0.433636,0.605228,-1.864374
perpendiculaire,1.753819,0.600635,0.227778,1.377032,0.437378,-2.359914
croissant,1.507453,-0.543441,1.2828,-0.41852,-0.221689,-0.915915
corde,0.820131,0.542194,-0.043433,1.970826,0.184467,0.10212
abscisse,-0.112699,-0.061444,0.539009,1.009655,0.578649,-2.805064
cyclique,0.113416,-0.185398,1.979159,0.860182,0.31036,-1.92212
Lie,-1.224956,0.356088,0.963448,2.085971,0.256949,-0.171954
interaction,0.528723,-0.383439,3.086367,0.650263,0.695146,-0.526076
Archimède,-0.326296,-1.054511,0.361618,0.879651,0.123503,-1.975164
quatrième,1.534299,1.132079,-0.24114,-0.300466,-0.919484,1.209734
inférence,-0.93222,-1.594819,2.588164,0.557154,0.200542,-1.862025
Borel,-0.911748,-1.526859,-0.850402,0.451778,0.546972,-0.159237
convergent,0.587604,-0.395007,1.150721,0.680358,0.247594,-1.876685
spectre,0.496008,-0.22858,1.897196,1.749614,0.023173,-0.685161
déduction,-0.374033,-1.097412,2.316373,-0.225661,-0.388456,-1.328469
spectral,-0.339993,0.875309,1.20436,1.587906,0.937336,-2.049847
implication,0.012995,-0.938279,2.26159,-0.867988,-0.590507,0.513072
décroissant,0.586244,0.162966,1.193203,0.126424,0.147059,-2.134222
triplet,0.127997,-0.129069,0.179757,1.428813,0.251607,-2.093068
génératrice,-0.050075,-0.011704,1.660083,0.780332,-0.05303,-2.296771
Pythagore,-0.549157,-1.882018,-0.050635,0.766807,0.6634,-1.687324
équivalent,0.914224,0.317822,1.363226,-0.241332,0.065109,-0.567419
million,1.399429,2.3079,0.712502,-0.608826,0.067517,-0.200789
singularité,0.205137,-1.46838,1.505454,0.905319,0.65662,-0.942168
endomorphisme,-0.988289,0.273138,1.661835,1.676046,0.412991,-2.031011
indépendant,0.688526,-0.277447,1.295689,-1.25813,-0.143324,0.866552
tore,0.312328,0.100531,-0.440673,1.951482,0.04435,-2.306783
significatif,1.845966,-0.281859,1.951842,-0.50063,-0.250356,-0.536428
semblable,2.058858,-0.343344,1.076022,1.414532,0.048072,-0.717646
sinus,0.288638,-0.386082,0.247153,1.260881,0.589563,-2.986599
dérivation,0.856528,-0.433977,0.75865,0.379183,0.929439,-2.049667
tribu,1.050408,-0.638482,-0.131901,-0.761613,-0.480773,-0.320545
uniformément,0.686484,-0.284966,0.842786,1.94806,-0.45785,-2.400342
Boole,-1.839928,-0.916009,0.678806,0.899432,0.300506,-1.788506
lisse,1.844102,0.138069,0.195867,2.304412,0.212715,-1.973842
booléen,-0.896745,-0.592782,2.208071,1.373639,0.634319,-2.00842
infinitésimal,-0.584875,-1.02181,1.40875,0.986427,0.942371,-1.975429
cohomologie,-1.363167,-0.881927,1.145221,0.818829,1.123558,-2.778061
Legendre,-0.931773,-2.0699,-0.787637,0.835895,0.409423,-0.259319
pondérer,-0.280742,0.366335,1.875191,0.303563,0.220329,-1.977796
médian,1.514197,0.685754,0.635933,0.57139,0.399515,-2.002201
multiplicatif,-0.503183,-0.281062,1.804033,1.085967,0.210624,-2.419128
Peano,-1.348918,-1.860225,0.165116,0.843108,0.594931,-1.545637
quadrature,-1.14414,-0.988207,1.110982,1.005247,0.324762,-1.838034
résidu,1.079351,0.394468,1.93628,1.076577,0.490116,-2.317879
stationnaire,0.327289,-0.102732,2.029238,0.827005,-0.440737,-2.062328
homotopie,-0.953397,-0.249212,1.756968,0.466277,0.743877,-2.541433
entropie,-0.489128,-0.460119,2.170214,0.2637,0.128781,-2.121891
logarithmique,-0.292505,-0.477814,1.63893,0.943193,0.633007,-2.541285
clique,-0.81196,0.00826,0.420266,-0.112437,-0.654132,-1.712001
dualité,-0.235296,-1.64285,1.639392,0.792331,0.316947,-1.189895
dense,2.325211,0.277073,0.769501,1.119577,0.878536,-1.872952
monoïde,-0.782013,-0.723678,1.429224,1.663142,0.492722,-2.88728
orbite,0.232239,1.266343,1.012532,0.799055,-0.363145,-1.294345
axiomatique,-0.933196,-1.894889,2.124847,0.636819,1.100004,-1.434493
transitif,-0.446095,-0.764033,1.036122,1.337436,-0.192953,-2.508682
Abel,-0.385163,-1.101306,-1.290462,0.48609,-0.11107,1.300481
bilinéaire,-0.627293,-0.92704,1.540279,2.110732,0.867901,-2.406461
paramétrer,0.006635,-0.238177,1.901712,0.938288,0.487604,-1.986606
cylindre,1.015012,2.175765,0.533373,1.356021,0.25142,-1.638112
centré,0.132068,-0.384832,0.573011,1.058258,1.238796,-1.92842
mille,1.699385,0.652522,-0.366385,0.383542,-0.187415,0.062253
normer,-0.632081,-1.520807,0.285945,1.227039,1.006322,-1.920715
inversion,0.453539,-0.0592,1.680323,0.911843,-0.129493,-1.31016
quadrilatère,1.078543,-0.229402,-0.647797,0.815938,0.922931,-3.002766
trigonométrie,-0.724408,-1.550075,0.944904,0.525281,1.712624,-2.415402
dénominateur,-0.075876,-0.373869,1.215908,0.712564,-0.312855,-2.439104
indépendance,1.593548,-0.742101,0.515366,-2.620131,-0.921244,0.774529
Noether,-2.546271,-2.175181,1.249746,-0.836509,0.174459,-0.410419
régularité,0.332026,-0.185171,1.58198,-0.091108,-0.701476,-1.217248
périmètre,1.913506,0.346177,1.000021,-1.166771,1.122923,-1.687143
parabole,0.163227,-1.051051,0.207443,1.573138,0.597349,-1.209269
monotone,-0.352973,-0.903928,1.294352,1.253909,-0.312471,-1.734672
Hausdorff,-1.703728,-0.823079,0.742528,0.361012,0.764649,-1.96994
plongement,-0.751042,-0.535047,1.308593,1.627325,0.593726,-2.298286
converger,0.681472,-0.346964,0.916497,0.373765,-0.349294,-2.124056
pyramide,1.509887,0.004775,-0.164964,0.362284,0.978612,-1.123788
Grothendieck,-1.70145,-1.662521,0.13214,0.620941,1.082008,-1.370551
neutre,1.055886,-0.194566,1.499352,-0.197965,-0.92599,-0.979525
diverger,0.759388,-1.147411,1.579188,0.534294,0.035286,-0.892513
matriciel,-0.529308,-0.841175,2.535765,1.552997,0.88602,-1.597379
symbolique,1.71901,-1.511054,1.156041,0.394356,0.270603,-0.154969
tiers,2.053879,0.066894,0.835803,-0.930141,0.037793,-0.357624
quaternion,-1.389644,-0.554934,1.39702,1.441753,0.328065,-2.170406
inversible,-0.31514,0.223736,1.42087,2.160994,-0.04944,-2.356786
transcendant,-0.273035,-1.940486,1.625108,1.030455,0.148873,-1.018378
excentricité,-0.97472,1.607456,0.050386,-0.013593,0.020683,-3.066386
Jacobi,-1.699981,-1.489557,-0.265159,0.596895,0.234842,-0.334554
divergence,0.224073,-1.017932,1.818946,-0.07038,-0.322076,-0.432024
projeter,1.639024,0.065666,0.528423,0.822678,-0.58676,-0.401794
tétraèdre,-0.089214,0.277794,0.294876,2.128149,0.245202,-2.759556
Kolmogorov,-2.132698,-1.41876,0.960931,-0.104888,-0.321787,-1.511866
Hamilton,-0.429418,0.895545,-0.808321,0.053755,-1.7327,1.334196
hexagonal,0.94019,0.560096,-0.050814,1.739981,0.70844,-2.31247
séparation,1.119489,-0.448096,1.419196,-0.006147,-0.448697,0.160415
douze,2.092589,0.440952,-0.294646,-0.014212,-0.383169,0.3759
cosinus,-0.62165,-1.463515,0.552398,1.264666,0.830913,-2.726392
terminal,0.832432,1.57385,1.333169,0.265476,0.341902,-0.912685
tensoriel,-0.747365,-0.983025,1.843854,0.988204,1.199362,-2.226529
treillis,0.189636,0.063662,0.351702,1.288638,0.55056,-2.267671
cinquième,1.325154,1.211122,-0.414594,-0.319183,-0.98141,1.095286
profondeur,2.373428,0.643405,0.875236,0.764203,0.138819,-1.287456
dodécaèdre,-0.593165,-0.15883,-0.80831,1.559286,-0.298903,-3.611366
Hadamard,-1.058986,-2.17619,0.028029,0.878003,1.333046,-1.584144
Nash,-1.390345,0.343697,0.272227,1.070537,-1.584753,1.103848
Cartan,-1.599046,-2.439627,-0.013388,0.947788,1.065928,-0.962202
adhérence,0.736597,0.712286,1.508375,0.877659,-0.717773,-2.698134
hyperbole,-0.258193,-1.058286,0.131892,1.536009,0.835913,-2.875865
convolution,-1.148001,-0.634303,1.974096,0.827617,-0.025317,-2.192854
covariance,-1.447282,-0.652689,2.0463,0.756029,-0.064375,-2.351723
soustraction,-0.761804,-0.408895,1.410471,0.122441,-0.304963,-2.123607
constructible,0.024714,-0.445046,0.81653,0.571803,0.70339,-2.904017
décimale,-0.596275,0.2449,0.737486,0.975,-0.191639,-2.811132
congruence,-1.106321,-0.190145,1.495869,1.060299,0.08937,-2.126054
séparable,-0.50899,-0.679384,1.145095,1.645206,0.458881,-2.548421
prolongement,1.708202,0.305946,-0.041156,-0.34996,1.093066,-0.966708
induction,-0.586993,-0.566924,2.1428,0.803273,0.230064,-1.290172
Schwartz,-1.383375,-0.915926,-0.477062,0.643348,-0.02562,1.549423
cryptographie,-1.112819,-1.110784,2.117778,0.311755,0.510987,-1.627314
similitude,0.97478,-1.506987,1.517162,1.132061,0.37774,-0.555987
Minkowski,-1.357281,-1.687209,0.453609,1.047328,1.028814,-0.895601
ZFC,-1.888766,-1.875114,1.118754,-0.530498,0.27709,-2.239323
Catalan,0.487943,-0.349,-0.319762,-1.093711,0.380915,0.157953
hyperplan,0.104045,0.128609,0.840326,1.291976,1.08886,-3.373503
radical,0.576822,-1.061462,0.931737,-0.965097,0.177655,0.331566
intuitionniste,-1.672036,-1.955623,2.408752,0.267184,0.046438,-1.485449
singleton,-1.490837,-0.30417,0.376286,1.192563,-0.840009,-0.433802
biparti,-0.965422,-0.720568,0.582736,1.61755,0.397521,-3.031937
Bell,-0.79234,0.665254,0.145746,0.452149,-0.614297,1.540726
pentagone,-0.439856,-0.02417,-0.067205,-0.108284,-0.208467,-1.45575
homothétie,-1.068576,0.35699,1.496356,1.06133,0.738459,-2.149918
sommation,-0.882714,-1.243591,0.871155,0.166025,-0.88027,-1.623733
Knuth,-2.182228,-1.124121,0.958098,0.656167,0.255721,-0.75816
Zermelo,-1.854863,-2.103901,1.057191,0.412814,0.308861,-1.693763
quantificateur,-0.844944,-1.453047,1.795359,0.693069,0.274286,-2.455321
pentagonal,0.428916,0.194949,-0.584456,1.869489,0.420347,-3.202361
Cayley,-1.547069,-1.217196,-0.069607,0.85458,0.205626,-1.319021
préfixe,-0.158273,-0.188438,0.95202,0.768226,0.316305,-1.609475
adjacence,-1.114339,-0.668949,1.078651,1.389861,1.131491,-2.272787
calculable,-0.859495,-1.30079,2.072956,0.800994,-0.990825,-2.125982
chaos,-0.045083,0.19255,0.861179,1.182375,-0.706219,0.001517
trente,2.139371,0.247085,-0.456433,-0.565599,-0.476227,0.459248
Dedekind,-1.763008,-1.684536,0.486983,0.448012,0.230461,-1.6869
heuristique,-0.996259,-1.37061,2.798282,0.234014,0.189112,-1.354022
Weyl,-1.845135,-2.131772,0.09489,0.903193,0.30159,-0.809382
Tchebychev,-1.744815,-1.082185,0.84203,-0.238158,0.379208,-2.36679
Fréchet,-1.084023,-1.805838,-0.5326,0.85112,1.304055,-2.136047
associatif,0.332741,-0.570613,1.393836,-1.206592,1.394031,0.064084
implicite,-0.150841,-1.798134,2.442216,0.111103,-0.187719,-0.975943
inverser,1.227371,0.154572,1.015885,1.244227,-0.391392,-1.06968
calculabilité,-2.003415,-1.968681,2.37837,-0.014376,1.068801,-1.112599
dominer,2.197092,-0.156592,0.432872,-0.275654,-0.228833,-0.488697
Brouwer,-1.093545,-1.314112,-0.600924,0.960461,1.23069,0.461192
séquentiel,-0.298187,-0.319232,2.112457,1.01554,0.514324,-1.848328
Tarski,-2.675584,-2.018712,1.2028,-0.416119,0.353551,-0.789534
lacet,0.361465,0.251245,0.223193,1.086494,-0.489162,-2.515202
conjonction,0.004501,-0.655979,1.131141,0.62702,-0.10933,-1.515271
laplacien,-1.179771,-0.951469,1.907515,1.584731,0.433683,-2.433369
négligeable,1.421916,-0.457582,1.960467,-0.140072,-0.25665,-1.470469
quantification,-0.728204,-0.615006,2.357556,0.876816,0.566612,-1.53498
récursivement,-0.743101,-1.376024,1.356987,1.145689,0.32066,-2.899492
coïncider,0.693735,-0.223959,0.871627,-0.280365,-0.351675,-0.877257
déformation,1.198697,-0.727298,1.684977,0.760404,-0.050088,-2.008251
Scott,-0.699082,0.414742,-0.240051,1.038172,-1.799276,2.677922
difféomorphisme,-0.940661,-0.217942,1.39916,0.285795,1.203411,-2.948495
parallélogramme,-0.20278,-0.825212,0.45582,1.04534,-0.006456,-3.316441
$\pi$,-0.974257,0.419974,0.17663,0.567737,-0.245106,-0.954255
corollaire,-0.398249,-1.265882,1.553222,-0.111273,-0.502374,-1.242346
simplexe,-1.110688,0.453061,1.344909,1.299327,-0.086988,-2.827072
multiplicateur,-0.920375,-0.239682,1.603705,0.187887,-0.217944,-2.204236
hexagone,0.070325,0.5224,-0.192617,1.196155,0.74585,-0.786438
hypercube,-1.22399,0.162661,0.307818,1.211944,0.102641,-2.528213
Landau,-1.101905,-0.535034,-0.621014,-0.132275,-0.372974,-0.176716
normaliser,0.269444,-0.392652,1.816736,0.373276,1.242013,-1.247319
pivot,-0.197345,0.671675,-0.157925,0.062869,-1.069558,-0.694641
icosaèdre,-0.779586,-0.060755,-0.198332,1.623805,-0.122848,-3.302584
plonger,1.590342,-0.169398,0.437891,1.088622,-1.30722,-0.757734
équilatéral,-0.349085,0.032723,-0.218629,1.41006,0.251098,-3.069013
divisibilité,-1.7096,0.569719,1.465624,0.257412,0.316868,-2.502786
métrisable,-0.447267,-0.570735,1.112157,2.575894,0.196107,-3.259601
compacité,-0.376447,-1.190494,1.535246,0.495709,0.154412,-2.6296
dénombrement,0.041652,-1.404613,-0.222602,-0.465295,0.308323,-1.801125
torsion,0.167105,-0.124063,1.091471,1.299317,-0.59267,-2.377149
décidable,-1.435671,-1.629055,2.288774,0.777436,-0.056805,-1.977144
incertitude,0.683362,-0.855254,1.993806,0.241244,-0.460444,-1.085137
quart,1.905693,1.845492,-0.511626,-0.252122,-1.142368,0.02319
Bessel,-1.631053,-1.477557,0.130542,0.27763,0.757205,-1.693064
bijectif,-0.997998,-0.189372,2.420429,0.972227,0.230208,-1.960803
homéomorphisme,-0.582978,0.007218,0.893855,0.942585,1.130317,-2.765604
postulat,-0.322047,-1.975373,1.883603,0.320136,-0.048444,-0.881763
clôture,1.365111,0.498554,0.126379,0.091999,-0.127705,-0.490952
numérateur,-0.935441,-0.149633,0.812034,0.120502,-0.115235,-2.69644
revêtement,1.659522,0.284035,1.032654,1.57348,0.973435,-1.923813
discriminant,-0.649895,-0.789898,2.10557,0.902965,-0.03763,-1.95454
incomplétude,-1.458735,-2.13834,1.512686,0.645152,-0.341336,-1.240129
Peirce,-2.261965,-1.776837,0.696989,0.430071,-0.102688,-0.395974
indécidable,-1.576953,-1.865324,2.123698,0.404006,-0.540911,-1.664797
pgcd,-0.829845,0.421838,1.257394,0.40018,0.249841,-3.471235
congru,-0.798771,0.686451,-0.319827,0.898925,-0.26321,-3.152548
fractionnaire,-0.899144,-0.655569,1.366568,0.675281,0.391084,-2.386281
opposé,0.832532,-0.840567,0.835475,0.666699,-0.45012,-0.895319
Hamming,-1.824747,-0.0824,0.549066,-0.034866,0.164021,-2.32607
lagrangien,-0.7413,-1.421411,2.147864,0.674111,0.988644,-2.339288
primalité,-2.372413,-1.376617,0.982949,0.559111,-1.546752,-2.195189
démontrable,-1.64622,-1.348633,2.068663,0.943217,-0.965203,-1.897161
borélien,-0.883604,-1.21533,0.743068,0.2788,0.536427,-3.514204
hypergéométrique,-1.475008,-1.311155,0.937441,0.472178,0.687539,-2.681171
injection,0.431514,1.035944,1.703101,0.688363,-0.174915,-1.442193
réflexif,-0.636611,-1.609444,1.707391,0.994817,0.876241,-1.813706
surjectif,-1.047386,0.72241,2.694057,1.435514,-0.615469,-2.276744
orientable,0.11074,1.061408,0.850764,1.920274,-0.305017,-2.711914
Littlewood,-2.453906,-1.586471,0.51473,0.808536,-0.850324,-1.03814
Liouville,-1.683044,-2.508334,0.445393,0.363294,0.527046,-1.57897
prisme,0.169132,-0.618965,0.892788,1.658602,0.731246,-1.904077
ergodique,-1.499067,-1.749592,1.905494,-0.176274,0.207301,-2.003587
algébriquement,-0.954093,-0.959765,1.545063,1.483206,-0.164389,-2.344308
déterminant,-0.251893,-0.773909,1.359656,0.817891,0.196892,-1.868082
Kronecker,-1.944123,-1.998621,0.505225,0.113409,0.438816,-1.694047
valuation,-1.761098,-0.145415,1.741516,1.059638,-0.209925,-2.256691
eulérien,-0.866736,-0.01628,1.203309,0.070189,1.67985,-2.963587
littéral,-0.107117,-1.459553,1.289146,1.09281,0.365798,-0.656464
disjonction,-1.602279,-0.879628,1.457253,0.511003,-0.04847,-1.987119
parallèlement,1.224728,-0.035101,0.864695,-0.598401,0.195862,0.702565
retenue,1.235578,0.294222,0.349221,0.060276,0.080159,-2.021194
majoration,-0.87943,0.1204,1.626438,-0.82531,-0.674509,-2.440923
crochet,0.912567,0.134875,0.100208,1.986986,-0.366767,-1.019558
sécant,-0.666004,-0.69576,0.59559,1.086591,0.151979,-3.16467
invariance,-1.264117,-1.248287,1.99425,0.103096,0.469588,-1.727056
suffixe,0.246203,-0.74388,0.571483,0.817742,0.660224,-1.457952
homomorphisme,-0.872713,0.617308,1.72316,1.621639,0.321992,-2.226676
antisymétrique,-0.928984,-0.506365,1.524341,1.547973,-0.269406,-2.720843
barycentre,-0.775108,-0.089272,1.211213,0.486528,0.473759,-2.763181
subdivision,0.549928,0.880353,-0.034495,-2.180892,0.813094,-1.117767
assertion,-0.598954,-1.823394,1.796627,0.628016,-0.457385,-0.912689
polygonal,1.9733,0.093159,-0.767693,1.946568,1.271745,-2.557234
octaèdre,-0.326053,0.681778,-0.131169,1.685906,-0.15812,-3.062508
onze,1.832906,0.903595,-0.235579,-0.532015,-0.636494,0.408332
milliard,0.786915,2.491238,1.426444,-1.170499,-0.064093,-0.989913
orthonormal,-0.792819,-0.211091,1.735027,1.08026,1.102027,-2.335619
tridimensionnel,0.084716,-0.489056,2.124964,1.316776,1.19604,-1.519368
extraction,1.031885,-0.780508,-0.421718,-0.05651,0.777346,-1.635269
linéarité,-0.424013,-1.067661,1.986741,0.847528,-0.247893,-1.937444
Pólya,-2.913777,-1.615389,1.361119,-0.651171,-0.210332,-0.885816
Riesz,-1.994315,-1.79307,0.192558,-0.021072,0.899541,-2.046338
cinquante,1.841021,0.404386,0.008239,-0.096807,-0.369736,0.409981
transposer,0.210336,-0.72648,1.035156,0.913953,0.083989,-0.688039
additionner,0.605745,0.627529,0.923902,0.689671,-0.824046,-1.911395
dispersion,0.747759,-0.309045,1.812995,0.352623,-0.001416,-1.453204
sophisme,-1.420544,-2.122667,1.338874,0.551179,-0.082923,-1.814859
homéomorphe,-0.459669,-0.27934,0.45655,1.404352,0.798771,-3.144513
Kleene,-2.488287,-1.697185,1.198316,0.923173,-0.383839,-1.571701
bissectrice,-0.42205,0.043013,-0.100025,0.629159,0.570121,-3.321517
ZF,-1.451738,0.325476,1.257544,1.082556,0.082122,-2.206805
concave,1.362843,-0.033137,0.17735,2.410037,0.250456,-2.762055
étoilé,-0.204902,-0.354794,-0.664212,1.281648,0.567482,-1.713081
gaussien,-0.80447,-0.585604,2.021122,1.378942,0.253996,-2.791209
isométrique,-0.703164,-0.148118,1.760525,1.503984,0.185021,-2.10059
cyclotomique,-1.350197,-0.730629,1.280608,1.563824,1.221566,-2.835376
normalisation,-0.305794,-0.437258,2.363075,-1.535319,0.755334,-0.604217
aléatoirement,0.38731,0.919533,1.366955,0.915522,-1.596593,-1.904028
décagonal,-1.119279,-0.717226,-0.786271,1.754533,0.025267,-3.097191
observable,0.943613,-0.656725,1.909378,0.982753,0.352934,-1.71804
quinze,2.087926,0.707772,-0.104984,-0.466156,-0.698411,0.481615
Kripke,-2.347283,-1.484073,1.524919,1.205111,-0.391089,-1.122043
similarité,0.210587,-1.046405,1.815145,0.806594,0.339705,-1.256304
continûment,-0.418331,-0.835463,0.602184,0.425374,-0.784427,-3.127685
quarante,1.947723,0.457506,-0.246855,-0.104387,-0.602675,0.253145
minimisation,-1.191944,-0.980631,2.35245,0.110462,-0.869159,-2.001892
Eisenstein,-1.780347,-1.216858,-0.323602,0.208891,-0.422163,-0.556673
réciprocité,-0.875416,-1.576771,1.879016,-0.522386,-0.290944,-1.155568
inductif,-0.931552,-0.80789,2.291223,0.666134,0.163966,-2.273279
énumérer,0.332629,-1.000118,0.857871,-0.21019,0.234654,-0.860504
orthogonalité,-0.598332,-1.492525,1.45105,0.881304,0.528674,-2.737089
ellipsoïde,-0.14767,0.195925,0.332698,1.759655,0.843002,-2.950294
Fraenkel,-2.306167,-2.191819,-0.207698,0.241042,-0.038521,-1.50127
asymptote,-0.969779,-0.578539,0.342459,1.165034,0.486346,-2.7699
asymptotiquement,-0.709113,0.003257,1.619532,0.78888,-1.113439,-3.412729
maximiser,0.313922,-0.353116,2.763902,-0.00819,-1.144485,-1.627739
complétude,-1.533255,-1.818321,1.800336,0.326385,-0.133048,-1.866929
jacobien,-1.512748,-1.112306,1.855933,0.777724,0.183538,-2.519173
propositionnel,-1.676615,-1.176356,2.24651,0.93918,0.029519,-1.965889
