transposition,1.030541
Zorn,0.835171
minorer,1.334634
circonférence,1.159363
Skolem,0.315679
sommable,0.926228
encadrement,1.518081
involution,0.842365
sixième,0.964389
martingale,0.782153
circonscrit,0.835782
isocèle,0.869844
Schwarz,0.591647
énumérable,0.584317
médiatrice,0.742959
méromorphe,1.224484
ultrafiltre,0.858595
connexité,0.957264
Karp,0.247296
discontinuité,1.064456
existentiel,0.827549
inconnue,1.2084
résoluble,1.048212
arité,0.540859
homographie,0.686291
ternaire,0.538557
injectif,0.821696
irrégulier,1.007176
septième,0.800523
Galton,0.131714
Lipschitz,0.735883
monôme,0.868055
proportionnalité,1.238452
rectangulaire,0.683498
pyramidal,0.010543
Zariski,0.793544
acyclique,0.753665
dixième,0.762475
octogonal,-0.182077
seize,0.893399
lexicographique,1.026674
marginal,0.846363
Fischer,0.122309
bidimensionnel,0.78765
conjugué,0.756895
isopérimétrique,1.025801
unaire,0.876808
Bruijn,0.279869
Cesàro,-0.022014
déformer,1.086494
encadrer,1.137219
polyédrique,0.810595
Bézout,0.585583
Goldbach,0.799486
holonomie,0.343669
colinéaire,1.21361
décroître,1.149117
Carmichael,0.443732
factoriser,1.642213
Navier,0.336609
sécante,0.902277
Sturm,0.401623
tétraédrique,0.13804
ennéagonal,-0.036985
antiprisme,-0.405525
birapport,0.602167
dilatation,0.411689
Diophante,0.591311
Penrose,0.469219
scinder,0.960723
sommer,1.288356
binôme,0.955892
extrémal,1.078524
Bolzano,0.386597
histogramme,0.531621
impropre,1.009375
cycloïde,0.346254
Fulkerson,0.366987
dichotomie,1.098045
Cramer,0.346316
octonion,0.268982
octaédrique,-0.005359
hilbertien,0.784775
homologique,0.653674
huitième,0.910972
préhilbertien,0.847284
quadruplet,0.703115
radian,0.740623
torseur,-0.401171
Grassmann,0.463922
Mascheroni,0.452466
Chomsky,0.104671
hypersurface,0.763368
Hölder,0.572386
exponentiellement,0.625776
Hodge,0.630957
périodicité,0.775253
Carathéodory,0.262434
dominant,0.879496
monotonie,0.750778
Voronoï,0.143881
associativité,0.576123
axiomatisation,0.990997
codimension,0.808791
ordonnée,0.971574
orthocentre,0.12053
Ackermann,0.141517
commutativité,0.573405
galoisien,0.828395
quartile,0.102097
indécidabilité,0.78696
percolation,0.380067
extremum,0.990347
heptagonal,-0.061597
hexadécimal,0.294355
tangent,0.683004
hyperfonction,0.237992
