word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
probabilité,-0.123983,-0.407217,0.934307,0.772738,1.751477,0.467914,0.007955,0.086107,1.237576,-1.024672,-1.413448,-0.580898,-0.35317,-0.004655,-0.275739,1.23111,0.598687,-0.206726,-0.621718,0.186712,0.821015,0.24954,-0.712604,0.780545,-0.131347,-0.990577,-0.54321,0.511649,-0.629887,1.860621,-0.926823,-0.623656,0.144652,0.071052,-0.323548,0.581179,-0.312953
série,-0.689863,-0.788991,-0.463523,0.369994,0.683271,-0.542339,-0.943569,-0.101801,-0.543057,0.203738,-0.688606,-0.387255,0.06583,-0.244566,0.212204,0.223374,0.240567,0.259874,-0.608701,0.009342,-0.865524,-0.992194,-1.21901,-1.130577,-0.092266,0.335671,1.552137,1.241938,-0.449302,-1.051911,-0.752261,0.203164,0.525319,0.491181,0.2266,0.575057,0.555987
somme,-0.951465,0.456519,0.214638,0.263384,-0.500513,0.924366,-0.410476,-0.078389,0.815656,-0.783,-0.408759,-1.044027,0.227928,-0.515325,0.036154,0.223776,0.729954,0.34103,-0.496297,0.248835,1.144028,0.073981,-0.267503,1.354631,0.111267,-0.037268,0.584955,0.434458,-1.631855,0.906246,-0.025412,-0.803974,-0.700942,0.645579,-0.103208,0.294415,0.18988
mesure,-0.761895,-0.786295,0.344036,0.330625,0.980738,-0.144815,-0.428885,0.671899,0.337934,-1.055063,0.200105,-0.097577,-0.722598,-0.692278,-0.09206,0.761514,-0.034887,-0.209383,0.36783,0.124818,-0.580421,0.064862,0.127127,1.4808,0.550278,-0.792461,0.601775,0.050161,-0.164989,0.654578,-0.451814,-0.140017,-0.285329,-0.274396,-0.225175,-0.575337,0.455981
carré,0.151228,-0.780597,0.044345,0.13582,-0.206125,-0.513493,0.178523,0.270342,0.061381,-0.555656,-0.10285,-1.823306,0.297671,-1.295175,0.693684,-0.364514,0.512248,0.220336,-0.243731,-0.4975,-0.410273,-0.151076,-0.286505,0.554019,-0.04669,-0.959938,0.851097,-0.293265,-1.917922,0.669687,0.939974,-0.575924,-0.042183,0.598925,-0.55452,-0.258013,-0.763967
vecteur,-0.217905,-0.761419,0.943434,1.636354,1.465142,-0.931974,0.796599,0.256667,0.502252,-1.086588,-1.403993,-0.571391,0.2432,-0.075525,-0.535162,0.992972,0.41804,1.127065,-1.293822,-1.150396,-0.091392,0.555293,0.032354,0.582825,0.599622,-1.680901,-0.311705,-0.07744,-0.476629,1.257511,-0.762564,-0.135889,0.237925,-0.797245,-0.904171,0.092769,-0.463703
connexe,0.174461,0.319937,0.772877,0.457046,0.361848,0.318155,0.166924,0.720254,-0.585402,-0.412028,0.011071,-0.463277,0.262599,0.356706,0.080677,-0.169687,-0.286107,0.652791,-0.202929,0.465569,-0.589431,-0.856126,4.5e-05,1.658315,-0.136173,0.250179,0.721726,0.636182,-0.085553,-1.834324,-0.271967,-0.212354,0.22136,-0.043065,-0.31538,-0.446839,-1.242719
classe,-0.085688,-0.548418,0.508726,0.479995,0.727288,-0.114738,0.163797,-0.70702,-0.039123,0.25433,-0.520958,0.496135,-0.181201,-1.031757,-0.074235,0.630145,0.321835,0.503166,0.505946,-0.040762,0.091288,0.157166,0.526381,1.06803,0.168166,-0.391706,0.527213,1.361079,-0.786447,-0.292491,0.095925,-0.022697,0.266181,-0.302172,-0.24199,-0.199085,0.72498
produit,-1.350019,-0.143037,-0.606413,0.296052,1.201143,0.289097,-0.315541,0.600059,0.355033,-0.28174,0.121775,-0.068614,0.144015,0.341907,-1.581539,0.752791,0.027068,1.338726,-1.185914,0.440434,-0.819511,0.115303,-0.217099,0.794008,-0.637743,-0.825709,0.493505,-0.494541,-1.14662,-0.039752,-0.084416,0.011243,1.055965,0.65126,-0.219595,-0.459638,1.080702
égal,-0.983587,-1.260982,1.027084,0.505668,0.750926,0.230442,-0.289527,-0.088343,-0.41721,-1.115996,-0.547493,-0.73311,-0.114516,-0.939208,0.185734,0.697816,0.714817,0.147912,-0.349164,0.12432,0.194085,0.553359,-0.078448,1.138789,-0.029121,-0.653087,-0.135431,0.319017,-1.305395,1.607094,0.39454,-0.042676,-0.786864,0.480868,-0.696874,0.370321,0.417386
