word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
relation,0.98806,0.480393,-0.133532,0.066494,0.134653,-1.151303,0.074826,-0.314013,-0.842913,-0.56663,-0.268842,0.028417,-0.486147,0.526795,1.344765,0.375446,-0.041316,0.394382,-0.877919,-0.679802,-0.670191,-0.045153,0.626461,-0.230911
courbe,0.1301,1.116544,0.099397,0.66697,0.688403,0.557249,0.251033,0.578664,0.380214,-0.628524,-1.230597,0.154075,0.901167,-0.580312,-1.101448,0.329073,0.534727,-0.317571,-0.29935,0.929422,-0.790321,-1.671819,1.374741,-0.266273
différent,1.113491,0.818091,-0.130557,-0.583074,0.715934,-1.208132,0.749897,0.268813,-0.466485,0.407214,-0.774599,-0.126518,0.220878,-0.833139,0.304564,0.173055,0.706754,0.173735,-0.403165,-0.505742,-0.271323,-0.537359,1.199333,-1.642697
complexe,0.591224,0.686848,0.397111,0.108548,0.933025,-0.335668,0.224761,-0.440117,-0.94274,-0.240593,-0.602217,0.188212,0.293911,-0.04805,-0.445283,-0.572122,0.834558,0.393598,-0.923152,-0.408616,-0.815407,-0.553339,1.301101,-1.419312
matrice,-0.135305,0.196707,-0.052411,0.808774,-0.118665,-0.358985,1.385841,-0.384157,-0.105943,-0.561158,-0.458253,-0.94871,0.978262,0.157974,-1.250227,-0.36075,0.626365,0.453566,0.036006,0.994323,-0.994281,-0.580312,1.89387,-0.897294
domaine,1.000918,0.812967,0.475972,-1.022631,0.217792,-0.450027,0.138519,0.331031,-0.07868,-0.770238,0.251126,-0.093179,-0.428046,0.445435,1.073254,-0.067481,0.990362,0.250974,-0.726972,-0.020401,-0.69997,-0.684818,0.447546,-1.851703
fois,1.336549,0.306452,0.053736,-0.823541,0.391098,-1.034255,0.29973,0.175122,-0.207001,-0.210911,0.018532,0.500692,0.78818,-0.978323,0.247542,1.325144,-0.224566,-0.297366,-0.274596,-0.464773,0.402808,0.314594,0.688149,-0.246746
type,-0.074274,0.621587,-0.170813,-0.275493,0.885541,-1.021336,0.3959,0.371096,0.526163,0.774275,-0.099979,-0.47078,0.772308,-1.009988,-0.812046,-0.232285,0.824829,0.202529,-0.437587,-0.241257,-0.84873,-0.630925,1.079755,-1.771621
mot,0.657378,0.69817,-0.747969,0.420461,0.300231,-0.715708,0.678827,0.200106,-0.348166,0.551194,-1.804894,-1.467042,0.487205,-1.208868,0.326963,0.484925,0.697183,0.699773,0.116398,-0.58454,-0.331922,0.479912,-0.178248,-0.861726
algébrique,-0.276735,1.446162,-1.469153,0.93486,-0.771428,0.377207,1.155292,-1.325039,0.365887,-0.806341,-1.227257,-1.059715,0.887378,0.470258,-1.179344,-0.190257,-0.030964,0.683029,-0.621863,1.360684,-1.010516,-0.759637,1.294963,-0.78373
degré,1.164388,-0.637956,0.68418,0.487893,-0.79744,-0.634364,1.419654,1.000225,1.773494,-0.444532,0.871134,0.884799,0.865411,-0.513584,-0.31676,-0.301934,0.561433,-0.056287,0.910043,-0.648983,-1.199365,-0.511643,-0.376349,0.054723
langage,0.293874,1.998419,-0.239081,0.279454,-0.063564,-1.349522,0.861277,-0.496087,0.336542,0.215585,-2.34485,-0.600964,-0.92407,0.144786,-0.57512,-0.060737,0.582849,0.738419,-0.349675,-0.31143,-0.814985,0.178229,0.046031,-1.531799
nul,-0.043481,0.247049,-1.411333,0.119493,-0.332119,-0.366577,0.913451,-0.178346,0.03131,-0.385694,-0.069565,0.65886,1.41298,-1.042111,0.292806,1.388876,-1.256345,0.388071,-0.503207,-0.498743,0.605911,-0.240241,1.551245,-0.125922
moins,1.272083,0.171705,-0.126371,-0.416173,0.340093,-0.667376,0.314757,0.744232,-0.148965,-0.059994,-0.06025,0.136742,0.406542,-1.739492,-0.121943,1.393371,0.095454,-0.060077,-0.497414,-1.210473,-0.325164,-0.860395,1.525624,-0.79935
objet,1.190264,0.754217,-0.471221,0.091408,0.741082,-1.154437,-0.107765,0.749763,-0.771653,-0.054227,-0.292872,-0.473502,0.935436,0.712642,-0.117036,0.042238,0.911686,-0.197738,0.212535,-0.387667,-0.170582,-0.170008,1.09497,-1.847512
triangle,0.177743,0.123331,-0.179668,0.512272,0.584379,0.264941,-0.127095,-0.267087,-0.31845,0.978694,-0.673525,-0.276114,1.033424,-0.358525,-0.248855,-0.869008,0.801608,0.217074,0.041349,0.801921,0.263486,-1.169491,0.683303,0.427161
structure,0.585842,0.738827,-0.114068,-0.187532,0.860409,-0.715065,0.371427,-0.345815,-0.712727,-0.027511,-0.501003,-0.056279,0.602417,-0.181207,-0.203002,-1.106507,0.544185,0.008674,-0.900892,0.092901,-1.420307,-1.136761,1.443413,-1.386855
corps,1.348903,0.824335,-0.565512,-0.341844,1.870622,-0.190264,0.089077,-0.380383,0.23925,0.372699,0.539657,-0.914603,1.420283,0.04971,0.072592,0.411768,0.546136,0.232996,0.376762,-0.092372,-1.225624,-0.059213,1.079422,0.101752
rapport,0.904,0.647889,-0.482321,0.678297,-0.205017,-1.36963,0.360824,1.131589,-0.271796,0.067335,0.237194,0.437081,0.220121,-0.156845,0.34772,0.183772,0.018136,-0.031092,-0.233806,-0.447892,-1.040987,-0.815696,1.689315,-0.807174
longueur,0.363277,0.622551,-0.027988,0.540199,0.847178,0.479226,0.74601,1.512599,0.460745,0.673103,0.247837,0.542287,1.582536,-1.978362,-1.305429,-0.046739,0.710398,-0.146286,-0.519283,0.109181,-0.380501,-1.603577,1.191286,-0.823366
informatique,0.144815,1.497209,0.343825,-0.958753,-0.219923,-1.477816,1.02822,-0.408701,0.465734,0.795766,-0.431334,0.305139,-1.723009,0.865854,-0.25089,-1.006018,0.604314,0.852351,-0.128371,0.081015,-0.473292,0.236476,1.190686,-1.874308
infini,-0.160265,0.432052,-1.218477,0.98993,0.075932,-0.376306,-0.654958,0.292967,0.244225,-1.044253,-1.432369,-0.299129,1.092921,0.309672,-0.69722,0.319145,0.568248,0.840081,-0.762598,0.096182,-0.127661,0.307329,1.465121,-0.061008
variété,0.16596,-0.544774,0.379622,-0.07798,0.952898,-0.397705,1.049562,0.940288,0.216474,-0.105667,-1.118753,-1.650522,-0.226902,-0.608987,-0.545564,-0.248539,-0.614477,0.082371,-0.545017,-1.089649,0.103258,-1.102084,-0.72739,-1.516824
ligne,0.011244,1.315998,-0.26805,-0.804431,0.300009,0.011811,-0.163521,1.372261,0.33601,0.614653,-0.055269,1.516061,0.801487,-1.414807,0.156463,-0.432981,0.647875,-0.561497,-0.399626,0.372845,-0.65105,0.057416,-0.198771,-0.937469
positif,0.178225,0.373055,-0.384945,0.272026,-0.582533,-1.515153,0.60572,0.441194,0.16376,-0.57711,-0.841183,0.406912,-0.103093,-0.25852,-0.086481,0.5196,-0.164188,0.482752,-0.300171,-0.974363,-0.65679,-0.725457,1.734369,0.172265
angle,0.846062,1.33527,0.233369,0.421621,0.80781,0.333703,-0.280267,0.099321,0.029023,0.212383,-0.807511,0.475121,1.914748,-0.478844,-0.545779,-0.286934,1.044055,-0.000206,0.350354,1.125859,-0.61953,-1.537462,1.260908,0.188197
polynôme,-0.254502,0.734032,-0.393907,0.875555,-1.755617,0.137056,0.829522,-0.529695,0.565767,-1.578769,-0.075695,-2.334462,1.532961,-0.045212,-0.770417,0.23168,0.040227,1.635583,-0.221911,1.507423,-0.946131,-1.061573,1.379943,0.446204
centre,0.914237,0.855548,0.003405,-1.189611,0.755011,0.338506,-0.520106,0.326799,-0.652481,0.611575,0.470127,1.101335,0.130665,-0.359233,1.097206,-1.612283,0.415897,0.303135,-0.746282,-0.462245,-0.267394,-0.681098,0.327778,-0.973696
démonstration,0.492397,0.922678,-0.891129,-0.484625,0.235836,-0.288511,0.239582,-0.397294,0.050056,-0.07253,-0.691609,0.501762,-0.455154,0.409654,-0.965262,0.747589,0.139199,-0.408872,-0.340477,0.024709,0.302989,0.427399,0.889816,-0.638737
vectoriel,-0.447361,0.995088,-0.219879,0.737937,-0.508352,-0.50924,0.696725,-0.977595,0.494228,-0.122779,-0.817103,-1.190997,0.729232,0.614733,-1.01815,-0.245276,1.055731,0.994588,0.567654,1.271517,-0.699966,-0.315289,2.139325,-1.352145
