word,1,2,3,4,5,6,7,8,9,10,11,12,13,14
règle,0.234527,0.757268,-0.885032,-2.260207,-0.002103,-1.2927,0.526696,0.259751,0.041659,-0.830417,-1.149766,0.226785,0.104845,0.662979
volume,-1.654007,1.360021,1.635575,-0.194445,0.50644,-0.123618,0.885961,-0.913584,-0.397368,0.874683,-1.350595,0.440424,-0.330178,0.395465
calculer,-0.572172,0.950174,0.238046,-2.957201,-0.443898,-0.14131,0.376868,1.251432,-0.956385,-0.760594,-0.568875,0.632298,-0.329736,-0.224749
constant,-0.508983,1.061238,-0.128593,-1.766572,-0.373382,0.568123,0.198077,0.392075,-0.641847,-0.740853,-0.951127,-0.8046,-0.096239,-0.742856
quatre,0.054106,0.123416,0.742487,-0.941626,0.234203,-0.137217,0.530359,-0.349926,0.701843,-1.270923,-0.924488,0.715688,1.912302,-0.392858
différentiel,-0.82926,0.810675,-0.294741,-2.865875,0.29821,0.136011,-0.487183,0.971095,-1.527398,-0.178683,-0.564438,0.015796,-0.533749,-0.997123
hypothèse,-0.331673,1.900457,-1.110087,-1.292963,-0.082034,-0.599283,0.612204,0.860893,-0.827879,-0.58464,-0.646453,-1.051661,0.24077,0.303685
image,-0.328147,0.691818,-0.33608,-0.899067,1.443452,-0.357129,1.677866,-0.676355,0.137421,-0.316443,-0.542671,0.148024,-0.054521,-0.408552
régulier,-0.162226,-0.840031,0.541297,-1.774301,-0.051833,-0.649502,0.028503,0.336042,0.473156,-1.24474,-0.613442,0.414977,0.753647,-0.12269
complet,-0.280961,0.904768,0.230281,-1.390235,0.445365,-0.653513,0.423926,-0.647357,0.164314,-0.042098,-0.662939,0.416315,0.553,-0.200657
racine,-0.898045,1.229093,-0.518913,-0.758602,-0.039698,0.358015,1.449518,1.069303,0.091207,0.125441,-0.270583,-0.675638,0.866641,-0.166171
coefficient,-0.771033,0.666371,0.595357,-3.241666,-0.321987,-0.376759,-0.090445,1.885073,-0.55961,-0.405384,-0.479486,-0.16099,-0.56735,-0.670207
côté,0.363095,0.046937,-0.419903,-0.037809,1.096932,0.247251,0.585375,0.203744,0.494279,-1.667375,-0.713787,-0.28055,1.528579,-0.800155
