word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
plan,0.211308,-0.211985,-0.681984,-0.308934,0.760378,0.281024,-0.420952,-0.840101,-0.430488,0.068519,0.505547,-0.032273,-0.056582,1.1451,0.044353,0.82076,-0.982974,-1.154634,0.729319,0.05603,-0.763436,0.235777,0.156015,-0.135343,-0.457353,0.440711,-0.49609,0.52041,-0.706679,0.445541,0.58627,0.385609,0.155959,-0.822396,-0.276512,-0.307423
formule,0.873474,-0.3942,-1.32683,0.775366,1.130607,0.535397,-0.08817,-0.230974,-0.616041,-0.165168,-0.364917,-0.163885,-0.372471,0.076896,1.177756,0.679899,0.225128,0.608512,-0.503496,-0.966553,0.358808,1.083519,-0.55658,0.772065,0.249241,-0.478023,-0.019146,1.120032,0.454501,0.580038,-0.992348,-0.810417,0.721156,-0.666468,0.192046,-0.191134
droite,0.721619,0.224275,-0.658987,0.320762,1.321107,-0.148578,-1.030762,-0.345376,-0.482921,-0.096443,0.862939,-0.454705,-0.323595,1.7334,0.796492,0.561117,-0.271399,-0.656752,1.061511,-1.030744,0.242116,-0.005214,0.769549,0.430211,-0.204369,-0.049696,0.889656,1.169642,-0.191035,-0.322693,1.216415,0.763766,0.031617,0.504233,-1.009125,0.09155
$\mathbb{C}$,-0.290148,-0.401894,-0.40338,-0.147309,0.835317,0.382983,0.270947,-0.220976,-0.409892,-0.325541,-0.297201,0.282008,-0.067092,-0.261473,-0.099437,0.274052,0.210583,-0.660496,-0.120764,-0.832289,0.150489,1.019148,1.003895,-0.12261,-0.116642,0.091339,0.049027,0.923491,-0.088603,0.071736,0.033616,-0.787868,0.419754,-0.384091,-0.43204,-0.331652
solution,1.129016,-0.723409,-0.420857,-0.953062,1.183612,0.196468,-0.121286,0.322216,0.318546,0.502489,0.257308,-0.794141,-0.491537,0.098408,-0.186356,0.470681,-0.073584,-0.546175,0.267867,-0.843361,0.018708,1.653638,-0.265054,-0.474411,-0.256948,0.35514,-0.599194,0.521939,-0.410349,0.810269,-0.642,-0.35445,0.715476,-1.340876,0.162809,-0.525405
modèle,0.600093,-0.316598,-0.180679,0.219722,1.100508,0.579033,0.572813,0.037317,-0.499267,0.195593,-0.114063,0.158753,-0.976702,0.358295,0.71635,-0.374677,-0.94378,-0.403109,-0.448661,-0.6269,-0.588653,0.804122,-0.356291,-0.206485,0.627946,-0.54297,-0.220506,1.233703,0.142312,0.617215,0.278913,-0.970815,0.563609,-1.686748,-0.050221,-0.547154
linéaire,1.141986,-1.430326,-0.762829,-0.577213,0.657254,0.183573,-0.726938,0.095187,-1.441131,1.226405,0.542674,0.96825,-0.702866,1.271483,0.334685,0.570137,0.15576,0.270225,-0.340554,-0.415326,0.107047,2.068811,-0.481958,-0.224582,0.471374,0.751638,-0.543705,1.123597,-1.095952,0.486492,0.508728,-0.633404,0.653174,-0.700667,0.008674,0.017366
probabilité,1.157363,-2.343795,-0.562926,0.279219,0.017327,0.473807,-0.301781,0.250972,-0.762371,0.71346,-0.288435,0.064599,-0.691249,0.536511,1.025378,0.803353,0.847376,-0.232037,0.02626,-0.042424,0.84157,1.452245,-0.165338,-0.188501,0.541041,0.460795,-0.157691,-0.086205,-1.204862,0.364259,-0.901649,-0.889513,1.055786,0.229567,-0.093205,-0.4357
série,-0.878534,-0.288409,-0.105361,-0.275056,0.338725,0.123738,0.427169,-1.337577,-0.808036,0.016046,-0.698702,0.135241,-0.519672,-0.247943,-0.259078,0.176637,0.182438,-0.692701,0.189384,0.526351,-0.339208,0.025193,-1.13906,-0.241128,-0.011304,-1.074759,-0.357289,1.922803,-0.337678,-1.320095,-0.78513,-0.109858,0.114397,0.025368,-0.091075,-0.697337
somme,-0.049879,-1.527322,-0.591388,0.11789,0.254787,-0.143905,-1.388004,-0.247356,-0.780372,0.206216,0.294322,-0.064456,0.430526,0.263682,0.681477,0.888036,-0.284512,-0.812742,1.573238,-0.019566,1.245768,0.157474,0.475232,-0.415946,-0.057348,-0.097867,-0.098614,-0.082811,0.528782,0.435739,-0.335126,-1.298683,0.477124,-0.755567,-0.744163,-0.224313
