word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
probabilité,-0.172443,0.190634,0.316207,0.292062,-1.575866,-0.534324,-0.183609,1.012338,0.868268,-0.775961,-0.420156,-0.119964,1.041671,0.991227,-1.243286,-0.168807,1.671397,-1.574951,0.209919,0.835562,-0.460025,0.626748,-0.230467,0.521886,0.003159
série,0.2047,-0.769925,-0.193789,-0.527546,0.538356,-0.263838,-1.233636,-0.702596,-0.160116,-0.07793,0.787124,0.559608,-0.671689,1.426603,-0.146951,-0.272255,0.990268,0.463404,0.370912,-0.540146,1.588469,0.99015,1.013704,-0.272885,0.437064
somme,-0.68162,0.455735,0.013293,-0.308288,-0.438445,-0.274598,1.504042,-1.138284,-0.360172,-0.445518,0.23048,0.142229,0.195032,0.894213,0.273004,0.49309,1.271257,-0.993685,0.338975,0.395611,-0.514078,0.556597,-0.450607,0.263277,-0.322946
mesure,0.729429,0.085695,-0.269051,-0.663087,-0.148486,0.708099,0.527713,0.033852,0.336963,-0.415092,-1.02162,-0.285431,0.977061,0.305189,-0.229631,-0.307549,2.160354,-0.755158,-0.059988,1.054239,-0.150811,0.458474,0.56951,-0.634798,-0.61293
carré,0.565376,-0.556442,0.322567,-1.15335,-0.773433,0.582818,1.647143,-0.374122,-0.59854,0.12305,0.790563,-0.134426,0.882148,0.486937,0.346149,1.355222,0.539587,-0.163236,0.669048,1.006667,0.29349,-0.197806,1.258429,-0.331109,0.109467
vecteur,0.083559,0.05939,0.29932,0.271855,-1.562621,-0.098731,-1.183886,1.617169,0.076344,0.292043,-0.639626,-0.805026,1.408993,0.88784,-0.006425,-0.288743,0.958207,-1.469897,-0.301239,1.247215,0.12529,0.027786,-0.223178,-0.028493,-0.363389
connexe,0.753054,0.204707,-0.256476,0.276277,0.473239,0.724169,0.430724,-1.036041,-0.500665,0.363927,-0.139952,-0.445565,1.299361,0.064382,0.369295,-0.62786,-0.143135,-0.490285,-0.441073,0.547034,2.151293,0.171218,-0.470262,-0.057436,-0.039671
classe,-0.097775,-0.076953,0.046763,-0.282291,-0.179125,0.793627,0.096823,0.298266,-1.192435,-0.455288,-0.589173,-0.098815,0.186868,0.049127,0.562302,-0.467905,1.430455,0.260458,0.294481,0.645115,0.451691,0.939021,-0.563614,-0.122635,-0.12442
produit,0.160438,-0.096834,-0.503609,-0.972613,-0.746105,0.513253,-0.466591,-1.043722,-0.223914,-0.092695,0.283283,0.035212,1.104254,1.271938,1.325308,-1.767733,1.458155,-0.535161,-1.131365,-0.413734,-1.177865,0.057545,0.281218,-0.702909,0.636454
égal,-0.446818,0.596705,0.588229,-1.422953,-1.303348,0.469279,0.656523,0.534792,-0.081804,-1.258366,0.041544,-0.327763,0.866246,0.524261,-0.452816,0.425584,1.680282,-0.803494,0.972961,0.784593,0.101764,0.520044,-0.13087,-0.644559,-0.072645
cercle,0.313223,-0.32559,0.372757,-0.484972,-0.185892,-0.615567,0.624617,0.014015,-1.204828,0.549422,0.281555,-0.423342,0.725363,-0.212391,0.072329,0.716545,0.754895,0.921712,0.57827,1.139771,0.50991,-0.383374,-0.498257,-0.023219,0.175896
partie,0.263931,-0.099366,0.749725,-0.077903,0.807838,-0.161673,0.476454,-1.105109,-0.397005,-0.03244,-0.196454,-1.02581,0.506354,0.232531,0.735072,0.551484,1.260721,-0.267287,-0.006158,0.788468,0.040538,0.297133,0.516269,-0.498172,0.676514
