word,1,2,3,4
paradoxe,-0.98463,-0.130462,0.890204,-1.883979
égalité,0.547252,0.73859,-0.844361,-1.169968
critère,0.401796,0.185267,-1.28092,-2.343599
orthogonal,-0.497631,-1.848097,-1.078593,-2.08222
moment,0.289015,2.065259,-0.667297,-1.410736
conséquence,1.091355,1.256414,-0.685078,-2.106153
orienter,0.706917,0.189866,-1.593185,-1.78064
courbure,-0.194492,-1.460775,-0.614099,-2.378047
couple,-0.110536,1.865894,-0.021647,-0.734988
relatif,0.972016,0.584134,-1.22031,-1.655657
morphisme,-1.223674,-1.999242,-0.973303,-2.135446
central,1.429848,0.806735,-1.870521,0.045142
observation,0.268928,0.33188,-0.964847,-1.364688
fixe,0.679924,0.131886,-1.720587,-1.327964
raisonnement,-0.65875,-0.059071,0.384057,-3.209876
cardinal,1.272814,0.881366,1.448193,0.835699
quadratique,-0.80847,-1.779488,-0.612408,-2.419186
dual,-1.504823,-1.554029,-1.068845,-1.362757
multiple,-0.102132,0.928315,-1.275754,-1.626461
dénombrable,-0.263312,-2.013635,-0.375439,-2.458105
cube,-0.733005,-0.91002,-1.504042,-0.753718
récurrence,-1.156003,-0.777206,-0.066414,-2.269159
ordonner,1.459523,0.833139,0.766916,-0.901255
maximum,0.252067,0.135322,-2.348406,-1.111402
variation,-0.46851,0.094963,-1.403898,-1.360833
pair,1.071623,0.531314,0.897914,0.082005
projection,-0.562863,-0.031933,-1.060982,-1.451098
ajouter,0.671203,1.090639,-1.218872,-1.28681
Fermat,-0.529361,-1.479601,1.357022,-1.439575
fonctionnel,0.07065,-0.361022,-1.23631,-2.523158
intérieur,1.654125,1.264806,-1.114276,-1.117221
milieu,1.462962,1.284702,-1.191516,-1.162121
tendre,0.566181,1.073787,-0.441729,-2.115289
expérience,-0.198508,1.590887,-0.615571,-1.884129
voisinage,0.767744,-0.560498,-0.516621,-1.822055
commutatif,-0.993646,-1.704703,-0.766105,-2.236446
estimation,0.414657,-0.210701,-1.465269,-1.312365
projectif,-0.662491,-2.224484,-0.546357,-2.319774
quotient,-0.4974,-1.55648,-0.614008,-1.876406
Newton,-1.351415,0.239596,0.715727,-0.006778
dix,1.027877,1.845447,-1.008641,-0.170576
localement,1.158121,-0.56776,-1.097752,-1.725327
borne,0.546688,-0.298049,-0.824482,-0.655151
exact,0.287747,0.378524,-0.5608,-2.098253
six,0.746996,1.785456,-1.519063,0.089309
impair,0.313436,-1.252868,-1.111735,-0.908606
équivalence,-0.555928,-1.175721,-0.707315,-2.144681
Cauchy,-0.204976,-1.587813,1.272625,-1.529194
échelle,0.706174,0.178219,-1.826932,-1.67146
rectangle,0.134803,-1.710198,-0.996137,-1.300128
ordinal,-0.49998,-2.418506,0.197769,-1.880255
échantillon,-0.168042,-0.382002,-1.569613,-2.182365
réciproque,-0.409208,-0.154406,0.263765,-2.715346
minimum,0.720015,0.034341,-2.346727,-1.288335
engendrer,0.009626,0.060497,-0.811653,-2.672463
stable,0.058107,-0.191358,-1.703571,-2.011477
algorithmique,-1.149714,-1.475074,-0.145451,-2.459015
fibré,-1.015297,-2.715675,-0.430343,-2.026978
universel,0.870979,0.955003,0.133232,-1.004063
union,1.232891,1.478075,-0.652123,0.326306
diagramme,-0.786588,-1.419765,-0.752561,-1.606234
événement,0.60628,1.761792,-0.780431,-0.573976
Turing,-1.641659,-0.94465,0.629164,-1.318759
addition,-0.653101,-0.797399,-0.889018,-1.234819
