word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
solution,-0.741492,0.045041,-1.449169,-1.015295,-0.084216,-0.969545,-0.560478,1.545415,-0.464877,-0.846011,-0.20245,-0.437047,-0.622831,1.072361,0.831089,-0.955003,0.280979,0.794562,-0.180588,-0.012341,-0.220637,1.092696,0.382111,0.179943,0.072602,0.551559
modèle,-0.0114,0.098599,-0.265322,-0.704082,-0.105999,-0.299043,-0.852661,1.532199,-0.810276,0.156661,-0.40986,-0.6481,-0.071772,0.127756,0.689539,-0.916667,-0.284499,0.386025,-0.848185,-0.405643,-0.182293,1.600753,-0.419539,-1.092636,0.146287,0.088311
linéaire,-0.615132,0.424642,-0.94634,-0.103346,0.237574,-0.612724,-0.534936,3.105854,0.136351,-0.400391,-0.74012,-0.642759,0.621985,0.506996,-0.305879,-0.704049,-0.295973,-0.385535,0.483201,-0.398316,-0.625512,1.631142,-0.252933,0.075649,0.285561,0.697529
probabilité,-1.338432,1.12688,-1.303211,0.105695,0.517595,-1.412041,0.418088,1.560957,-0.308967,0.202514,-0.461781,-0.944863,0.038974,1.166062,-0.691453,-0.24575,-0.388556,0.431026,0.420349,0.048135,-1.554742,1.168116,-0.577085,0.127815,0.600972,0.186982
série,0.325606,0.140399,-0.262794,0.314733,-0.049739,-0.898207,0.93026,0.307818,-0.096898,0.845663,-0.678527,-1.216689,0.08957,-1.670158,1.090933,-0.769822,0.013961,0.320635,-0.961954,-0.154991,-0.662694,-0.632036,0.590187,-0.578658,-1.373712,-0.222709
somme,-0.075818,1.155025,0.424179,-0.726262,0.503171,-0.437888,-0.776342,0.899594,-0.744898,0.378885,-1.324027,-0.611229,-0.469298,0.76095,-0.26281,-0.219696,0.381064,1.142911,0.31349,-0.297128,-1.230986,-0.291128,-0.783086,0.251531,0.377683,0.098223
mesure,0.46336,0.598149,0.074404,-0.048169,-0.024941,-1.48526,-0.275693,1.713836,-1.11103,0.400683,-0.140647,-0.21426,-0.053543,1.236247,-0.101134,-0.565519,0.471176,-0.251144,0.497755,0.52083,-0.057992,1.118183,-0.105127,0.202337,-0.545065,0.455849
carré,0.251921,0.731437,1.34437,-0.223606,-0.352499,0.157347,-1.295407,2.180776,0.050023,0.382169,-0.788655,-0.505725,0.161472,-0.479359,-0.211851,-0.58584,0.055466,-0.357389,0.512007,-0.725025,-0.631557,-0.186626,-1.124561,0.07029,-0.38244,0.55962
vecteur,-1.501531,0.326432,-1.905358,-0.097373,0.46397,-0.712264,0.238016,2.903042,-0.107849,-0.721034,-0.052391,-0.444869,0.875023,1.183599,0.011184,-0.01749,-0.463816,-0.05954,0.651017,0.396371,-0.688689,0.352664,-0.56904,0.011289,0.193138,0.745011
connexe,1.419153,0.474496,-0.108297,0.1573,0.114982,-0.718389,-0.601929,1.352606,-0.416148,0.102464,0.03315,-0.248618,0.394593,-0.016606,-0.443354,0.747986,-0.149247,0.25939,-0.121333,-0.717929,1.020483,-0.997756,0.197855,-1.268597,-0.093,-0.824394
classe,0.641566,0.74022,-0.204227,-0.324165,0.828027,-0.124456,-0.140305,0.800614,-0.757489,-0.284301,-0.398994,-0.316513,0.140555,0.331103,0.634255,-0.12346,-0.43376,0.479923,-0.430466,0.474706,-0.16184,0.769021,-1.051954,-0.934109,-0.527641,-0.020055
produit,0.349452,-0.018611,-1.093978,-0.849405,-1.232483,-1.195111,-0.660034,1.610939,0.562954,0.051901,-0.250788,0.135797,-0.721632,0.894211,1.815804,-0.339377,0.457903,1.32733,-1.017838,0.038561,-0.078333,0.949342,-0.058035,-0.161497,-0.326688,0.450612
égal,-0.113399,0.654804,-0.462201,0.134494,0.586005,-0.602357,-0.699126,1.911532,-0.767964,0.760475,-1.225825,0.035653,-0.067896,0.288775,-0.340407,-1.077103,-0.104201,0.724735,0.465751,0.456109,-1.014593,0.883599,-1.572924,0.811783,-0.241529,0.465436
cercle,0.538253,0.930493,0.50678,-0.0562,0.890967,0.400834,-0.879897,0.833399,0.381207,-0.334428,-0.277526,-1.401707,0.580939,0.153025,-0.124841,-0.825853,-0.871337,-0.643315,0.256286,0.001691,0.217109,-0.222018,-0.99286,-0.024042,-0.059636,0.274801
partie,1.060736,-0.254071,0.814253,-0.849677,0.527473,-0.707969,-0.964577,0.73201,-0.105747,0.337624,-0.968667,-0.467446,0.321055,1.041397,0.538091,-0.167638,-0.165206,-0.239091,-0.000772,-0.26213,-0.133151,-0.465953,0.278969,0.129606,-0.954415,0.251526
