word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
algèbre,-1.567171,0.546178,-2.298839,0.669924,1.486875,-0.420345,-0.392475,-1.193985,-1.247297,-0.345178,0.318855,1.249377,-0.277926,0.622212,-1.363434,1.491035,-0.609221,0.583539,-1.290675,0.074155
règle,-0.633248,-0.252455,-0.708369,0.669077,-0.829111,-0.530752,0.76313,-0.559429,-0.251029,1.297373,-0.657284,1.842734,-0.8298,0.528093,0.25973,0.214475,-0.243415,0.433416,-1.05147,-1.038663
volume,-0.707273,-1.694922,-0.693255,-1.241998,0.0985,0.206056,0.35725,-0.551677,0.35396,-0.04183,-1.134978,-0.680462,0.410379,0.654211,0.886689,-0.678939,1.004533,-0.792477,-1.378595,-0.33539
calculer,0.249362,-0.21801,-2.001053,-0.927409,-0.278295,-2.055595,1.208342,-0.580464,0.833598,0.718069,0.03445,0.873785,-0.876464,0.688887,0.682243,0.849988,-1.248535,-0.804723,-0.385362,0.152085
constant,0.370688,-0.769155,-0.642793,-0.317184,0.064926,-0.071229,0.460211,-0.582973,0.19267,0.151023,-1.124729,0.707203,-0.200097,0.328554,0.180605,0.812778,-1.783644,-1.188621,-0.489873,0.229051
quatre,-0.886534,-0.170789,0.034914,-0.590163,-1.04339,-0.335872,0.401,-0.043483,0.176036,0.797393,-0.305724,1.453168,1.477857,0.089963,1.109024,0.028618,-0.291611,0.609204,0.659057,0.097314
différentiel,-0.93234,0.33906,-0.831031,-0.750363,0.809691,-1.183445,1.206581,-0.468116,0.497451,-0.67143,-0.088016,1.369451,-0.974142,0.706799,-0.238412,0.731172,-1.554926,-0.668831,-0.626734,0.19785
hypothèse,-0.281868,0.177884,-0.955326,0.927913,0.205936,-0.919637,0.613101,-0.205139,0.007637,1.843327,-0.319952,-0.116074,-0.455337,1.053482,0.397285,-0.247961,-1.746198,-1.354752,-0.938757,-0.281311
image,-0.281317,-0.475187,0.016209,0.081611,0.152716,-0.110704,1.539156,-0.947623,-0.544679,0.963053,0.363279,0.031063,0.393852,-0.492925,1.112405,-0.372931,-0.173919,-0.404481,-0.9974,-0.493024
régulier,-0.594184,-0.066591,-0.116729,-0.412759,-0.885465,-1.230654,0.633886,0.478107,0.703265,0.261974,0.201636,1.701147,0.239755,-0.2033,0.869892,0.063587,-0.169138,0.18482,0.129821,0.068221
complet,-0.927967,0.131199,0.027716,-0.577697,-0.461689,0.038498,0.864776,-0.455072,0.198667,0.513932,-0.573568,0.397487,0.267248,0.273969,0.667937,-0.091013,0.008869,-0.173366,-0.912287,-0.610769
racine,-0.737045,-0.957827,-0.779475,0.219718,1.109916,0.896519,0.536561,-0.017147,0.535522,1.341577,-0.262746,0.217438,0.13051,-0.364315,-0.352267,-0.594336,-1.101894,-0.043838,-0.151652,0.26641
