word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
modèle,-0.470035,0.165005,-1.157313,-1.298452,-1.082661,0.040493,0.208009,0.018449,0.483084,-0.642512,0.390601,-0.705976,0.6204,0.561093,-0.431636,0.416995,0.939643,-0.616905,-0.613094,-0.589084,0.747862,-0.768825,-1.220032,-0.805744,0.34364,-0.272352,-0.222909,-0.876049,0.681842,0.404236,0.534099
linéaire,0.072474,0.685979,-0.312308,-1.646295,0.534092,0.918659,0.448542,0.331299,0.639816,-0.987011,1.23421,-0.280027,0.165816,-1.000001,0.179356,-0.009076,0.725934,-0.43015,-0.708277,0.040875,1.201791,-0.125579,-2.188107,-1.248539,-0.860091,0.176939,0.476835,-0.978529,-0.011732,-0.381864,1.003224
probabilité,0.941943,1.481934,0.601141,-1.079154,0.518778,0.603547,1.082947,0.629729,0.569457,-0.978369,0.615181,0.242797,0.067936,0.081676,-0.030684,-0.58242,0.584925,-0.055899,-0.236219,-0.138446,0.501053,-0.124114,-0.427999,-2.110127,-1.290274,0.005454,1.146384,-0.796983,0.023842,-0.04808,1.066209
série,-0.376215,-0.067929,-0.858375,-0.058794,-0.12378,-0.947403,-0.661193,-0.280861,-0.717086,-0.213546,0.014256,-0.506222,0.415978,0.334892,0.081523,-0.127779,-0.176559,-0.045405,0.009824,-2.806107,-0.129742,-0.180872,-0.371077,-0.193915,-0.856887,-1.365487,0.431515,0.041123,0.388252,0.281302,-0.314301
somme,0.653465,0.325405,-0.313212,-1.066351,0.575835,-0.809002,2.031917,0.582647,0.34578,-0.270521,-1.043349,-0.268153,0.159913,-0.461982,-0.422037,-0.07501,-0.361935,-0.078596,0.453134,-0.044569,0.325844,0.789724,0.127097,-1.183058,-0.033732,-0.509346,0.553601,-1.222749,0.250674,-0.197835,0.686759
mesure,0.17564,-0.312583,-0.51195,-1.411343,0.335725,-0.27483,0.065296,-0.155213,0.169591,-1.080984,0.500178,-0.561041,0.850818,-0.178467,-0.028974,-0.739631,0.581987,-0.215187,0.0187,0.468521,0.486776,0.009593,-0.057979,-1.630172,-0.64494,0.243822,-0.478234,-1.054609,-0.657872,-0.16211,0.142994
carré,-0.029441,-0.48739,-1.056426,-1.296532,0.46012,-0.11788,1.009306,-0.204327,-0.241562,-0.433787,-0.384393,-0.123965,0.86111,-1.901393,-0.065954,0.54995,-0.137931,-0.130219,0.164214,0.007344,1.096851,0.182886,-0.870048,-0.278801,0.226002,-0.866472,-0.101686,-0.514633,9.6e-05,-0.212956,1.389632
vecteur,-0.259661,1.403663,0.072386,-1.252507,0.050691,1.136226,0.529031,0.549822,0.354002,-0.979331,0.727,-0.062782,0.632944,0.227553,0.721441,-0.159882,-0.423947,-0.660586,-0.419612,0.240023,0.780559,-0.126309,-1.804051,-1.799977,-1.76824,0.802032,0.562286,0.140965,0.084638,-0.546743,0.77429
connexe,0.303911,0.721382,-1.590159,0.237399,0.045727,0.28588,0.626401,0.652985,-0.092478,-0.133072,-0.090159,-1.557251,1.670908,-0.33802,0.709066,-0.257597,0.109593,0.350692,0.124048,-0.064575,0.12799,-0.057581,-0.330652,0.201986,0.04371,-0.134876,-0.492305,-0.021728,0.092245,-0.540041,-1.214829
classe,-0.733388,-0.329159,-0.4388,-0.037589,-0.543945,-0.141874,0.232687,-0.345274,0.14854,-0.139025,-0.494109,-0.271931,1.300191,0.536596,-0.01596,-0.275377,0.608534,-0.478156,-0.522699,-0.146621,0.138493,0.43679,-0.448204,-1.465105,0.08142,0.204527,0.328009,-0.669614,0.575386,0.79404,0.210916
produit,-0.94271,0.392345,-0.951643,-1.812234,-0.108081,0.422235,-0.139407,0.262826,0.009893,-0.817304,0.610047,-0.586326,-0.419968,1.339392,-1.076058,0.0402,-0.893301,-0.239864,0.429915,0.053582,0.99916,-0.010446,-0.812575,-1.053927,-0.104717,-1.051697,-0.215682,-1.326188,0.9449,-0.339325,-1.02747
égal,0.296435,0.50749,0.261859,-1.040612,0.999054,-0.615062,0.741573,-0.582756,-0.133403,-0.643237,-0.18074,-0.362764,0.590059,-0.776588,0.09099,0.422676,0.104001,-0.303307,-0.033038,0.036828,0.654069,0.409443,-0.974814,-2.142864,-0.655017,0.120181,-0.013472,-1.530058,0.40857,-0.119967,1.370545
