word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
relation,0.019085,0.999533,-0.413082,-0.546818,0.603456,0.270237,0.8586,0.587674,0.241816,-1.007202,-0.426156,0.358005,-0.431428,0.629853,0.825815,-0.262524,-0.26045,-0.485898,0.455056,0.671361,0.33708,0.332691,1.532103,0.311767,-0.187527,0.83125,0.58866,-0.249381,0.036085
courbe,0.388731,0.688258,-0.126778,1.471298,1.101002,0.517756,0.242879,-0.602365,-0.558561,0.139279,-1.348161,-1.004886,0.269361,-0.480123,-0.124395,-0.09915,0.762268,-1.479826,-0.079798,0.133746,0.699482,2.203879,-0.413021,0.761718,0.091904,0.377354,0.181212,-1.426415,0.57863
différent,0.436152,0.174384,-0.098474,0.338213,1.167296,0.740988,0.243625,-0.118562,-0.86962,-0.224609,0.039636,0.542199,-0.280413,0.509026,0.513332,-0.505852,0.129789,0.513351,0.369692,-0.47789,1.717867,-0.287906,0.517055,0.982195,-0.392114,1.214447,0.158945,-1.316367,-0.571937
complexe,1.06133,0.832823,-0.05193,0.948899,1.218857,0.675477,0.308101,-0.276499,-0.849489,-0.36781,-0.493154,0.041479,-0.074656,0.032956,-0.091797,-0.525028,-0.127445,-0.084134,0.43634,1.009236,0.624299,0.005301,0.429548,0.924045,-0.60514,0.712844,0.71997,-1.060816,-0.212328
matrice,0.92234,1.251938,0.005209,1.29048,1.598141,0.598749,0.818874,-0.75639,-1.389578,-0.727133,-1.245418,-0.965336,-0.067267,0.032858,0.203541,-0.341406,0.019281,0.161063,-0.687858,0.230776,-0.277302,1.258345,-0.502549,0.369129,0.836847,0.17361,1.061858,-0.511184,-1.157137
domaine,0.614325,0.398982,0.087621,0.087697,0.946129,0.948277,1.022358,0.873429,-0.442628,-0.317032,-0.433957,1.311639,-0.184928,-0.140097,0.075292,-1.004278,-0.097145,-0.285162,-0.170288,0.049718,1.424203,-0.214118,0.54371,0.357422,-1.25248,1.090142,0.213331,0.053917,0.189128
fois,-1.085403,0.305473,-0.027589,0.177413,-0.078337,0.472397,0.274445,0.520065,-0.63826,-0.136685,0.625913,-0.267048,-0.074865,0.133994,0.981357,0.195316,0.214257,0.111906,0.20302,-0.261335,0.78008,-0.180517,0.612236,0.94174,-0.632934,0.207246,-0.75998,-1.080942,-0.971157
type,0.612432,-0.008085,0.805005,0.616053,1.179453,0.432974,0.355962,-0.712616,-1.399939,0.153736,0.084499,0.270931,-0.656501,0.13823,0.028203,0.240954,0.435322,0.397602,-0.710377,0.0676,1.490835,-0.003715,-0.56749,1.2554,-0.086448,0.887908,0.932107,-0.903809,0.006091
mot,0.480744,-0.051926,-0.375128,-0.298825,0.825676,0.880191,-0.029177,-0.943529,-0.69157,-1.041107,-0.003706,0.686966,-1.350877,0.906148,0.111089,0.501976,0.392013,0.806615,0.590603,-0.26618,0.895276,0.947556,0.004919,-0.340539,0.064638,0.41726,0.118263,-1.592678,-0.74401
algébrique,1.636652,1.758606,-0.255342,1.06135,1.421133,1.536099,1.227331,-0.583503,-0.212011,-0.887066,-0.281446,-0.779,-0.213832,-0.242123,-0.21893,-0.227368,1.049896,-0.747361,0.134921,0.366752,-0.31186,1.792346,-0.547982,0.070114,0.86162,1.08634,1.326026,-0.55604,-1.057014
degré,-1.256603,0.080114,0.751471,0.559168,-0.222355,0.760349,1.179785,-0.543922,-0.274546,0.647721,-0.544142,-0.44802,0.157202,0.76759,1.405142,0.027904,0.506253,-0.147421,0.514853,-0.470927,0.586814,0.529711,-2.006052,-0.327533,-0.569562,0.757093,0.776372,0.865346,0.452764
langage,1.263212,0.491983,-0.48988,-0.314764,1.347071,1.506039,1.438907,-1.646635,-0.194966,-0.492871,0.610485,0.993926,-0.624264,0.239748,-0.147875,-0.561885,0.088719,-0.025644,-0.072404,-0.056618,0.280883,0.93573,0.406934,-0.438723,0.651658,1.417423,0.661555,-1.54811,-0.203597
nul,-0.762731,1.558485,-0.316424,0.465455,0.805068,0.349928,0.503391,0.523814,0.510114,-0.493392,0.133008,-1.570007,-0.775491,0.816469,1.28541,0.766217,0.428149,-0.170496,-0.338265,0.410102,0.518982,1.912622,-0.067993,1.192156,0.142057,-0.418433,-0.499112,-0.821968,-1.542214
moins,-1.235519,0.130443,0.595452,0.678275,0.910031,0.699305,-0.133417,0.046457,-0.654564,-0.166874,0.1884,0.19253,-0.208127,0.303944,1.059747,0.084281,-0.052754,0.050407,0.531084,-0.134896,2.227665,0.285524,0.317278,1.171772,-0.069512,-0.108265,-0.120316,-1.120198,-0.614214
objet,1.644532,0.2642,-0.096695,0.533353,1.160153,0.150751,0.750155,0.022479,-1.346041,-0.39503,-0.343302,0.298328,-0.044051,-0.254502,1.208671,0.600978,-0.440077,0.262853,1.072974,-0.277747,0.846216,0.043842,-0.149037,1.061503,-0.856619,0.9721,0.197725,-0.511492,-0.138804
triangle,1.070679,-0.053052,-0.829919,0.696347,-0.34158,-0.005238,-0.320495,-0.057511,-0.352029,-0.333525,-1.45647,-1.081565,0.007271,0.227135,-0.547571,0.164176,0.291751,-0.400577,0.138619,0.229267,0.18379,1.212343,-0.267807,1.115248,0.494187,0.524592,0.742868,-0.901201,-0.563257
structure,0.906691,0.781575,-0.153058,1.05762,1.238155,0.02099,0.18336,0.042473,-1.016481,-0.540432,-0.199422,0.054454,-0.180794,-0.21187,0.036552,-1.453982,0.547394,0.215053,0.189618,0.361729,0.90767,-0.357166,-0.076109,1.140328,-0.404099,1.05401,1.401054,-1.036235,-0.074701
corps,-0.038107,-0.417569,0.271731,-0.332989,-0.015714,0.017052,-0.294222,0.104409,-1.154572,-2.161944,-0.34896,-0.873592,-0.039057,-0.669183,0.903314,-0.349574,0.510051,0.046886,0.100008,0.136043,1.065463,0.290221,-0.574578,1.035073,-0.683031,1.124638,0.307309,-0.805228,0.230251
rapport,-0.314325,0.429809,-0.227796,0.274335,1.401998,-0.498277,0.963752,0.053186,-0.222018,-0.174934,-0.561908,-0.063118,-0.196373,0.414668,1.435433,-0.226733,-0.341471,-0.499281,0.424043,-0.001488,1.548414,0.165653,-0.030461,0.918825,0.074355,0.59294,0.925548,-0.360394,-0.160113
longueur,-0.322454,-0.033461,0.25582,1.478549,0.473257,0.224832,-0.496607,-0.656867,-0.743968,0.906251,-0.981279,-0.680716,0.058208,0.110437,0.320462,0.817576,0.592143,-0.825628,-0.125253,0.500751,1.829705,1.284431,-1.32297,1.669044,-0.372304,0.545158,0.472962,-0.834719,-0.33189
informatique,1.67832,0.181891,0.120467,-0.371056,1.218685,0.898715,1.794169,-1.313798,0.086522,0.078345,0.446201,0.364234,0.774067,0.429798,-0.02721,-1.24222,-0.992523,-0.028355,-1.219409,0.114818,0.657297,-0.315157,0.840765,0.405628,0.039695,1.654751,0.772151,-0.570508,-0.515018
