word,1,2,3,4,5,6,7,8,9
raison,0.435591,0.097011,-0.402607,-2.023698,-0.467947,1.198587,0.995686,-1.276812,-0.568616
aire,1.472112,1.163289,-0.004341,-1.358328,1.351925,-1.123413,0.236647,0.04108,0.99216
section,1.185321,0.916299,1.058271,-1.396652,0.263102,-0.244347,0.206068,0.21962,-0.109678
cycle,-0.20389,0.533051,0.432286,-1.599995,-0.036484,0.708243,-0.805269,0.021585,-0.054683
source,1.230538,1.637389,-0.061824,-0.601278,-0.013858,0.520753,-0.503922,-0.242335,-0.305444
discret,-0.46269,-1.143452,-0.350676,-1.457488,-0.153179,0.352747,-0.727151,-0.790349,0.13309
combinatoire,-1.811639,-1.334587,1.385433,-0.909126,0.244924,0.904919,-1.264574,0.023063,2.007574
dynamique,-0.499753,-0.199927,1.045873,-2.485355,-0.169537,0.971939,-0.536898,-0.315873,0.827697
inverse,-0.42305,-0.553287,-0.100034,-1.934984,-0.156285,0.937258,0.321937,0.146815,-0.243189
minimal,-0.227476,-0.175591,0.620196,-2.36496,0.254688,1.120022,0.255919,1.648991,-0.015717
extension,-0.028291,0.772878,0.501953,-2.096317,0.134665,0.491609,-0.046422,0.516805,0.124739
arc,1.169316,-0.021464,-0.738443,-1.584108,0.895381,-0.499513,-0.895158,0.327812,-0.586385
énoncé,-1.225547,-1.629563,0.185796,-1.069808,0.43459,2.736295,-0.710111,-0.035958,0.202904
parallèle,0.285113,0.019073,0.365783,-1.935799,0.337956,-0.214666,-0.279543,-0.489594,-0.382268
négatif,-1.009677,-0.45797,0.059809,-2.202745,-0.44415,1.87228,0.131659,-0.284662,-0.566063
niveau,0.561447,0.219038,0.520185,-3.295322,0.24016,0.014036,0.666633,0.038242,-0.384609
fraction,0.057759,-0.531864,-0.089248,-1.102806,0.220921,0.843599,0.665834,1.094151,0.768949
segment,-0.750117,-0.27657,-0.380221,-1.381592,0.357466,-0.85378,-0.966747,0.755331,-0.62933
norme,-0.499047,0.198834,1.82883,-2.25901,0.291561,1.885359,0.236853,0.40197,0.20614
local,1.20299,0.961767,0.463606,-2.170348,-0.114774,0.175763,0.827245,-1.111456,0.49405
métrique,0.452644,-0.846738,0.520256,-1.25341,0.326077,0.864701,-0.58557,1.605173,1.001933
symétrie,-0.692776,-1.35946,0.225586,-1.788268,0.205257,1.346416,-1.149914,1.285858,0.727088
inégalité,-0.929117,-0.414141,0.596219,-1.276009,-0.11314,1.902235,0.517514,-0.388036,1.277369
chaîne,-0.336708,0.625854,0.731487,-2.099618,0.616023,-0.836299,0.090539,-0.591792,-0.379635
prouver,0.079581,-0.772968,-0.591419,-1.085761,-0.946799,1.649639,0.184986,-0.992055,-0.089473
Gauss,-0.543436,-1.630504,0.010798,0.193549,-1.482761,1.001134,-0.579625,2.045068,1.374032
symétrique,0.118981,-1.680411,-0.249454,-2.224296,0.933544,0.658351,-1.168613,1.126863,0.256948
Riemann,-0.940024,-1.775334,0.819085,1.383032,-0.727562,0.813296,-0.863087,1.115203,1.095747
$\mathbb{Z}$,-0.55878,0.459981,0.220467,-0.112636,0.435923,0.109498,-0.762779,0.945084,-1.232222
polyèdre,-1.426285,-2.291918,0.029151,-0.619672,1.194207,-0.301797,-0.322668,1.545792,1.741816
binaire,-1.357726,-0.305957,-0.480116,-1.708876,0.39954,0.922099,-0.882863,1.199326,0.286061
demi,0.733885,-0.441839,-0.536901,-1.130506,0.757675,-0.916797,0.946634,0.228284,-1.956245
multiplication,-0.771611,-0.219976,-0.172903,-1.685255,-0.158488,1.322474,0.056785,0.540128,0.789544
libre,0.542133,0.365402,0.950265,-1.54035,0.316559,0.254814,0.506726,-0.989427,-0.475639
identité,-0.303436,-0.045841,0.513573,-1.145412,0.175515,1.128391,0.14564,-1.797852,-0.079013
Hilbert,-1.337624,-1.821784,0.72563,0.780965,-0.955879,0.328921,-0.968264,0.872742,1.215314
scalaire,-1.303045,-1.715287,0.277501,-1.323919,-0.247248,2.175402,-1.171402,1.753081,0.426683
solide,-0.117223,-0.771655,-0.299803,-2.629089,-0.661202,0.204656,-0.335852,0.11995,0.264121
densité,0.288062,0.369076,-0.233142,-2.957425,0.460086,1.160929,-0.175011,1.805187,0.603343
lemme,-1.51034,-1.438867,-0.677089,-0.02515,0.324331,0.377144,-1.164912,1.535828,1.21954
polynomial,-1.500556,-2.06829,0.675751,-0.268214,-0.542838,2.70505,-0.621516,1.725535,0.448104
cinq,1.472906,0.183029,-0.127947,-1.61231,0.325939,-0.076668,0.662921,-0.44862,-1.509926
exponentielle,-1.390009,-1.035507,0.186878,-1.627037,0.043647,1.53834,0.578223,1.215257,1.052997
élémentaire,0.804385,-0.519888,1.095634,-1.150409,-0.750301,0.786614,-0.951336,0.404308,0.932782
argument,-0.702988,-0.472817,0.104868,-0.546108,-0.386044,2.20775,-0.328945,-0.937097,-0.078224
