word,1,2,3,4,5
libre,1.207115,0.770738,-0.176367,-0.805593,-1.204857
identité,1.104057,0.595616,-1.538392,-0.145979,-1.125208
Hilbert,-0.660368,-1.193845,-1.482056,0.897882,1.833858
scalaire,1.973871,-0.688972,-1.601361,0.725563,2.250636
solide,2.731832,0.544202,-0.669474,0.454828,0.206368
densité,2.943827,1.070844,0.805749,-0.080284,1.366976
lemme,0.492474,-0.892627,-0.455324,1.474303,2.461067
polynomial,0.775441,-0.648003,-2.135866,0.418461,2.786389
cinq,1.385149,1.023132,0.803183,-0.130988,-1.936555
exponentielle,1.792849,0.372703,-1.300171,-0.234023,1.955759
élémentaire,0.835559,0.768882,-0.288975,0.606126,0.494684
argument,0.762548,0.038792,-2.054612,0.392222,-0.453498
optimisation,2.287334,-0.120411,-1.640682,-1.426075,1.392261
Fourier,-0.572389,0.018871,-0.907081,0.803775,1.431072
dériver,2.050603,-0.358759,-0.083333,0.126777,-0.048549
module,2.721124,-0.575393,-0.219818,-0.807758,1.071846
maximal,3.189025,0.599675,0.916539,-0.671474,0.774902
paire,1.908433,-0.684549,0.410905,0.77182,0.030899
uniforme,1.561511,0.562281,-0.48453,0.70038,0.005242
action,1.778724,0.614447,-1.093022,-1.102455,-1.354351
total,2.001075,0.983066,1.16926,-1.39682,-0.413315
polygone,0.840418,0.102367,0.462546,0.726129,2.009636
division,0.33066,1.092172,1.506518,-1.950067,-0.925679
signe,0.709641,0.235589,-0.448725,-0.509839,-1.339686
troisième,0.638272,0.586036,0.750163,-0.658303,-1.97156
composante,1.990694,0.966581,-0.672973,-0.622007,0.887636
paradoxe,0.492627,-0.486295,-1.745719,0.719585,0.41064
égalité,0.828837,0.962563,-1.251802,-1.364677,-0.579717
critère,2.137431,1.128016,-1.48775,-1.05719,0.197184
orthogonal,1.969882,-0.116312,-0.242173,1.164512,2.432655
moment,1.58137,0.592389,-0.944933,0.13538,-1.798146
conséquence,1.791638,1.632887,-1.570279,-0.584966,-0.839661
orienter,2.387621,0.583227,-0.090723,0.341466,0.083687
courbure,2.392249,-0.010238,-0.539058,1.446669,1.632654
couple,0.751305,-0.124706,-0.610333,0.407188,-1.61342
relatif,1.701946,1.482318,-0.945052,-0.989226,-0.232868
morphisme,1.960828,-1.425306,-0.427605,0.335087,2.858493
central,1.36264,1.157001,1.094479,-0.946437,-0.82462
observation,1.609218,0.344099,-0.298145,0.047093,0.082919
fixe,2.232301,0.671941,0.087541,-0.229157,0.071446
raisonnement,1.36529,0.260467,-2.795311,0.432831,0.745852
cardinal,-1.780603,1.517169,0.227616,0.954114,-1.207291
quadratique,1.457707,-0.583418,-0.709173,0.672222,2.835205
dual,0.983924,-1.501656,-0.33717,-0.931787,1.770056
multiple,2.08937,-0.007091,-0.739786,-0.207209,-0.648332
dénombrable,0.617683,-1.369763,-2.054514,1.214182,2.978717
cube,1.943844,-1.188208,0.717981,0.252973,0.657097
récurrence,0.441774,-1.02367,-1.794622,0.701442,1.366377
