word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
résoudre,-0.318405,-0.768337,-1.376339,1.584244,0.30766,0.745813,0.959531,-0.209966,0.317795,-0.54704,0.146265,-0.399716,-0.737502,1.215322,-0.020769
arithmétique,0.792169,-0.415309,-1.334023,0.287436,-0.711491,-0.341468,0.1271,0.266508,-0.273507,-0.364077,1.638298,0.364506,0.223412,3.168215,-0.936601
conjecture,1.429624,-0.82964,-1.425118,-0.413874,0.241161,0.129193,0.889686,-0.05182,-0.727643,0.501673,0.878458,0.832535,-0.167134,1.947193,-1.212383
réseau,-2.083165,0.030839,1.066509,1.899801,1.188514,-1.475673,-0.057678,0.687003,0.629738,0.498756,0.225223,-0.130835,-0.1076,0.907901,0.611936
opération,-1.311715,-0.714387,-0.300032,1.585098,1.088578,-0.190813,0.770167,-0.246431,0.562049,-0.988221,0.037185,-0.594408,0.155569,-0.374643,0.379731
chiffre,-0.893137,0.355174,0.308434,1.558003,-0.398019,-0.705855,-0.588418,-0.224288,1.439628,-0.697908,-0.005372,0.913985,0.135764,1.216998,-0.642452
expression,-0.555477,0.726003,0.207897,0.878402,0.226755,0.859415,0.650176,-0.144685,-0.500517,-0.651669,0.580673,0.655967,-1.423598,1.690822,-0.970345
propre,-1.109536,0.310308,-0.113627,1.97315,-0.131269,0.453779,0.568918,0.105265,-0.280452,-0.535565,-0.418904,-0.418379,-1.216414,0.997949,-0.222109
principal,-0.891252,0.326578,0.561341,1.849825,0.048382,-0.318392,0.535861,-0.26443,-0.293071,0.413871,-0.452749,-0.701834,-0.356146,0.266751,-0.644447
paramètre,0.256921,-1.003536,-0.173119,1.665777,1.006591,-1.032456,1.197477,0.235343,0.800248,-0.124253,0.998636,0.860829,-0.178606,2.64322,-0.806009
coordonnée,0.297987,-0.348002,0.157573,0.135873,0.417237,-1.350741,1.665793,-0.298911,1.606621,0.619456,1.860138,0.289133,0.402461,2.073252,-0.850787
opérateur,-0.523324,-0.988246,0.085316,1.242197,1.046352,-1.353653,-0.156593,-0.200323,0.13172,0.144577,0.08293,-1.323996,0.050865,1.796281,0.603214
numérique,-1.409288,-0.287144,0.85815,1.222771,0.450701,-1.082271,-0.465809,0.165231,-0.506164,-0.976687,0.39171,-0.042724,-0.334433,2.195624,0.208719
unité,-1.444989,-0.265976,0.19889,1.80073,0.462762,-0.467118,0.458574,-0.270004,0.938134,-0.358593,0.866329,-0.269255,0.588493,0.101806,-0.270435
liste,-1.669484,0.567848,1.468222,0.705888,-0.398382,-0.679273,0.302378,-0.79383,0.263334,1.124052,0.117063,-0.170263,0.120798,-0.054603,-1.22427
convexe,2.036314,0.602742,-0.152832,0.5834,0.105859,-0.709565,2.222188,1.212902,0.390379,0.709216,1.059552,0.687943,0.450865,2.387752,-0.427742
rationnel,0.10132,-0.314953,-1.0121,0.598496,0.200131,0.430944,0.889377,0.125886,-0.144689,-0.008027,1.262081,0.80774,-0.968955,3.003771,-0.672637
nœud,0.848302,-0.22639,0.656688,1.268082,0.360988,-1.065855,0.803836,0.781274,1.898418,-0.811611,0.661021,-0.0542,0.664948,1.175327,-0.257329
$\mathbb{Q}$,0.543053,-0.158324,0.108409,-0.363142,-0.240968,-1.255339,1.204156,-0.920882,0.660828,-0.332824,-0.265281,0.470834,-0.296938,1.50429,-0.677636
topologie,0.834456,-0.03439,-0.910565,0.307402,-0.009563,-1.198146,1.429892,0.680862,-0.293852,0.694865,1.231059,0.121728,0.006133,2.910307,-0.541196
origine,-0.659278,0.715455,0.641527,1.536235,-0.340999,0.59646,-0.042178,-0.193382,-0.234617,0.290286,0.166723,-0.741106,-0.604386,0.066289,-1.252511
distribution,0.694132,-0.755773,1.227113,0.644988,0.873623,-0.667241,-0.559561,-1.281253,-0.6561,1.045065,-1.508415,-1.340508,-0.882184,0.618946,-0.729885
intervalle,0.34029,-0.561154,-0.094725,1.037641,-0.464846,-0.334489,1.558376,0.290239,1.3088,-0.479858,0.50718,0.978804,0.360496,1.713938,-0.38109
compact,1.014594,0.062108,0.574358,0.62933,0.206256,-1.684848,0.879988,0.919392,0.178508,-1.007372,0.321699,-0.033115,-0.187784,1.823602,-0.670523
reste,-0.691482,0.526792,-0.134618,2.261104,-0.486682,0.712529,0.994019,0.103669,0.387347,-0.073888,-0.395229,-0.07717,-0.159701,-0.14157,-0.305617
test,-0.207377,-1.126803,-0.753469,1.646434,0.757137,-1.052576,0.301673,-0.218064,-0.608739,-1.460809,-0.450669,0.875279,0.253577,1.143383,-0.83637
proposition,-1.634268,-0.433287,-1.068101,0.9525,-0.131384,0.303489,0.410074,-0.958972,0.333051,0.09259,0.134832,-0.021963,-0.611238,1.692382,0.38556
catégorie,-0.433942,0.975722,0.826263,1.382748,-0.245552,-0.910078,0.026113,-0.98669,-0.693365,-0.641095,-0.703505,1.029058,0.279193,1.123587,-0.446448
programme,-2.15452,-0.134223,0.133446,1.643411,0.942116,-1.040456,-0.155267,-0.393156,-1.148112,-0.962205,-0.131404,0.119107,-0.189634,0.885687,0.436666
intégral,-0.649796,-1.098858,1.113617,-0.74738,0.122584,-0.509613,0.503847,-0.195014,-1.108449,-0.215884,1.307563,0.127962,0.025766,0.634888,-1.700317
complexité,0.164072,-0.32358,-0.763082,1.070645,0.831436,0.1009,0.817555,0.502915,-0.574028,-0.425755,0.893193,0.91646,-0.851535,2.50101,-0.345562
automate,0.505576,-0.322934,-0.520304,0.165827,0.349723,-0.655366,0.063281,1.518931,-0.377131,-0.305354,0.749681,-0.253047,-0.091325,2.278192,0.880311
moyenne,-0.03547,0.180392,1.05199,2.339614,0.015556,-0.87341,0.327417,-0.409557,1.685124,0.39626,-0.519702,2.253936,1.124627,0.243652,-1.237415
