word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
formule,1.309386,0.107488,0.688759,1.391816,0.795116,-1.443542,-0.302297,0.444626,-0.335347,-0.280395,0.825388,-0.712377,0.155548,-0.175479,0.089545,0.922029,0.028509,0.479717,1.027571,-0.199432,0.05317,0.10786,-0.084308,1.422453,-0.22691,0.450595,0.354372,1.753345,-0.009341,-0.760689,0.639005,0.242799,-0.636095,0.285807,-0.134296,0.609086,0.268856,-0.058653,0.096464,-0.941418,-0.094939,-0.175941,0.083675,-0.220424,-0.347917,0.061628,-0.635452
droite,0.223986,0.58165,-0.373747,-0.288561,-0.179272,0.15378,-0.355543,0.320245,0.352209,-0.967968,-0.642687,-0.262273,0.481336,0.50357,-0.1964,0.088662,-0.748402,-0.384626,1.066449,0.122585,0.789537,0.935758,0.81055,-0.320019,0.077761,0.189084,0.260102,1.172677,1.041693,0.016336,0.563058,-0.853315,0.504604,0.726306,0.105558,0.909522,-1.47184,-0.697599,-1.182242,-0.282136,1.103176,-0.524784,0.254119,-0.865301,-0.764685,-0.84495,-0.89322
$\mathbb{C}$,0.331371,0.265965,0.087562,0.581678,-0.095775,0.278711,-0.597202,0.327958,-0.075769,0.054616,0.788746,0.141832,-0.67339,0.19937,-0.034044,0.122893,0.04377,-0.664782,1.304351,-0.218896,-0.328446,-0.327198,0.080089,0.292719,0.200521,0.03363,-0.000331,0.678901,-0.16588,-0.285282,0.266413,-0.377536,-0.171981,0.547025,0.840999,0.78703,0.129611,0.033924,0.006246,-0.310461,-0.377787,-0.428899,-0.331598,-0.247904,-0.582193,0.263596,0.157393
solution,0.662419,-0.07322,0.475383,1.202653,1.37408,-0.157209,-0.99287,0.608672,-0.058778,0.526802,0.365993,0.185375,-0.289901,1.039939,-0.305244,-0.052112,-0.420413,-0.628793,0.751777,0.337504,0.874659,-0.615153,0.69952,0.732252,0.288006,0.798177,0.482191,0.491063,0.12075,-0.235355,0.57153,-0.441839,-0.432265,1.453889,0.315388,-0.013779,0.748829,-1.037686,0.32292,0.195576,-0.246673,0.044771,0.159661,0.034288,0.717097,-0.831634,0.372017
modèle,0.341601,0.561513,1.244962,0.320002,1.074136,0.227258,-0.890366,0.299862,-0.970489,0.208431,1.094333,-0.512757,-0.770741,-0.458406,-0.178182,-0.823242,0.630983,0.249565,1.48845,-0.057899,0.39366,-0.086412,0.469865,0.537168,0.023257,0.322299,0.425055,0.195725,-0.029311,-0.303579,0.119535,-0.158138,-0.716739,0.363227,0.126992,0.402157,0.284959,-0.097971,0.027013,-0.861269,-0.591411,-0.035923,-0.035411,-0.309402,-0.595805,-1.272927,-0.740572
linéaire,0.587276,0.111796,0.921639,0.027901,0.489051,-0.760139,-0.630518,0.882981,0.455899,0.440532,0.779459,0.313656,-0.290136,1.05971,-0.739654,0.669761,-0.184356,0.365709,1.800189,-1.106018,0.104208,-0.005027,0.623618,0.441992,0.701409,0.180526,0.074539,0.272888,0.989255,-0.612195,0.025574,0.289331,-0.502569,1.688688,-0.320212,0.081036,-0.052063,0.029607,-0.379787,0.093141,-0.350292,0.556608,0.091534,-0.869675,1.039887,-1.728185,0.063893
probabilité,0.676028,-0.458526,0.134518,0.589319,0.423744,-1.018192,-1.252937,1.194566,-0.46035,0.271434,-0.06782,0.84429,0.150289,0.906037,-0.391147,0.018008,-0.497428,0.926657,0.951625,-0.576383,-0.755277,-0.191757,0.559463,0.328836,0.137698,0.631002,0.231194,0.915584,0.978641,-1.011977,-0.050674,-0.105623,-0.76683,1.717866,-0.516506,-0.554206,0.43403,0.36777,-0.051523,-0.899257,-0.245977,1.227042,0.074183,-0.130182,0.739434,-0.258979,0.52331
série,0.057102,-0.779645,-0.137782,0.103168,0.443393,0.335487,-0.03149,0.395014,-0.458221,-0.421587,0.651783,-0.681381,-0.389273,-0.175888,0.50445,0.176045,1.968975,0.373807,1.196265,-0.281329,-0.752591,-0.010616,1.152586,1.058936,-0.179684,-0.126314,-0.422515,-0.735626,-0.115611,0.532348,0.602194,0.230461,-0.05255,0.187771,-0.60949,-0.066689,-0.151975,0.318102,-0.210583,-0.40656,0.109781,-1.138878,1.211447,0.017698,-0.413992,0.675014,0.398377
somme,-0.042016,-0.188396,0.363217,1.177072,0.93271,0.14655,-1.004922,1.000915,0.344418,-0.580207,0.290622,-0.447022,0.693517,0.367518,-0.501164,-0.423808,-1.338877,-0.422937,1.146053,-0.356029,-0.453659,0.372267,0.434204,-1.072956,-0.295261,0.068285,-0.389065,0.888394,0.443438,-0.392615,-0.054904,0.16823,0.914278,1.095775,0.010299,-0.336504,-0.158923,-0.222864,0.460488,-0.894307,0.712172,0.479674,0.133323,-0.416562,0.220045,0.882033,0.479556
mesure,-0.304817,1.023985,-0.204804,-0.126722,0.95611,-0.4585,-0.84788,0.177316,-0.167842,0.048948,-0.111975,0.439248,0.1775,0.95694,-0.726361,-0.413666,-0.587795,-0.176727,1.823147,0.144831,-0.05892,0.009291,-0.086633,-0.066564,0.800271,-0.252022,0.628917,0.43909,0.183794,0.34251,0.525793,-0.399732,-0.437719,0.392255,-0.321539,0.43749,0.386147,0.407323,0.28259,-0.172659,-0.398001,0.829814,0.676324,-0.366379,-0.413654,-0.041095,0.145628
