word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
relation,-0.404388,-0.132016,0.19173,0.968717,0.649387,-0.456891,-0.750016,0.304864,-1.122568,0.269512,0.666421,0.468294,-0.959925,-0.136816,-0.301377,-0.517909,-0.122987,-0.882244,1.412688
courbe,0.508292,0.552588,-0.524087,1.003629,-1.516602,1.57531,0.504208,0.125075,-0.504562,-1.786798,0.561608,-0.07115,0.431471,-0.125177,0.116565,1.576106,0.333494,-0.031572,1.096581
différent,0.258221,-0.415953,-0.209243,1.665741,0.269374,-0.003941,0.418517,0.460844,-0.538796,-1.142145,1.082731,-0.733844,-0.60267,-0.48507,-0.232259,-0.612902,0.989136,-1.120522,0.967748
complexe,-0.349992,0.20062,-0.784305,1.108462,0.130681,0.112257,0.510997,0.364987,-0.972185,-1.187481,0.497945,-1.077316,-0.247594,-0.537315,-0.189963,-0.187306,0.316331,-0.801139,1.397361
matrice,1.183242,1.917666,-1.275423,1.04402,-0.561344,0.633818,0.299243,-0.479896,-0.786708,-0.619753,0.614397,-0.859916,0.106464,0.772557,-0.940871,0.860817,0.477424,0.016409,0.551405
domaine,-1.022125,0.255314,-0.905498,0.823476,-0.625776,-0.61083,0.901387,0.35284,-1.069609,-0.24662,1.044471,0.0022,-1.196378,-0.584039,-0.320309,-0.55663,0.475819,-1.367431,0.822757
fois,0.351555,-0.705393,0.991136,1.496721,0.761852,-0.064914,0.633003,0.797252,-0.267881,-0.788887,0.282155,0.752983,0.366697,-0.154545,0.060049,-0.325459,0.464202,-1.119875,0.046294
type,0.78871,0.484707,-0.854417,1.706437,-0.621077,0.367056,0.036218,-0.099016,-0.236986,-1.423219,0.122174,-1.434679,0.002476,-0.819121,-0.574213,-0.254905,1.015312,-1.355386,-0.101803
mot,1.232032,-0.142524,-0.488355,1.156817,1.105928,0.394872,-0.318989,-1.161102,0.127716,-0.498598,1.042805,-0.368049,-1.064578,-0.345499,0.333386,-0.145526,1.210748,-0.417742,0.682182
algébrique,1.058268,1.220353,-0.554887,0.488333,-0.803583,0.905358,-0.191824,-1.304495,-2.295596,-1.392215,1.292669,-0.703016,-0.432867,1.283298,-0.785121,1.153055,0.275301,0.299323,0.374194
