word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
dimension,-0.180686,1.245782,0.395666,0.025181,0.980472,0.181388,-0.133951,-0.010109,0.451876,-0.653668,0.150553,-0.260731,0.797177,0.435032,0.156567,0.377639,0.064024,0.396297,0.500988,-0.052156,0.064262,-0.07379,0.385608,0.651228,0.049762,0.421307,0.711588,0.233709,-0.241484,-0.210554,0.105297,0.550829,0.054858,-0.580409,-2.28208,-1.014748
statistique,0.658232,0.864168,0.547336,-1.066812,0.101791,-0.470267,0.327154,-0.439171,0.033433,-0.212466,0.67824,0.215438,0.289356,0.024094,0.45957,0.931104,0.533027,-0.135253,2.638572,-0.400734,1.095183,0.61267,0.197216,0.574658,1.400876,-1.154058,0.038274,-0.788244,-0.724288,0.328556,0.535382,-0.455672,-0.769278,0.424596,0.834518,-0.259973
sommet,-1.368484,-0.231659,-0.762022,0.161731,1.538237,0.960323,0.681939,-1.308651,-0.056459,0.321776,0.258194,-0.49631,-0.939495,-0.662058,0.781223,-0.132248,0.680537,-0.29928,-0.146263,-0.551023,-0.208071,0.198458,0.022964,0.327872,0.59143,-0.522455,0.064385,0.254967,-0.943457,1.117167,0.433193,0.234229,0.220077,0.235139,-1.120362,-0.897728
logique,0.439323,1.393876,0.045276,-0.92674,0.317753,0.242678,0.4167,0.919422,0.312904,-0.293805,0.540521,-0.09066,1.500524,0.185247,-0.312532,0.467804,0.48869,0.704151,0.937976,-0.024771,0.734418,0.774997,0.834953,0.363725,-0.729279,1.316287,-0.251603,0.380504,0.630121,0.545936,-0.355178,-0.117511,0.08219,-0.136281,-0.760411,-1.047823
terme,0.711451,0.321368,-0.218242,-0.317665,0.310076,0.386846,-0.188238,0.292801,0.19171,0.106411,0.232795,0.024189,0.484709,0.149092,0.654438,0.498821,1.276035,0.064647,0.894762,-0.023652,0.36483,0.638782,1.163662,0.349535,-0.356916,0.058385,-0.491171,0.152052,-0.131219,0.398846,-0.035206,-0.351645,0.233,0.711267,-1.153016,-0.223451
trois,0.385974,-0.463272,-0.81568,-0.106765,0.719328,0.223355,0.135943,-1.001529,-0.074734,0.360226,0.199613,-0.000932,-0.138332,-0.23164,0.18292,0.249428,0.538733,-0.465719,0.637347,-0.459831,-0.13492,0.876978,0.505657,0.271929,0.242972,0.043872,0.420124,-0.113729,-0.87677,0.292193,0.215536,0.524656,-0.607515,-0.501228,-1.378984,0.563461
plan,-0.151303,0.560282,-0.437991,-0.088959,1.05802,0.368635,0.268398,-0.426996,0.258338,-0.511832,0.111785,-0.623984,0.824506,0.49484,-0.063431,0.019707,0.550377,-0.900048,0.2616,-1.009963,0.256755,0.96481,-0.338196,0.264408,-0.036701,0.176115,-0.170701,0.699786,-0.173514,0.477768,0.347477,-0.064889,0.326196,-0.43538,-1.480935,-0.453887
formule,0.32129,0.331545,-0.070334,-0.339425,-0.665193,0.169199,0.454945,0.534184,0.065201,0.920947,0.469566,0.358273,-0.584553,0.02575,0.293965,0.637254,-0.02374,0.705057,1.276531,0.021154,0.698878,0.353946,1.249091,0.427161,1.076335,0.680685,0.148147,-0.975344,0.191198,0.914129,0.306552,-0.559765,0.408798,-0.329606,-1.197918,0.172787
droite,-0.964579,-0.229114,-1.159135,-0.58169,1.473022,0.397361,0.446605,-1.398644,1.143382,0.340036,-0.579313,0.089705,-0.351387,-1.043988,-0.022697,0.166901,1.035606,0.226529,0.050792,-0.299118,0.778271,0.602387,0.24771,0.506883,-0.101366,0.502927,-0.152677,0.732794,-0.069253,0.430031,0.54365,0.511669,1.534191,-1.052762,-0.764334,-0.166613
$\mathbb{C}$,0.105947,0.120947,-0.694306,-0.691748,-0.006909,-0.653829,-0.247797,-0.295123,0.230582,-0.043223,-0.088733,0.019407,0.007151,0.506208,0.217444,0.96194,0.13706,-0.338634,0.872439,0.409901,-0.273035,0.124048,0.914013,0.001682,-0.360401,0.115888,0.091213,-0.379625,-0.229288,0.019827,0.127729,-0.262647,0.216699,-0.108087,-1.082336,0.190192
solution,0.35825,0.720723,-0.272832,-0.695574,-0.537402,0.207867,-0.607689,0.386794,0.045034,-0.510189,-0.020462,0.324036,0.781967,0.588754,0.421203,-0.19559,0.324396,-0.218181,1.294831,-0.093225,-0.176041,0.779819,0.090519,-0.315689,-0.447889,0.779443,0.356119,-0.082403,1.183841,0.996344,0.209275,-0.631501,1.48596,0.541585,-1.593996,-0.676033
modèle,0.318645,0.880545,-0.43676,0.506777,0.414081,-0.108093,0.042707,0.522764,0.523023,0.669343,-0.386375,0.232584,0.59823,1.516843,-0.3985,0.1042,0.065351,0.084032,0.942541,-0.199423,0.412704,-0.302014,1.185663,0.550429,0.123924,0.755588,0.420813,-0.922653,-0.097049,0.00897,0.072823,0.14458,0.89889,-0.208299,-2.159743,-0.365885
linéaire,-0.467975,1.165113,0.163072,-1.024796,0.233578,1.042436,-0.044515,0.300642,0.398018,0.449357,0.507559,0.313975,0.905178,0.255683,-0.131941,0.268888,0.294727,-0.052543,0.935645,0.298106,-0.406757,0.046371,0.682128,1.545832,-0.413469,0.262191,1.362514,0.43304,0.927847,-0.074096,0.923741,0.149093,-0.177339,-0.114562,-1.451946,-1.285769
probabilité,-0.149548,1.452488,1.172566,-1.06204,-1.41064,0.648,0.177679,-0.607272,0.267061,0.008623,0.488454,0.228562,-0.114403,0.901036,0.29522,1.164193,1.075646,1.094514,1.212242,-0.251448,0.054675,-0.044731,0.105231,0.070999,-0.276718,0.277873,0.857206,0.430119,1.175214,-0.201499,0.407905,0.080844,-0.593811,0.691274,-0.932638,-0.683127
série,0.625245,-0.074518,-0.239505,-0.37319,-0.240078,0.210521,-0.586499,-0.329435,0.199652,0.247733,1.09648,0.34163,0.616853,0.601902,-0.275441,-0.082617,-0.974303,-0.033335,0.164828,0.539223,0.928108,0.357808,-0.442553,-0.241788,0.469022,-0.470729,-0.733312,-1.064346,-1.679517,-0.753806,-0.114495,1.220816,-0.517704,-0.326133,-1.823685,0.244361
somme,0.895135,0.981711,0.1095,-0.308859,-0.285912,-0.514777,0.990093,-1.680437,0.339623,-0.356947,0.409156,0.273625,0.645337,0.21248,0.222628,0.84608,0.880441,-0.477842,0.235864,-0.617982,-0.395723,1.055139,0.479516,-0.216091,0.555895,-0.012732,0.24713,0.459778,0.485361,-0.228365,0.417559,-0.534338,0.585036,-0.334046,-0.479586,0.773874
mesure,-0.15395,0.319577,-0.268697,-0.608168,0.677298,-0.082208,-0.012953,-0.522794,0.073752,0.167805,0.289366,0.054906,-0.46042,0.663151,0.518363,0.18537,0.920207,-0.082299,1.074715,-1.164554,-0.340853,-0.245772,-0.320737,0.707265,0.038827,0.288498,-0.12353,0.136358,0.918172,0.294572,0.300481,-0.529446,-0.164794,0.389726,-1.987919,-0.500548
carré,-0.741505,0.097686,0.189597,-0.165936,1.210382,-0.23734,0.670713,-1.313909,0.703761,0.17608,-0.265268,0.366379,0.431488,-0.399335,-0.492598,-0.118213,0.299863,-0.734255,-0.221323,-0.270373,0.039341,0.461039,0.740049,1.100427,0.249741,-0.032676,1.321509,0.102846,-0.006297,-0.177533,0.382235,0.621407,0.046454,-1.026054,-1.53602,-0.141199
vecteur,-0.850403,0.909081,0.283345,-1.162047,-0.807547,0.182702,-0.341725,0.58207,0.762268,-0.074429,0.469074,0.265193,-0.162504,1.186984,0.036847,0.076872,0.534201,0.297576,0.969944,0.313607,0.253941,0.230483,0.800851,0.277231,-1.385034,0.361707,1.53128,0.569119,0.804642,-0.373612,1.309534,-0.072992,-0.445553,0.600144,-0.94526,-0.932527
connexe,-0.201539,0.178153,-0.113233,-0.081378,1.013199,-1.088716,-0.622085,0.039599,0.923045,-0.125465,0.329955,-0.163343,-0.062984,0.460099,-0.583741,0.144751,0.086576,-0.857985,0.015361,-0.929779,0.745768,0.389244,0.580254,0.895713,0.515426,-0.31565,-0.098722,-0.387129,-1.426066,-1.05015,0.181741,-0.504695,0.551311,1.308284,0.103766,-0.757972
classe,0.203526,0.294962,-0.702889,0.082101,0.395664,-0.835759,0.22057,0.301781,0.742708,0.474343,-0.610865,0.097695,-0.284839,1.341774,0.626892,0.10082,0.035839,-0.023747,1.321231,-0.426004,-0.31884,0.346247,0.81896,-0.239559,-0.037094,0.400794,-0.246615,-0.157798,-0.4788,0.078272,0.181349,0.00441,-0.478404,-0.201339,-0.857983,0.198536
produit,0.935663,0.687803,0.023918,0.526618,-0.712525,-0.086021,-1.411918,0.153645,-0.513341,-0.11681,0.193156,1.365215,0.263655,0.523272,0.405863,-0.290405,0.261269,-0.993936,0.76669,0.151893,-0.082934,1.004659,0.349637,0.417072,-0.047473,-0.36198,0.5098,-1.262211,0.702468,0.179805,0.343289,-0.678866,1.077066,0.956841,-2.166036,0.157241
égal,0.124806,1.211608,0.291206,-0.723204,0.512627,0.390589,0.404496,-1.286903,0.822891,0.191817,0.058109,0.283839,-0.629986,0.279369,1.167981,0.686772,0.145766,0.660359,1.105454,-0.149127,-0.626717,0.35204,0.870673,0.503929,0.160674,0.389724,0.641188,0.185893,1.162493,-0.348169,0.170849,0.033036,0.004701,-0.588211,-1.418507,0.278822
