word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
triangle,0.599528,0.197444,0.302529,-0.750419,-1.278177,0.435188,1.833968,2.445393,-1.179709,-1.327886,-1.647488,0.759176,-0.628917,1.620883,-0.13464,0.105838,-0.079055,-1.890884,1.039911,-1.070643,-0.048238,0.622947,-1.091566
structure,-0.413602,-0.192683,-0.57197,0.034659,-0.460016,-1.169755,-1.239451,1.272068,-1.589179,-1.656721,-0.635625,0.779656,0.226413,-0.172792,-0.152166,0.67376,-0.217651,0.027836,-0.896713,0.712729,1.460566,1.885982,-0.560166
corps,1.112707,0.47691,-0.111463,-0.190515,0.091568,0.071526,-0.103062,1.425148,-0.779747,-1.09019,0.66436,0.251978,0.099217,-1.546783,-1.089662,0.812052,-1.861335,-1.194762,-0.761073,0.208038,0.152548,2.396887,-0.400558
rapport,1.674912,0.998112,0.4618,0.375785,-0.489165,-0.251675,-0.114681,1.487091,-1.217402,-1.296514,-0.687582,0.266964,-0.220947,0.00943,0.565272,-0.12529,0.471012,-0.686688,-0.10466,0.244004,-0.792904,1.870787,-0.348741
longueur,0.418873,0.571481,0.730904,0.133668,-0.899296,-1.191314,0.479723,1.345225,-0.82841,-1.418416,-0.9762,0.450828,-0.466998,0.493571,-0.26206,0.809147,0.059526,-1.462763,1.040467,-1.087568,-1.663991,2.573229,-0.129228
informatique,-0.462713,1.142249,-0.871409,1.049952,0.385465,1.022299,-1.284915,0.107885,-0.925145,-2.237457,0.592581,0.364114,1.663139,0.219155,-1.142327,1.715502,0.447176,0.169393,0.216236,0.502303,0.846363,1.240244,-0.613866
infini,-0.030109,0.164169,0.245311,-0.646657,-0.805003,-0.308711,-0.297391,1.482126,-1.280647,-1.307106,-0.036302,-0.388594,-0.18762,-1.010873,-0.126772,0.442281,-1.148368,-0.495553,0.023302,0.433826,-1.235103,2.369673,0.140195
variété,0.431481,-0.441306,-0.684995,-0.454611,-0.347236,-0.756132,-0.826089,2.118949,-1.172422,-0.227133,-1.088265,1.68912,-0.02565,-0.279092,-1.512904,-0.376576,-0.815745,-1.43882,-0.452421,1.522311,1.113667,1.938451,-0.836065
ligne,0.456799,0.703744,0.631854,0.105509,-0.683329,-1.035614,1.009957,1.661467,-1.441084,-1.564238,0.557062,-0.239562,-0.516088,1.064272,-0.775983,0.575661,1.371997,0.248836,0.431296,-0.136088,-0.370973,1.383761,-0.44567
positif,1.374108,0.190374,0.367217,-0.348665,-0.19449,0.182859,-0.584374,1.639002,-0.726664,-0.80218,-1.317367,-0.085711,-0.956897,0.063952,1.000463,0.804965,-0.911708,-0.171054,-0.012208,0.635981,-0.87974,2.709911,-1.140367
angle,1.364426,1.206471,0.717161,-0.509782,-1.492161,-0.307831,0.089013,1.960017,-0.819187,-1.721113,-1.706656,0.471336,-1.067841,0.592065,0.830239,-0.402795,0.209726,-2.31342,1.174312,-0.985523,0.047021,0.895857,0.148392
polynôme,1.131294,-0.178876,-0.702226,0.353267,-0.211643,0.62733,0.502787,2.10316,-0.130944,-0.044966,-0.454975,-0.745906,-0.207976,0.834063,0.25116,1.975926,-1.435668,-1.635905,-1.338069,0.153825,0.119637,2.391614,-0.657183
centre,1.684554,0.831606,1.294356,0.739818,0.090432,0.787064,1.307862,1.623267,-1.461055,-1.612675,-0.577118,0.922917,-0.22144,-0.303296,-0.781064,0.101201,1.223598,-1.385165,0.607358,0.102288,0.733131,1.333475,-0.79988
démonstration,-0.114615,0.345806,-1.010602,-1.583181,-1.673329,-0.173255,0.260014,1.842828,-1.009583,-1.033888,0.486648,-0.122362,1.335509,1.072199,-0.131893,-0.019313,-0.681014,0.0027,-0.478056,0.570374,-0.712605,1.655262,-0.875446
vectoriel,1.587698,-0.134817,-0.768274,-0.368317,-0.579879,-0.97382,-1.320881,0.892018,-2.396873,0.284109,-0.271398,0.328056,-0.718481,0.201109,-0.286486,0.382222,-0.554605,-1.507281,-0.035862,1.520534,1.295203,2.757375,0.154879
limite,0.395496,0.665241,0.085741,-0.288191,-0.509887,-0.347034,-0.972693,1.786061,-0.41089,-0.68669,-0.029715,-0.714706,0.270579,-0.754739,-0.043923,-0.208893,-0.514084,-0.387686,0.38667,1.328947,-1.065452,2.747878,0.02804
représentation,1.084214,-0.264074,-0.876771,0.323019,-0.600764,-0.167232,-0.88915,1.29414,-0.96438,-1.12657,-0.042643,0.485489,0.243356,0.291843,-0.606014,1.035888,-0.889164,-0.428561,-0.127231,-0.123408,0.909511,2.045775,-0.133624
famille,0.444177,-0.467151,0.033519,0.019059,-0.202431,0.195642,0.410786,0.309882,-1.710023,-1.038289,-0.733095,-0.716653,0.296554,-1.60664,-1.185183,0.701217,-0.341836,-0.818274,0.642727,1.582506,-0.224337,1.976383,0.497603
arête,-0.202332,-0.440697,1.221278,-0.658191,-0.751426,-1.672256,0.618021,1.683732,0.276597,-2.324708,-2.321717,0.301177,0.106295,-0.167588,-0.669093,1.781838,0.915285,-1.393688,0.611404,0.208539,0.173035,1.064614,-0.372458
distance,0.908956,0.448364,0.35632,0.591175,-1.15233,-1.420056,-0.270904,1.038505,-0.905018,-0.753248,-1.527802,0.491618,-0.005112,0.283805,0.330058,-0.163384,0.722712,-1.617858,0.769451,0.600259,-0.547598,1.912738,-0.231407
surface,0.095353,0.310888,0.094661,0.149004,-0.191354,-0.404274,-0.007624,2.426059,-1.375322,-0.761225,-1.323088,1.383544,-0.484855,0.158791,-0.925933,-1.094288,0.194489,-0.839248,0.333407,0.346955,0.171529,1.682987,-0.826317
aléatoire,0.536836,-1.299855,0.399509,1.228956,0.105577,0.158225,-1.28711,2.065429,-0.896596,-1.053754,-0.629092,-1.472082,0.563848,-0.076815,0.284626,1.106033,0.461151,0.623092,0.283973,1.722942,-0.655146,1.658627,0.454721
naturel,1.173848,0.632835,0.041877,-0.678877,-1.254658,-0.33445,-0.972542,1.047642,-0.478605,-2.082748,0.434185,-0.693509,-0.189507,-0.294163,-0.427763,0.976225,-1.253222,0.257389,-0.127126,0.408357,-0.100827,1.594198,-0.216223
normal,0.305208,1.16136,0.203773,0.751344,0.374845,1.39363,-0.304303,1.549212,-0.640389,-0.756567,-1.395103,-0.836275,-0.336608,-0.145856,-0.56818,0.166698,-0.334049,-1.3582,1.223951,1.769354,0.154039,1.422321,-0.783109
arbre,-1.559843,-1.021523,0.391723,0.243941,-0.224071,-0.768119,0.36562,1.33327,-1.006371,-1.023582,0.004315,-0.526927,0.734803,0.334038,-0.33714,2.664636,0.758201,-1.465159,1.198644,0.642613,-0.270212,1.836005,0.354221
démontrer,-0.038372,0.077485,-1.002694,-1.583868,-1.566496,0.50119,0.222475,1.569721,-0.013815,-0.900954,-0.41846,-0.827518,1.39341,0.466556,-0.584977,-0.159735,-0.474926,-0.417971,-1.460595,1.03292,-0.854739,1.603122,-0.599928
algèbre,0.856322,-0.116769,-1.306359,-0.491024,-0.656862,0.523009,-0.832911,0.430201,-2.149755,-0.861164,0.322994,-0.160915,-0.0585,-0.117139,-1.513462,0.561108,-1.781253,-0.349403,-0.698513,0.070271,1.333206,1.976843,0.20891
règle,0.343432,0.696713,0.119095,-1.41681,-0.901306,-0.071636,-0.308601,1.689986,-0.197101,-1.678688,0.354156,-1.06629,1.407819,0.934633,0.832684,0.38154,-0.380828,-0.37047,1.002398,-0.846045,0.256179,1.557006,-0.028195
volume,0.621286,1.764674,0.076154,0.37249,-0.845598,-1.653149,-0.04659,1.084008,-1.018235,-1.557326,-0.614742,0.328077,-1.384482,0.885571,-1.527596,-0.269052,0.270122,0.526081,-0.607783,-0.067269,0.246931,0.662743,-1.19053
calculer,0.409167,0.632784,-0.72561,0.342687,-0.829411,0.03015,-0.520713,1.626839,0.190322,-0.996899,-0.468151,-0.426157,0.372499,1.194438,0.487341,0.954855,0.801925,-0.540485,0.166381,-0.280161,-0.984752,2.509556,0.368047
