word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
série,-1.502463,-0.239298,-1.80966,-0.180834,-0.964468,-0.975119,-0.152889,-0.737886,-0.445447,0.259137,-0.410685,-0.362297,-0.922366,0.37407,-0.03458,-1.125672,-0.071697,0.500955,0.071368,0.295887,0.674087,0.258888,-0.031693,0.366373,0.306085,0.782431,0.025382,0.311405,0.324548,-0.236409,-0.72465,0.663819,-0.316525,0.770931,1.134685,-0.013362,0.13554,0.280325,-1.09324,0.105177
somme,-0.307015,0.915986,0.906328,0.973196,0.967426,0.295661,-0.760193,-0.995777,-1.048772,-0.575497,0.477957,0.319746,0.405124,1.20522,-0.073095,0.299127,0.583422,-0.292485,0.035711,0.141566,0.259001,0.068747,1.020794,0.283494,0.926398,-0.378167,0.967326,0.281945,-0.931779,0.414638,-0.165451,0.648547,0.357558,0.631171,0.627758,-0.480034,0.034129,0.438988,-0.833423,-0.898842
mesure,0.819619,0.281357,0.202321,0.63967,0.317004,0.440924,0.410936,-0.160353,-0.207215,0.081323,-0.120688,-0.62825,1.762371,-0.252483,-0.126867,0.475795,-0.183539,0.554558,0.108814,-0.30155,0.216803,0.39558,1.068368,0.220415,0.971588,-0.311145,0.018749,-0.028661,0.786664,-0.299268,-0.344366,0.869744,-0.188845,0.481133,0.462136,-0.382065,-0.718063,-0.205373,-1.145656,-0.237674
carré,-0.77199,0.290016,1.037287,0.581364,0.129911,-0.274615,0.449278,0.18675,-0.387344,-1.202729,0.838478,0.396162,0.665805,-0.27001,-0.146247,-0.360873,-0.203619,0.166908,-0.226701,-0.18296,-0.04999,-0.679969,0.300519,0.257278,1.402341,0.835942,1.145223,0.094708,0.021062,-0.490971,-0.744923,0.949517,0.643797,0.46511,0.566766,-0.043251,-0.294194,1.566526,-0.408681,-0.707947
vecteur,-0.619736,0.417315,0.1594,0.464923,-1.024187,0.736995,-0.666117,-0.057226,-0.199969,-1.136895,0.582023,1.15734,2.163956,-1.387772,-0.329922,-0.126021,0.153117,0.324146,-0.990345,0.163368,0.379497,1.221325,0.674428,-1.29645,-0.009623,-1.083897,1.023464,0.675828,0.039249,-0.55552,-0.402586,0.445201,-0.954606,0.705942,0.204709,-1.41052,-1.01406,0.66971,-0.480807,-0.048607
connexe,0.236212,-0.444406,0.244157,0.671702,-0.571867,0.085448,-1.102041,0.784808,-0.038869,0.555441,-0.165215,-0.098151,0.554908,-0.765979,-0.081295,-0.390062,-0.065706,0.927028,-0.934689,-0.059628,0.14925,-0.038566,0.291738,1.062721,-0.128661,-0.311098,0.053295,0.159274,0.032312,-0.163192,0.226528,-0.201785,1.411998,1.261058,1.696598,0.417576,1.076018,0.317397,-0.393722,0.43598
classe,-1.025757,0.172336,-0.061022,0.028819,-0.319601,0.346806,-0.123336,-0.680518,0.563883,0.197027,1.416675,0.359804,0.899183,0.876597,0.462173,0.619629,0.093478,0.44268,0.324174,-0.398896,-0.107655,1.055517,0.617845,0.297003,0.528437,-0.120749,-0.332043,0.061681,0.739559,-0.112584,0.047527,0.015095,0.151997,0.552821,0.720732,0.004925,0.745211,-0.280126,-0.670647,0.348977
produit,0.323617,0.417384,-0.604742,0.632333,-0.735767,-0.255845,-0.718334,-0.437414,0.53363,-0.858936,0.447716,-0.424255,1.556628,0.090544,-1.064534,-0.726421,-0.625279,0.26511,-0.163616,0.769202,0.769068,0.020039,0.91485,0.063498,0.28805,-0.087607,-0.326468,0.521234,-0.073527,1.250523,-0.207107,0.697073,-1.005439,1.331867,-0.585129,-0.462633,1.112302,0.334128,-1.545917,-0.663642
égal,-0.815931,0.832307,1.01564,0.363434,0.794592,0.458579,0.181251,-1.140837,-0.392918,-1.416619,0.751069,0.18236,1.51151,-0.100941,-0.013501,0.324534,0.515692,-0.001298,0.455376,0.67438,0.771168,0.658068,1.139059,0.178446,0.913883,-0.236879,0.539421,-0.295281,0.611096,0.061991,-0.242735,1.143813,-0.656666,-0.032104,1.032246,-0.256759,-0.49867,0.501782,-0.646329,-0.453323
cercle,-1.007085,-0.057885,0.904705,-0.235613,0.080006,0.508179,0.359269,0.010622,0.092896,-0.271672,0.209399,0.816843,0.754332,0.39042,1.238023,-0.128831,0.497467,-0.255836,-0.094246,-0.031392,0.012841,-0.232148,0.391027,-0.689419,0.200846,0.804543,-0.079128,-0.075111,-0.091677,-0.760299,-0.35361,0.29617,0.337673,0.791505,1.00756,-0.182256,-0.070095,1.418844,-0.306757,-0.124018
