word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
égal,-0.937555,0.654087,-0.484681,-2.914385,0.414347,0.695014,0.568788,-1.213136,0.236031,-0.534646,-0.15412,-0.941801,1.267813,-0.347682,0.909435,-0.035131,-2.07258,0.00972,-0.049692,-1.235022,-0.42901,-0.49207
cercle,0.723525,1.055205,0.642416,-1.34307,0.333377,0.599182,0.296356,-1.746188,1.411996,-1.799355,0.825027,-0.216905,0.348065,-1.238485,1.269524,-1.039443,-2.245819,0.853999,1.03491,-0.9219,-0.560733,-0.921357
partie,0.870572,0.076591,-0.51688,-2.191896,0.514167,-0.460762,0.141032,-0.011913,0.557651,-0.684172,0.729698,-0.364568,0.974678,-0.634248,-0.374695,0.058459,-1.94502,0.036453,-1.000512,-0.738542,-0.094758,0.333057
relation,-0.434997,0.170814,0.579913,-1.553318,1.157421,0.943701,0.6173,-0.067295,-0.796564,-0.815162,0.057118,-0.267335,0.473781,-0.220442,-0.564624,0.464403,-2.784588,0.435553,-0.864258,-0.811746,0.252422,-0.0611
courbe,-0.385951,0.587681,-0.347087,-0.624519,1.481808,0.27025,-0.082847,-1.558848,1.728618,-1.177949,1.088044,0.36257,0.336046,-1.148905,0.29075,-0.847054,-2.304097,0.755716,0.343539,-0.657593,-0.96417,-0.407054
différent,0.531506,0.536908,0.25946,-2.128167,0.990452,0.727318,1.52224,-0.752769,-0.046742,-1.060144,0.910735,0.590684,0.724919,-0.206848,-0.688097,-0.273931,-1.52509,-0.285522,-0.96872,-1.141912,-0.753738,0.322848
complexe,-0.505852,0.442041,-0.525035,-1.816111,1.637836,-0.019629,-0.670069,0.245947,1.094504,-1.450941,0.403144,0.680749,0.834392,-0.838495,-0.599006,-0.095737,-1.825449,0.575327,-1.138132,-0.545479,-1.099559,0.136189
matrice,-1.758434,-1.314082,0.331851,-1.368087,1.449075,0.022963,0.697016,-1.359507,-0.275279,-0.504333,-0.213267,-0.344282,1.664975,0.375954,0.270995,-1.283035,-2.419679,0.056273,-1.145551,-0.146142,-1.463055,1.056234
domaine,0.530426,1.44835,-0.434271,-1.578066,0.593008,0.118401,0.605373,0.278764,0.579817,-1.307613,0.873859,1.00514,0.206249,-0.8939,-1.53,-0.238181,-1.481362,0.101415,-1.42251,-1.155175,-0.538401,1.001338
fois,0.7785,0.315087,-0.761103,-1.635765,0.497373,0.276853,1.266438,0.112708,0.142669,-0.341307,0.616211,0.005842,1.331062,-0.046939,0.38237,0.120794,-1.707891,-0.249305,-0.421268,-1.697326,-0.688291,-0.342189
type,-0.43704,0.135953,0.268678,-1.356934,1.419557,-0.058648,1.119727,-0.434366,-0.229254,-1.143024,0.966895,0.282585,0.149401,0.037784,-0.622146,0.338548,-1.673581,-0.163823,-1.553062,-0.45148,-0.772376,-0.353083
mot,0.488096,-0.935283,0.247412,-1.363627,1.271333,-0.129919,0.922474,-0.556274,-0.703974,-0.634835,0.389217,-0.834212,0.577605,-1.496848,-0.039917,0.887639,-1.414535,-1.244467,-1.768887,-1.514394,-0.550923,-0.080881
algébrique,-0.011408,0.615782,0.710205,-1.220332,1.690658,0.164603,-0.964765,0.349462,0.577255,-2.090285,0.456528,-0.293286,1.025344,-0.418585,-1.561842,0.481499,-1.840677,0.747829,-0.86186,-0.978927,-1.146856,0.34647
