word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
droite,0.614046,0.168496,1.182054,-0.042613,-0.832823,-1.275478,0.21592,0.000544,-0.738973,0.309285,0.931625,-0.449937,0.770363,-0.258567,0.707026,0.458209,-0.329952,-0.77993,-1.545671,-1.367778,-0.448869,0.698874,-0.197389,0.100684,-0.221547,0.785638,0.9155,-1.410865,0.098074,0.305859,0.38492,0.748343,-1.000326,-0.227443
$\mathbb{C}$,0.139169,0.204438,-0.068619,-0.534788,0.297479,-0.54587,0.43583,0.425895,-0.415909,0.419934,0.330886,0.08784,-0.375438,0.040126,0.338056,0.912611,-0.302746,-0.028368,0.427624,-0.061627,0.722942,1.320001,-0.22528,0.156691,0.321617,0.733568,0.241831,0.456603,-0.24567,0.394642,-0.079585,0.672802,-0.1453,-0.243806
solution,-0.164349,-1.144548,-0.00268,0.511119,-0.221897,-1.39309,-0.228064,-1.095664,0.04057,0.844243,0.689446,-0.402228,-0.907074,0.073794,0.158325,0.558904,0.277267,0.312988,0.617176,0.039936,0.672452,1.878193,1.140332,-0.971175,0.800327,0.67793,0.147438,-0.009672,0.223352,0.518011,0.569375,0.175482,-0.09623,0.064714
modèle,0.182724,-0.713129,-0.077907,0.312012,0.248328,-1.212455,-1.0612,0.386125,-0.283192,0.667741,1.140159,0.26754,0.424659,0.31534,0.14843,1.218902,-0.07844,1.090446,0.19353,0.527937,0.91321,1.277358,1.163974,0.191248,0.18947,-0.164935,0.80105,0.176323,-0.407888,0.986985,0.124933,0.26967,0.536919,0.200146
linéaire,0.977735,0.140577,1.012962,0.290796,0.650498,-1.426991,-0.360011,-0.765698,0.111712,0.248418,0.662709,-0.371372,0.726351,-0.338393,1.421039,0.206893,0.060341,-0.272677,0.731411,-0.151472,-0.196115,1.879918,1.776457,-1.092958,0.267305,-0.027,1.025397,0.627024,0.563976,1.018177,-0.238219,0.843152,0.060008,0.176231
probabilité,0.057025,0.002913,0.281033,-0.083117,0.948152,-0.809087,0.104542,-0.382105,1.463479,0.626083,0.592825,-0.103813,0.03997,-0.778275,0.318972,-0.238582,0.659302,-1.308854,0.063294,-0.356674,0.489064,1.52766,1.601909,-1.235903,0.374612,0.359973,-0.095681,1.30608,0.485152,0.909762,0.189477,0.663064,1.081633,-0.340861
série,0.579735,0.610468,-1.143052,-0.092223,0.792,0.311453,0.28831,0.282249,0.327956,0.000449,-0.761598,0.32948,0.857193,0.097975,0.197804,0.593932,-0.170406,1.788436,-0.66083,-0.569484,0.166213,1.580159,-0.425911,1.076593,-0.117996,0.710804,0.160962,0.301527,-0.309917,0.259936,0.857203,-0.439135,0.644217,0.57373
somme,0.302556,-0.043907,0.281159,-0.28675,-0.16551,-0.568719,-1.068635,0.148405,0.718218,0.982758,0.49025,-0.534865,-0.097432,-0.993071,0.263844,0.420098,1.547235,-1.263575,-0.143461,-0.528026,0.730601,0.919232,-0.935554,-0.014971,0.985765,0.904225,-0.25644,0.176573,0.009048,0.647244,-0.006626,0.917052,-0.017563,-0.249618
mesure,0.384249,-0.249336,0.225373,-0.707086,-0.713505,-0.21486,0.07942,-0.168421,-0.141221,-0.245271,0.256182,-0.044214,-0.095254,-0.219513,-0.098392,1.451639,0.010263,-0.77925,-0.240864,0.080269,0.504793,1.618211,1.156287,-0.639213,0.652309,0.101171,0.704107,-0.62693,0.397627,0.53895,-0.01181,0.712446,0.995693,-0.314918
carré,1.076417,0.642076,1.026811,0.318812,-0.06592,-0.872652,-1.260364,-0.048871,-0.033428,0.171462,-0.128025,-0.014759,1.346192,-0.588127,0.897593,0.949258,0.254217,-0.534267,0.092838,-0.351087,0.010966,0.684499,-0.038452,0.70054,0.410119,0.75209,1.317651,-0.404585,0.122744,0.964575,-0.278671,1.121462,-0.266226,-0.033682
