word,1,2,3
Grothendieck,-0.824843,0.319244,0.462136
neutre,-2.061771,-1.020031,-0.94796
diverger,-1.683464,-1.279791,-0.099218
matriciel,-1.97721,-1.725131,-0.161518
symbolique,-1.312555,-1.066707,0.949716
tiers,-1.599306,-0.650565,0.267564
quaternion,-1.436823,-0.39973,-1.01803
inversible,-2.679167,-1.149942,-1.287656
transcendant,-1.639915,-1.016786,-0.035313
excentricité,-1.541532,0.044742,-2.210397
Jacobi,-0.749456,-0.172936,0.351178
divergence,-1.346407,-1.435237,-0.287487
projeter,-1.775983,-0.407612,-0.637704
tétraèdre,-1.664002,-0.18724,-1.602515
Kolmogorov,-0.746606,-0.06877,0.625471
Hamilton,-0.880711,0.491226,0.500032
hexagonal,-1.53614,-0.968139,-2.137337
séparation,-1.536581,-1.303608,-0.128322
douze,-1.692228,1.092722,-1.009386
cosinus,-1.34924,-1.367054,-0.604864
terminal,-1.692807,-1.38114,-0.24069
tensoriel,-1.758746,-1.540146,-0.468694
treillis,-1.51407,-0.812481,-0.440344
cinquième,-1.627816,0.587077,-0.002314
profondeur,-1.453292,-0.743362,0.231965
dodécaèdre,-1.208294,-0.499236,-1.389144
Hadamard,-0.834255,0.064822,0.556462
Nash,-0.659471,0.130174,0.255899
Cartan,-0.618735,0.315153,0.919177
adhérence,-2.335879,-1.047078,-1.40099
hyperbole,-1.553858,-0.298379,-1.231207
convolution,-1.457603,-1.145944,-0.621757
covariance,-1.253828,-1.350792,-0.440676
soustraction,-1.738013,-0.725399,-0.313448
constructible,-1.705196,-1.319432,-0.601486
décimale,-1.593564,0.219594,-0.744963
congruence,-1.813182,-0.602829,-0.929609
séparable,-1.812208,-1.694758,-1.137844
prolongement,-1.786567,-1.229199,-0.290737
induction,-1.148508,-0.454932,0.240317
Schwartz,-0.694778,0.685538,1.065094
cryptographie,-1.025094,-0.754461,1.193864
similitude,-2.035605,-1.134457,-0.817864
Minkowski,-1.117079,-0.467867,-0.143826
ZFC,-0.952516,-1.75416,0.333235
Catalan,-0.639671,0.595957,0.496224
hyperplan,-1.696129,-1.121513,-1.094312
radical,-1.109865,-1.001938,0.128154
intuitionniste,-0.870775,-1.902343,0.877651
singleton,-2.170089,-0.567888,-1.28676
biparti,-1.660825,-0.969406,-1.42864
Bell,-0.914554,1.233702,0.412509
pentagone,-1.740193,-0.347102,-1.42357
homothétie,-1.891087,-0.431769,-1.162393
sommation,-1.044306,-1.09704,0.078938
Knuth,-0.915799,0.498046,0.497536
Zermelo,-0.644705,-0.820702,0.606359
quantificateur,-1.302704,-1.69796,0.018877
pentagonal,-1.115278,-0.78565,-2.251096
Cayley,-0.87754,-0.043135,0.089243
préfixe,-1.27946,-0.318114,-0.434613
adjacence,-1.596286,0.040589,-0.928637
calculable,-1.865102,-2.120885,-0.059422
chaos,-0.674691,0.593844,0.0339
trente,-1.700701,1.461138,-0.583957
Dedekind,-1.049485,-0.344859,0.079167
heuristique,-0.882901,-1.537325,1.192517
Weyl,-0.781785,0.383136,0.335641
Tchebychev,-0.859613,-0.572942,0.410183
Fréchet,-0.740686,-1.2209,-0.29499
associatif,-1.511019,-1.120988,-0.883941
implicite,-1.422003,-1.73519,0.784395
inverser,-1.734991,-0.705638,0.163677
calculabilité,-0.605592,-0.612024,1.085616
dominer,-1.52069,-1.283698,-0.042336
Brouwer,-0.454448,0.407521,0.483807
séquentiel,-1.19724,-2.159682,0.168023
Tarski,-0.513743,0.598657,0.572631
lacet,-1.520476,-1.072024,-1.238372
conjonction,-1.36256,-1.471938,-0.789505
laplacien,-1.362797,-1.810788,-0.649086
négligeable,-1.857623,-1.833699,-0.211326
quantification,-1.087223,-0.771669,-0.133226
récursivement,-1.446377,-2.004028,-0.175886
coïncider,-2.396951,-1.136468,-0.489373
déformation,-1.206459,-1.543382,0.292472
Scott,-0.302769,1.244212,0.937854
difféomorphisme,-1.526762,-1.485286,-0.892864
parallélogramme,-1.394052,-0.995417,-0.806967
$\pi$,-1.100801,0.221304,-0.475917
