word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
solution,-0.569071,0.245356,0.271527,-0.347903,0.515658,-0.365026,0.711056,1.544167,-0.133369,0.094388,-0.137782,-0.475111,0.349688,-2.19201,0.291415,-0.169093,-0.543462,0.905355,0.153786,0.912372,1.304549,-0.44844,0.920209,-0.648607,0.217546,-1.334256,1.456792,-0.504558,-0.454684,0.660215,-0.260789,-0.876413,-0.74304,0.017274,1.046391,1.410621,0.126653,-0.883911,-0.845538
modèle,-0.650519,-0.654648,-0.205035,0.267685,0.541301,0.942793,1.292713,-0.282149,0.527868,-1.113491,-0.243403,0.74203,-0.118475,-2.397414,0.18663,-1.179163,-0.703871,-0.506308,0.418389,-0.775725,1.131058,-0.507804,1.221285,-0.098116,1.030828,0.592823,0.441266,-0.4957,-0.396484,0.433664,-0.043634,-0.991224,-0.360528,-0.202665,0.915849,0.305681,0.3464,-1.064191,-0.200113
linéaire,-1.278642,-0.998876,0.643804,0.724622,0.122712,0.158888,0.972047,-0.044185,0.314782,-0.773797,0.559703,-0.569248,0.075588,-1.702552,0.520496,0.213069,-0.289716,0.403287,-0.575801,0.402175,1.434303,0.151132,0.913714,-0.470072,0.676654,-0.143002,0.378242,-0.222849,-1.18199,0.474693,-1.075757,-0.803777,-1.098702,-0.253296,1.681436,2.492025,0.097145,-0.967602,-0.371952
probabilité,-0.955773,0.348723,-0.05679,-0.520806,0.021001,1.524224,1.464963,-0.36291,0.492666,-1.381179,-0.663303,-0.25016,-0.536443,-1.450417,-0.003143,-1.415161,-0.128947,0.404646,-0.626729,0.574154,0.220947,-1.96734,0.860579,-0.488222,1.433411,0.822368,0.33931,-0.85585,-0.511,0.764915,0.360497,-1.452272,0.019266,-0.843994,0.062116,-0.177002,-0.349395,-1.382741,-0.35077
série,-0.800463,1.799608,0.288099,0.545815,0.961524,1.197799,1.525738,-0.588102,0.685257,-0.073006,0.279821,-0.541005,0.180812,-1.393342,0.266659,-0.623767,-0.330613,-0.173424,-1.418046,0.951354,0.271954,-1.099674,0.693931,-0.625675,0.203896,-0.65348,0.150448,-0.44924,-0.087397,1.387428,-1.203894,-0.721408,0.07539,-0.215505,0.23868,0.998948,-0.409565,-0.453818,0.479603
somme,-1.734318,0.417436,0.505295,-0.689275,0.899774,0.479351,0.7405,-0.949562,0.256575,-0.15208,-1.073372,-1.570331,0.618604,-0.987493,0.336267,-1.099562,1.045387,0.066004,-0.719946,0.784133,1.064427,-1.168205,1.162341,-0.879648,-0.039722,0.049727,0.998315,-1.252724,-0.781444,0.338702,-0.820236,-1.014458,-0.565918,-0.181029,0.714091,0.183553,-1.150161,-0.273287,0.731392
mesure,-0.961934,0.059246,-1.05234,0.026813,0.479914,0.183863,0.166494,0.245876,0.58271,-0.592454,-0.381791,-0.009438,-0.069195,-1.444277,0.858288,-1.174523,-0.570734,-0.560296,-0.752756,0.043934,0.576643,-1.456686,1.006305,-0.673438,0.747089,1.261369,0.070669,-0.775704,-1.171784,1.125668,-0.866542,-0.870728,-0.255351,-1.478755,0.7757,0.300414,-0.619827,0.364528,0.757495
carré,-0.455133,0.723951,-0.041362,-1.10113,1.778754,0.155361,-0.61761,-1.044663,-0.199018,-0.040457,-0.373134,-1.9524,-0.559266,-1.924758,0.792432,-0.13045,0.406473,-0.636169,-0.176555,0.843318,1.30946,-0.569422,0.816503,-0.504038,0.189804,-0.250528,1.418372,-1.042401,-0.631618,-0.071171,-1.074071,-0.500207,-0.817252,0.335201,0.811167,0.800525,-1.092663,0.706283,0.706882
vecteur,-0.877667,-0.90672,1.215481,-0.494522,-0.177262,-0.321163,0.00597,-0.167605,0.51897,-1.249929,-0.143169,-1.478135,0.453503,-0.758927,0.032414,-0.103754,-0.013889,-0.020739,-1.137888,0.562782,1.518265,-1.087408,1.896158,-0.688153,1.63849,0.755061,0.419896,0.874281,-1.857939,-0.387152,-0.152545,-1.835371,-0.722719,0.385444,0.976336,1.051485,-0.937403,0.346508,0.283693
connexe,-0.688957,0.190139,-0.452745,0.016394,1.076444,1.008944,0.843556,-0.867969,1.057509,0.102442,-0.236657,-0.961255,-0.839344,-0.913146,1.240058,-1.595706,-1.200363,-0.148985,-0.171389,0.415557,1.428488,-0.614314,1.28372,0.489674,-0.411828,-0.495243,-0.905683,-0.22858,-0.718357,0.578696,-0.469957,0.08818,-0.755452,0.171504,1.485137,1.007383,-0.000241,0.581489,-0.538655
classe,-1.69814,-1.115204,-0.465046,0.263168,-0.139158,0.665119,0.629633,0.239293,0.738742,-0.860345,-0.835373,0.439108,-0.11484,-0.920489,0.213652,-0.676943,-0.414097,-0.044473,0.268444,0.155352,1.788137,-0.968397,-0.453786,-1.192726,0.019485,-1.23976,0.593269,-0.419616,-1.320637,0.630005,0.238988,0.208601,-1.501754,-0.693823,0.547786,1.118653,0.332245,-0.04148,-0.427953
