word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
corps,-0.606565,0.405605,0.218466,1.141933,-1.982153,0.238037,-0.159621,-0.185187,-0.269673,0.406698,-0.405102,0.01053,0.039327,-1.431729,-0.375727,-0.039995,1.744757,-0.733445,0.573903,0.56371,-0.084516,0.067322
rapport,-1.370265,0.701335,-0.798827,-0.281245,-2.014709,-0.704532,0.660191,0.123068,-0.232008,0.237548,-0.267799,0.59099,-0.708705,0.185386,-0.498695,-0.799523,0.132215,-1.0086,-0.41311,-0.314282,-0.357467,-0.334116
longueur,-0.227043,-0.785703,-0.772198,0.375785,-2.064503,1.045528,0.459327,-0.367765,0.154688,0.429745,-0.850108,0.508502,0.260339,-0.86103,-0.781847,-0.176454,-0.537884,-2.4427,-0.32998,-1.290185,0.899907,-0.286192
informatique,-1.974983,0.26091,0.930044,0.629632,-0.42413,-1.042105,-0.495485,0.112626,-1.565377,-1.106026,0.441352,1.191236,0.978463,0.546573,-1.280656,-0.527332,0.041851,-0.287708,-0.745028,-1.122527,-0.882327,0.404255
infini,-0.639495,0.211476,-0.221302,-0.532545,-0.604065,-0.360605,-0.55776,0.46577,-0.935108,-0.771915,-1.601545,0.13557,-0.970316,-0.764894,-0.510296,0.729292,-0.416829,-1.447133,0.953883,0.757946,-0.046985,0.035717
variété,0.702343,0.147489,0.039012,-1.412657,-1.033857,0.395724,0.922134,0.094312,-0.227303,-1.012074,0.48382,0.223375,-0.360858,-0.894823,-1.431028,-0.687175,0.428924,-0.053438,-0.21236,-0.761299,0.855084,1.442032
ligne,-0.814153,-1.112469,0.372581,0.317399,-1.973302,-0.028223,-0.297246,-0.168641,0.23498,0.506665,-0.373696,1.004468,0.308386,0.223316,0.645235,-0.04873,-0.674111,-0.556194,0.575117,-1.051581,0.377816,-0.915511
positif,-0.809924,0.53307,-0.375289,-0.667828,-0.921956,-0.753099,0.933398,-0.122548,-0.724151,0.032985,0.026514,0.06708,-1.25059,0.223481,-1.298147,0.022566,-0.514532,-1.196776,0.058173,0.09533,-1.027694,-0.186012
angle,-0.567703,-0.413789,-0.32118,1.65402,-1.374598,0.3451,0.378392,0.229871,0.452094,0.397275,-1.208292,0.915086,-0.272955,-1.439634,-0.211017,0.37138,-0.545604,-1.66504,0.523856,-0.399236,0.274189,0.5923
polynôme,-0.975842,0.006511,-0.881679,-0.023213,0.377737,0.565517,-0.983281,-0.351938,0.310799,0.028124,-1.173502,0.44793,-1.391803,-2.816734,-2.958849,-0.099649,-1.07898,-0.380381,-0.696665,1.518622,-0.732024,-0.148329
centre,-0.989601,-0.782031,1.211072,0.573613,-1.190088,-0.198447,0.749131,0.249702,0.215034,-0.491026,0.108641,1.220069,0.102705,-0.114008,1.300658,-0.012164,0.632591,-0.367196,-0.852443,-1.21283,0.159348,-0.601058
