word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
solution,-0.004294,-0.283767,-0.058559,-0.083362,1.278908,-0.240047,-0.984162,-0.572153,-0.333982,0.420343,-0.105636,0.414974,1.086847,0.869098,-1.388204,0.268118,-0.075177,-0.191405,0.229276,-0.309604,2.29725,-0.810535,0.568274,-0.416852,-0.250871,-0.528081,-0.439968,1.253281,0.457704,-0.162283,0.739427,-2.044316,-0.765261,-0.586513,0.356055,-1.072777
modèle,0.268293,-0.132296,-0.603783,-1.189294,1.196768,-0.660925,-0.155452,0.888329,0.115897,-0.921637,0.580093,0.34711,1.36903,-0.474217,-0.705863,-0.398427,0.178487,0.583094,-0.712535,0.859661,2.029107,-0.557288,-0.490296,0.42118,0.356453,-0.092541,0.150114,-0.519367,0.846784,-0.202658,0.270189,-1.793993,0.815989,0.382839,0.128598,-0.927605
linéaire,-0.285872,-0.538069,-0.791134,0.312685,0.599437,-0.539091,0.292919,0.301029,-0.345807,-0.595949,-0.347527,0.953433,2.151928,0.935835,-1.824121,0.071661,0.404347,-0.434833,-0.930698,0.367766,1.544965,-0.549923,-0.053467,0.186395,-0.226501,-0.046529,-0.788739,0.107932,-0.258332,0.432355,1.057167,-2.16075,-0.046613,-0.848395,1.351136,-1.234688
probabilité,0.770409,-0.159212,-0.109936,0.049722,2.345945,0.089112,-0.858255,1.25885,0.063457,-1.053704,0.734652,-0.084356,1.111967,0.051853,-0.552834,0.205187,0.809602,0.767467,-0.868099,0.174572,1.424452,0.439361,-0.549225,0.28009,-0.22108,-0.227832,0.445923,0.006661,0.732899,0.724275,0.328263,-2.05988,0.288939,1.178145,-0.971179,-1.075179
série,0.760139,-0.507636,-0.683037,0.338762,0.855805,0.149277,-0.792014,1.890634,-0.079392,-0.465574,-0.678081,0.863279,0.568035,1.211616,-1.325087,-0.47274,1.31771,0.12445,0.407831,-0.397625,0.504373,0.759964,0.564844,-1.47024,-0.751341,-0.395377,-0.646411,0.568816,1.002182,0.743998,-0.003954,-1.43776,-0.209488,-0.019214,-0.970516,-1.479421
somme,-0.397541,-0.32475,-0.287446,-0.174906,1.353977,0.528576,-0.55893,0.366553,0.265258,-0.442113,-0.941304,0.162099,1.208956,-0.004705,-1.139247,0.027297,1.726103,0.973077,0.457205,0.307252,1.247526,0.616275,0.202793,-1.183381,-2.10686,0.007187,-0.722223,0.79893,-0.110272,1.363125,-0.178984,-1.737562,0.436316,-0.684871,-0.930055,-0.903924
mesure,-0.199011,-0.013152,-0.437639,0.007242,0.827441,0.335291,0.56112,1.346608,0.821207,-1.663374,0.224642,-0.22397,0.539169,0.682415,-1.046286,-0.017766,1.316397,0.226888,-1.225675,0.79808,1.848231,0.344738,-0.556847,-1.064178,-1.35763,-0.220853,0.228192,0.670578,0.107724,-0.126834,0.202466,-0.951343,0.10151,0.77806,-0.732699,-1.373928
carré,-0.702079,-0.25317,0.142648,0.124167,0.997957,0.335184,-0.430773,-0.207594,0.438724,-0.701043,-0.216276,-0.096507,1.068289,-0.529281,-1.132918,-0.93437,1.295193,0.182355,0.935744,0.41448,1.291698,0.840373,0.707826,-1.25341,-2.061607,0.861476,-0.326293,1.327199,-0.499187,-0.180668,0.70559,-1.813865,0.549828,-1.478824,-0.56522,-0.956745
vecteur,-1.371774,-0.344971,-0.900175,0.114657,-0.250235,0.965979,-0.673357,0.342862,-0.050246,-0.658305,-0.327254,-0.104789,1.480485,0.154785,-1.057008,0.225147,1.789599,-0.744129,-0.719353,0.200913,1.447778,0.446679,-0.301035,-0.1959,-0.272124,0.559287,0.704453,0.125448,-1.276065,0.968298,2.308882,-1.74391,-0.060227,0.132071,1.365621,-1.728765
connexe,1.801711,0.003274,-0.377855,-0.165432,0.509906,-0.549084,1.52138,0.028044,0.758987,-0.821222,0.156778,0.856938,1.17245,0.63192,-0.860426,-1.217409,0.865646,0.772821,0.612257,0.399849,0.385013,0.184734,0.041769,-1.641975,-0.260745,0.646771,-0.413337,0.675922,0.370093,0.225019,1.302404,-1.813409,0.757948,0.111599,0.194015,-1.638429
classe,0.201695,0.369232,-0.84847,0.39353,0.903939,0.008357,0.287953,-1.567725,-0.691942,-0.7557,0.589613,0.290572,0.1006,0.582919,-1.002185,0.748476,0.708311,0.712492,-0.600331,0.473802,1.433166,-0.330926,-0.613908,-0.638046,0.381453,-0.898803,-0.696121,0.855248,-0.065326,1.322637,0.18404,-1.378474,0.933355,-0.257685,-0.543904,-1.839724
produit,-0.885772,-0.046988,-0.74556,-0.167733,-0.265813,0.856891,-0.092819,0.93394,0.047081,-1.263591,-0.698472,0.188806,0.861463,0.620865,-1.63616,-0.42601,1.387816,0.168874,-0.718503,1.292769,0.940224,0.410788,-0.712405,-0.712981,-1.243753,0.359244,-0.584086,0.550372,-0.865607,1.62942,0.616391,-0.830994,0.585276,-0.880219,-0.00379,-1.894192
égal,-0.945928,0.176736,-0.548237,-0.058683,1.686466,0.288026,0.159584,-0.264155,0.39221,-0.750204,-0.819137,-1.21859,0.901606,0.227293,-0.449112,0.227851,1.526225,0.222235,0.020888,0.295582,1.260096,0.150327,0.206137,-1.416157,-1.803776,0.207608,-0.370166,1.408656,-0.766037,0.831534,0.360111,-1.600875,0.176268,0.326801,-0.362664,-1.129263
