word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
partie,-0.707797,-0.307055,-0.461457,-0.27384,-0.156501,-0.033563,0.024558,-0.071251,0.302451,0.139525,0.561403,-0.140862,0.411075,0.065985,1.472103,-1.150779,0.714078,-0.055327,-0.211297,-0.813387,-0.262421,0.222949,0.696647,-0.216044,0.175968,-0.210803,-1.086834,0.601604,-0.064578,-0.398609
relation,-0.626893,0.038769,-1.19898,-0.673908,0.30939,0.54281,0.875736,-0.703582,0.813989,0.612456,0.338702,0.510285,-0.203485,-0.143735,-0.059317,0.024136,0.738405,0.516528,-0.628043,-0.310251,0.688101,0.307528,-0.235328,-0.715681,-0.402017,0.182358,-0.041551,0.595599,0.609834,-0.923665
courbe,-1.216249,-1.082197,0.672755,-0.560154,-0.598897,-0.249053,-0.755963,0.672029,0.732517,0.708813,-0.753719,-0.275834,0.622652,0.155468,0.210815,-1.048077,-1.190233,-0.665125,0.194275,1.12453,0.892439,0.760887,-0.172086,-0.527361,-0.60387,0.166355,-1.284705,0.975261,0.509957,-0.067336
différent,-1.185132,-1.193855,-0.534892,-0.895528,0.225659,0.405202,-0.31435,-0.069211,0.401993,1.150517,0.24494,-0.212121,0.297954,0.402985,1.457152,-0.304351,0.988187,-0.01286,0.566118,-0.431831,-0.472817,0.070783,0.471292,-0.09804,-0.061474,-0.022184,-0.175813,1.276065,0.080981,-0.869113
complexe,-1.178314,-0.782362,-0.740499,-0.800242,1.076208,-0.015579,0.431336,0.140287,0.567969,0.549463,-0.206582,-0.449452,0.300112,-0.104501,0.751949,-1.206828,0.234869,-0.17959,0.72183,0.010078,-0.265279,0.085778,-0.428433,0.406846,-0.485627,0.619092,-0.496635,0.970255,-0.109815,-0.67268
matrice,-0.569644,-2.013916,-0.040034,0.265221,0.727255,0.320701,-0.605943,0.031235,0.215354,0.6183,-0.550211,0.639486,0.094567,-0.161375,-0.390602,-0.22879,-0.679769,-1.404395,0.907305,0.995019,0.14749,-0.020765,-1.147409,0.334209,-0.262353,1.093313,-0.878086,1.451931,-0.108608,-0.277435
domaine,-1.04158,-0.950691,-0.862447,-1.048672,0.39667,0.258393,1.102841,0.277557,0.002852,0.696222,-0.139412,0.295428,0.994652,-0.398205,0.799772,-0.058617,0.446446,-0.042013,-0.855751,-1.064412,-0.343784,0.037346,0.558464,-0.078533,-0.491907,0.460036,0.12749,1.007894,-0.211846,-1.012972
fois,-0.368228,0.283344,0.538323,-0.913213,-0.400981,0.621698,-0.833704,-0.686946,0.308932,-0.025838,0.781974,0.446708,0.026669,0.351436,0.893574,-0.194984,0.940079,0.098309,0.21554,-0.288275,-0.190793,0.449342,0.365596,-0.205062,0.150916,-0.401878,-0.516855,0.538414,-0.263409,-1.047429
type,-1.459683,-0.927798,-0.566384,-0.541846,-0.094838,-0.317035,-0.616269,0.734383,0.020429,0.715217,-0.23769,0.279053,0.543113,-0.042941,1.721713,-0.14134,0.550143,-0.361388,1.227067,0.488834,-0.375111,0.132539,0.000417,0.287862,0.165864,1.374187,-0.286253,1.211606,0.418588,-0.064147
mot,-1.426231,-0.619167,-0.368686,0.144799,0.23061,1.043639,-0.540862,-0.308768,0.74898,1.421668,0.391871,-0.553551,-0.971854,0.797062,1.027519,0.002485,0.696414,0.012299,0.23334,-0.184188,0.010506,-1.057066,0.335434,-0.948729,-0.024901,1.007558,-0.299384,0.478073,0.139734,0.81264
