word,1,2,3
substitute,-0.246623,-0.400858,2.390682
width,-0.732615,-0.865627,1.885947
Klein,-0.516748,0.856681,1.640725
semisimple,-1.073816,-1.704624,2.095477
congruent,-1.915243,-0.510257,2.45761
converse,0.183038,-1.234047,2.2807
torsion,-0.784138,-1.31736,1.925707
clique,-0.085296,-1.81092,1.966166
divisible,-1.891964,-0.167204,2.549826
compose,-0.768243,0.178608,2.116208
honeycombs,-2.280173,1.872771,1.640849
median,-0.137246,-1.383436,1.690437
predict,1.808368,-0.504462,1.891571
Möbius,-0.694762,-0.637599,1.901134
simplicial,-0.678756,-1.151501,1.750132
Jacobi,-0.059639,-0.417316,1.577665
embedding,-0.694313,-1.488069,2.449362
integrate,0.715208,-0.882783,2.265879
decide,1.053959,0.057632,2.041076
cosine,-0.040343,-1.306459,1.825251
hexagonal,-2.626935,0.19252,1.717257
joint,1.116625,0.312951,1.769
algebraically,-0.333562,-1.710578,2.564748
convergent,0.091116,-2.138924,1.969908
propositional,1.226982,-1.320454,1.51277
solvable,-0.175772,-1.618377,1.908725
commute,-0.716591,-1.782429,2.436411
dodecahedron,-2.45097,0.621507,1.278695
substitution,0.125805,-0.837661,1.864052
deterministic,1.710703,-1.55838,1.938191
data,1.668727,-0.407996,1.487956
Hodge,-0.523274,-0.309115,1.458054
tessellation,-1.751644,0.643784,1.679359
covariance,0.854958,-2.211643,1.835686
bilinear,-0.50026,-2.125868,2.213239
Fibonacci,-0.132716,0.119091,1.60018
Frobenius,-0.64909,-1.084476,1.798142
Peirce,0.334053,2.04281,0.93456
Cayley,-0.393328,-0.012351,1.728134
evaluation,1.176214,-0.899019,2.109407
irrational,-0.160518,-0.774967,2.089092
composite,-0.36128,-0.818631,2.10083
noise,1.761423,-1.485919,1.447996
Hamilton,0.41934,0.995126,1.355268
walk,0.522784,-0.645487,1.661214
recursion,1.090816,-0.721192,1.782704
likely,1.290032,-0.266055,2.10286
radical,-0.617423,-1.069664,1.848359
slope,-0.546607,-1.442797,1.919837
cylinder,-0.889346,-0.864966,1.729847
multiplicity,-0.675836,-0.982029,2.395219
computing,1.945514,0.839238,1.561847
expectation,0.961067,-1.692309,2.008657
factorial,-0.180912,-0.527315,1.846385
recurrence,0.458869,-0.969967,1.983778
lambda,0.16663,-0.557122,1.244814
