word,1,2,3,4,5,6,7,8,9,10,11,12
step,0.365853,-0.114554,-0.226551,1.760666,-2.427479,-1.030318,-0.084613,-0.664628,0.55128,0.4866,-1.164566,0.388304
independent,0.010785,0.246016,-0.600943,0.966079,-2.613969,-0.851505,-1.315917,-0.57229,-0.789701,-0.379471,-1.124091,0.550226
arithmetic,-0.225145,0.784573,-1.445744,1.110123,-1.396761,-1.809923,-1.19585,0.781794,0.596566,0.67801,-0.112377,-0.432828
position,-0.060727,-1.422534,0.06305,0.955231,-2.568028,-0.651229,-1.662003,-0.980707,-0.416924,0.26751,0.367347,0.615942
calculus,-1.757805,1.005819,-2.120859,0.360987,-0.63234,-2.227532,-1.174487,-0.415903,-0.299451,1.254983,0.253818,-0.355379
rational,0.737883,0.261176,-1.992385,2.19174,-1.30768,-1.298502,-0.219638,-0.177104,-0.137224,-0.496506,-0.467569,-0.170108
law,-1.374519,1.108757,-0.920623,1.140825,-1.283922,-1.533088,-1.362647,-0.833823,-0.469968,-0.089765,0.906751,0.978968
tree,0.966094,0.493474,-0.473338,0.130679,-2.64801,0.194992,-0.720878,1.562817,-0.64973,0.635339,-1.057768,0.90005
component,0.69795,-0.644875,-1.820766,0.374557,-2.196004,-0.692838,-1.114198,-0.869956,-0.458524,-0.587834,-0.406731,1.272857
lattice,1.157731,-0.237287,-1.891651,0.537187,-1.552807,-0.206854,-1.081248,1.696949,-0.664448,-0.341994,-0.023663,0.355516
inequality,-0.321165,1.873929,-1.054162,2.15566,-1.119037,-0.94029,0.398958,0.036018,-1.87836,0.397925,0.329771,0.221254
volume,0.222165,-1.771321,-1.644961,1.03265,-1.166871,-1.245094,-0.062752,-0.106512,-0.43488,2.085735,0.304059,-0.276714
section,-0.753389,-1.510672,-2.233105,0.985879,-0.934033,-0.830046,-0.736273,-0.289227,-0.408509,0.811654,-0.253686,-0.070833
add,-0.138331,-0.777158,-0.643713,1.740437,-2.09409,-0.856916,-0.85352,0.160675,0.783275,0.325114,-0.848786,0.81313
$\mathrm{e}$,-0.073563,-1.246633,-1.085184,1.202642,-0.169173,-1.217967,-1.557866,0.17662,-1.751601,-0.355433,-1.39743,0.433293
fundamental,0.144284,-0.267517,-2.488162,0.69327,-1.64315,-0.959236,-1.104002,0.064345,-0.185058,0.064201,0.443156,-0.384906
game,0.617399,1.057789,0.443447,0.040829,-2.732636,-0.51828,-1.442595,1.035855,0.374578,0.486268,0.137614,-0.344024
polytope,1.483677,-1.319351,-1.977872,0.590801,-1.247438,0.143768,-0.287221,3.012337,-0.485666,1.561945,0.223731,-0.299756
