word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
complex,-2.089249,-1.422229,-0.860313,-1.494022,-0.48655,0.614161,0.492796,0.005412,-0.14272,1.402676,1.644555,-0.751352,0.003982,-1.060897,0.472279,0.827781,-0.522496,1.388397,0.119557,-0.160798,0.327368,0.138904,-0.241636,0.42509,1.251463,0.041821,0.361603,-0.160622,-0.465163,0.404155,0.1775,-0.18722,0.260865,0.02224,0.112459,0.016088,-0.386331,-0.869628,0.046636,-0.026004,1.552527,-1.151422
linear,-3.192457,-1.810473,1.097999,-1.145771,-1.035981,-0.193535,0.688336,-0.094508,-0.285085,1.062936,0.211434,-0.47085,-0.397853,-0.882257,0.194857,0.313584,0.300068,0.958248,-0.398466,0.00533,-0.225408,-0.063893,0.135085,-0.17354,0.841032,-0.445609,-0.974282,-0.260487,0.04871,-0.539716,0.538482,0.394042,-0.505993,0.047005,0.41349,0.323401,-0.181037,-0.972549,-0.284642,0.122136,1.159852,-0.298849
polynomial,-2.238824,-1.206598,0.903139,-1.050165,-1.229217,0.087315,0.514616,0.966559,0.742199,1.844243,0.911963,1.212042,0.755166,-0.473292,1.610131,1.298152,-0.23351,0.678333,0.46164,-1.233076,-0.185802,0.919805,0.746018,-0.80454,0.39003,-0.065606,-0.678653,0.045411,0.337628,1.026783,0.441229,0.753219,-0.060065,0.828343,0.365029,0.027956,-0.692804,-0.616611,-1.076964,-0.744305,0.617003,-0.862548
algorithm,-2.035411,-2.041281,0.698336,-0.276416,-0.55805,0.075509,-0.169667,1.118523,0.171275,0.82167,1.104945,1.024889,-0.017774,0.826541,0.367691,-0.547582,0.843452,-0.237593,-0.216942,-1.556206,0.510777,0.442958,0.236765,-1.401309,-0.004902,-0.834944,-0.473612,0.64589,1.385239,-1.306244,0.489527,0.180001,-2.187803,0.079324,1.409902,-0.528794,0.054006,-0.210377,-0.107592,-1.02974,0.885568,-1.441609
mathematician,-1.023589,0.033089,0.332343,-0.911087,-1.194468,-0.188862,1.379755,-1.397597,1.717553,-0.454421,2.103618,-1.033259,-0.772562,0.895247,0.645344,0.242475,-0.46977,-0.800931,-0.852498,0.532773,-0.238965,-1.145859,0.457205,-0.489133,1.061026,0.21723,0.801242,-0.808687,-0.485323,1.291239,0.4556,-0.090044,-2.379045,-1.222184,0.644702,-1.67578,-0.547434,-0.684169,0.282929,0.191108,0.684006,-1.098303
definition,-2.861641,-0.997202,-0.243638,-0.89833,-0.591816,0.73823,1.132973,0.285951,0.012354,0.018991,1.207183,0.020541,0.055436,-0.000954,0.395093,0.703426,0.61383,0.944526,0.308093,-0.009791,-0.150536,-0.164235,-0.524877,0.327203,0.909616,-0.089361,-0.178701,0.299536,-0.124914,-0.093467,-0.59811,0.587606,0.005904,0.823251,0.524005,0.044791,0.264365,0.316583,0.050235,-0.022107,0.933072,-0.717063
product,-2.995422,-1.170609,-0.360531,-0.538848,-1.390563,-0.173407,0.338331,-0.087271,-0.23612,0.05253,1.03515,0.074223,0.290799,-0.6218,-0.213347,0.628455,0.79072,1.263392,0.807103,-0.07483,0.168239,-0.072377,0.807722,0.20361,0.320119,-0.247366,1.177449,0.449591,-0.703393,0.105286,-0.291409,0.2823,0.049983,1.317026,-0.000223,1.665866,-0.012838,-0.71439,1.110522,0.494329,0.605627,-0.933394
state,-1.820367,-0.966802,0.081189,-0.445985,-0.430542,0.906574,1.59717,-0.72058,1.256462,-0.221833,0.818358,0.170733,-0.841295,0.425114,1.07802,0.437813,-0.128136,1.330949,-1.479129,-0.805634,0.289338,-1.70195,-0.45883,-0.931577,-0.02638,-0.615225,-0.524337,-0.380755,0.622318,0.470592,-0.008992,-0.922063,-0.682005,0.66079,-0.882777,-0.347938,-0.503804,0.282907,0.485919,0.192345,0.59434,-0.5223
sequence,-1.659554,-1.271652,-0.183088,-1.280518,-1.383835,0.672155,-0.410898,0.54995,0.126319,0.278829,1.952901,0.880135,0.950205,-0.173911,0.619165,0.441297,-0.353268,0.061561,-0.222394,0.030326,0.274864,-0.605281,-0.983688,-0.274579,-0.559546,0.219832,-0.526337,-0.017564,-0.623767,-0.162364,-0.855133,0.117452,-0.539517,2.536565,0.771098,0.164852,0.087618,-0.661952,-0.187079,0.266791,1.266495,-1.004106
distribution,-1.807165,-2.746308,-0.318798,-0.873543,-0.694743,0.662532,0.450029,0.341055,0.795558,-0.066368,-0.41824,1.181605,-1.488337,-1.353506,0.97511,0.213581,0.44261,-0.222879,-0.375118,0.701583,-0.9863,0.733525,-0.467169,-0.510219,-0.008798,-0.009882,-0.893136,0.172,-0.300971,1.333795,-0.972551,-1.68347,0.365917,1.214819,1.09701,0.404407,-0.574559,1.126238,0.282104,0.443631,1.044143,-0.94952
variable,-2.050315,-2.398256,0.629932,-0.09118,-1.3045,0.866029,0.477898,0.679529,0.791898,0.440957,-0.263296,-0.0048,-0.885897,-1.824635,1.754741,-0.004588,0.418321,0.419866,-0.691135,-0.219856,-0.3769,-0.551397,-0.141103,0.496426,0.661893,-0.008813,-1.023348,0.149568,0.019058,0.617797,-0.585352,0.715397,-0.095008,1.450285,0.253359,0.489548,-0.211408,0.404168,-0.324135,0.289632,0.93073,-0.296974
solution,-1.792043,-1.773222,1.174963,-0.450699,0.411807,0.371675,0.606188,0.559286,0.663219,0.801272,0.700756,-0.380067,-0.62711,0.190454,1.539198,0.740485,-0.095323,1.016774,0.01868,-0.762373,-0.0025,-0.22362,-0.601981,-0.132278,-0.077242,-0.122076,-1.401645,0.196924,-0.811447,-0.256621,-0.218826,0.167357,-1.870493,-0.187615,0.397368,0.537633,0.341933,-0.513244,-0.082547,-0.979896,1.135142,-0.205028
square,-1.153103,-2.169875,-0.097164,-1.352141,-0.42681,0.376264,0.187547,0.599767,1.233727,0.004913,-0.120623,-0.32099,-0.039318,0.550015,0.561647,-0.308807,0.359443,0.987629,0.539576,0.475902,-0.75703,0.919891,-0.205485,-0.548629,-0.747851,-0.59055,0.107723,0.560486,-0.041981,1.349923,-0.328668,0.519591,-1.184632,0.228248,0.108419,1.330647,-0.359597,-1.074695,1.495854,-0.291351,1.388854,-1.222222
map,-2.639844,-0.834848,-0.083315,-1.174943,-0.5751,-0.166493,0.687038,0.016534,-0.287441,0.916071,1.213334,-1.415028,0.754151,-1.224378,-0.787873,0.693557,0.636014,1.524478,0.67726,-0.148153,0.327799,-0.603777,-0.866307,-0.151612,-0.05821,-0.68857,-0.210198,0.273177,-0.483559,-0.317901,-0.529725,-0.896207,-0.078682,0.142782,-0.332986,0.497786,0.030763,0.127886,-0.719782,1.023761,1.378656,-0.688916
class,-2.166686,-0.957835,0.067984,-0.670107,0.67593,0.488659,0.880384,-0.500099,0.494362,0.988327,1.439112,-0.019625,0.501562,0.72531,0.487584,1.045382,0.495654,0.564957,0.717284,-0.347189,-0.709722,-1.003102,-0.205953,-0.027055,0.44899,-0.923783,0.681208,0.634215,0.01422,-0.223128,0.442817,-0.276222,0.057975,1.440639,-0.409134,0.116069,-0.465564,-0.182889,-1.071334,-0.218221,1.290856,-0.486525
integer,-1.961767,-1.510943,-0.470746,-0.813931,-0.782646,0.194663,0.290884,0.740531,0.620867,0.637265,0.888948,0.171574,0.667561,-0.666998,0.805406,0.765971,-0.41659,0.417191,0.444444,-1.115874,-0.635023,0.336432,0.257327,-0.327204,-0.692644,-0.289583,0.521181,-0.098238,-0.28045,0.9757,-0.243743,1.374442,-0.823819,1.518098,-0.21134,0.379599,0.406321,-0.865849,-0.314527,-1.047466,1.410738,-1.146297
mean,-2.15233,-2.370407,-0.546676,-0.670062,-0.143624,0.375633,0.774365,-0.172842,0.329612,-0.241641,0.493948,0.532338,-0.136029,-0.511228,0.219101,0.272288,1.020018,0.374655,-0.200104,0.480673,-0.957747,0.049223,-0.747584,-0.147174,0.386884,-0.243764,-0.748964,0.057609,-0.534244,0.816704,-0.083592,0.43908,-0.595308,0.820015,-0.049452,0.247911,-0.111912,0.23335,0.628255,0.146896,0.576471,-1.057704
proof,-2.195855,-0.792283,-0.055201,-1.26414,-0.708291,0.627858,0.752831,0.867231,-0.230897,0.028972,1.581758,0.598415,-0.51369,1.165408,0.852088,1.159123,-0.185753,0.741437,0.253914,-0.450311,0.027146,-0.897814,-0.711401,-1.168178,0.560043,-0.946576,0.559749,0.129934,0.064535,-0.22491,-0.996453,1.458127,-0.630732,0.152391,0.828964,-0.053389,1.299474,0.89345,0.193401,-0.883561,0.153646,-0.114345
three,-1.374578,-1.323589,0.758572,-0.516378,-0.023274,-0.25748,0.436709,-0.32919,0.824,0.285826,0.235985,-0.420696,-0.308327,0.701173,1.79373,0.821325,1.161134,0.955652,-0.107845,0.197267,0.095999,-0.725532,-0.1998,0.114407,-0.111882,-0.033041,0.47658,0.545665,0.473826,0.635617,-0.963699,0.719683,-0.289977,-0.004865,-0.632445,0.88435,0.388154,-0.851561,0.469447,0.226428,1.843871,-1.594381
dimensional,-2.290284,-1.778128,-0.32964,-1.268939,0.714517,0.717484,0.364793,-0.277538,0.22523,1.006505,0.379518,-0.983452,-0.375054,0.06291,0.747493,1.115279,0.240954,1.517264,-0.432002,-0.405078,0.286164,0.089706,-0.114245,0.492032,-0.063727,0.79105,0.303116,1.104905,0.120134,-0.018187,-0.151126,-0.201668,0.607532,-0.025143,0.390427,0.395271,-0.592826,-1.042291,0.999163,0.233352,1.531775,-1.374916
