word,1,2,3,4,5,6,7
euclidean,-0.202251,-1.737339,0.125641,2.12396,0.899345,1.346747,2.343208
symmetric,-0.612833,-0.956601,1.174245,1.551233,0.416132,1.939892,2.07818
metric,-0.553352,-1.499984,1.561696,1.598788,0.849637,0.859164,1.850749
test,0.119063,2.431855,1.116381,0.211419,0.912593,0.138366,2.34115
bundle,-0.244696,-1.874034,1.440231,1.357491,0.248732,1.75798,1.46285
center,1.388873,-1.659932,-0.646488,0.769501,-0.180175,1.895404,2.357274
symbol,-0.073931,0.374132,0.035896,0.687237,0.263177,1.422889,2.038759
projective,-0.490194,-1.944825,0.857483,2.068463,0.940506,1.568273,1.760168
sphere,-0.385957,-2.069582,-0.611643,1.537314,0.033127,1.639627,2.104527
interval,-0.400287,0.711643,0.895661,0.410546,-0.345048,1.449794,2.77393
single,0.194587,0.132648,-0.009076,0.429013,-0.307302,1.084314,3.528266
geometric,0.591294,-1.088312,0.886104,1.666817,1.327173,0.266846,2.619427
ideal,-1.185137,-0.348912,0.743508,1.642165,0.76211,1.652286,1.52664
dual,-0.90992,-1.757686,-0.247182,1.994148,0.557959,1.584608,1.794416
module,-0.819346,-0.956416,1.572077,1.568735,0.797102,1.714284,1.250052
invariant,-0.204084,-1.33172,1.418905,1.792106,1.184122,1.418117,1.758284
$\mathbb{Q}$,-0.584511,0.655406,0.853516,0.912632,0.347355,2.968095,1.414031
index,0.191722,0.02597,0.575249,0.750364,0.262775,1.809344,2.169025
information,1.437196,0.813691,0.884,0.074162,0.647404,-0.300231,3.050057
transformation,0.461038,-1.349755,1.473564,1.14106,0.548215,1.340984,2.073099
extension,-0.544001,-0.130626,1.389372,1.716658,1.441355,1.299359,1.823999
direct,-0.302637,-0.634611,0.449043,1.182306,0.402393,1.078313,2.642966
uniform,-0.354987,-0.901642,-1.109817,1.662588,0.915332,1.629916,1.324875
path,-0.560578,-0.270591,0.176871,0.707516,-0.30731,1.126641,2.783524
negative,-0.313056,0.453965,0.8852,0.657922,-0.054501,1.622632,2.970908
image,0.677752,-1.127986,0.451495,0.569439,-0.35614,1.674474,2.160709
member,2.504179,-0.434308,-1.255925,0.513129,0.9898,0.433744,2.023915
inverse,-0.106383,-0.171242,2.038607,0.934467,0.358365,1.659713,2.327743
step,0.087026,1.589346,0.050155,0.347491,0.177801,1.151899,3.070387
