word,1,2,3,4,5,6
variation,-0.20372,-0.388433,0.269961,2.479065,0.810029,0.415687
frame,-0.85814,-0.961292,-0.654311,2.084459,0.090181,0.242176
variance,1.161845,0.650553,0.915719,3.082476,-0.071713,-1.635119
branch,-0.902624,-0.011766,-0.067136,2.379162,0.777752,0.987074
boolean,0.528438,-1.501584,0.783001,2.123418,0.10017,0.106923
harmonic,-0.244177,-1.426281,0.169072,2.21049,0.43562,0.697773
optimal,0.449299,0.433202,0.178971,2.656372,1.074684,-0.617164
ordinary,-0.26564,-0.777228,0.374496,2.582298,0.563048,0.611267
polyhedron,-2.452087,-0.568365,-1.623929,1.800545,0.071248,1.65892
singular,-0.568524,-1.43809,0.220331,2.547351,-0.27881,0.62244
filter,0.114742,-1.119253,-0.538675,2.335466,0.355668,-0.670873
automorphism,-1.008413,-1.81503,0.213811,2.114336,-1.164179,1.100774
absolute,0.121455,-0.284158,0.463763,2.899358,-0.377735,-0.273409
constraint,0.269694,-0.207427,-0.131929,2.79363,0.410165,-0.683566
relationship,0.124361,-0.228618,0.290613,2.718584,1.107428,0.084834
multiply,-0.513531,0.934598,0.687691,2.79108,-1.223547,0.183285
decision,1.042193,0.365485,0.569124,2.386196,1.67733,-0.480608
six,-1.585373,1.519329,-0.257645,1.955704,0.016154,1.486337
homogeneous,-0.39518,-1.438858,0.468389,2.654535,-0.470857,0.363775
cyclic,-1.082985,-1.039497,-0.132331,2.427911,-1.045354,0.752777
stochastic,0.67282,-1.066327,0.464178,2.005165,1.836684,-0.038548
Banach,-0.028185,-2.035331,1.026271,1.744133,0.073967,1.068568
spherical,-1.697538,-0.979753,-1.115349,2.107876,0.316036,1.206723
riemannian,-1.033107,-2.496486,-0.351055,1.950543,0.285684,1.338881
cardinal,0.834028,-0.416968,1.000567,1.453268,-0.502716,-0.558642
generator,-0.600072,-0.745835,0.230324,2.278128,-0.591957,0.385798
cubic,-1.812024,-1.132016,-0.578421,1.548212,-0.808577,1.645965
closure,-0.117112,-1.801722,0.737858,2.411238,-0.713349,0.451215
necessary,0.426819,0.296335,0.822655,2.994543,0.55458,-0.11454
inner,-0.646729,-1.377737,0.04272,2.475997,-0.637578,0.400305
complement,-0.581191,-0.938959,0.333058,2.387355,-1.06235,0.432353
planar,-1.523437,-1.011511,-1.054169,2.224354,-0.198227,0.851837
stable,0.195653,-0.968276,0.249666,2.338443,-0.15784,-0.30765
induce,-0.660525,-1.831356,-0.119535,2.811258,-1.056312,0.453667
Hausdorff,-0.277539,-1.814465,0.647016,1.744914,-0.588335,0.746801
cartesian,-1.685557,-0.669131,-0.560349,2.36572,-0.700387,1.085569
logical,1.171248,-0.668723,1.305057,2.170421,0.879019,-0.171809
alternate,-1.564952,0.090386,-0.320933,1.787241,-0.666064,1.142541
