word,1,2,3,4,5,6,7,8
shape,0.036069,-0.720078,-1.001264,-0.26833,-0.288267,2.330736,1.537864,0.508706
formal,1.369754,1.145896,0.215368,0.723667,-0.796289,2.649422,-0.326624,1.054166
derive,0.797506,-0.004469,-0.595546,0.60601,-1.408837,2.506229,0.318707,0.483403
statistical,0.502065,2.30656,-0.672072,1.573742,0.141802,2.461422,0.699605,1.099466
network,0.532033,0.999445,-0.104895,0.223852,1.457826,2.509331,1.439596,1.007033
estimate,2.179098,1.012841,-1.902973,0.366712,-0.782369,1.647525,0.485621,0.635674
norm,1.555476,-1.312819,0.65964,-0.586871,-0.97479,2.07055,-0.276645,0.542321
polygon,-0.968274,-2.043568,-0.492404,-0.695846,-0.690281,2.060965,1.402212,0.726477
permutation,0.499773,-1.424043,-0.62521,-0.215285,-0.296463,1.649133,0.669512,1.851125
world,-1.181111,1.712062,-1.578493,0.357908,-0.501218,1.988427,0.516248,1.076511
maximum,1.782522,-0.03162,-1.455639,-1.005669,0.134838,2.100005,0.411146,1.124821
equivalence,1.383163,-0.47578,0.547756,-0.691026,-0.533225,2.664744,-0.507964,0.843849
parallel,-0.27305,-0.93205,-1.054873,-0.861617,-0.46048,2.38587,1.269604,0.439216
numerical,0.76466,1.272435,-0.509028,1.685298,-0.498927,2.377001,0.665374,1.20512
orthogonal,0.781589,-1.892577,-0.085076,0.085284,-1.051527,2.411049,0.989507,0.83442
isomorphic,0.653061,-1.847567,0.921559,-1.111359,-0.712316,2.691539,-0.314215,1.527813
connection,0.202266,-0.274199,0.776148,-0.174122,-1.095466,3.159801,0.25851,0.111467
locally,0.969303,-0.818636,1.151253,-1.718805,-0.295006,3.445243,-0.62011,0.745471
existence,1.017847,0.564425,-0.106613,-0.788948,-1.226384,2.85518,-0.830968,0.288301
complexity,1.722417,1.543397,-0.355265,0.235781,0.340768,2.132308,-0.454162,1.637605
