word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
polynomial,1.505464,-0.45827,0.00733,-1.066734,0.791303,-0.377366,-0.129002,-0.284657,0.27019,0.620662,-1.280145,-0.543274,-0.69011,-1.132139,-1.519662,0.239973,-0.838718,-0.913012,1.376057,-1.601122,1.328094,0.567555,0.106494,0.980773,0.975996,-2.672469,2.039202,-0.378046,-0.120638,0.336874,0.538695,-1.654516
algorithm,2.131554,-0.440272,-0.917512,0.168539,0.150705,0.568163,0.571544,-0.652027,-0.07643,0.023402,-0.349394,0.265436,-0.671299,-0.365507,-1.821014,1.505801,-0.955853,-0.709951,0.810481,-0.600481,1.515098,1.044694,0.47856,0.354526,0.973336,-1.365964,1.025695,0.017575,0.178881,0.116535,-0.680556,-1.853323
mathematician,-0.499104,1.788586,0.609545,-2.440749,0.166042,0.339361,0.31116,-0.202232,0.86781,-0.429434,-0.418024,-0.749954,-1.033085,-1.780929,-0.867439,1.470411,-0.29032,0.763743,0.544647,-0.913295,-0.194089,1.254149,-0.395058,0.341401,1.368454,-0.063367,-0.241636,-0.165242,-1.270717,0.124911,0.032194,-1.245976
definition,1.748798,0.144717,-2.054553,-0.473294,0.51867,-0.736172,-0.226605,-1.044636,-0.585514,0.036452,-0.007951,-0.523018,-0.27673,0.546467,-1.118439,0.018448,-0.176547,0.225768,0.498569,0.161635,0.732832,1.025083,0.462605,0.189897,0.106318,-0.726105,1.287298,-0.503324,-0.323047,0.234669,0.014271,-0.377935
product,2.349417,-0.610983,-2.312622,0.914843,0.167766,0.570023,-0.997375,0.057656,-0.047092,-0.544615,-0.866309,-0.947784,-0.447976,-0.154292,-0.242522,-0.03612,1.176775,-0.493039,-0.085373,-0.265716,0.597153,-0.479733,0.096072,0.608333,0.144735,0.268772,0.024613,-0.95508,0.511351,-0.158276,-0.33928,-0.73988
state,-1.141518,0.427281,-2.025187,0.266718,0.290782,0.792711,-0.29781,-0.694789,-0.894386,0.243266,-0.23225,0.07294,0.158619,0.344291,-0.048716,0.361642,0.06113,-0.105019,-0.306179,-0.570913,0.211074,-0.032047,0.791395,-0.037338,-0.133464,0.290193,0.346631,-0.763216,-1.229062,-0.338819,0.298534,0.164492
sequence,1.604457,-0.137547,-1.825655,-0.428092,0.55753,-0.358123,0.42108,1.135466,-0.393065,0.791757,-0.634843,0.473177,0.794095,0.055004,-1.001896,0.910042,-0.9397,0.060947,0.901758,0.010494,0.684077,-0.118118,-0.047473,0.263966,-0.286717,-1.469661,0.419892,-0.206325,0.298649,0.433779,-0.075632,-1.350223
distribution,2.172224,-0.062444,-1.976845,0.530066,-0.202737,-0.420039,-0.953028,-1.28617,0.459705,0.055209,-1.116019,0.13128,-0.019675,0.363955,-0.24474,1.020345,0.293578,-0.746721,-0.312322,0.203274,0.222677,0.337266,0.242662,0.635602,-0.413602,-1.179754,0.079623,0.037074,-0.108569,0.242486,1.027813,0.145837
variable,2.556325,-0.230995,-1.646086,-0.309832,-0.159406,-0.700401,0.017572,-0.841212,-0.660599,0.79573,-0.386219,0.001896,-0.052361,0.338356,-0.936812,0.630911,0.38116,-0.343883,1.030014,0.461075,0.563149,0.317905,-0.484265,0.637116,0.491118,-1.718662,1.111069,-0.157759,0.067398,0.613811,0.617635,-0.710913
solution,2.063766,-1.205679,-1.989036,0.329289,0.163479,0.257304,-0.716796,-0.878241,-0.19525,-0.131311,-0.201995,-0.34103,-0.701762,-0.012306,-0.351456,0.132858,0.099577,0.177331,0.497791,-0.910313,0.713606,-0.164371,-0.087543,0.420559,0.652248,0.099985,0.49356,-0.762037,-0.131945,0.804674,-0.160743,-0.645428
