Euclid,-0.388442,-1.871281
Leibniz,0.305908,-2.082039
demonstrate,-0.708556,-2.160535
stability,-1.156087,-1.423542
skew,-2.454234,-0.287208
imaginary,-2.307583,-1.435521
plot,-1.484983,-0.662751
predicate,-1.783049,-1.133221
resolution,-1.464328,-1.289888
proportional,-1.867804,-1.167491
digital,-0.442438,-1.663855
residue,-2.323113,-1.047575
cluster,-1.54299,-1.212274
Grothendieck,-0.624689,-1.255564
trigonometric,-1.361271,-1.509595
diameter,-2.211394,-0.846233
Bernoulli,-0.583132,-1.557007
modulus,-2.113851,-1.053929
estimation,-1.286104,-1.357292
hermitian,-2.941715,-0.462123
ordering,-2.414812,-1.31741
eigenvector,-2.753015,-0.830227
nine,-0.951628,-1.513606
Erdős,0.048185,-1.533024
inversion,-2.049684,-1.257727
vertical,-2.3746,-0.82008
computable,-1.538281,-1.238121
Church,0.531878,-1.935995
continuity,-1.885174,-1.285326
Cartan,-0.738864,-1.139644
fourth,-0.92557,-1.8821
interaction,-0.948774,-1.452023
embed,-2.110726,-1.098158
Conway,0.012404,-1.199891
valuation,-2.032955,-0.933618
chart,-1.273025,-0.949008
internal,-1.793765,-1.142375
separable,-2.810205,-0.715316
coincide,-2.704078,-1.315207
loss,-1.257768,-1.284085
arrow,-1.481102,-1.149729
orient,-2.198091,-0.987234
pythagorean,-1.077362,-1.333109
convolution,-1.867354,-1.16061
Dirac,-0.783006,-1.310513
Minkowski,-1.292053,-1.379065
denominator,-2.357612,-1.432631
centre,-0.139157,-2.114606
Lagrange,-0.612157,-1.698068
hull,-1.92253,-0.925439
bipartite,-2.455738,-0.482656
linearly,-3.196493,-1.186008
outer,-2.352739,-0.874031
interpolation,-1.270641,-0.899062
dot,-1.786036,-1.080099
simulation,-0.206975,-1.924693
congruence,-2.253497,-1.023539
summation,-1.486217,-1.340264
substitute,-1.904948,-1.686543
width,-1.9603,-0.828355
Klein,-0.433445,-1.474401
semisimple,-2.810254,-0.455212
congruent,-2.568255,-0.725744
converse,-1.993563,-1.344578
torsion,-2.35431,-0.752921
clique,-2.37305,-0.823458
divisible,-2.379457,-1.047444
compose,-1.379929,-1.297423
honeycombs,0.04398,-0.558541
median,-1.932091,-0.699009
predict,-0.747477,-1.87909
Möbius,-1.832494,-0.851224
simplicial,-2.019558,-0.573846
Jacobi,-1.052044,-1.134185
embedding,-2.645753,-1.050722
integrate,-1.525603,-1.61974
decide,-0.644486,-1.95466
cosine,-1.870899,-0.862392
hexagonal,-2.385752,0.312694
joint,-0.371743,-1.940578
algebraically,-2.89092,-1.342229
convergent,-2.5228,-0.864246
propositional,-1.364996,-0.929504
solvable,-2.218944,-0.865545
commute,-2.933206,-1.006255
dodecahedron,-1.629358,0.433969
substitution,-1.717388,-1.299622
deterministic,-1.305505,-1.150734
data,-0.598948,-1.514417
Hodge,-1.355761,-0.931855
tessellation,-1.147764,-0.508565
covariance,-2.028907,-0.718676
bilinear,-2.877451,-0.728678
Fibonacci,-0.902036,-1.22329
Frobenius,-1.816966,-0.848416
Peirce,1.23885,-1.80061
Cayley,-0.999477,-1.318746
evaluation,-1.150811,-1.658328
irrational,-1.711276,-1.201519
composite,-1.926273,-1.14177
noise,-1.246073,-0.929566
Hamilton,0.30862,-1.66448
walk,-1.225916,-1.206753
recursion,-1.115238,-1.587002
likely,-0.847758,-2.09874
radical,-1.972911,-0.666362
slope,-2.364465,-0.76487
cylinder,-2.13683,-0.685236
multiplicity,-2.220808,-1.148397
computing,0.317742,-2.246494
expectation,-1.788044,-1.191423
factorial,-1.650784,-1.298369
recurrence,-1.64329,-1.312219
lambda,-1.104407,-0.821164
neighbor,-1.759299,-1.23133
hyperplane,-2.617515,-0.958938
quantifier,-1.695957,-0.779079
signature,-1.687091,-0.622281
mode,-1.180052,-0.877063
logarithmic,-1.671414,-1.216875
tuple,-2.515417,-1.142637
transfer,-0.921092,-1.597683
accuracy,-1.029836,-1.526659
depth,-1.440686,-1.131619
pyramid,-1.935632,0.081448
equip,-2.607025,-0.997923
Hopf,-1.067548,-0.757297
noetherian,-2.643177,-0.320491
continuum,-1.280919,-1.251309
angular,-1.959197,-0.577327
Legendre,-0.721759,-1.207487
probabilistic,-0.661122,-1.659249
archimedean,-1.061778,-0.809121
normalize,-2.352957,-1.039784
parametric,-1.533768,-1.177925
facet,-1.578471,-0.023382
completeness,-1.111987,-1.258637
Weil,-0.734518,-0.919552
descent,0.653609,-2.067231
ellipse,-2.055639,-0.531489
precision,-1.32046,-1.518458
Ramanujan,0.225007,-1.702616
icosahedron,-1.576793,0.154453
Dedekind,-0.926418,-1.131666
hyperbola,-1.923589,-0.300809
negation,-1.67939,-0.642637
contradiction,-1.37183,-1.558867
bijection,-2.970883,-1.215389
divergence,-1.46972,-0.729748
groupoid,-1.476521,-0.366163
nilpotent,-2.783307,-0.44796
similarity,-1.412233,-1.428734
stationary,-1.832244,-1.045999
orthonormal,-2.829525,-0.63702
spiral,-1.075338,-0.460444
reciprocal,-2.200267,-1.142529
overlap,-1.848054,-1.306467
decompose,-2.586426,-1.194016
implicit,-1.392319,-1.349502
surjective,-3.507099,-0.565765
covariant,-2.091657,-0.55036
separation,-1.67661,-1.201579
subalgebra,-2.659508,-0.235659
parabola,-2.058765,-0.307564
Russell,0.618247,-1.799548
graphic,-0.500359,-1.459084
laplacian,-2.062501,-0.498935
subtraction,-1.885722,-1.256435
nontrivial,-2.718591,-1.028014
Kepler,0.32648,-1.405846
exhibit,-1.128559,-1.545879
weakly,-2.985815,-0.084451
consistency,-1.105394,-1.281276
neighbourhood,-2.856494,-0.804484
implication,-1.345168,-1.420763
Ricci,-1.362009,-0.60233
diophantine,-0.785234,-1.59117
homeomorphism,-2.63833,-0.525121
Schur,-1.220489,-0.839469
lagrangian,-1.399747,-0.709863
ZFC,-1.370565,-0.731403
recursively,-1.795631,-1.071564
reasoning,-0.204763,-1.820076
independence,-1.177744,-1.448435
equilateral,-2.222901,-0.263291
pentagonal,-2.053361,0.81288
chord,-1.832725,-0.451093
subtract,-1.890474,-1.213752
transcendental,-1.43154,-1.230114
octahedron,-1.933803,0.00196
transpose,-2.925566,-0.646153
covering,-2.451136,-0.716779
Tarski,0.193387,-1.510128
maximize,-1.310379,-1.077612
chromatic,-1.888537,-0.379263
postulate,-0.803005,-1.549717
rectangular,-2.124453,-0.561658
trial,-0.745389,-1.303342
geometrical,-0.580269,-1.967433
involution,-2.187364,-0.574766
Weierstrass,-0.434904,-1.200814
symbolic,-0.179211,-1.936896
counterexample,-0.927184,-1.669884
uniqueness,-1.559766,-1.64955
proportion,-1.255783,-1.166883
eliminate,-1.437048,-1.594459
poset,-2.292835,-0.639545
midpoint,-2.252423,-0.489318
Pascal,0.014333,-1.198158
countably,-2.984137,-0.658671
