word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
edge,1.039583,0.210717,-0.354597,0.236502,-0.880548,-0.713365,-0.239741,-1.042865,-1.275212,0.061234,-1.019581,0.608706,-0.606125,-0.008129,-0.843883,0.608285,-0.436249,0.207178,0.306028,-0.237505,-0.294261,0.221783,0.420571,0.35468,-1.453543,0.376759,-0.054307,-0.80739,-0.681779,0.089479,0.494611,-0.364145,-0.621701
sum,-1.068347,-0.164175,-0.325876,-0.753737,-0.009553,1.547035,0.177704,-0.989493,-0.051788,-1.128439,0.873663,0.654543,-1.180899,-0.829426,-0.762325,0.527262,-0.269576,0.000866,-0.119112,0.417562,-0.799418,0.427463,0.502518,0.488405,-1.496565,0.947161,-0.271879,0.226716,0.006864,-0.873663,0.048644,0.01072,0.086294
plane,0.537705,0.155747,0.845519,-1.54276,-1.010627,-0.70545,-0.362449,-0.427487,-0.581161,0.465954,-0.412773,0.044306,-0.431583,0.505295,0.272601,0.420813,-0.457268,-0.6832,0.849356,0.296269,0.147063,0.840348,0.72169,0.87368,-1.886738,1.196141,0.821465,0.15997,-1.409931,-0.23501,-0.316772,0.498761,0.150687
analysis,0.517013,-0.667006,0.248649,-0.295708,0.694341,0.246545,-0.814905,-0.689993,-0.180179,-0.476556,0.194611,0.165817,-0.223863,-0.628997,-1.255884,0.645627,1.046019,-0.058458,-0.400381,0.137561,-0.29727,0.096459,-1.494341,0.329339,-0.632332,2.030975,-0.162032,0.699379,-1.093915,1.274284,-0.729463,-0.052854,0.645982
dimension,0.496118,0.214905,-0.484828,-0.718606,-0.422834,0.417577,-0.354806,-1.290977,-0.47807,-0.485306,-0.268659,0.293125,-0.811341,-1.24667,0.129659,0.78389,-0.364244,-0.373311,0.385312,-0.33422,0.094788,0.216763,-0.559758,1.168753,-1.636835,0.911526,-0.083882,0.406252,-1.349573,-0.056631,-0.288249,-0.071281,-0.629852
curve,0.645329,0.133607,0.299921,-0.405602,-0.512728,0.054019,-0.025447,-1.585933,-0.846569,0.066216,-0.665348,0.85557,-0.425769,0.29969,-1.402072,0.224672,-0.320461,0.137192,0.681113,-0.126519,0.103053,0.204315,-0.552708,1.024044,-2.347226,0.943491,0.320682,0.547839,-0.415609,-0.443462,1.018145,-0.722474,0.231664
type,0.48407,-0.191887,0.303751,-0.38106,-0.540565,-0.01895,-0.932064,-0.328598,-0.683762,-0.189999,-0.149066,-1.178083,-1.023827,-0.255323,-0.891252,-0.832588,-0.097215,0.413375,0.767394,-0.464935,-0.671594,-0.152245,0.583921,1.275802,-0.507498,0.826305,0.14215,0.987371,-1.327446,1.214769,-0.049937,-0.574291,0.221345
operator,-1.607744,-0.08573,0.300312,-1.158049,-0.247585,-0.524474,-0.708905,0.638553,-1.07498,-1.024725,-0.411727,-0.391362,-0.659973,0.675289,-0.239883,-0.063531,-0.02747,0.000386,1.29066,0.50509,-0.035281,0.996916,0.468356,0.928904,-1.505644,1.601076,-0.254166,0.422566,-0.248749,-0.01073,-0.597293,0.170303,0.500572
prove,-0.098664,-0.854323,0.023225,-0.15273,-0.532484,0.931962,-0.280566,0.282804,0.66694,0.37481,0.337717,-0.021921,-0.492173,0.03754,-0.840946,0.019405,0.60646,-0.780565,0.164503,-0.316629,-0.855011,0.804598,-0.072108,0.123828,-0.810698,1.213203,-0.195815,-0.269988,-0.709075,-0.753173,-0.488901,0.028841,-0.245652
probability,-0.188025,0.001675,0.369519,-1.383405,0.231164,0.763375,-0.221953,-0.43473,0.834728,-0.60247,0.467776,0.529483,-1.373163,-0.496041,-0.980963,1.050399,0.632107,-0.394808,0.392552,-0.228461,-1.212782,0.623833,-1.475535,1.069923,-1.532759,1.852755,-0.037881,0.901414,-0.361019,-0.079744,0.731386,-0.264819,1.046609
