word,1,2,3,4,5,6,7,8,9
image,0.599695,-0.910057,-0.734885,2.147035,-0.566823,0.678574,-0.50136,0.871303,-0.203565
member,-0.324356,0.904973,1.048708,0.745898,-1.315129,1.263221,1.442353,-0.305919,0.06824
inverse,0.432638,-1.668811,-0.724121,0.28056,-1.136345,-1.295684,-2.343588,0.117846,0.353396
step,0.110256,0.321673,-0.844834,1.302807,-0.757323,0.362153,-0.330655,0.010544,0.968448
independent,0.215915,0.646087,0.906917,1.114473,-1.355045,0.498826,0.609904,0.207488,0.333488
arithmetic,0.264844,-1.784879,-0.471016,0.2893,-1.323205,-1.282166,-1.520212,0.555352,-0.425048
position,0.61878,0.595996,-0.298853,0.820017,-1.505159,0.278488,0.617653,-0.639079,0.843818
calculus,-0.145581,-1.230422,0.356778,-0.216468,-1.220642,-1.126089,-1.894089,0.863027,-0.701972
rational,-0.573684,-0.29182,-0.577628,1.415666,-1.959428,-1.561987,-1.499294,0.498814,-0.846178
law,-0.477443,1.135163,1.269508,0.771643,-2.521574,0.616639,0.156148,-0.898728,-0.317543
tree,1.382571,0.440825,-0.594523,1.618315,0.823706,1.575159,-1.008806,-0.112706,-0.538254
component,1.933426,-0.69908,0.024761,1.66215,-1.383942,-0.414762,-1.478943,1.14118,1.04848
lattice,1.451525,-1.159096,-1.161934,-0.11197,-0.523181,-0.616449,-2.426489,0.934109,-0.087291
inequality,-0.295776,0.287571,1.052319,0.846964,-1.371312,-1.524042,-1.940017,-0.229221,-0.33478
volume,0.385199,-1.921335,0.123121,0.706286,-0.953849,1.611577,-0.62697,-0.194136,-0.272297
section,1.708686,-0.049055,0.170367,0.724741,-0.828312,0.941696,-0.052528,-0.056628,0.419917
add,0.868353,-0.089899,-0.849761,1.404912,-0.659492,0.838081,-0.125528,0.285699,1.01907
$\mathrm{e}$,0.358084,-1.743068,0.734389,0.861043,0.433517,0.64091,0.741829,-0.572407,0.130561
fundamental,0.031345,-0.60391,0.420027,1.750392,-2.427078,-0.732542,-1.326607,0.285352,-0.660626
game,-0.139709,-0.109359,-0.178352,1.764014,0.270072,1.121779,1.376722,0.452964,2.586185
polytope,0.648712,-2.171159,-0.61273,-1.767896,0.383793,-1.376041,-1.977716,1.153618,-0.80415
smooth,1.224774,-0.152949,-1.581564,1.49704,1.094537,0.804845,-1.81554,0.487211,0.346892
partial,0.660041,-0.309806,-0.079908,0.759485,-0.829934,0.356526,-1.195977,-0.232749,0.38219
extend,1.883787,0.327387,-0.107419,0.790754,-0.444708,0.909268,-0.164693,-0.165213,0.589255
multiplication,0.555902,-1.683767,-0.886316,0.179624,-0.625161,-1.71244,-1.849287,0.023822,0.518565
boundary,2.014431,0.884098,0.359001,0.276492,-0.771356,0.728211,-1.051422,-0.015102,-0.531762
local,1.30557,1.634795,0.537084,1.148707,-1.047429,0.896632,0.746393,-0.053707,0.129372
node,1.55833,-0.859242,-0.260069,0.990384,-0.407332,-1.298661,-1.739545,0.200538,1.035681
develop,0.724931,0.146429,0.200535,1.814969,-1.151603,0.578438,-0.467695,0.95632,0.310977
difference,0.52734,-0.33728,-0.110292,2.225896,-1.269785,-0.102121,-1.25142,-0.508218,0.519398
statement,-1.050937,0.661703,-0.067654,1.630125,-2.272282,-0.847834,-0.066337,-0.561313,0.396658
tensor,0.575411,-1.80018,-1.335573,-0.315657,-1.182642,-1.504516,-2.717526,0.092211,-0.172718
discrete,1.056208,-1.663568,-0.393816,0.920548,-1.214381,-0.986627,-2.015335,0.864271,0.196176
variety,0.872296,0.174837,0.085363,2.527458,0.144261,0.86468,-0.583728,0.935977,-0.218128
generalize,-0.070427,-1.086934,-0.275975,0.390605,-1.089291,-1.136164,-2.537238,0.109139,-0.135499
sample,0.088116,-0.945789,-0.536305,1.854187,-0.170733,0.613303,-1.732621,0.312916,1.062721
statistic,0.54079,-0.292275,1.914242,0.45644,-0.719768,0.140655,0.777557,0.416202,1.217915
axis,2.112865,-0.636494,-1.287972,0.709808,-0.381054,-0.539375,-0.611805,-0.596392,0.443077
hyperbolic,0.462796,-1.579315,-1.21609,-0.475741,-0.354469,-1.505451,-2.266115,0.767366,-0.570817
rotation,0.991678,-0.808345,-0.806065,0.588793,-0.338302,-0.406291,-1.546992,-0.057103,1.302174
Hilbert,-0.597427,-1.351097,-0.558986,-0.90119,-1.05379,-0.967492,-1.71225,0.678982,-0.558845
digit,1.205915,-1.289862,-0.502744,0.459493,-0.220368,-0.91664,-0.799283,-0.426151,1.395207
intersection,2.058758,0.011428,0.988373,-1.08536,0.609531,1.27221,-1.302234,-0.379431,0.669397
addition,0.998768,0.299263,0.081357,1.534332,-0.900191,0.857424,-0.10879,0.32852,0.536456
expression,0.003062,-0.840179,-0.340935,2.709415,-1.208387,-0.604344,-1.497673,-0.27311,-0.35
Student,-0.034875,0.728463,1.540477,1.085412,-1.228632,0.70309,0.500222,-0.078371,0.236347
approximation,0.52904,-1.603568,-1.0393,0.252031,-1.392854,-1.141807,-2.447912,0.153387,-0.034355
$\mathbb{Z}$,-0.175287,-2.060781,-0.272838,0.505519,0.283618,0.298507,0.021173,-0.151495,0.903178
mathematics,-0.53934,-1.003165,2.276322,-0.415895,-0.903752,-0.187062,-0.549862,1.423075,-1.296642
code,1.03005,-0.898687,0.559326,1.003966,-1.330506,-0.356709,-0.341279,0.23448,1.069497
rank,0.391769,0.121285,0.839733,0.55149,-0.928768,0.531841,1.046611,-0.760965,1.054138
characteristic,1.581154,-0.386218,-0.641021,2.351795,-0.513413,0.40084,-1.809894,0.078123,-0.542452
binary,0.559502,-2.029764,-0.167523,1.339474,-0.500878,-1.143769,-1.482218,0.289688,0.475906
closed,1.783739,0.341495,-0.752143,0.473704,-0.544852,-0.347564,-0.590967,0.466932,0.678899
tangent,0.741382,-0.960981,-0.963674,-0.372638,0.783286,-0.764828,-1.698153,0.705968,-0.091885
diagram,0.832845,-1.498196,-0.742338,0.348712,-0.637308,-0.386705,-1.632544,0.896954,0.02978
divide,1.909988,0.256787,-0.037063,1.028807,-0.627659,0.674918,-0.056317,-0.852486,-0.295485
functional,1.115937,-0.575039,0.481111,1.631647,-1.371436,-0.599341,-2.084153,0.864996,0.193556
abelian,0.44825,-1.214765,-0.37681,-0.660288,-0.053689,-2.261655,-2.095658,0.787213,-0.72125
odd,-0.259751,-0.173701,-1.248284,0.910281,-0.079067,0.096503,-0.241273,-0.031498,0.732451
action,-0.23244,0.674147,-0.450225,1.800697,-1.466635,-0.016596,0.272216,-0.472047,0.906818
tiling,1.375237,-1.336546,-2.05287,-1.240168,0.971929,-1.495286,-1.371895,1.741768,-0.916244
ratio,1.544583,-1.054127,0.28072,0.828029,-0.671421,-0.600546,-1.897021,-0.666517,1.696628
program,-0.038012,0.518644,1.526952,1.865999,-1.366754,0.315326,0.421439,1.53389,1.17165
quadratic,0.400531,-1.528409,-0.649275,-0.262536,-0.821239,-1.831344,-2.448898,0.065361,0.071585
cube,0.176644,-0.844019,-0.96723,0.762927,0.985146,-0.382125,-0.524624,1.190825,0.505232
cycle,1.021938,-0.887477,-0.007373,1.26006,-0.728266,0.41772,-0.813817,0.263751,0.440627
figure,0.15583,-0.046041,-0.670553,1.579421,-0.549096,0.617075,0.514178,-0.440967,-0.333994
argument,-1.096678,0.219674,-0.891308,1.327046,-2.176317,-0.732992,-1.118161,-0.585939,-0.264932
Riemann,-0.668064,-2.188088,-0.917252,-1.068928,-0.895777,-1.017216,-1.797665,0.483386,-1.043625
Euler,-0.156857,-1.623417,-0.970917,-1.375248,-0.896754,-0.985844,-1.854119,0.429563,-0.697706
calculate,0.675901,-0.814854,-0.23231,0.865713,-1.430826,-0.791807,-1.731725,-0.177566,1.297224
shape,1.999063,-0.346507,-1.72198,2.027031,0.446109,1.033051,-1.301405,0.525575,-0.244528
formal,0.675125,0.346054,0.02706,1.352098,-2.149575,-0.414259,0.030242,0.099711,-0.724142
derive,1.277264,-0.648292,-0.247386,1.67409,-0.420118,0.286286,-1.175325,-0.397152,-0.873008
statistical,0.638584,-0.259943,1.823946,0.143834,-1.257633,0.110315,-1.560923,0.756296,0.157466
network,0.696312,0.177482,1.081017,1.820119,-1.07881,0.098916,0.434538,1.685018,1.194565
estimate,1.664333,0.286775,1.098662,0.977745,-0.97907,0.262575,-0.860546,-1.236305,1.23579
norm,-0.961012,0.463358,0.254025,0.974883,-1.30929,-0.516935,-0.831312,0.135731,0.064755
polygon,0.333353,-1.001941,-1.395872,-0.096938,0.318206,-0.876036,-1.006866,1.258146,0.202778
permutation,0.401535,-1.734583,-1.340359,-0.053898,-0.324553,-1.653657,-1.765199,0.339212,0.31436
world,0.167967,0.101947,0.228654,1.75351,-0.646435,1.132606,1.601637,0.322269,0.509085
maximum,2.082826,-0.465527,-0.141594,0.96823,-0.620174,-0.009722,-1.062864,-0.605155,2.457396
equivalence,0.34179,-1.387293,-0.208368,0.33287,-1.526077,-1.790316,-1.697416,0.034437,-0.219278
parallel,1.549456,-0.63582,-0.473403,0.945534,-0.514318,0.388515,-0.599209,0.311857,0.23231
numerical,0.790099,-1.327251,0.034913,0.694317,-1.773929,-1.101615,-1.504967,0.476605,0.045278
orthogonal,1.46929,-1.678627,-1.171165,0.12684,-0.53806,-1.643508,-1.583641,0.491707,0.099235
isomorphic,0.585136,-1.579328,-1.259585,-0.327938,0.160017,-2.252881,-2.04428,0.40976,-0.419961
connection,0.901356,0.385574,-0.187431,1.050293,-1.132353,0.301509,0.073528,0.310803,0.229808
locally,1.683474,1.095949,0.256499,0.975306,0.193365,0.561943,-0.373228,0.512265,-0.06833
