word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
result,0.451119,-0.346281,-0.807539,-0.279212,-0.415963,-0.782497,-0.683281,-0.412272,-0.223959,0.418857,-0.365915,0.397136,-0.302577,0.519659,-0.240935,1.123439,-0.317251,0.520059,1.225398,0.277317,0.300572,0.427196,-0.084044,-1.432403,-0.66669,-0.018066,0.057251,0.237082,-0.928882,0.052068,0.011025,0.160797,-0.217278,-1.042157,-0.349793,0.616595,0.631723,-0.528694,-0.081523,0.302162,0.705737,-0.547134,-0.282065,0.136006,0.52478,0.16713,0.003916
vertex,0.064958,0.32923,1.067384,-1.081073,-0.314702,0.599206,-0.065209,0.070502,0.428098,-0.308626,-1.330736,0.222248,0.559361,-0.164353,-1.214338,1.064343,0.240716,-0.309185,-0.567924,-0.22702,1.07086,0.589474,0.273373,-0.081655,-0.920127,1.089743,0.136921,0.27794,-0.325391,-0.747752,-0.021668,0.746049,0.777443,0.089525,-0.483494,0.780888,-0.994949,0.853346,-0.996216,0.407991,-1.095316,1.431627,0.444165,1.390835,0.822597,0.323609,-1.101335
term,0.42163,-0.51252,-1.275596,0.13014,-0.386245,-0.747075,0.308668,-0.288586,0.022749,0.173366,0.278439,0.341953,0.404643,0.378802,-0.137104,1.049262,0.25649,-0.381234,0.360379,-0.797437,0.10315,0.099796,0.697041,-1.006057,-0.105746,0.015421,0.049962,0.441243,-0.83852,-0.182708,-0.285064,0.061725,-0.279424,-0.28169,-0.214324,0.361918,0.483498,-0.249519,-0.233438,0.689683,0.092689,-0.209151,0.365927,-0.235146,0.731232,0.001391,-0.15613
line,-0.342905,-0.575223,-0.692648,-0.291952,-0.411306,0.359712,-0.675462,0.52872,-0.59792,0.062114,-0.49931,1.00702,0.172879,0.537288,0.015107,0.360703,0.591758,0.78362,0.326399,-0.123741,1.150767,0.131766,0.126501,-0.929369,-0.492611,0.510332,-0.00285,-0.338203,0.583935,-0.449703,0.162046,0.355573,0.291554,0.891554,-0.468014,-0.011948,-0.020992,-0.611114,1.023374,-0.176971,0.16715,-0.530929,0.094509,0.706973,0.988035,-0.352844,-0.991916
model,0.461462,-0.181812,-0.122473,-0.375362,-0.913133,-0.869453,-0.134821,0.344881,0.032583,-0.046609,1.233328,0.5684,0.430794,0.167319,-0.032366,0.359856,-0.786467,1.176338,0.218999,-0.204063,1.425413,0.380182,0.506,-0.420869,0.432591,1.394431,-0.055239,0.07013,-0.199796,-0.487383,-0.363771,0.033509,0.386216,-0.337024,0.271446,-0.658705,0.080425,-0.515345,-0.374475,0.544062,0.114744,0.426404,1.127607,0.118154,0.4699,0.19602,-0.228288
real,-0.144684,-0.366773,-0.731405,-0.114711,-0.457311,-0.561537,-0.097179,-0.813424,0.561988,-0.436469,0.165592,0.074152,-0.223254,0.473763,0.053524,0.620569,0.247297,1.006214,0.612469,-1.239913,0.625077,0.425692,0.713232,-0.245249,0.045992,0.783152,0.147148,-0.11687,0.003479,-0.521111,0.352504,0.310216,0.026664,-0.389583,0.412348,-0.079438,-0.286961,0.110973,-0.431529,-0.500282,-0.090921,0.163208,-0.819979,-0.339992,0.088225,-0.231486,0.0062
property,0.301815,-0.0618,-1.628328,-0.275842,-1.189063,0.169853,0.667714,-0.936244,-0.167479,0.010119,-0.520183,-0.434387,0.068534,-0.263793,-0.388713,0.120089,0.845689,0.074904,0.725825,-0.004172,0.928514,0.925456,0.74025,-1.293713,0.469228,0.380858,0.709063,-0.100649,-0.404283,-0.445691,0.194829,-0.043582,-0.011565,0.025613,-0.425733,0.020519,0.402503,0.107414,-0.107166,0.650802,-1.121763,0.141148,0.022402,-0.608656,0.947016,0.757425,-0.157924
geometry,0.433417,0.162674,1.117653,-0.162354,0.228545,-0.259062,0.659059,0.090299,1.196534,-0.004137,-0.054534,0.198966,0.661899,-0.402542,-1.03134,0.000862,0.052904,0.423234,-0.02699,-0.329798,1.047813,0.942286,0.211842,-0.55484,-0.732933,1.199171,0.4691,0.548568,-0.343334,-0.525282,-0.50267,-0.430626,1.048681,-0.202589,-0.374209,-0.488424,-0.674699,0.36599,-0.71026,1.033898,-0.064032,0.029085,1.409916,-0.078801,1.433735,0.220638,-1.151927
complex,0.406348,0.149714,-0.796281,-0.231529,-0.886258,0.01509,0.638514,-0.472235,-0.545606,-0.269603,-0.823483,-0.023819,-0.095139,0.337381,-0.589717,0.210354,0.194,0.222029,0.385823,-0.251344,0.858397,-0.576919,0.16359,-0.965495,-0.325062,1.909585,0.575246,0.405121,-0.361292,-0.738624,0.01167,-0.367117,0.267201,-0.301288,-0.94637,-0.471793,-0.609936,-0.585837,-0.01301,0.060173,-0.236722,-0.245729,0.506039,-0.753995,0.609382,0.777876,-0.387118
linear,0.23876,-0.738598,0.755344,-0.5634,0.271553,-0.26803,0.387997,0.259237,-0.445459,-0.297119,-0.510981,0.00186,0.571151,0.150108,-0.212623,0.571854,0.271006,-0.125522,0.054636,0.205051,1.103143,2.031124,1.009481,-1.198116,-0.915171,1.745561,1.032107,-0.101105,-0.594703,-0.487757,0.226226,-0.207492,1.46301,0.153576,-0.634003,0.502709,-1.31701,-0.280592,-0.708274,0.982314,0.417322,0.924211,0.843016,0.657994,0.80103,-0.430494,-1.067505
polynomial,0.450619,-0.093164,0.999951,-2.001013,-0.708583,0.621138,0.308741,0.019473,1.760781,0.009619,-0.642621,0.143257,0.674192,-0.364727,-1.666695,1.120891,0.419576,-0.157479,-0.932769,-0.376425,-1.096269,0.730296,0.653475,0.288035,-0.021156,1.601216,1.185394,-0.296203,-0.732612,-0.585666,0.304692,-0.590628,1.141799,-1.121395,-0.052296,0.423261,0.104674,0.463307,-2.094175,0.515694,-0.137961,1.525986,0.300053,1.10958,1.587882,0.48404,-0.840088
algorithm,0.92261,0.176994,0.787592,-1.184601,-0.015979,0.500182,0.643256,0.095374,1.407212,-0.229358,-0.831248,0.241345,0.564786,0.353739,-0.36913,1.307921,0.30328,0.530689,0.514649,-0.187517,0.174525,0.542927,1.463512,0.414888,-0.437864,2.269964,-0.511419,-0.274339,-0.796002,0.347517,-0.286135,0.514506,1.820275,-1.172592,-0.006856,0.281871,0.564964,-0.637763,-1.260222,1.09682,0.333948,1.006255,-0.026582,0.485916,1.54515,0.030266,-0.322125
mathematician,0.799043,1.252133,0.749518,-0.219187,0.612702,-0.182353,1.170932,-0.051722,0.720996,0.999315,1.174321,-0.606572,-0.550666,-0.041934,-1.273607,-0.967798,-0.310708,0.178104,-0.932087,-0.775062,-1.016296,1.322265,0.575139,-0.104378,-0.586914,0.582357,0.758623,-0.00238,0.627327,0.89474,-0.533964,-0.458347,0.511944,0.399726,2.723308,-0.451158,-0.023943,-0.329699,-0.699254,1.058449,-0.051937,-0.452636,0.295503,-0.259391,0.93292,0.043224,0.09397
definition,-0.326603,-0.189761,-1.039452,-0.346514,0.127052,-0.477357,0.083316,-0.323376,0.775198,0.11522,0.81189,0.265201,0.74679,-0.276452,0.126006,1.282972,0.370448,-0.400877,0.383243,-0.56691,0.7765,0.673486,0.627056,-0.493075,-0.259411,1.363413,0.295809,-0.109973,-0.965333,-0.322638,-0.672879,0.602889,0.083274,-0.199581,-0.748397,0.175677,0.303864,0.044598,-0.916334,0.747942,0.48575,0.040125,1.124642,0.022883,0.661158,0.346772,-0.10903
product,0.756289,0.165934,-0.702844,0.276021,-0.773765,-1.059873,-1.0299,0.145718,0.078978,0.312822,0.255173,0.354638,-0.113992,0.400595,0.751389,0.170899,1.132012,0.301329,1.138016,-0.281821,1.453974,-0.366548,1.582377,-1.045595,0.709601,1.010743,-0.282628,0.102957,-0.32225,-0.016005,0.196452,0.489691,0.71357,-0.549284,-0.402781,-0.640561,0.752424,-0.073183,-0.378029,0.314774,-0.544824,1.523118,0.476138,-0.834186,0.09512,1.193804,-0.502104
state,0.143185,-0.67761,-2.402682,-0.150765,0.492995,0.016818,0.82531,-0.08259,0.132551,0.23655,-0.39841,0.124708,0.203942,-0.421859,0.04926,0.324143,-0.430063,0.474174,0.546213,-0.406243,-0.156545,-0.078414,0.387688,-1.015268,-0.418258,-0.263201,0.169669,0.345357,-0.392288,-0.150054,-0.470088,0.679955,-0.410204,-0.091611,0.518413,0.841715,0.150433,-0.759605,0.71168,0.104907,-0.43651,-0.076706,-0.051361,-0.347505,0.303567,0.606186,0.287376
sequence,0.36465,-0.037196,0.9557,-0.349832,-0.906525,0.064218,0.400553,-0.216892,-0.310303,-1.18035,-0.396616,0.662337,0.006749,0.177179,0.101156,2.082249,-0.143078,0.406413,0.022325,-0.330205,0.785973,-0.452188,0.176583,-0.395305,-0.661932,1.814192,0.039762,-0.423308,-1.173131,-0.111123,-0.042317,-0.628982,0.678939,-0.158619,-0.367772,0.653212,-0.318647,-0.536421,-0.624158,0.413533,0.411747,-0.455795,0.112604,-0.062761,0.868737,1.037282,-0.012959
distribution,-0.189825,-0.778423,-0.95614,-0.560038,-0.189401,-0.352956,-0.146002,0.5862,0.006419,-0.988268,0.038445,0.477301,-0.388994,0.326926,-0.0358,1.124682,0.579111,-0.618369,-0.183025,0.569714,1.119688,0.461871,1.346478,-1.427698,0.25647,0.144085,0.586204,0.30905,-1.067476,0.203312,-0.101128,0.867583,1.100134,0.368645,-0.69366,-0.301362,-0.419678,-0.206353,-1.207745,0.8183,0.17805,0.984401,-0.290254,-0.102152,0.043162,0.200037,-0.573661
variable,-0.037792,-0.333635,0.58142,-1.26354,-0.976676,-0.611491,-0.120742,0.228122,0.598752,-0.649439,0.033994,0.720123,0.584182,0.545924,0.230011,1.400536,0.10652,-0.081288,-0.759481,-0.141162,1.092226,0.415683,1.256725,-1.328427,-0.393287,1.449614,0.441832,0.067542,-1.301426,-0.360994,-0.180072,-0.019492,0.6099,-0.124965,-0.808652,0.458251,0.412879,-0.06479,-1.41198,1.02278,-0.180294,0.474733,0.711634,0.41295,0.708683,-0.736522,0.521121
solution,0.4378,0.168836,-0.311498,-0.023146,-0.097301,-1.10913,-0.172756,0.362676,0.535475,0.472241,-0.351067,0.195669,0.810408,-0.303502,-0.2129,0.378901,0.598519,0.184505,1.47319,-0.256261,0.971159,-0.04212,1.554634,-0.914943,0.121587,1.223449,0.884456,0.031461,-0.502124,-0.187672,-0.051446,0.558258,1.094667,-0.906082,-0.593378,-0.078867,0.44479,0.553909,-0.429327,0.806396,-0.344367,0.436445,0.507569,-0.419165,0.350422,0.178898,-0.496756
square,-0.180048,-0.597787,-0.562953,-0.791712,-0.134873,0.918578,0.256838,-0.624271,-0.695994,-0.106507,-0.628232,0.550061,-0.241509,-0.478586,-0.736772,0.020418,0.574982,0.784449,-0.356395,0.243702,1.244923,0.861997,-0.00082,-0.702365,-0.719412,0.145813,0.424471,-0.118519,0.337019,-1.293053,1.119881,-0.617662,0.449771,0.367676,0.154451,-0.55308,-0.706843,-0.479735,0.938241,0.500125,-0.246707,0.946736,0.464172,1.179834,0.086211,0.366393,-0.540925
map,-0.14903,0.123261,-1.091342,0.077318,-0.072473,1.127326,0.377593,0.248929,0.293816,-0.864048,-0.260967,0.311757,-0.102539,0.323998,-0.867096,0.041949,0.687535,0.575189,0.241733,0.177768,1.19071,0.487624,0.644453,-0.984819,-1.226451,1.214576,-0.681277,-0.932394,-0.349237,0.336328,0.047058,0.477312,0.523897,0.876832,-0.298965,-0.293975,-0.22818,0.468365,-0.123591,0.751187,0.728332,-0.614401,-0.171062,0.138187,0.666294,0.612942,0.865552
