word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
definition,-0.567773,0.190366,0.216172,0.073179,0.815733,0.332329,-0.228235,0.026913,-1.631384,0.149622,0.475021,-0.551766,-0.668266,0.43374,-0.270613,0.487731,-0.004207,0.795149,1.941412,-1.000447,1.003089,0.549206,-0.617558,-0.224249,0.227356,0.298514,0.306642,-1.047415,0.481907,-0.459018,0.781315,-0.11454,0.202991,-0.498368,-0.5763,-0.042693,0.119897,-1.272783,0.047672,0.388171,-0.545867,-0.852891,-1.316825,-0.676391
product,-0.516988,0.68311,0.933286,0.004233,1.558883,0.330389,-0.213262,-1.072878,-1.663565,-0.086202,0.273457,-1.223918,-0.237777,0.437316,-0.86763,-0.315173,-0.298313,0.238815,2.502496,-0.443771,0.216594,-0.670229,-0.390353,0.542456,0.254452,1.275374,0.606337,0.241904,0.217986,-1.198384,0.924641,0.564837,1.173574,-0.437617,0.135328,-0.354824,-0.303197,-0.99667,-0.350964,0.441632,-0.028424,-1.655408,-0.53437,-0.090128
state,-0.43699,0.486032,-0.310526,0.173832,-0.643797,0.789948,-0.21053,0.427651,-2.028637,0.6572,-0.217972,-1.33754,0.90688,-0.730751,0.805361,0.054647,-0.557115,0.346589,1.988886,-1.281961,1.579071,-0.719656,0.098695,-0.63761,0.222888,-0.044623,-0.492053,-1.615585,-0.104032,-0.115143,0.108495,0.172466,-0.538659,0.923894,-1.088079,-0.034147,-0.069121,-0.780519,0.372414,-0.390449,-0.535436,-0.414087,0.055672,0.307149
sequence,-0.757037,0.416393,-0.118072,-0.142763,1.174163,1.447784,-0.010208,0.233166,-1.010216,0.799197,0.042774,-1.454128,-0.266103,0.794678,-0.907691,0.204131,0.144802,-0.166373,2.096358,-0.217829,1.118394,0.589961,0.755263,-1.062509,0.865601,0.75495,0.551485,-0.106128,-0.879629,-0.016182,-0.108342,-0.846685,-0.66553,-0.437852,-0.535857,-0.833694,-0.211567,-1.594906,0.449913,0.086063,0.48849,-1.850437,-0.546927,-0.681513
distribution,-0.660032,0.043231,0.715584,-0.157649,-0.385921,0.147197,0.772203,0.184988,-0.765848,-0.394215,0.080385,-1.894601,0.440163,1.836488,0.142517,1.448319,-0.032875,1.544375,2.671304,-1.150777,1.334379,0.247966,0.619961,0.139836,1.137502,0.834599,-0.056752,-0.31526,0.902946,0.481223,1.280097,-0.446006,-0.909553,-0.634519,1.213738,-1.341763,-0.619077,-0.837345,0.744486,0.866238,0.102713,1.28726,-0.905992,0.148687
variable,-0.53641,0.200762,0.212822,0.004401,-0.52364,-1.24788,1.672642,-0.218142,-1.292359,0.348894,1.351111,-1.009262,0.509909,0.903847,-0.459399,0.02606,0.040348,1.046699,3.159431,-0.90489,0.770048,-0.015908,0.037357,-0.247949,1.017614,-0.305682,0.542954,-0.654851,1.082634,0.210445,0.586026,-0.379344,-1.16967,-0.037316,0.440548,-1.241344,-0.10866,-0.951997,-0.512349,-0.180272,0.030124,-0.507408,-1.11241,-0.422866
solution,0.913114,0.136504,0.315432,0.319055,0.355558,0.19484,0.802787,0.835254,-2.29017,0.195945,0.958973,-0.407503,0.110156,-0.26435,-0.775692,1.188527,0.197268,-0.423043,1.412761,-0.616893,0.962441,-0.454803,1.45339,-0.521169,0.533036,-0.804894,-0.268872,-1.060395,0.018739,-0.835584,0.759101,-0.607165,-0.693259,0.162459,0.327079,0.337509,-0.032867,-1.364433,0.28727,-0.783902,-1.04008,-0.303365,-0.872743,-1.289348
square,-0.090376,0.90042,1.220757,-0.130579,0.001369,0.447243,0.20001,-0.381752,-1.438629,-0.222561,0.574554,-0.84737,-0.165007,-0.528569,-0.774919,0.674631,1.036894,0.102616,1.516176,-0.593034,0.194101,-0.426381,1.915439,0.549127,0.987223,1.158846,-0.729828,-0.302525,-0.438463,-0.298006,1.539734,-0.323142,-0.064642,-0.138768,0.360268,-0.924468,0.373513,-1.551673,0.014912,0.603928,0.548358,-0.251202,0.185202,-2.152156
map,-0.510327,-0.14188,0.903101,-1.010165,0.376345,0.593077,0.248458,-0.763035,-1.549321,-0.135319,0.416909,-1.245731,-0.444718,-0.330724,-0.359453,-0.442087,-0.394747,-0.727191,2.096826,0.298197,1.105232,0.575649,-0.56082,-0.6004,0.051149,0.986656,1.339032,-1.058337,-0.947687,-1.081293,0.114348,-0.331641,1.172167,-0.653807,-0.629134,0.102244,-0.200336,-0.737709,0.523886,-0.44403,-0.234566,0.250299,-1.49664,-0.987631
class,0.247911,-0.419009,-0.4421,0.653124,0.503892,-0.289963,0.233401,-1.07622,-1.656669,-0.187147,-0.560029,-1.225986,-0.267912,-0.873323,-0.329499,0.770451,0.044688,-0.482781,1.761748,-1.100396,0.234081,1.475964,-0.980529,0.060082,0.268384,0.415233,0.712115,-1.275256,-0.101332,-0.613737,0.77796,0.753635,-0.143848,-0.180688,-0.255734,0.000767,-0.304203,-1.07052,0.4194,-1.073892,-0.479112,-0.420368,-0.305454,-0.923844
integer,0.46791,0.414041,-0.492005,0.093991,0.815691,0.599079,-0.151812,-0.776233,-2.406082,1.109778,0.948341,-1.185501,-0.760081,0.375707,-0.775518,0.699994,-0.236664,0.115187,1.830215,-0.834978,0.10645,0.145562,0.627196,0.043069,0.880052,0.460269,0.224662,0.238392,-0.172742,-0.835162,0.557481,-0.643077,-0.383714,0.604543,0.061556,-0.503695,-0.111925,-1.177577,-0.385659,-0.934594,0.858305,-1.283783,-0.406219,-1.642016
mean,-0.226274,0.90729,0.477991,-0.235269,0.207874,-0.232149,0.46367,-0.098996,-1.483517,-0.018048,0.162587,-1.413424,-0.442288,0.123927,0.039632,0.722508,0.158476,0.986188,2.096401,-0.886586,0.683576,0.222211,0.051614,0.207324,-0.17799,0.906358,-0.214743,-1.292942,0.169554,0.017981,0.571377,-0.65303,0.182129,0.040507,0.521687,-0.903744,0.364058,-1.406946,0.07068,0.434991,0.298724,0.227691,-0.621653,-0.878525
