word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
sum,0.323413,1.073818,1.075008,-0.62747,0.915441,-0.867286,-0.407027,0.246008,-0.462811,0.234075,0.2221,-1.148963,-0.826824,0.318485,-0.969394,-0.169042,-0.18725,0.732022,-0.174275,1.087279,0.162117,0.207262,-0.078835
plane,0.067379,0.562755,1.295954,-0.566865,-0.487564,0.30687,0.141057,-1.377813,1.429822,-0.123412,-0.226241,-0.336814,0.010444,0.016136,0.433026,1.30155,1.030225,0.490616,0.266447,-0.612851,0.304815,0.450676,-0.173842
analysis,-0.671933,0.889126,1.661963,-1.127841,-0.246815,0.500406,-0.446281,1.179379,0.733877,-0.10619,0.071689,-1.235319,0.85234,-0.293572,-0.631241,-0.666911,0.122075,-0.809167,0.236896,-0.035652,0.43645,0.123475,-1.826305
dimension,-0.64085,1.369221,1.856822,-0.201805,0.521614,-0.57767,-0.248282,0.036576,0.882285,-0.066389,-0.047591,-0.467445,0.633334,-0.039759,-0.431947,0.70891,0.79432,0.2188,-0.086653,0.021016,-0.339606,0.584598,-0.840037
curve,-1.174229,0.904903,1.487547,-0.091772,0.803097,-1.116087,0.50958,-0.863499,0.962492,0.555564,0.769934,-1.099684,0.129126,-0.07718,-0.04316,1.238769,1.048463,-1.045617,0.956749,-0.383476,-0.442295,0.09754,-0.442201
type,-0.221094,0.217947,1.457861,-0.351959,-0.270441,0.470862,-1.062964,-0.561826,0.051979,1.058009,-0.689365,-0.877757,0.517607,0.14635,-0.114494,-0.145135,2.415194,-0.386044,0.146361,-0.018403,0.101079,0.727181,-1.128844
operator,0.06442,1.401965,0.743107,-0.638846,-0.958777,0.670805,-0.193099,-0.329539,-0.224843,1.017919,0.113051,-0.760272,-0.445563,-1.033052,0.037174,0.073594,1.029953,0.058749,-0.359354,-0.69447,0.846119,-0.353111,0.453456
prove,1.456584,0.264457,1.135717,-0.544411,0.427074,0.213501,-0.001847,0.339092,-0.016168,-0.79317,-0.076798,-1.080546,0.427144,-0.085849,-0.17272,0.426662,0.417905,0.359613,0.749947,0.153846,0.581182,0.0061,0.111378
probability,0.10862,1.191003,2.374361,-0.737627,0.600794,0.323295,-0.265597,0.523195,0.689963,0.674944,0.850024,-1.558984,0.812311,0.131858,-0.349975,0.110654,-0.682342,-0.976413,0.370766,0.962493,-0.387299,0.290313,-1.097068
structure,-1.104903,0.838017,0.686597,0.839778,-0.405793,-0.77523,-0.772076,-0.619584,-0.008729,0.098213,0.239823,-1.549336,0.349529,-0.744213,0.556178,-0.387213,1.458626,-0.233873,1.402835,-0.603982,0.452756,0.068726,-1.883932
representation,-0.016271,1.500594,1.107249,0.458545,0.269175,-1.002286,-0.294138,0.388586,0.474756,-0.364316,-0.103178,-0.475863,0.761688,-0.668378,-0.32349,-1.346214,0.263453,-0.591002,0.252321,0.330359,0.514196,-0.539838,-1.010627
series,-0.590907,0.946889,-0.075165,-0.670567,-0.41094,0.595613,-0.4096,0.9881,0.350391,-0.944867,-0.446177,1.141232,0.148032,0.203785,-0.857342,1.112283,1.551808,0.412506,-0.132269,0.836337,0.479227,0.161558,0.560711
