word,1,2,3
sentence,0.023077,-1.295802,1.059029
pole,-0.949819,-0.607312,-0.109982
bayesian,0.277909,1.559145,2.809445
sine,0.210303,1.461429,1.029875
simplify,-1.180963,0.277381,1.842854
degenerate,-0.247458,0.852611,1.773337
fold,-1.495163,-0.233535,1.00767
circular,-2.077391,0.451412,1.287427
Taylor,1.125187,-2.402886,-0.961379
minimize,-2.206718,-0.147806,2.9369
characterization,0.233733,-0.044641,2.586906
Euclid,0.125846,1.546219,0.385908
Leibniz,1.322549,1.320036,0.895075
demonstrate,-0.92284,-1.233314,1.911058
stability,-1.800018,-0.16083,2.180377
skew,-0.526569,1.762634,2.124097
imaginary,0.530244,-0.384115,1.865206
plot,0.944225,-2.163958,0.938109
predicate,-0.143159,0.991143,2.826553
resolution,-1.756551,0.073444,0.4355
proportional,-1.94075,0.87317,1.555142
digital,-1.025978,-0.738452,0.705585
residue,-2.215673,1.515394,1.665936
cluster,-1.952977,0.358807,1.203004
Grothendieck,1.014784,2.196242,1.944934
trigonometric,-0.122253,2.128211,2.724318
diameter,-2.761023,0.971367,0.81336
Bernoulli,0.723511,1.929259,1.67967
modulus,-0.541085,1.903489,2.063141
estimation,-0.944425,0.83504,2.285466
hermitian,-0.247716,2.314119,2.710683
ordering,-0.881532,1.075181,2.532183
eigenvector,-0.46148,2.124944,2.370377
nine,-1.140606,-1.905217,-0.415745
Erdős,1.617824,2.103564,1.207038
inversion,-0.927309,0.938992,2.061069
vertical,-2.326463,0.228985,1.445967
computable,0.066464,2.073353,2.681563
Church,-0.5754,-1.920258,-1.148811
continuity,-0.151753,-0.710884,1.727303
Cartan,0.998378,2.318429,1.918773
fourth,-0.660461,-1.788599,-0.81593
interaction,-1.300231,-0.366113,2.65912
embed,-1.217477,1.222056,1.832562
Conway,1.255871,-0.766423,-0.721221
valuation,-1.190406,0.934282,1.25912
chart,0.37996,-1.71261,0.474758
internal,-1.890449,-0.892398,1.44839
separable,-0.464868,2.026724,2.639406
coincide,-0.933339,-0.668964,0.467909
loss,-1.769346,-1.270088,0.182613
arrow,-0.376162,-0.559868,0.565215
orient,-1.018233,-0.503337,0.939522
pythagorean,0.465209,1.947615,2.264448
convolution,-0.512368,2.294392,2.80284
Dirac,0.69679,1.685748,2.13916
Minkowski,0.904101,1.816188,1.840073
denominator,-0.752257,1.522387,2.329817
centre,-1.456943,-1.280515,-0.889107
Lagrange,0.308669,1.536939,0.075359
hull,-1.169457,-0.568927,-0.624623
bipartite,-0.46187,2.387691,1.846931
linearly,-1.559612,1.447667,2.577453
outer,-1.724895,-0.184934,1.079737
interpolation,0.508304,1.136815,2.16599
dot,-0.616085,-0.103944,1.036173
simulation,-1.141388,0.31746,1.881527
congruence,-0.071263,2.18711,2.492323
summation,0.089492,1.554759,2.400084
substitute,-0.221124,-0.585472,0.022581
width,-2.844503,0.913071,0.954345
Klein,1.514817,-0.618746,-0.146892
semisimple,0.063336,2.426208,2.529807
congruent,-0.574301,1.91697,2.318469
converse,0.775176,-0.085888,1.011729
torsion,-0.703307,1.952915,2.280535
clique,0.410399,0.996526,1.405779
divisible,-0.629208,1.913472,1.471636
compose,0.026873,-1.168229,0.345359
honeycombs,0.367986,3.258738,0.52318
median,-2.809751,1.156225,0.230773
predict,-0.937995,-0.430674,1.942825
Möbius,0.647798,2.176351,1.518247
simplicial,0.076147,2.405781,2.486622
Jacobi,1.63099,1.069268,0.75588
embedding,-0.727168,2.046464,2.598574
integrate,-2.048312,-0.259025,1.13001
decide,-0.042036,-2.441741,0.151891
cosine,-0.302057,2.311961,2.544047
hexagonal,-1.271946,2.238277,1.223151
joint,-1.656824,-1.00911,0.111468
algebraically,-0.272439,2.031939,2.778816
convergent,-0.609462,1.299867,2.383083
propositional,0.38421,1.755973,3.139416
solvable,0.156174,1.934474,2.757383
commute,-1.107246,0.521857,0.322646
dodecahedron,-0.291879,3.287265,1.363839
substitution,-0.931732,0.63564,1.826535
deterministic,-0.474726,1.370604,3.103981
data,-1.682834,0.576886,1.140304
Hodge,1.490405,-0.603941,-0.301005
tessellation,0.102951,2.633592,1.645411
covariance,-0.620548,2.168575,2.75932
bilinear,-0.476297,2.311393,2.828332
Fibonacci,0.248893,2.272576,1.727286
Frobenius,0.641467,2.410433,1.877528
Peirce,1.836246,1.104128,0.527904
Cayley,1.063602,1.899411,0.762131
evaluation,-1.245946,-0.378305,1.623274
irrational,0.738376,0.269308,3.191271
