word,1,2,3,4,5
subspace,0.985726,0.713605,1.575364,-2.522653,-0.950439
support,-0.704057,-1.670093,0.473672,0.034931,1.743017
diagonal,-0.714964,0.544907,-0.335259,-2.84139,-0.562278
computation,0.954021,-0.775813,2.281374,-1.44271,0.132804
curvature,0.31904,0.766316,0.89635,-3.075256,-0.163501
flow,-1.440868,-0.216274,0.013126,-2.155716,0.75023
analytic,1.09228,-1.277578,2.59368,-0.403061,0.496093
chain,-0.443119,-1.015278,-0.270045,-1.455239,0.655731
cohomology,1.379414,1.493987,2.045313,-2.224676,-1.524909
trivial,1.572586,0.020402,1.253848,-1.944272,0.887103
converge,-0.514068,0.290618,0.478501,-1.778691,0.174812
lemma,1.393347,1.626813,1.035518,-1.91786,-0.897696
origin,-0.597123,0.178163,0.138818,-0.110102,1.856956
convergence,0.051776,-0.06852,1.668058,-1.104886,0.208131
division,-2.103598,-1.563727,0.065157,1.120916,0.428903
union,-1.58486,-1.111788,0.289604,1.682114,1.545416
empty,-0.764966,-0.29595,-1.026528,-1.812319,0.774867
computational,1.19306,-1.310305,2.786025,-0.711501,0.302248
functor,1.111746,1.687135,1.749781,-2.307315,-1.337184
fraction,-0.427877,-0.268466,1.283547,-2.071444,0.348703
source,-0.869648,-0.607419,0.209036,0.154441,1.165578
eigenvalue,0.684149,0.730337,2.062391,-2.598766,-0.570043
translation,0.518267,0.396882,0.43655,0.628026,1.117597
hypothesis,0.914998,0.327515,1.391367,-1.515524,1.517991
scalar,1.07067,0.320533,1.977736,-2.783954,-0.369095
coxeter,1.903423,1.589688,-0.026673,-1.537229,-2.741892
third,-0.805073,-1.390998,-0.956856,0.460258,0.830987
Fourier,1.194675,0.830178,1.933872,-1.727365,-0.393701
bit,0.789054,-1.7868,-0.248121,-2.23306,0.163419
exact,-0.256435,-0.103086,0.728,-1.297395,1.591577
elementary,-0.630358,-0.107906,-0.960319,0.762769,-0.638845
maximal,0.243414,0.135505,1.755092,-2.544508,-0.479538
radius,-1.040401,-0.372072,0.459286,-2.754992,-0.523194
homomorphism,0.6511,1.485256,2.00555,-2.619361,-1.568367
identify,-0.301652,-0.408624,0.529248,-0.85992,1.949033
distinct,-0.649719,0.337202,0.45264,-1.999085,1.948781
minimum,-1.406924,-1.662179,1.316573,-1.528788,0.534083
development,-0.880041,-1.906949,0.855782,-0.086556,1.48766
